 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 9.80000E+01 eV = 3.60143E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.56885E-16 cm**2 = 9.17353E+00 a0**2
 # 1st transport cross section = 1.61286E-16 cm**2 = 5.75963E+00 a0**2
 # 2nd transport cross section = 1.34288E-16 cm**2 = 4.79553E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.06927E-16  7.38950E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.06927E-16  7.38950E+00  2.44832E-10  1.0E-07
  1.250E-04  1.18994E-12  2.06927E-16  7.38950E+00  3.06040E-10  1.0E-07
  1.500E-04  1.71346E-12  2.06927E-16  7.38950E+00  3.67248E-10  1.0E-07
  1.750E-04  2.33225E-12  2.06927E-16  7.38950E+00  4.28456E-10  1.0E-07
  2.000E-04  3.04617E-12  2.06927E-16  7.38950E+00  4.89664E-10  1.0E-07
  2.250E-04  3.85530E-12  2.06927E-16  7.38950E+00  5.50872E-10  1.0E-07
  2.500E-04  4.75964E-12  2.06927E-16  7.38950E+00  6.12080E-10  1.0E-07
  2.750E-04  5.75917E-12  2.06927E-16  7.38950E+00  6.73289E-10  1.0E-07
  3.000E-04  6.85391E-12  2.06927E-16  7.38950E+00  7.34497E-10  1.0E-07
  3.250E-04  8.04379E-12  2.06927E-16  7.38950E+00  7.95705E-10  1.0E-07
  3.500E-04  9.32893E-12  2.06927E-16  7.38950E+00  8.56913E-10  1.0E-07
  3.750E-04  1.07092E-11  2.06927E-16  7.38950E+00  9.18121E-10  1.0E-07
  4.000E-04  1.21847E-11  2.06927E-16  7.38950E+00  9.79329E-10  1.0E-07
  4.250E-04  1.37554E-11  2.06927E-16  7.38950E+00  1.04054E-09  1.0E-07
  4.500E-04  1.54213E-11  2.06927E-16  7.38950E+00  1.10174E-09  1.0E-07
  4.750E-04  1.71823E-11  2.06927E-16  7.38950E+00  1.16295E-09  1.0E-07
  5.000E-04  1.90386E-11  2.06927E-16  7.38950E+00  1.22416E-09  1.0E-07
  5.250E-04  2.09900E-11  2.06927E-16  7.38950E+00  1.28537E-09  1.0E-07
  5.500E-04  2.30367E-11  2.06927E-16  7.38950E+00  1.34658E-09  1.0E-07
  5.750E-04  2.51785E-11  2.06927E-16  7.38950E+00  1.40779E-09  1.0E-07
  6.000E-04  2.74156E-11  2.06927E-16  7.38950E+00  1.46899E-09  1.0E-07
  6.250E-04  2.97478E-11  2.06927E-16  7.38950E+00  1.53020E-09  1.0E-07
  6.500E-04  3.21752E-11  2.06927E-16  7.38950E+00  1.59141E-09  1.0E-07
  6.750E-04  3.46979E-11  2.06927E-16  7.38950E+00  1.65262E-09  1.0E-07
  7.000E-04  3.73157E-11  2.06927E-16  7.38950E+00  1.71383E-09  1.0E-07
  7.250E-04  4.00286E-11  2.06927E-16  7.38950E+00  1.77503E-09  1.0E-07
  7.500E-04  4.28368E-11  2.06927E-16  7.38950E+00  1.83624E-09  1.0E-07
  7.750E-04  4.57402E-11  2.06927E-16  7.38950E+00  1.89745E-09  1.0E-07
  8.000E-04  4.87388E-11  2.06927E-16  7.38950E+00  1.95866E-09  1.0E-07
  8.250E-04  5.18325E-11  2.06927E-16  7.38950E+00  2.01987E-09  1.0E-07
  8.500E-04  5.50215E-11  2.06927E-16  7.38950E+00  2.08107E-09  1.0E-07
  8.750E-04  5.83057E-11  2.06927E-16  7.38950E+00  2.14228E-09  1.0E-07
