

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.08000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.10192103E-01      0.00000000E+00
       1      2.57656134E-01      2.57744776E-01
       2      1.46592549E-01      1.46629951E-01
       3      8.67656020E-02      8.67854711E-02
       4      5.22888084E-02      5.23001915E-02
       5      3.18118022E-02      3.18185463E-02
       6      1.94570411E-02      1.94611060E-02
       7      1.19365222E-02      1.19389956E-02
       8      7.33503464E-03      7.33654782E-03
       9      4.51115021E-03      4.51207877E-03
      10      2.77527129E-03      2.77584204E-03
      11      1.70731144E-03      1.70766255E-03
      12      1.05007153E-03      1.05028757E-03
      13      6.45607036E-04      6.45739969E-04
      14      3.96760137E-04      3.96841909E-04
      15      2.43713900E-04      2.43764181E-04
      16      1.49629395E-04      1.49660299E-04
      17      9.18197516E-05      9.18387367E-05
      18      5.63170864E-05      5.63287434E-05
      19      3.45250226E-05      3.45321764E-05
      20      2.11555292E-05      2.11599172E-05
      21      1.29573803E-05      1.29600706E-05
      22      7.93271047E-06      7.93435905E-06
      23      4.85450434E-06      4.85551412E-06
      24      2.96957853E-06      2.97019676E-06
      25      1.81584571E-06      1.81622407E-06
      26      1.10995294E-06      1.11018439E-06
      27      6.78232579E-07      6.78374113E-07
      28      4.14293332E-07      4.14379851E-07
      29      2.52987284E-07      2.53040157E-07
      30      1.54438943E-07      1.54471240E-07
      31      9.42515145E-08      9.42712384E-08
      32      5.75040404E-08      5.75160785E-08
      33      3.50745354E-08      3.50818843E-08
      34      2.13881515E-08      2.13926362E-08
      35      1.30391299E-08      1.30418633E-08
      36      7.94731657E-09      7.94897982E-09
      37      4.84271294E-09      4.84373130E-09
      38      2.95027469E-09      2.95089253E-09
      39      1.79701333E-09      1.79738862E-09
      40      1.09431107E-09      1.09454127E-09
      41      6.66264499E-10      6.66402619E-10
      42      4.05533075E-10      4.05617481E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.19587E-17  0.000E+00  5.587E-09  8.620E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.19587E-17 -1.157E-11  5.587E-09  8.620E-10  2.074E-18  2.870E-19  1.00E-07
  1.250E-04 3.19587E-17 -1.446E-11  5.587E-09  8.620E-10  2.593E-18  3.587E-19  1.00E-07
  1.500E-04 3.19587E-17 -1.735E-11  5.587E-09  8.620E-10  3.112E-18  4.304E-19  1.00E-07
  1.750E-04 3.19587E-17 -2.025E-11  5.587E-09  8.620E-10  3.630E-18  5.022E-19  1.00E-07
  2.000E-04 3.19587E-17 -2.314E-11  5.587E-09  8.620E-10  4.149E-18  5.739E-19  1.00E-07
  2.250E-04 3.19587E-17 -2.603E-11  5.587E-09  8.620E-10  4.668E-18  6.456E-19  1.00E-07
  2.500E-04 3.19587E-17 -2.892E-11  5.587E-09  8.620E-10  5.186E-18  7.174E-19  1.00E-07
  2.750E-04 3.19587E-17 -3.182E-11  5.587E-09  8.620E-10  5.705E-18  7.891E-19  1.00E-07
  3.000E-04 3.19587E-17 -3.471E-11  5.587E-09  8.620E-10  6.223E-18  8.609E-19  1.00E-07
  3.250E-04 3.19587E-17 -3.760E-11  5.587E-09  8.620E-10  6.742E-18  9.326E-19  1.00E-07
  3.500E-04 3.19587E-17 -4.049E-11  5.587E-09  8.620E-10  7.261E-18  1.004E-18  1.00E-07
  3.750E-04 3.19587E-17 -4.339E-11  5.587E-09  8.620E-10  7.779E-18  1.076E-18  1.00E-07
  4.000E-04 3.19587E-17 -4.628E-11  5.587E-09  8.620E-10  8.298E-18  1.148E-18  1.00E-07
  4.250E-04 3.19587E-17 -4.917E-11  5.587E-09  8.620E-10  8.816E-18  1.220E-18  1.00E-07
  4.500E-04 3.19587E-17 -5.206E-11  5.587E-09  8.620E-10  9.335E-18  1.291E-18  1.00E-07
  4.750E-04 3.19587E-17 -5.495E-11  5.587E-09  8.620E-10  9.854E-18  1.363E-18  1.00E-07
