

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 7.20000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      6.96652936E-01      0.00000000E+00
       1      2.73115807E-01      2.73168176E-01
       2      1.15633089E-01      1.15649847E-01
       3      5.04044379E-02      5.04111487E-02
       4      2.22691677E-02      2.22720393E-02
       5      9.89730737E-03      9.89856802E-03
       6      4.40767438E-03      4.40823360E-03
       7      1.96295283E-03      1.96320182E-03
       8      8.73359933E-04      8.73470874E-04
       9      3.88037086E-04      3.88086480E-04
      10      1.72142157E-04      1.72164120E-04
      11      7.62490872E-05      7.62588377E-05
      12      3.37243642E-05      3.37286861E-05
      13      1.48954900E-05      1.48974027E-05
      14      6.57069333E-06      6.57153867E-06
      15      2.89504718E-06      2.89542029E-06
      16      1.27417242E-06      1.27433689E-06
      17      5.60229034E-07      5.60301458E-07
      18      2.46094081E-07      2.46125934E-07
      19      1.08010274E-07      1.08024271E-07
      20      4.73679601E-08      4.73741085E-08
      21      2.07578993E-08      2.07605961E-08
      22      9.09039048E-09      9.09157148E-09
      23      3.97837860E-09      3.97890039E-09
      24      1.74009244E-09      1.74032039E-09
      25      7.60637307E-10      7.60734161E-10
      26      3.32278896E-10      3.32321039E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.91184E-17  0.000E+00  6.031E-09  1.657E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.91184E-17 -1.582E-11  6.031E-09  1.657E-09  8.383E-19  1.790E-19  1.00E-07
  1.250E-04 3.91184E-17 -1.978E-11  6.031E-09  1.657E-09  1.048E-18  2.237E-19  1.00E-07
  1.500E-04 3.91184E-17 -2.374E-11  6.031E-09  1.657E-09  1.257E-18  2.684E-19  1.00E-07
  1.750E-04 3.91184E-17 -2.769E-11  6.031E-09  1.657E-09  1.467E-18  3.132E-19  1.00E-07
  2.000E-04 3.91184E-17 -3.165E-11  6.031E-09  1.657E-09  1.677E-18  3.579E-19  1.00E-07
  2.250E-04 3.91184E-17 -3.560E-11  6.031E-09  1.657E-09  1.886E-18  4.027E-19  1.00E-07
  2.500E-04 3.91184E-17 -3.956E-11  6.031E-09  1.657E-09  2.096E-18  4.474E-19  1.00E-07
  2.750E-04 3.91184E-17 -4.352E-11  6.031E-09  1.657E-09  2.305E-18  4.921E-19  1.00E-07
  3.000E-04 3.91184E-17 -4.747E-11  6.031E-09  1.657E-09  2.515E-18  5.369E-19  1.00E-07
  3.250E-04 3.91184E-17 -5.143E-11  6.031E-09  1.657E-09  2.725E-18  5.816E-19  1.00E-07
  3.500E-04 3.91184E-17 -5.538E-11  6.031E-09  1.657E-09  2.934E-18  6.264E-19  1.00E-07
