

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.40000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.88942022E-01      0.00000000E+00
       1      2.53532244E-01      2.53627200E-01
       2      1.48499764E-01      1.48540866E-01
       3      9.05926393E-02      9.06150659E-02
       4      5.63082399E-02      5.63214567E-02
       5      3.53477987E-02      3.53558625E-02
       6      2.23158663E-02      2.23208755E-02
       7      1.41353967E-02      1.41385400E-02
       8      8.97100170E-03      8.97298592E-03
       9      5.69950296E-03      5.70075985E-03
      10      3.62289916E-03      3.62369695E-03
      11      2.30326248E-03      2.30376943E-03
      12      1.46419100E-03      1.46451331E-03
      13      9.30581013E-04      9.30785959E-04
      14      5.91250797E-04      5.91381107E-04
      15      3.75513365E-04      3.75596199E-04
      16      2.38397118E-04      2.38449756E-04
      17      1.51283538E-04      1.51316975E-04
      18      9.59611474E-05      9.59823779E-05
      19      6.08434080E-05      6.08568825E-05
      20      3.85610939E-05      3.85696420E-05
      21      2.44291065E-05      2.44345269E-05
      22      1.54701229E-05      1.54735587E-05
      23      9.79295728E-06      9.79513412E-06
      24      6.19689351E-06      6.19827217E-06
      25      3.91994972E-06      3.92082252E-06
      26      2.47878784E-06      2.47934019E-06
      27      1.56695528E-06      1.56730470E-06
      28      9.90234379E-07      9.90455358E-07
      29      6.25589023E-07      6.25728724E-07
      30      3.95107431E-07      3.95195720E-07
      31      2.49471772E-07      2.49527557E-07
      32      1.57475356E-07      1.57510590E-07
      33      9.93786350E-08      9.94008844E-08
      34      6.26999823E-08      6.27140243E-08
      35      3.95494168E-08      3.95582809E-08
      36      2.49409968E-08      2.49465907E-08
      37      1.57250634E-08      1.57285883E-08
      38      9.91247005E-09      9.91469191E-09
      39      6.24716217E-09      6.24856600E-09
      40      3.93639623E-09      3.93727732E-09
      41      2.47984781E-09      2.48040694E-09
      42      1.56198056E-09      1.56233509E-09
      43      9.83691225E-10      9.83910961E-10
      44      6.19361039E-10      6.19496368E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.14433E-17  0.000E+00  5.551E-09  7.942E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.14433E-17 -1.107E-11  5.551E-09  7.942E-10  2.364E-18  3.069E-19  1.00E-07
  1.250E-04 3.14433E-17 -1.384E-11  5.551E-09  7.942E-10  2.956E-18  3.836E-19  1.00E-07
  1.500E-04 3.14433E-17 -1.661E-11  5.551E-09  7.942E-10  3.547E-18  4.604E-19  1.00E-07
  1.750E-04 3.14433E-17 -1.938E-11  5.551E-09  7.942E-10  4.138E-18  5.371E-19  1.00E-07
  2.000E-04 3.14433E-17 -2.215E-11  5.551E-09  7.942E-10  4.729E-18  6.138E-19  1.00E-07
  2.250E-04 3.14433E-17 -2.492E-11  5.551E-09  7.942E-10  5.320E-18  6.905E-19  1.00E-07
  2.500E-04 3.14433E-17 -2.769E-11  5.551E-09  7.942E-10  5.911E-18  7.673E-19  1.00E-07
  2.750E-04 3.14433E-17 -3.046E-11  5.551E-09  7.942E-10  6.502E-18  8.440E-19  1.00E-07
  3.000E-04 3.14433E-17 -3.322E-11  5.551E-09  7.942E-10  7.093E-18  9.207E-19  1.00E-07
  3.250E-04 3.14433E-17 -3.599E-11  5.551E-09  7.942E-10  7.684E-18  9.974E-19  1.00E-07
  3.500E-04 3.14433E-17 -3.876E-11  5.551E-09  7.942E-10  8.275E-18  1.074E-18  1.00E-07
  3.750E-04 3.14433E-17 -4.153E-11  5.551E-09  7.942E-10  8.867E-18  1.151E-18  1.00E-07
  4.000E-04 3.14433E-17 -4.430E-11  5.551E-09  7.942E-10  9.458E-18  1.228E-18  1.00E-07
  4.250E-04 3.14433E-17 -4.707E-11  5.551E-09  7.942E-10  1.005E-17  1.304E-18  1.00E-07
  4.500E-04 3.14433E-17 -4.984E-11  5.551E-09  7.942E-10  1.064E-17  1.381E-18  1.00E-07
  4.750E-04 3.14433E-17 -5.261E-11  5.551E-09  7.942E-10  1.123E-17  1.458E-18  1.00E-07
  5.000E-04 3.14433E-17 -5.537E-11  5.551E-09  7.942E-10  1.182E-17  1.535E-18  1.00E-07
