

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.56000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      1.04189763E-01      0.00000000E+00
       1     -1.43544701E+00     -1.43346199E+00
       2      7.47159496E-01      7.47513955E-01
       3      3.22396127E-01      3.22502741E-01
       4      1.44719140E-01      1.44759864E-01
       5      6.74176128E-02      6.74350429E-02
       6      3.22707523E-02      3.22786817E-02
       7      1.57545185E-02      1.57582601E-02
       8      7.80573601E-03      7.80754479E-03
       9      3.91180613E-03      3.91269574E-03
      10      1.97814481E-03      1.97858806E-03
      11      1.00758839E-03      1.00781149E-03
      12      5.16244713E-04      5.16357921E-04
      13      2.65768294E-04      2.65826115E-04
      14      1.37355662E-04      1.37385352E-04
      15      7.12161997E-05      7.12315114E-05
      16      3.70211829E-05      3.70291076E-05
      17      1.92866949E-05      1.92908086E-05
      18      1.00655080E-05      1.00676485E-05
      19      5.26076464E-06      5.26188060E-06
      20      2.75287887E-06      2.75346165E-06
      21      1.44198374E-06      1.44228848E-06
      22      7.55953487E-07      7.56113019E-07
      23      3.96580087E-07      3.96663680E-07
      24      2.08170067E-07      2.08213905E-07
      25      1.09324292E-07      1.09347297E-07
      26      5.74370731E-08      5.74491483E-08
      27      3.01867637E-08      3.01931033E-08
      28      1.58696597E-08      1.58729933E-08
      29      8.34499462E-09      8.34674484E-09
      30      4.38909116E-09      4.39001265E-09
      31      2.30883152E-09      2.30931215E-09
      32      1.21470671E-09      1.21496272E-09
      33      6.39170817E-10      6.39307119E-10
      34      3.36360424E-10      3.36429281E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.23923E-16  0.000E+00  1.137E-08  9.726E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.23923E-16  3.537E-10  1.137E-08  9.726E-09 -6.368E-19  2.938E-18  1.00E-07
  1.250E-04 2.23923E-16  4.421E-10  1.137E-08  9.726E-09 -7.960E-19  3.672E-18  1.00E-07
  1.500E-04 2.23923E-16  5.306E-10  1.137E-08  9.726E-09 -9.552E-19  4.407E-18  1.00E-07
  1.750E-04 2.23923E-16  6.190E-10  1.137E-08  9.726E-09 -1.114E-18  5.141E-18  1.00E-07
  2.000E-04 2.23923E-16  7.074E-10  1.137E-08  9.726E-09 -1.274E-18  5.875E-18  1.00E-07
  2.250E-04 2.23923E-16  7.958E-10  1.137E-08  9.726E-09 -1.433E-18  6.610E-18  1.00E-07
  2.500E-04 2.23923E-16  8.843E-10  1.137E-08  9.726E-09 -1.592E-18  7.344E-18  1.00E-07
  2.750E-04 2.23923E-16  9.727E-10  1.137E-08  9.726E-09 -1.751E-18  8.079E-18  1.00E-07
  3.000E-04 2.23923E-16  1.061E-09  1.137E-08  9.726E-09 -1.910E-18  8.813E-18  1.00E-07
  3.250E-04 2.23923E-16  1.150E-09  1.137E-08  9.726E-09 -2.070E-18  9.548E-18  1.00E-07
  3.500E-04 2.23923E-16  1.238E-09  1.137E-08  9.726E-09 -2.229E-18  1.028E-17  1.00E-07
  3.750E-04 2.23923E-16  1.326E-09  1.137E-08  9.726E-09 -2.388E-18  1.102E-17  1.00E-07
  4.000E-04 2.23923E-16  1.415E-09  1.137E-08  9.726E-09 -2.547E-18  1.175E-17  1.00E-07
  4.250E-04 2.23923E-16  1.503E-09  1.137E-08  9.726E-09 -2.706E-18  1.249E-17  1.00E-07
