 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.56000E+02 eV = 5.73289E+00 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.90991E-16 cm**2 = 6.82041E+00 a0**2
 # 1st transport cross section = 9.25112E-17 cm**2 = 3.30363E+00 a0**2
 # 2nd transport cross section = 9.83461E-17 cm**2 = 3.51200E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.23923E-16  7.99642E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.23923E-16  7.99642E+00  3.53708E-10  1.0E-07
  1.250E-04  1.18994E-12  2.23923E-16  7.99642E+00  4.42135E-10  1.0E-07
  1.500E-04  1.71346E-12  2.23923E-16  7.99642E+00  5.30562E-10  1.0E-07
  1.750E-04  2.33225E-12  2.23923E-16  7.99642E+00  6.18989E-10  1.0E-07
  2.000E-04  3.04617E-12  2.23923E-16  7.99642E+00  7.07416E-10  1.0E-07
  2.250E-04  3.85530E-12  2.23923E-16  7.99642E+00  7.95843E-10  1.0E-07
  2.500E-04  4.75964E-12  2.23923E-16  7.99642E+00  8.84270E-10  1.0E-07
  2.750E-04  5.75917E-12  2.23923E-16  7.99642E+00  9.72697E-10  1.0E-07
  3.000E-04  6.85391E-12  2.23923E-16  7.99642E+00  1.06112E-09  1.0E-07
  3.250E-04  8.04379E-12  2.23923E-16  7.99642E+00  1.14955E-09  1.0E-07
  3.500E-04  9.32893E-12  2.23923E-16  7.99642E+00  1.23798E-09  1.0E-07
  3.750E-04  1.07092E-11  2.23923E-16  7.99642E+00  1.32641E-09  1.0E-07
  4.000E-04  1.21847E-11  2.23923E-16  7.99642E+00  1.41483E-09  1.0E-07
  4.250E-04  1.37554E-11  2.23923E-16  7.99642E+00  1.50326E-09  1.0E-07
  4.500E-04  1.54213E-11  2.23923E-16  7.99642E+00  1.59169E-09  1.0E-07
  4.750E-04  1.71823E-11  2.23923E-16  7.99642E+00  1.68011E-09  1.0E-07
  5.000E-04  1.90386E-11  2.23923E-16  7.99642E+00  1.76854E-09  1.0E-07
  5.250E-04  2.09900E-11  2.23923E-16  7.99642E+00  1.85697E-09  1.0E-07
  5.500E-04  2.30367E-11  2.23923E-16  7.99642E+00  1.94539E-09  1.0E-07
  5.750E-04  2.51785E-11  2.23923E-16  7.99642E+00  2.03382E-09  1.0E-07
  6.000E-04  2.74156E-11  2.23923E-16  7.99642E+00  2.12225E-09  1.0E-07
  6.250E-04  2.97478E-11  2.23923E-16  7.99642E+00  2.21068E-09  1.0E-07
  6.500E-04  3.21752E-11  2.23923E-16  7.99642E+00  2.29910E-09  1.0E-07
  6.750E-04  3.46979E-11  2.23923E-16  7.99642E+00  2.38753E-09  1.0E-07
  7.000E-04  3.73157E-11  2.23923E-16  7.99642E+00  2.47596E-09  1.0E-07
