 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 8.80000E+01 eV = 3.23394E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.75202E-16 cm**2 = 9.82763E+00 a0**2
 # 1st transport cross section = 1.81456E-16 cm**2 = 6.47990E+00 a0**2
 # 2nd transport cross section = 1.43682E-16 cm**2 = 5.13099E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.02940E-16  7.24710E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.02940E-16  7.24710E+00  2.08678E-10  1.0E-07
  1.250E-04  1.18994E-12  2.02940E-16  7.24710E+00  2.60848E-10  1.0E-07
  1.500E-04  1.71346E-12  2.02940E-16  7.24710E+00  3.13018E-10  1.0E-07
  1.750E-04  2.33225E-12  2.02940E-16  7.24710E+00  3.65187E-10  1.0E-07
  2.000E-04  3.04617E-12  2.02940E-16  7.24710E+00  4.17357E-10  1.0E-07
  2.250E-04  3.85530E-12  2.02940E-16  7.24710E+00  4.69527E-10  1.0E-07
  2.500E-04  4.75964E-12  2.02940E-16  7.24710E+00  5.21696E-10  1.0E-07
  2.750E-04  5.75917E-12  2.02940E-16  7.24710E+00  5.73866E-10  1.0E-07
  3.000E-04  6.85391E-12  2.02940E-16  7.24710E+00  6.26035E-10  1.0E-07
  3.250E-04  8.04379E-12  2.02940E-16  7.24710E+00  6.78205E-10  1.0E-07
  3.500E-04  9.32893E-12  2.02940E-16  7.24710E+00  7.30375E-10  1.0E-07
  3.750E-04  1.07092E-11  2.02940E-16  7.24710E+00  7.82544E-10  1.0E-07
  4.000E-04  1.21847E-11  2.02940E-16  7.24710E+00  8.34714E-10  1.0E-07
  4.250E-04  1.37554E-11  2.02940E-16  7.24710E+00  8.86884E-10  1.0E-07
  4.500E-04  1.54213E-11  2.02940E-16  7.24710E+00  9.39053E-10  1.0E-07
  4.750E-04  1.71823E-11  2.02940E-16  7.24710E+00  9.91223E-10  1.0E-07
  5.000E-04  1.90386E-11  2.02940E-16  7.24710E+00  1.04339E-09  1.0E-07
  5.250E-04  2.09900E-11  2.02940E-16  7.24710E+00  1.09556E-09  1.0E-07
  5.500E-04  2.30367E-11  2.02940E-16  7.24710E+00  1.14773E-09  1.0E-07
  5.750E-04  2.51785E-11  2.02940E-16  7.24710E+00  1.19990E-09  1.0E-07
  6.000E-04  2.74156E-11  2.02940E-16  7.24710E+00  1.25207E-09  1.0E-07
  6.250E-04  2.97478E-11  2.02940E-16  7.24710E+00  1.30424E-09  1.0E-07
  6.500E-04  3.21752E-11  2.02940E-16  7.24710E+00  1.35641E-09  1.0E-07
  6.750E-04  3.46979E-11  2.02940E-16  7.24710E+00  1.40858E-09  1.0E-07
  7.000E-04  3.73157E-11  2.02940E-16  7.24710E+00  1.46075E-09  1.0E-07
  7.250E-04  4.00286E-11  2.02940E-16  7.24710E+00  1.51292E-09  1.0E-07
  7.500E-04  4.28368E-11  2.02940E-16  7.24710E+00  1.56509E-09  1.0E-07
  7.750E-04  4.57402E-11  2.02940E-16  7.24710E+00  1.61726E-09  1.0E-07
  8.000E-04  4.87388E-11  2.02940E-16  7.24710E+00  1.66943E-09  1.0E-07
  8.250E-04  5.18325E-11  2.02940E-16  7.24710E+00  1.72160E-09  1.0E-07
  8.500E-04  5.50215E-11  2.02940E-16  7.24710E+00  1.77377E-09  1.0E-07
  8.750E-04  5.83057E-11  2.02940E-16  7.24710E+00  1.82594E-09  1.0E-07
  9.000E-04  6.16850E-11  2.02940E-16  7.24710E+00  1.87811E-09  1.0E-07
  9.250E-04  6.51595E-11  2.02940E-16  7.24710E+00  1.93028E-09  1.0E-07
  9.500E-04  6.87293E-11  2.02940E-16  7.24710E+00  1.98245E-09  1.0E-07
  9.750E-04  7.23943E-11  2.02940E-16  7.24710E+00  2.03462E-09  1.0E-07
  1.000E-03  7.61544E-11  2.02940E-16  7.24710E+00  2.08678E-09  1.0E-07
  1.250E-03  1.18991E-10  2.02940E-16  7.24710E+00  2.60848E-09  1.0E-07
  1.500E-03  1.71347E-10  2.02940E-16  7.24710E+00  3.13018E-09  1.0E-07
  1.750E-03  2.33223E-10  2.02940E-16  7.24710E+00  3.65187E-09  1.0E-07
  2.000E-03  3.04617E-10  2.02940E-16  7.24710E+00  4.17357E-09  1.0E-07
  2.250E-03  3.85531E-10  2.02940E-16  7.24710E+00  4.69527E-09  1.0E-07
  2.500E-03  4.75965E-10  2.02940E-16  7.24710E+00  5.21696E-09  1.0E-07
  2.750E-03  5.75917E-10  2.02940E-16  7.24710E+00  5.73866E-09  1.0E-07
  3.000E-03  6.85389E-10  2.02940E-16  7.24710E+00  6.26035E-09  1.0E-07
  3.250E-03  8.04380E-10  2.02940E-16  7.24710E+00  6.78205E-09  1.0E-07
  3.500E-03  9.32891E-10  2.02940E-16  7.24710E+00  7.30375E-09  1.0E-07
  3.750E-03  1.07092E-09  2.02940E-16  7.24710E+00  7.82544E-09  1.0E-07
  4.000E-03  1.21847E-09  2.02940E-16  7.24710E+00  8.34714E-09  1.0E-07
  4.250E-03  1.37554E-09  2.02940E-16  7.24710E+00  8.86884E-09  1.0E-07
  4.500E-03  1.54213E-09  2.02940E-16  7.24710E+00  9.39053E-09  1.0E-07
  4.750E-03  1.71823E-09  2.02940E-16  7.24710E+00  9.91223E-09  1.0E-07
  5.000E-03  1.90386E-09  2.02940E-16  7.24710E+00  1.04339E-08  1.0E-07
  5.250E-03  2.09900E-09  2.02940E-16  7.24710E+00  1.09556E-08  1.0E-07
  5.500E-03  2.30367E-09  2.02940E-16  7.24710E+00  1.14773E-08  1.0E-07
  5.750E-03  2.51785E-09  2.02940E-16  7.24710E+00  1.19990E-08  1.0E-07
  6.000E-03  2.74156E-09  2.02940E-16  7.24710E+00  1.25207E-08  1.0E-07
  6.250E-03  2.97478E-09  2.02940E-16  7.24710E+00  1.30424E-08  1.0E-07
  6.500E-03  3.21752E-09  2.02940E-16  7.24710E+00  1.35641E-08  1.0E-07
  6.750E-03  3.46978E-09  2.02940E-16  7.24710E+00  1.40858E-08  1.0E-07
  7.000E-03  3.73156E-09  2.02940E-16  7.24710E+00  1.46075E-08  1.0E-07
  7.250E-03  4.00286E-09  2.02940E-16  7.24710E+00  1.51292E-08  1.0E-07
  7.500E-03  4.28368E-09  2.02940E-16  7.24710E+00  1.56509E-08  1.0E-07
  7.750E-03  4.57402E-09  2.02940E-16  7.24710E+00  1.61726E-08  1.0E-07
  8.000E-03  4.87388E-09  2.02940E-16  7.24710E+00  1.66943E-08  1.0E-07
  8.250E-03  5.18326E-09  2.02940E-16  7.24710E+00  1.72160E-08  1.0E-07
  8.500E-03  5.50215E-09  2.02940E-16  7.24710E+00  1.77377E-08  1.0E-07
  8.750E-03  5.83057E-09  2.02940E-16  7.24710E+00  1.82594E-08  1.0E-07
  9.000E-03  6.16850E-09  2.02940E-16  7.24710E+00  1.87811E-08  1.0E-07
  9.250E-03  6.51596E-09  2.02940E-16  7.24710E+00  1.93028E-08  1.0E-07
  9.500E-03  6.87293E-09  2.02940E-16  7.24710E+00  1.98245E-08  1.0E-07
