

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.14000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      6.08846709E-01      0.00000000E+00
       1      2.70029551E-01      2.70095606E-01
       2      1.32474321E-01      1.32498652E-01
       3      6.72157532E-02      6.72269831E-02
       4      3.46293732E-02      3.46349309E-02
       5      1.79768586E-02      1.79796907E-02
       6      9.36659601E-03      9.36805906E-03
       7      4.88784577E-03      4.88860657E-03
       8      2.55152040E-03      2.55191720E-03
       9      1.33148643E-03      1.33169360E-03
      10      6.94345473E-04      6.94453630E-04
      11      3.61775449E-04      3.61831886E-04
      12      1.88319796E-04      1.88349222E-04
      13      9.79356403E-05      9.79509682E-05
      14      5.08841035E-05      5.08920801E-05
      15      2.64141163E-05      2.64182633E-05
      16      1.37000483E-05      1.37022024E-05
      17      7.10004032E-06      7.10115818E-06
      18      3.67682363E-06      3.67740327E-06
      19      1.90273307E-06      1.90303340E-06
      20      9.83999327E-07      9.84154816E-07
      21      5.08558707E-07      5.08639154E-07
      22      2.62683626E-07      2.62725221E-07
      23      1.35608155E-07      1.35629644E-07
      24      6.99702096E-08      6.99813052E-08
      25      3.60851035E-08      3.60908315E-08
      26      1.86012354E-08      1.86041885E-08
      27      9.58444845E-09      9.58596846E-09
      28      4.93640330E-09      4.93718528E-09
      29      2.54141864E-09      2.54181835E-09
      30      1.30791860E-09      1.30812647E-09
      31      6.72887246E-10      6.72993804E-10
      32      3.46061463E-10      3.46117197E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.51218E-17  0.000E+00  5.796E-09  1.235E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.51218E-17 -1.386E-11  5.796E-09  1.235E-09  1.221E-18  2.182E-19  1.00E-07
  1.250E-04 3.51218E-17 -1.732E-11  5.796E-09  1.235E-09  1.527E-18  2.727E-19  1.00E-07
  1.500E-04 3.51218E-17 -2.079E-11  5.796E-09  1.235E-09  1.832E-18  3.273E-19  1.00E-07
  1.750E-04 3.51218E-17 -2.425E-11  5.796E-09  1.235E-09  2.137E-18  3.818E-19  1.00E-07
  2.000E-04 3.51218E-17 -2.771E-11  5.796E-09  1.235E-09  2.443E-18  4.364E-19  1.00E-07
  2.250E-04 3.51218E-17 -3.118E-11  5.796E-09  1.235E-09  2.748E-18  4.909E-19  1.00E-07
  2.500E-04 3.51218E-17 -3.464E-11  5.796E-09  1.235E-09  3.053E-18  5.454E-19  1.00E-07
  2.750E-04 3.51218E-17 -3.811E-11  5.796E-09  1.235E-09  3.359E-18  6.000E-19  1.00E-07
  3.000E-04 3.51218E-17 -4.157E-11  5.796E-09  1.235E-09  3.664E-18  6.545E-19  1.00E-07
  3.250E-04 3.51218E-17 -4.504E-11  5.796E-09  1.235E-09  3.969E-18  7.091E-19  1.00E-07
  3.500E-04 3.51218E-17 -4.850E-11  5.796E-09  1.235E-09  4.275E-18  7.636E-19  1.00E-07
  3.750E-04 3.51218E-17 -5.196E-11  5.796E-09  1.235E-09  4.580E-18  8.182E-19  1.00E-07
  4.000E-04 3.51218E-17 -5.543E-11  5.796E-09  1.235E-09  4.885E-18  8.727E-19  1.00E-07
