

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.62000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      7.83533729E-02      0.00000000E+00
       1     -1.44594883E+00     -1.44395905E+00
       2      7.52883477E-01      7.53245909E-01
       3      3.30076377E-01      3.30187635E-01
       4      1.50173918E-01      1.50217039E-01
       5      7.08096318E-02      7.08283117E-02
       6      3.42863084E-02      3.42949021E-02
       7      1.69274915E-02      1.69315913E-02
       8      8.48049077E-03      8.48249435E-03
       9      4.29712226E-03      4.29811842E-03
      10      2.19706224E-03      2.19756399E-03
      11      1.13149552E-03      1.13175083E-03
      12      5.86164445E-04      5.86295407E-04
      13      3.05122815E-04      3.05190438E-04
      14      1.59456437E-04      1.59491542E-04
      15      8.36018641E-05      8.36201692E-05
      16      4.39488143E-05      4.39583937E-05
      17      2.31543184E-05      2.31593464E-05
      18      1.22209204E-05      1.22235661E-05
      19      6.45991253E-06      6.46130743E-06
      20      3.41891744E-06      3.41965413E-06
      21      1.81133364E-06      1.81172324E-06
      22      9.60464264E-07      9.60670546E-07
      23      5.09653921E-07      5.09763248E-07
      24      2.70601492E-07      2.70659477E-07
      25      1.43748679E-07      1.43779457E-07
      26      7.63944979E-08      7.64108442E-08
      27      4.06139904E-08      4.06226751E-08
      28      2.15983288E-08      2.16029408E-08
      29      1.14888639E-08      1.14913170E-08
      30      6.11265974E-09      6.11396490E-09
      31      3.25282801E-09      3.25352419E-09
      32      1.73121539E-09      1.73158719E-09
      33      9.21507413E-10      9.21704827E-10
      34      4.90577682E-10      4.90684607E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.25406E-16  0.000E+00  1.148E-08  9.677E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.25406E-16  3.592E-10  1.148E-08  9.677E-09 -4.247E-19  3.169E-18  1.00E-07
  1.250E-04 2.25406E-16  4.490E-10  1.148E-08  9.677E-09 -5.309E-19  3.961E-18  1.00E-07
  1.500E-04 2.25406E-16  5.389E-10  1.148E-08  9.677E-09 -6.371E-19  4.754E-18  1.00E-07
  1.750E-04 2.25406E-16  6.287E-10  1.148E-08  9.677E-09 -7.433E-19  5.546E-18  1.00E-07
  2.000E-04 2.25406E-16  7.185E-10  1.148E-08  9.677E-09 -8.495E-19  6.338E-18  1.00E-07
  2.250E-04 2.25406E-16  8.083E-10  1.148E-08  9.677E-09 -9.557E-19  7.131E-18  1.00E-07
  2.500E-04 2.25406E-16  8.981E-10  1.148E-08  9.677E-09 -1.062E-18  7.923E-18  1.00E-07
  2.750E-04 2.25406E-16  9.879E-10  1.148E-08  9.677E-09 -1.168E-18  8.715E-18  1.00E-07
  3.000E-04 2.25406E-16  1.078E-09  1.148E-08  9.677E-09 -1.274E-18  9.507E-18  1.00E-07
  3.250E-04 2.25406E-16  1.168E-09  1.148E-08  9.677E-09 -1.380E-18  1.030E-17  1.00E-07
  3.500E-04 2.25406E-16  1.257E-09  1.148E-08  9.677E-09 -1.487E-18  1.109E-17  1.00E-07
  3.750E-04 2.25406E-16  1.347E-09  1.148E-08  9.677E-09 -1.593E-18  1.188E-17  1.00E-07
  4.000E-04 2.25406E-16  1.437E-09  1.148E-08  9.677E-09 -1.699E-18  1.268E-17  1.00E-07
  4.250E-04 2.25406E-16  1.527E-09  1.148E-08  9.677E-09 -1.805E-18  1.347E-17  1.00E-07
