 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 5.40000E+01 eV = 1.98446E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 3.75109E-16 cm**2 = 1.33954E+01 a0**2
 # 1st transport cross section = 2.89642E-16 cm**2 = 1.03433E+01 a0**2
 # 2nd transport cross section = 2.02213E-16 cm**2 = 7.22115E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.81355E-16  6.47630E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  1.81355E-16  6.47630E+00  1.46336E-11  1.0E-07
  1.250E-04  1.18994E-12  1.81355E-16  6.47630E+00  1.82920E-11  1.0E-07
  1.500E-04  1.71346E-12  1.81355E-16  6.47630E+00  2.19503E-11  1.0E-07
  1.750E-04  2.33225E-12  1.81355E-16  6.47630E+00  2.56087E-11  1.0E-07
  2.000E-04  3.04617E-12  1.81355E-16  6.47630E+00  2.92671E-11  1.0E-07
  2.250E-04  3.85530E-12  1.81355E-16  6.47630E+00  3.29255E-11  1.0E-07
  2.500E-04  4.75964E-12  1.81355E-16  6.47630E+00  3.65839E-11  1.0E-07
  2.750E-04  5.75917E-12  1.81355E-16  6.47630E+00  4.02423E-11  1.0E-07
  3.000E-04  6.85391E-12  1.81355E-16  6.47630E+00  4.39007E-11  1.0E-07
  3.250E-04  8.04379E-12  1.81355E-16  6.47630E+00  4.75591E-11  1.0E-07
  3.500E-04  9.32893E-12  1.81355E-16  6.47630E+00  5.12175E-11  1.0E-07
  3.750E-04  1.07092E-11  1.81355E-16  6.47630E+00  5.48759E-11  1.0E-07
  4.000E-04  1.21847E-11  1.81355E-16  6.47630E+00  5.85342E-11  1.0E-07
  4.250E-04  1.37554E-11  1.81355E-16  6.47630E+00  6.21926E-11  1.0E-07
  4.500E-04  1.54213E-11  1.81355E-16  6.47630E+00  6.58510E-11  1.0E-07
  4.750E-04  1.71823E-11  1.81355E-16  6.47630E+00  6.95094E-11  1.0E-07
  5.000E-04  1.90386E-11  1.81355E-16  6.47630E+00  7.31678E-11  1.0E-07
  5.250E-04  2.09900E-11  1.81355E-16  6.47630E+00  7.68262E-11  1.0E-07
  5.500E-04  2.30367E-11  1.81355E-16  6.47630E+00  8.04846E-11  1.0E-07
  5.750E-04  2.51785E-11  1.81355E-16  6.47630E+00  8.41430E-11  1.0E-07
  6.000E-04  2.74156E-11  1.81355E-16  6.47630E+00  8.78014E-11  1.0E-07
  6.250E-04  2.97478E-11  1.81355E-16  6.47630E+00  9.14598E-11  1.0E-07
  6.500E-04  3.21752E-11  1.81355E-16  6.47630E+00  9.51182E-11  1.0E-07
  6.750E-04  3.46979E-11  1.81355E-16  6.47630E+00  9.87765E-11  1.0E-07
  7.000E-04  3.73157E-11  1.81355E-16  6.47630E+00  1.02435E-10  1.0E-07
  7.250E-04  4.00286E-11  1.81355E-16  6.47630E+00  1.06093E-10  1.0E-07
  7.500E-04  4.28368E-11  1.81355E-16  6.47630E+00  1.09752E-10  1.0E-07
  7.750E-04  4.57402E-11  1.81355E-16  6.47630E+00  1.13410E-10  1.0E-07
  8.000E-04  4.87388E-11  1.81355E-16  6.47630E+00  1.17068E-10  1.0E-07
  8.250E-04  5.18325E-11  1.81355E-16  6.47630E+00  1.20727E-10  1.0E-07
  8.500E-04  5.50215E-11  1.81355E-16  6.47630E+00  1.24385E-10  1.0E-07
  8.750E-04  5.83057E-11  1.81355E-16  6.47630E+00  1.28044E-10  1.0E-07
  9.000E-04  6.16850E-11  1.81355E-16  6.47630E+00  1.31702E-10  1.0E-07
  9.250E-04  6.51595E-11  1.81355E-16  6.47630E+00  1.35360E-10  1.0E-07
  9.500E-04  6.87293E-11  1.81355E-16  6.47630E+00  1.39019E-10  1.0E-07
  9.750E-04  7.23943E-11  1.81355E-16  6.47630E+00  1.42677E-10  1.0E-07
  1.000E-03  7.61544E-11  1.81355E-16  6.47630E+00  1.46336E-10  1.0E-07
  1.250E-03  1.18991E-10  1.81355E-16  6.47630E+00  1.82920E-10  1.0E-07
  1.500E-03  1.71347E-10  1.81355E-16  6.47630E+00  2.19503E-10  1.0E-07
  1.750E-03  2.33223E-10  1.81355E-16  6.47630E+00  2.56087E-10  1.0E-07
  2.000E-03  3.04617E-10  1.81355E-16  6.47630E+00  2.92671E-10  1.0E-07
  2.250E-03  3.85531E-10  1.81355E-16  6.47630E+00  3.29255E-10  1.0E-07
  2.500E-03  4.75965E-10  1.81355E-16  6.47630E+00  3.65839E-10  1.0E-07
  2.750E-03  5.75917E-10  1.81355E-16  6.47630E+00  4.02423E-10  1.0E-07
  3.000E-03  6.85389E-10  1.81355E-16  6.47630E+00  4.39007E-10  1.0E-07
  3.250E-03  8.04380E-10  1.81355E-16  6.47630E+00  4.75591E-10  1.0E-07
  3.500E-03  9.32891E-10  1.81355E-16  6.47630E+00  5.12175E-10  1.0E-07
  3.750E-03  1.07092E-09  1.81355E-16  6.47630E+00  5.48759E-10  1.0E-07
  4.000E-03  1.21847E-09  1.81355E-16  6.47630E+00  5.85343E-10  1.0E-07
  4.250E-03  1.37554E-09  1.81355E-16  6.47630E+00  6.21927E-10  1.0E-07
  4.500E-03  1.54213E-09  1.81355E-16  6.47630E+00  6.58511E-10  1.0E-07
  4.750E-03  1.71823E-09  1.81355E-16  6.47630E+00  6.95095E-10  1.0E-07
  5.000E-03  1.90386E-09  1.81355E-16  6.47630E+00  7.31679E-10  1.0E-07
  5.250E-03  2.09900E-09  1.81355E-16  6.47630E+00  7.68263E-10  1.0E-07
  5.500E-03  2.30367E-09  1.81355E-16  6.47630E+00  8.04847E-10  1.0E-07
  5.750E-03  2.51785E-09  1.81355E-16  6.47630E+00  8.41431E-10  1.0E-07
  6.000E-03  2.74156E-09  1.81355E-16  6.47630E+00  8.78015E-10  1.0E-07
  6.250E-03  2.97478E-09  1.81355E-16  6.47630E+00  9.14599E-10  1.0E-07
  6.500E-03  3.21752E-09  1.81355E-16  6.47630E+00  9.51183E-10  1.0E-07
  6.750E-03  3.46978E-09  1.81355E-16  6.47630E+00  9.87767E-10  1.0E-07
  7.000E-03  3.73156E-09  1.81355E-16  6.47630E+00  1.02435E-09  1.0E-07
  7.250E-03  4.00286E-09  1.81355E-16  6.47630E+00  1.06093E-09  1.0E-07
  7.500E-03  4.28368E-09  1.81355E-16  6.47630E+00  1.09752E-09  1.0E-07
  7.750E-03  4.57402E-09  1.81355E-16  6.47630E+00  1.13410E-09  1.0E-07
  8.000E-03  4.87388E-09  1.81355E-16  6.47630E+00  1.17069E-09  1.0E-07
  8.250E-03  5.18326E-09  1.81355E-16  6.47630E+00  1.20727E-09  1.0E-07
  8.500E-03  5.50215E-09  1.81355E-16  6.47630E+00  1.24386E-09  1.0E-07
  8.750E-03  5.83057E-09  1.81355E-16  6.47630E+00  1.28044E-09  1.0E-07
  9.000E-03  6.16850E-09  1.81355E-16  6.47630E+00  1.31702E-09  1.0E-07
  9.250E-03  6.51596E-09  1.81355E-16  6.47630E+00  1.35361E-09  1.0E-07
  9.500E-03  6.87293E-09  1.81355E-16  6.47630E+00  1.39019E-09  1.0E-07
  9.750E-03  7.23942E-09  1.81355E-16  6.47630E+00  1.42678E-09  1.0E-07
  1.000E-02  7.61544E-09  1.81355E-16  6.47630E+00  1.46336E-09  1.0E-07
  1.250E-02  1.18991E-08  1.81355E-16  6.47630E+00  1.82920E-09  1.0E-07
  1.500E-02  1.71347E-08  1.81355E-16  6.47629E+00  2.19505E-09  1.0E-07
