

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.14000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -1.75453462E-01      0.00000000E+00
       1      1.51103036E+00      1.51207446E+00
       2      7.21044558E-01      7.21246297E-01
       3      3.50657812E-01      3.50729790E-01
       4      1.73171091E-01      1.73202375E-01
       5      8.70447242E-02      8.70594397E-02
       6      4.44322797E-02      4.44394997E-02
       7      2.29610181E-02      2.29646529E-02
       8      1.19820506E-02      1.19839119E-02
       9      6.30276968E-03      6.30373456E-03
      10      3.33750578E-03      3.33801066E-03
      11      1.77734355E-03      1.77760974E-03
      12      9.51116586E-04      9.51257814E-04
      13      5.11114497E-04      5.11189831E-04
      14      2.75658700E-04      2.75699072E-04
      15      1.49131875E-04      1.49153596E-04
      16      8.08938487E-05      8.09055763E-05
      17      4.39774545E-05      4.39838050E-05
      18      2.39529085E-05      2.39563559E-05
      19      1.30666198E-05      1.30684952E-05
      20      7.13717115E-06      7.13819319E-06
      21      3.90251063E-06      3.90306844E-06
      22      2.13564512E-06      2.13594993E-06
      23      1.16951550E-06      1.16968221E-06
      24      6.40783346E-07      6.40874608E-07
      25      3.51229624E-07      3.51279613E-07
      26      1.92575386E-07      1.92602776E-07
      27      1.05609386E-07      1.05624408E-07
      28      5.79249447E-08      5.79331798E-08
      29      3.17733851E-08      3.17779046E-08
      30      1.74290686E-08      1.74315487E-08
      31      9.56054371E-09      9.56189991E-09
      32      5.24413514E-09      5.24488434E-09
      33      2.87629656E-09      2.87670744E-09
      34      1.57740457E-09      1.57762849E-09
      35      8.64975343E-10      8.65100209E-10
      36      4.74280921E-10      4.74346678E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.86682E-16  0.000E+00  1.579E-08  1.172E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.86682E-16  2.423E-10  1.579E-08  1.172E-08  1.020E-18  3.724E-18  1.00E-07
  1.250E-04 3.86682E-16  3.029E-10  1.579E-08  1.172E-08  1.274E-18  4.655E-18  1.00E-07
  1.500E-04 3.86682E-16  3.635E-10  1.579E-08  1.172E-08  1.529E-18  5.587E-18  1.00E-07
  1.750E-04 3.86682E-16  4.240E-10  1.579E-08  1.172E-08  1.784E-18  6.518E-18  1.00E-07
  2.000E-04 3.86682E-16  4.846E-10  1.579E-08  1.172E-08  2.039E-18  7.449E-18  1.00E-07
  2.250E-04 3.86682E-16  5.452E-10  1.579E-08  1.172E-08  2.294E-18  8.380E-18  1.00E-07
  2.500E-04 3.86682E-16  6.058E-10  1.579E-08  1.172E-08  2.549E-18  9.311E-18  1.00E-07
  2.750E-04 3.86682E-16  6.663E-10  1.579E-08  1.172E-08  2.804E-18  1.024E-17  1.00E-07
  3.000E-04 3.86682E-16  7.269E-10  1.579E-08  1.172E-08  3.059E-18  1.117E-17  1.00E-07
  3.250E-04 3.86682E-16  7.875E-10  1.579E-08  1.172E-08  3.314E-18  1.210E-17  1.00E-07
  3.500E-04 3.86682E-16  8.481E-10  1.579E-08  1.172E-08  3.568E-18  1.304E-17  1.00E-07
  3.750E-04 3.86682E-16  9.086E-10  1.579E-08  1.172E-08  3.823E-18  1.397E-17  1.00E-07
  4.000E-04 3.86682E-16  9.692E-10  1.579E-08  1.172E-08  4.078E-18  1.490E-17  1.00E-07
  4.250E-04 3.86682E-16  1.030E-09  1.579E-08  1.172E-08  4.333E-18  1.583E-17  1.00E-07
  4.500E-04 3.86682E-16  1.090E-09  1.579E-08  1.172E-08  4.588E-18  1.676E-17  1.00E-07
  4.750E-04 3.86682E-16  1.151E-09  1.579E-08  1.172E-08  4.843E-18  1.769E-17  1.00E-07
