  6.750E-04 2.38115E-16  2.617E-09  1.231E-08  9.305E-09  1.066E-17  3.337E-17  1.00E-07
  7.000E-04 2.38115E-16  2.714E-09  1.231E-08  9.305E-09  1.105E-17  3.460E-17  1.00E-07
  7.250E-04 2.38115E-16  2.811E-09  1.231E-08  9.305E-09  1.145E-17  3.584E-17  1.00E-07
  7.500E-04 2.38115E-16  2.908E-09  1.231E-08  9.305E-09  1.184E-17  3.707E-17  1.00E-07
  7.750E-04 2.38115E-16  3.005E-09  1.231E-08  9.305E-09  1.224E-17  3.831E-17  1.00E-07
  8.000E-04 2.38115E-16  3.101E-09  1.231E-08  9.305E-09  1.263E-17  3.954E-17  1.00E-07
  8.250E-04 2.38115E-16  3.198E-09  1.231E-08  9.305E-09  1.303E-17  4.078E-17  1.00E-07
  8.500E-04 2.38115E-16  3.295E-09  1.231E-08  9.305E-09  1.342E-17  4.202E-17  1.00E-07
  8.750E-04 2.38115E-16  3.392E-09  1.231E-08  9.305E-09  1.382E-17  4.325E-17  1.00E-07
  9.000E-04 2.38115E-16  3.489E-09  1.231E-08  9.305E-09  1.421E-17  4.449E-17  1.00E-07
  9.250E-04 2.38115E-16  3.586E-09  1.231E-08  9.305E-09  1.461E-17  4.572E-17  1.00E-07
  9.500E-04 2.38115E-16  3.683E-09  1.231E-08  9.305E-09  1.500E-17  4.696E-17  1.00E-07
  9.750E-04 2.38115E-16  3.780E-09  1.231E-08  9.305E-09  1.539E-17  4.819E-17  1.00E-07
  1.000E-03 2.38115E-16  3.877E-09  1.231E-08  9.305E-09  1.579E-17  4.943E-17  1.00E-07
  1.250E-03 2.38115E-16  4.846E-09  1.231E-08  9.305E-09  1.974E-17  6.179E-17  1.00E-07
  1.500E-03 2.38115E-16  5.815E-09  1.231E-08  9.305E-09  2.368E-17  7.414E-17  1.00E-07
  1.750E-03 2.38115E-16  6.784E-09  1.231E-08  9.305E-09  2.763E-17  8.650E-17  1.00E-07
  2.000E-03 2.38115E-16  7.754E-09  1.231E-08  9.305E-09  3.158E-17  9.886E-17  1.00E-07
  2.250E-03 2.38115E-16  8.723E-09  1.231E-08  9.305E-09  3.553E-17  1.112E-16  1.00E-07
  2.500E-03 2.38115E-16  9.692E-09  1.231E-08  9.305E-09  3.947E-17  1.236E-16  1.00E-07
  2.750E-03 2.38115E-16  1.066E-08  1.231E-08  9.305E-09  4.342E-17  1.359E-16  1.00E-07
  3.000E-03 2.38115E-16  1.163E-08  1.231E-08  9.305E-09  4.737E-17  1.483E-16  1.00E-07
  3.250E-03 2.38115E-16  1.260E-08  1.231E-08  9.305E-09  5.132E-17  1.606E-16  1.00E-07
  3.500E-03 2.38115E-16  1.357E-08  1.231E-08  9.305E-09  5.526E-17  1.730E-16  1.00E-07
  3.750E-03 2.38115E-16  1.454E-08  1.231E-08  9.305E-09  5.921E-17  1.854E-16  1.00E-07
  4.000E-03 2.38115E-16  1.551E-08  1.231E-08  9.305E-09  6.316E-17  1.977E-16  1.00E-07
  4.250E-03 2.38115E-16  1.648E-08  1.231E-08  9.305E-09  6.711E-17  2.101E-16  1.00E-07
  4.500E-03 2.38115E-16  1.745E-08  1.231E-08  9.305E-09  7.105E-17  2.224E-16  1.00E-07
  4.750E-03 2.38115E-16  1.841E-08  1.231E-08  9.305E-09  7.500E-17  2.348E-16  1.00E-07
  5.000E-03 2.38115E-16  1.938E-08  1.231E-08  9.305E-09  7.895E-17  2.471E-16  1.00E-07
  5.250E-03 2.38115E-16  2.035E-08  1.231E-08  9.305E-09  8.290E-17  2.595E-16  1.00E-07
  5.500E-03 2.38115E-16  2.132E-08  1.231E-08  9.305E-09  8.684E-17  2.719E-16  1.00E-07
  5.750E-03 2.38115E-16  2.229E-08  1.231E-08  9.305E-09  9.079E-17  2.842E-16  1.00E-07
  6.000E-03 2.38115E-16  2.326E-08  1.231E-08  9.305E-09  9.474E-17  2.966E-16  1.00E-07
  6.250E-03 2.38115E-16  2.423E-08  1.231E-08  9.305E-09  9.869E-17  3.089E-16  1.00E-07
  6.500E-03 2.38115E-16  2.520E-08  1.231E-08  9.305E-09  1.026E-16  3.213E-16  1.00E-07
  6.750E-03 2.38115E-16  2.617E-08  1.231E-08  9.305E-09  1.066E-16  3.337E-16  1.00E-07
  7.000E-03 2.38115E-16  2.714E-08  1.231E-08  9.305E-09  1.105E-16  3.460E-16  1.00E-07
  7.250E-03 2.38115E-16  2.811E-08  1.231E-08  9.305E-09  1.145E-16  3.584E-16  1.00E-07
  7.500E-03 2.38115E-16  2.908E-08  1.231E-08  9.305E-09  1.184E-16  3.707E-16  1.00E-07
  7.750E-03 2.38115E-16  3.005E-08  1.231E-08  9.305E-09  1.224E-16  3.831E-16  1.00E-07
  8.000E-03 2.38115E-16  3.101E-08  1.231E-08  9.305E-09  1.263E-16  3.954E-16  1.00E-07
  8.250E-03 2.38115E-16  3.198E-08  1.231E-08  9.305E-09  1.303E-16  4.078E-16  1.00E-07
  8.500E-03 2.38115E-16  3.295E-08  1.231E-08  9.305E-09  1.342E-16  4.202E-16  1.00E-07
  8.750E-03 2.38115E-16  3.392E-08  1.231E-08  9.305E-09  1.382E-16  4.325E-16  1.00E-07
  9.000E-03 2.38115E-16  3.489E-08  1.231E-08  9.305E-09  1.421E-16  4.449E-16  1.00E-07
  9.250E-03 2.38115E-16  3.586E-08  1.231E-08  9.305E-09  1.461E-16  4.572E-16  1.00E-07
  9.500E-03 2.38115E-16  3.683E-08  1.231E-08  9.305E-09  1.500E-16  4.696E-16  1.00E-07
  9.750E-03 2.38115E-16  3.780E-08  1.231E-08  9.305E-09  1.539E-16  4.819E-16  1.00E-07
  1.000E-02 2.38115E-16  3.877E-08  1.231E-08  9.305E-09  1.579E-16  4.943E-16  1.00E-07
  1.250E-02 2.38115E-16  4.846E-08  1.231E-08  9.305E-09  1.974E-16  6.179E-16  1.00E-07
  1.500E-02 2.38115E-16  5.815E-08  1.231E-08  9.305E-09  2.368E-16  7.414E-16  1.00E-07
  1.750E-02 2.38115E-16  6.784E-08  1.231E-08  9.305E-09  2.763E-16  8.650E-16  1.00E-07
  2.000E-02 2.38115E-16  7.754E-08  1.231E-08  9.305E-09  3.158E-16  9.886E-16  1.00E-07
  2.250E-02 2.38115E-16  8.723E-08  1.231E-08  9.305E-09  3.553E-16  1.112E-15  1.00E-07
  2.500E-02 2.38115E-16  9.692E-08  1.231E-08  9.305E-09  3.947E-16  1.236E-15  1.00E-07
  2.750E-02 2.38114E-16  1.066E-07  1.231E-08  9.305E-09  4.342E-16  1.359E-15  1.00E-07
  3.000E-02 2.38114E-16  1.163E-07  1.231E-08  9.305E-09  4.737E-16  1.483E-15  1.00E-07
  3.250E-02 2.38114E-16  1.260E-07  1.231E-08  9.305E-09  5.132E-16  1.606E-15  1.00E-07
  3.500E-02 2.38114E-16  1.357E-07  1.231E-08  9.305E-09  5.526E-16  1.730E-15  1.00E-07
  3.750E-02 2.38114E-16  1.454E-07  1.231E-08  9.305E-09  5.921E-16  1.854E-15  1.00E-07
  4.000E-02 2.38114E-16  1.551E-07  1.231E-08  9.305E-09  6.316E-16  1.977E-15  1.00E-07
  4.250E-02 2.38114E-16  1.648E-07  1.231E-08  9.305E-09  6.711E-16  2.101E-15  1.00E-07
  4.500E-02 2.38114E-16  1.745E-07  1.231E-08  9.305E-09  7.105E-16  2.224E-15  1.00E-07
  4.750E-02 2.38113E-16  1.841E-07  1.231E-08  9.305E-09  7.500E-16  2.348E-15  1.00E-07
  5.000E-02 2.38113E-16  1.938E-07  1.231E-08  9.305E-09  7.895E-16  2.471E-15  1.00E-07
  5.250E-02 2.38113E-16  2.035E-07  1.231E-08  9.305E-09  8.289E-16  2.595E-15  1.00E-07
  5.500E-02 2.38113E-16  2.132E-07  1.231E-08  9.305E-09  8.684E-16  2.719E-15  1.00E-07
  5.750E-02 2.38113E-16  2.229E-07  1.231E-08  9.305E-09  9.079E-16  2.842E-15  1.00E-07
  6.000E-02 2.38113E-16  2.326E-07  1.231E-08  9.305E-09  9.474E-16  2.966E-15  1.00E-07
  6.250E-02 2.38112E-16  2.423E-07  1.231E-08  9.305E-09  9.868E-16  3.089E-15  1.00E-07
  6.500E-02 2.38112E-16  2.520E-07  1.231E-08  9.305E-09  1.026E-15  3.213E-15  1.00E-07
  6.750E-02 2.38112E-16  2.617E-07  1.231E-08  9.305E-09  1.066E-15  3.336E-15  1.00E-07
  7.000E-02 2.38112E-16  2.714E-07  1.231E-08  9.305E-09  1.105E-15  3.460E-15  1.00E-07
  7.250E-02 2.38111E-16  2.811E-07  1.231E-08  9.305E-09  1.145E-15  3.584E-15  1.00E-07
  7.500E-02 2.38111E-16  2.908E-07  1.231E-08  9.305E-09  1.184E-15  3.707E-15  1.00E-07
  7.750E-02 2.38111E-16  3.005E-07  1.231E-08  9.305E-09  1.224E-15  3.831E-15  1.00E-07
  8.000E-02 2.38111E-16  3.101E-07  1.231E-08  9.305E-09  1.263E-15  3.954E-15  1.00E-07
  8.250E-02 2.38110E-16  3.198E-07  1.231E-08  9.305E-09  1.303E-15  4.078E-15  1.00E-07
  8.500E-02 2.38110E-16  3.295E-07  1.231E-08  9.305E-09  1.342E-15  4.202E-15  1.00E-07
  8.750E-02 2.38110E-16  3.392E-07  1.231E-08  9.305E-09  1.382E-15  4.325E-15  1.00E-07
  9.000E-02 2.38110E-16  3.489E-07  1.231E-08  9.305E-09  1.421E-15  4.449E-15  1.00E-07
  9.250E-02 2.38109E-16  3.586E-07  1.231E-08  9.305E-09  1.460E-15  4.572E-15  1.00E-07
  9.500E-02 2.38109E-16  3.683E-07  1.231E-08  9.305E-09  1.500E-15  4.696E-15  1.00E-07
  9.750E-02 2.38109E-16  3.780E-07  1.231E-08  9.305E-09  1.539E-15  4.819E-15  1.00E-07
  1.000E-01 2.38108E-16  3.877E-07  1.231E-08  9.305E-09  1.579E-15  4.943E-15  1.00E-07
  1.250E-01 2.38105E-16  4.846E-07  1.231E-08  9.305E-09  1.974E-15  6.179E-15  1.00E-07
  1.500E-01 2.38100E-16  5.815E-07  1.231E-08  9.305E-09  2.368E-15  7.414E-15  1.00E-07
  1.750E-01 2.38094E-16  6.785E-07  1.231E-08  9.305E-09  2.763E-15  8.650E-15  1.00E-07
  2.000E-01 2.38088E-16  7.754E-07  1.231E-08  9.305E-09  3.157E-15  9.886E-15  1.00E-07
  2.250E-01 2.38081E-16  8.724E-07  1.231E-08  9.304E-09  3.552E-15  1.112E-14  1.00E-07
  2.500E-01 2.38073E-16  9.693E-07  1.231E-08  9.304E-09  3.946E-15  1.236E-14  1.00E-07
  2.750E-01 2.38064E-16  1.066E-06  1.231E-08  9.304E-09  4.340E-15  1.359E-14  1.00E-07
  3.000E-01 2.38055E-16  1.163E-06  1.231E-08  9.304E-09  4.734E-15  1.483E-14  1.00E-07
  3.250E-01 2.38044E-16  1.260E-06  1.231E-08  9.304E-09  5.128E-15  1.606E-14  1.00E-07
  3.500E-01 2.38033E-16  1.357E-06  1.231E-08  9.304E-09  5.522E-15  1.730E-14  1.00E-07
  3.750E-01 2.38021E-16  1.454E-06  1.231E-08  9.304E-09  5.916E-15  1.854E-14  1.00E-07
  4.000E-01 2.38008E-16  1.551E-06  1.231E-08  9.304E-09  6.310E-15  1.977E-14  1.00E-07
  4.250E-01 2.37994E-16  1.648E-06  1.231E-08  9.304E-09  6.703E-15  2.101E-14  1.00E-07
  4.500E-01 2.37979E-16  1.745E-06  1.231E-08  9.304E-09  7.097E-15  2.224E-14  1.00E-07
  4.750E-01 2.37964E-16  1.842E-06  1.230E-08  9.304E-09  7.490E-15  2.348E-14  1.00E-07
  5.000E-01 2.37947E-16  1.939E-06  1.230E-08  9.304E-09  7.883E-15  2.471E-14  1.00E-07
  5.250E-01 2.37930E-16  2.036E-06  1.230E-08  9.303E-09  8.276E-15  2.595E-14  1.00E-07
  5.500E-01 2.37912E-16  2.133E-06  1.230E-08  9.303E-09  8.669E-15  2.718E-14  1.00E-07
  5.750E-01 2.37893E-16  2.230E-06  1.230E-08  9.303E-09  9.061E-15  2.842E-14  1.00E-07
  6.000E-01 2.37874E-16  2.328E-06  1.230E-08  9.303E-09  9.453E-15  2.965E-14  1.00E-07
  6.250E-01 2.37853E-16  2.425E-06  1.230E-08  9.303E-09  9.846E-15  3.089E-14  1.00E-07
  6.500E-01 2.37832E-16  2.522E-06  1.230E-08  9.303E-09  1.024E-14  3.212E-14  1.00E-07
  6.750E-01 2.37810E-16  2.619E-06  1.230E-08  9.303E-09  1.063E-14  3.336E-14  1.00E-07
  7.000E-01 2.37787E-16  2.716E-06  1.230E-08  9.302E-09  1.102E-14  3.459E-14  1.00E-07
  7.250E-01 2.37763E-16  2.813E-06  1.230E-08  9.302E-09  1.141E-14  3.583E-14  1.00E-07
  7.500E-01 2.37738E-16  2.910E-06  1.230E-08  9.302E-09  1.180E-14  3.706E-14  1.00E-07
  7.750E-01 2.37713E-16  3.008E-06  1.230E-08  9.302E-09  1.219E-14  3.830E-14  1.00E-07
  8.000E-01 2.37686E-16  3.105E-06  1.229E-08  9.302E-09  1.258E-14  3.953E-14  1.00E-07
  8.250E-01 2.37659E-16  3.202E-06  1.229E-08  9.302E-09  1.297E-14  4.077E-14  1.00E-07
  8.500E-01 2.37631E-16  3.299E-06  1.229E-08  9.301E-09  1.336E-14  4.200E-14  1.00E-07
  8.750E-01 2.37602E-16  3.397E-06  1.229E-08  9.301E-09  1.375E-14  4.324E-14  1.00E-07
  9.000E-01 2.37573E-16  3.494E-06  1.229E-08  9.301E-09  1.414E-14  4.447E-14  1.00E-07
  9.250E-01 2.37542E-16  3.591E-06  1.229E-08  9.301E-09  1.453E-14  4.571E-14  1.00E-07
  9.500E-01 2.37511E-16  3.689E-06  1.229E-08  9.301E-09  1.492E-14  4.694E-14  1.00E-07
  9.750E-01 2.37479E-16  3.786E-06  1.229E-08  9.300E-09  1.531E-14  4.817E-14  1.00E-07
  1.000E+00 2.37446E-16  3.884E-06  1.229E-08  9.300E-09  1.570E-14  4.941E-14  1.00E-07
  1.100E+00 2.37305E-16  4.274E-06  1.228E-08  9.299E-09  1.724E-14  5.434E-14  1.00E-07
  1.200E+00 2.37152E-16  4.664E-06  1.228E-08  9.298E-09  1.879E-14  5.928E-14  1.00E-07
  1.300E+00 2.36985E-16  5.055E-06  1.227E-08  9.297E-09  2.032E-14  6.421E-14  1.00E-07
  1.400E+00 2.36805E-16  5.446E-06  1.226E-08  9.296E-09  2.185E-14  6.914E-14  1.00E-07
  1.500E+00 2.36612E-16  5.838E-06  1.226E-08  9.294E-09  2.337E-14  7.407E-14  1.00E-07
  1.600E+00 2.36406E-16  6.231E-06  1.225E-08  9.293E-09  2.488E-14  7.900E-14  1.00E-07
  1.700E+00 2.36187E-16  6.624E-06  1.224E-08  9.291E-09  2.638E-14  8.393E-14  1.00E-07
  1.800E+00 2.35955E-16  7.018E-06  1.223E-08  9.290E-09  2.787E-14  8.885E-14  1.00E-07
  1.900E+00 2.35710E-16  7.413E-06  1.222E-08  9.288E-09  2.936E-14  9.377E-14  1.00E-07
  2.000E+00 2.35452E-16  7.808E-06  1.222E-08  9.286E-09  3.083E-14  9.869E-14  1.00E-07
  2.100E+00 2.35182E-16  8.205E-06  1.221E-08  9.284E-09  3.229E-14  1.036E-13  1.00E-07
  2.200E+00 2.34898E-16  8.602E-06  1.220E-08  9.282E-09  3.374E-14  1.085E-13  1.00E-07
  2.300E+00 2.34602E-16  9.000E-06  1.219E-08  9.280E-09  3.518E-14  1.134E-13  1.00E-07
  2.400E+00 2.34293E-16  9.399E-06  1.217E-08  9.278E-09  3.660E-14  1.183E-13  1.00E-07
  2.500E+00 2.33972E-16  9.799E-06  1.216E-08  9.276E-09  3.801E-14  1.232E-13  1.00E-07
  2.600E+00 2.33638E-16  1.020E-05  1.215E-08  9.273E-09  3.941E-14  1.281E-13  1.00E-07
  2.700E+00 2.33292E-16  1.060E-05  1.214E-08  9.271E-09  4.079E-14  1.330E-13  1.00E-07
  2.800E+00 2.32933E-16  1.101E-05  1.213E-08  9.268E-09  4.216E-14  1.379E-13  1.00E-07
  2.900E+00 2.32562E-16  1.141E-05  1.211E-08  9.266E-09  4.351E-14  1.428E-13  1.00E-07
  3.000E+00 2.32179E-16  1.182E-05  1.210E-08  9.263E-09  4.485E-14  1.477E-13  1.00E-07
  3.100E+00 2.31784E-16  1.222E-05  1.208E-08  9.260E-09  4.617E-14  1.526E-13  1.00E-07
  3.200E+00 2.31377E-16  1.263E-05  1.207E-08  9.257E-09  4.748E-14  1.575E-13  1.00E-07
  3.300E+00 2.30958E-16  1.304E-05  1.205E-08  9.254E-09  4.876E-14  1.624E-13  1.00E-07
  3.400E+00 2.30527E-16  1.345E-05  1.204E-08  9.251E-09  5.003E-14  1.672E-13  1.00E-07
  3.500E+00 2.30084E-16  1.386E-05  1.202E-08  9.248E-09  5.128E-14  1.721E-13  1.00E-07
  3.600E+00 2.29630E-16  1.428E-05  1.201E-08  9.245E-09  5.251E-14  1.770E-13  1.00E-07
  3.700E+00 2.29164E-16  1.469E-05  1.199E-08  9.242E-09  5.372E-14  1.818E-13  1.00E-07
  3.800E+00 2.28686E-16  1.511E-05  1.197E-08  9.238E-09  5.491E-14  1.867E-13  1.00E-07
  3.900E+00 2.28197E-16  1.553E-05  1.195E-08  9.235E-09  5.609E-14  1.915E-13  1.00E-07
  4.000E+00 2.27697E-16  1.595E-05  1.194E-08  9.231E-09  5.724E-14  1.964E-13  1.00E-07
  4.100E+00 2.27186E-16  1.637E-05  1.192E-08  9.227E-09  5.837E-14  2.012E-13  1.00E-07
  4.200E+00 2.26664E-16  1.679E-05  1.190E-08  9.223E-09  5.947E-14  2.060E-13  1.00E-07
  4.300E+00 2.26131E-16  1.722E-05  1.188E-08  9.219E-09  6.056E-14  2.109E-13  1.00E-07
  4.400E+00 2.25587E-16  1.764E-05  1.186E-08  9.215E-09  6.162E-14  2.157E-13  1.00E-07
  4.500E+00 2.25032E-16  1.807E-05  1.184E-08  9.211E-09  6.266E-14  2.205E-13  1.00E-07
  4.600E+00 2.24467E-16  1.850E-05  1.182E-08  9.207E-09  6.368E-14  2.253E-13  1.00E-07
  4.700E+00 2.23891E-16  1.894E-05  1.180E-08  9.203E-09  6.467E-14  2.301E-13  1.00E-07
  4.800E+00 2.23305E-16  1.937E-05  1.178E-08  9.199E-09  6.563E-14  2.349E-13  1.00E-07
  4.900E+00 2.22708E-16  1.981E-05  1.175E-08  9.194E-09  6.658E-14  2.397E-13  1.00E-07
  5.000E+00 2.22102E-16  2.025E-05  1.173E-08  9.190E-09  6.749E-14  2.445E-13  1.00E-07
  5.100E+00 2.21485E-16  2.069E-05  1.171E-08  9.185E-09  6.838E-14  2.493E-13  1.00E-07
  5.200E+00 2.20859E-16  2.113E-05  1.169E-08  9.180E-09  6.925E-14  2.541E-13  1.00E-07
  5.300E+00 2.20222E-16  2.158E-05  1.166E-08  9.176E-09  7.009E-14  2.588E-13  1.00E-07
  5.400E+00 2.19577E-16  2.202E-05  1.164E-08  9.171E-09  7.090E-14  2.636E-13  1.00E-07
  5.500E+00 2.18921E-16  2.247E-05  1.162E-08  9.166E-09  7.168E-14  2.684E-13  1.00E-07
  5.600E+00 2.18257E-16  2.293E-05  1.159E-08  9.161E-09  7.244E-14  2.731E-13  1.00E-07
  5.700E+00 2.17583E-16  2.338E-05  1.157E-08  9.155E-09  7.316E-14  2.778E-13  1.00E-07
  5.800E+00 2.16900E-16  2.384E-05  1.154E-08  9.150E-09  7.386E-14  2.826E-13  1.00E-07
  5.900E+00 2.16208E-16  2.430E-05  1.151E-08  9.145E-09  7.453E-14  2.873E-13  1.00E-07
  6.000E+00 2.15507E-16  2.476E-05  1.149E-08  9.139E-09  7.517E-14  2.920E-13  1.00E-07
  6.100E+00 2.14797E-16  2.522E-05  1.146E-08  9.134E-09  7.578E-14  2.967E-13  1.00E-07
  6.200E+00 2.14079E-16  2.569E-05  1.143E-08  9.128E-09  7.636E-14  3.014E-13  1.00E-07
  6.300E+00 2.13353E-16  2.616E-05  1.141E-08  9.123E-09  7.691E-14  3.061E-13  1.00E-07
  6.400E+00 2.12618E-16  2.663E-05  1.138E-08  9.117E-09  7.743E-14  3.108E-13  1.00E-07
  6.500E+00 2.11875E-16  2.711E-05  1.135E-08  9.111E-09  7.792E-14  3.155E-13  1.00E-07
  6.600E+00 2.11124E-16  2.759E-05  1.132E-08  9.105E-09  7.837E-14  3.202E-13  1.00E-07
  6.700E+00 2.10365E-16  2.807E-05  1.129E-08  9.099E-09  7.880E-14  3.248E-13  1.00E-07
  6.800E+00 2.09599E-16  2.855E-05  1.127E-08  9.093E-09  7.919E-14  3.295E-13  1.00E-07
  6.900E+00 2.08825E-16  2.904E-05  1.124E-08  9.087E-09  7.955E-14  3.342E-13  1.00E-07
  7.000E+00 2.08043E-16  2.953E-05  1.121E-08  9.080E-09  7.988E-14  3.388E-13  1.00E-07
  7.100E+00 2.07254E-16  3.002E-05  1.118E-08  9.074E-09  8.017E-14  3.434E-13  1.00E-07
  7.200E+00 2.06458E-16  3.052E-05  1.115E-08  9.068E-09  8.043E-14  3.481E-13  1.00E-07
  7.300E+00 2.05655E-16  3.101E-05  1.112E-08  9.061E-09  8.066E-14  3.527E-13  1.00E-07
  7.400E+00 2.04845E-16  3.152E-05  1.108E-08  9.054E-09  8.085E-14  3.573E-13  1.00E-07
  7.500E+00 2.04029E-16  3.202E-05  1.105E-08  9.048E-09  8.101E-14  3.619E-13  1.00E-07
  7.600E+00 2.03206E-16  3.253E-05  1.102E-08  9.041E-09  8.113E-14  3.665E-13  1.00E-07
  7.700E+00 2.02376E-16  3.304E-05  1.099E-08  9.034E-09  8.122E-14  3.710E-13  1.00E-07
  7.800E+00 2.01540E-16  3.356E-05  1.096E-08  9.027E-09  8.127E-14  3.756E-13  1.00E-07
  7.900E+00 2.00698E-16  3.408E-05  1.092E-08  9.020E-09  8.129E-14  3.802E-13  1.00E-07
  8.000E+00 1.99850E-16  3.460E-05  1.089E-08  9.013E-09  8.127E-14  3.847E-13  1.00E-07
  8.100E+00 1.98996E-16  3.513E-05  1.086E-08  9.006E-09  8.122E-14  3.892E-13  1.00E-07
  8.200E+00 1.98137E-16  3.566E-05  1.082E-08  8.998E-09  8.112E-14  3.938E-13  1.00E-07
  8.300E+00 1.97272E-16  3.619E-05  1.079E-08  8.991E-09  8.100E-14  3.983E-13  1.00E-07
  8.400E+00 1.96401E-16  3.673E-05  1.076E-08  8.984E-09  8.083E-14  4.028E-13  1.00E-07
  8.500E+00 1.95526E-16  3.727E-05  1.072E-08  8.976E-09  8.063E-14  4.073E-13  1.00E-07
  8.600E+00 1.94645E-16  3.781E-05  1.069E-08  8.968E-09  8.040E-14  4.118E-13  1.00E-07
