  6.000E-04 4.24067E-16  1.345E-09  1.753E-08  1.080E-08  2.799E-17  3.350E-17  1.00E-07
  6.250E-04 4.24067E-16  1.401E-09  1.753E-08  1.080E-08  2.916E-17  3.490E-17  1.00E-07
  6.500E-04 4.24067E-16  1.457E-09  1.753E-08  1.080E-08  3.032E-17  3.629E-17  1.00E-07
  6.750E-04 4.24067E-16  1.513E-09  1.753E-08  1.080E-08  3.149E-17  3.769E-17  1.00E-07
  7.000E-04 4.24067E-16  1.569E-09  1.753E-08  1.080E-08  3.265E-17  3.909E-17  1.00E-07
  7.250E-04 4.24067E-16  1.625E-09  1.753E-08  1.080E-08  3.382E-17  4.048E-17  1.00E-07
  7.500E-04 4.24067E-16  1.681E-09  1.753E-08  1.080E-08  3.499E-17  4.188E-17  1.00E-07
  7.750E-04 4.24067E-16  1.737E-09  1.753E-08  1.080E-08  3.615E-17  4.327E-17  1.00E-07
  8.000E-04 4.24067E-16  1.793E-09  1.753E-08  1.080E-08  3.732E-17  4.467E-17  1.00E-07
  8.250E-04 4.24067E-16  1.849E-09  1.753E-08  1.080E-08  3.848E-17  4.607E-17  1.00E-07
  8.500E-04 4.24067E-16  1.905E-09  1.753E-08  1.080E-08  3.965E-17  4.746E-17  1.00E-07
  8.750E-04 4.24067E-16  1.961E-09  1.753E-08  1.080E-08  4.082E-17  4.886E-17  1.00E-07
  9.000E-04 4.24067E-16  2.017E-09  1.753E-08  1.080E-08  4.198E-17  5.025E-17  1.00E-07
  9.250E-04 4.24067E-16  2.073E-09  1.753E-08  1.080E-08  4.315E-17  5.165E-17  1.00E-07
  9.500E-04 4.24067E-16  2.129E-09  1.753E-08  1.080E-08  4.432E-17  5.304E-17  1.00E-07
  9.750E-04 4.24067E-16  2.185E-09  1.753E-08  1.080E-08  4.548E-17  5.444E-17  1.00E-07
  1.000E-03 4.24067E-16  2.241E-09  1.753E-08  1.080E-08  4.665E-17  5.584E-17  1.00E-07
  1.250E-03 4.24067E-16  2.802E-09  1.753E-08  1.080E-08  5.831E-17  6.980E-17  1.00E-07
  1.500E-03 4.24067E-16  3.362E-09  1.753E-08  1.080E-08  6.997E-17  8.375E-17  1.00E-07
  1.750E-03 4.24067E-16  3.922E-09  1.753E-08  1.080E-08  8.163E-17  9.771E-17  1.00E-07
  2.000E-03 4.24067E-16  4.483E-09  1.753E-08  1.080E-08  9.330E-17  1.117E-16  1.00E-07
  2.250E-03 4.24067E-16  5.043E-09  1.753E-08  1.080E-08  1.050E-16  1.256E-16  1.00E-07
  2.500E-03 4.24067E-16  5.603E-09  1.753E-08  1.080E-08  1.166E-16  1.396E-16  1.00E-07
  2.750E-03 4.24067E-16  6.163E-09  1.753E-08  1.080E-08  1.283E-16  1.536E-16  1.00E-07
  3.000E-03 4.24067E-16  6.724E-09  1.753E-08  1.080E-08  1.399E-16  1.675E-16  1.00E-07
  3.250E-03 4.24067E-16  7.284E-09  1.753E-08  1.080E-08  1.516E-16  1.815E-16  1.00E-07
  3.500E-03 4.24067E-16  7.844E-09  1.753E-08  1.080E-08  1.633E-16  1.954E-16  1.00E-07
  3.750E-03 4.24067E-16  8.405E-09  1.753E-08  1.080E-08  1.749E-16  2.094E-16  1.00E-07
  4.000E-03 4.24067E-16  8.965E-09  1.753E-08  1.080E-08  1.866E-16  2.233E-16  1.00E-07
  4.250E-03 4.24067E-16  9.525E-09  1.753E-08  1.080E-08  1.983E-16  2.373E-16  1.00E-07
  4.500E-03 4.24067E-16  1.009E-08  1.753E-08  1.080E-08  2.099E-16  2.513E-16  1.00E-07
  4.750E-03 4.24067E-16  1.065E-08  1.753E-08  1.080E-08  2.216E-16  2.652E-16  1.00E-07
  5.000E-03 4.24067E-16  1.121E-08  1.753E-08  1.080E-08  2.332E-16  2.792E-16  1.00E-07
  5.250E-03 4.24067E-16  1.177E-08  1.753E-08  1.080E-08  2.449E-16  2.931E-16  1.00E-07
  5.500E-03 4.24067E-16  1.233E-08  1.753E-08  1.080E-08  2.566E-16  3.071E-16  1.00E-07
  5.750E-03 4.24067E-16  1.289E-08  1.753E-08  1.080E-08  2.682E-16  3.211E-16  1.00E-07
  6.000E-03 4.24067E-16  1.345E-08  1.753E-08  1.080E-08  2.799E-16  3.350E-16  1.00E-07
  6.250E-03 4.24067E-16  1.401E-08  1.753E-08  1.080E-08  2.916E-16  3.490E-16  1.00E-07
  6.500E-03 4.24067E-16  1.457E-08  1.753E-08  1.080E-08  3.032E-16  3.629E-16  1.00E-07
  6.750E-03 4.24067E-16  1.513E-08  1.753E-08  1.080E-08  3.149E-16  3.769E-16  1.00E-07
  7.000E-03 4.24067E-16  1.569E-08  1.753E-08  1.080E-08  3.265E-16  3.909E-16  1.00E-07
  7.250E-03 4.24067E-16  1.625E-08  1.753E-08  1.080E-08  3.382E-16  4.048E-16  1.00E-07
  7.500E-03 4.24067E-16  1.681E-08  1.753E-08  1.080E-08  3.499E-16  4.188E-16  1.00E-07
  7.750E-03 4.24067E-16  1.737E-08  1.753E-08  1.080E-08  3.615E-16  4.327E-16  1.00E-07
  8.000E-03 4.24067E-16  1.793E-08  1.753E-08  1.080E-08  3.732E-16  4.467E-16  1.00E-07
  8.250E-03 4.24067E-16  1.849E-08  1.753E-08  1.080E-08  3.848E-16  4.607E-16  1.00E-07
  8.500E-03 4.24067E-16  1.905E-08  1.753E-08  1.080E-08  3.965E-16  4.746E-16  1.00E-07
  8.750E-03 4.24067E-16  1.961E-08  1.753E-08  1.080E-08  4.082E-16  4.886E-16  1.00E-07
  9.000E-03 4.24067E-16  2.017E-08  1.753E-08  1.080E-08  4.198E-16  5.025E-16  1.00E-07
  9.250E-03 4.24067E-16  2.073E-08  1.753E-08  1.080E-08  4.315E-16  5.165E-16  1.00E-07
  9.500E-03 4.24067E-16  2.129E-08  1.753E-08  1.080E-08  4.432E-16  5.304E-16  1.00E-07
  9.750E-03 4.24067E-16  2.185E-08  1.753E-08  1.080E-08  4.548E-16  5.444E-16  1.00E-07
  1.000E-02 4.24067E-16  2.241E-08  1.753E-08  1.080E-08  4.665E-16  5.584E-16  1.00E-07
  1.250E-02 4.24067E-16  2.802E-08  1.753E-08  1.080E-08  5.831E-16  6.980E-16  1.00E-07
  1.500E-02 4.24067E-16  3.362E-08  1.753E-08  1.080E-08  6.997E-16  8.375E-16  1.00E-07
  1.750E-02 4.24067E-16  3.922E-08  1.753E-08  1.080E-08  8.163E-16  9.771E-16  1.00E-07
  2.000E-02 4.24066E-16  4.483E-08  1.753E-08  1.080E-08  9.330E-16  1.117E-15  1.00E-07
  2.250E-02 4.24066E-16  5.043E-08  1.753E-08  1.080E-08  1.050E-15  1.256E-15  1.00E-07
  2.500E-02 4.24066E-16  5.603E-08  1.753E-08  1.080E-08  1.166E-15  1.396E-15  1.00E-07
  2.750E-02 4.24066E-16  6.163E-08  1.753E-08  1.080E-08  1.283E-15  1.536E-15  1.00E-07
  3.000E-02 4.24066E-16  6.724E-08  1.753E-08  1.080E-08  1.399E-15  1.675E-15  1.00E-07
  3.250E-02 4.24065E-16  7.284E-08  1.753E-08  1.080E-08  1.516E-15  1.815E-15  1.00E-07
  3.500E-02 4.24065E-16  7.844E-08  1.753E-08  1.080E-08  1.633E-15  1.954E-15  1.00E-07
  3.750E-02 4.24065E-16  8.405E-08  1.753E-08  1.080E-08  1.749E-15  2.094E-15  1.00E-07
  4.000E-02 4.24064E-16  8.965E-08  1.753E-08  1.080E-08  1.866E-15  2.233E-15  1.00E-07
  4.250E-02 4.24064E-16  9.525E-08  1.753E-08  1.080E-08  1.983E-15  2.373E-15  1.00E-07
  4.500E-02 4.24064E-16  1.009E-07  1.753E-08  1.080E-08  2.099E-15  2.513E-15  1.00E-07
  4.750E-02 4.24063E-16  1.065E-07  1.753E-08  1.080E-08  2.216E-15  2.652E-15  1.00E-07
  5.000E-02 4.24063E-16  1.121E-07  1.753E-08  1.080E-08  2.332E-15  2.792E-15  1.00E-07
  5.250E-02 4.24063E-16  1.177E-07  1.753E-08  1.080E-08  2.449E-15  2.931E-15  1.00E-07
  5.500E-02 4.24062E-16  1.233E-07  1.753E-08  1.080E-08  2.566E-15  3.071E-15  1.00E-07
  5.750E-02 4.24062E-16  1.289E-07  1.753E-08  1.080E-08  2.682E-15  3.211E-15  1.00E-07
  6.000E-02 4.24061E-16  1.345E-07  1.753E-08  1.080E-08  2.799E-15  3.350E-15  1.00E-07
  6.250E-02 4.24061E-16  1.401E-07  1.753E-08  1.080E-08  2.915E-15  3.490E-15  1.00E-07
  6.500E-02 4.24060E-16  1.457E-07  1.753E-08  1.080E-08  3.032E-15  3.629E-15  1.00E-07
  6.750E-02 4.24060E-16  1.513E-07  1.753E-08  1.080E-08  3.149E-15  3.769E-15  1.00E-07
  7.000E-02 4.24059E-16  1.569E-07  1.753E-08  1.080E-08  3.265E-15  3.909E-15  1.00E-07
  7.250E-02 4.24058E-16  1.625E-07  1.753E-08  1.080E-08  3.382E-15  4.048E-15  1.00E-07
  7.500E-02 4.24058E-16  1.681E-07  1.753E-08  1.080E-08  3.499E-15  4.188E-15  1.00E-07
  7.750E-02 4.24057E-16  1.737E-07  1.753E-08  1.080E-08  3.615E-15  4.327E-15  1.00E-07
  8.000E-02 4.24056E-16  1.793E-07  1.753E-08  1.080E-08  3.732E-15  4.467E-15  1.00E-07
  8.250E-02 4.24056E-16  1.849E-07  1.753E-08  1.080E-08  3.848E-15  4.607E-15  1.00E-07
  8.500E-02 4.24055E-16  1.905E-07  1.753E-08  1.080E-08  3.965E-15  4.746E-15  1.00E-07
  8.750E-02 4.24054E-16  1.961E-07  1.753E-08  1.080E-08  4.082E-15  4.886E-15  1.00E-07
  9.000E-02 4.24054E-16  2.017E-07  1.753E-08  1.080E-08  4.198E-15  5.025E-15  1.00E-07
  9.250E-02 4.24053E-16  2.073E-07  1.753E-08  1.080E-08  4.315E-15  5.165E-15  1.00E-07
  9.500E-02 4.24052E-16  2.129E-07  1.753E-08  1.080E-08  4.431E-15  5.304E-15  1.00E-07
  9.750E-02 4.24051E-16  2.185E-07  1.753E-08  1.080E-08  4.548E-15  5.444E-15  1.00E-07
  1.000E-01 4.24050E-16  2.241E-07  1.753E-08  1.080E-08  4.665E-15  5.584E-15  1.00E-07
  1.250E-01 4.24041E-16  2.802E-07  1.753E-08  1.080E-08  5.831E-15  6.980E-15  1.00E-07
  1.500E-01 4.24030E-16  3.362E-07  1.753E-08  1.080E-08  6.997E-15  8.375E-15  1.00E-07
  1.750E-01 4.24016E-16  3.922E-07  1.753E-08  1.080E-08  8.163E-15  9.771E-15  1.00E-07
  2.000E-01 4.24000E-16  4.483E-07  1.753E-08  1.080E-08  9.328E-15  1.117E-14  1.00E-07
  2.250E-01 4.23983E-16  5.043E-07  1.753E-08  1.080E-08  1.049E-14  1.256E-14  1.00E-07
  2.500E-01 4.23963E-16  5.604E-07  1.753E-08  1.080E-08  1.166E-14  1.396E-14  1.00E-07
  2.750E-01 4.23941E-16  6.164E-07  1.753E-08  1.080E-08  1.283E-14  1.535E-14  1.00E-07
  3.000E-01 4.23917E-16  6.725E-07  1.753E-08  1.080E-08  1.399E-14  1.675E-14  1.00E-07
  3.250E-01 4.23891E-16  7.286E-07  1.753E-08  1.080E-08  1.516E-14  1.815E-14  1.00E-07
  3.500E-01 4.23862E-16  7.846E-07  1.753E-08  1.080E-08  1.632E-14  1.954E-14  1.00E-07
  3.750E-01 4.23832E-16  8.407E-07  1.753E-08  1.080E-08  1.749E-14  2.094E-14  1.00E-07
  4.000E-01 4.23800E-16  8.968E-07  1.753E-08  1.080E-08  1.865E-14  2.233E-14  1.00E-07
  4.250E-01 4.23765E-16  9.529E-07  1.753E-08  1.080E-08  1.981E-14  2.373E-14  1.00E-07
  4.500E-01 4.23729E-16  1.009E-06  1.752E-08  1.080E-08  2.098E-14  2.512E-14  1.00E-07
  4.750E-01 4.23690E-16  1.065E-06  1.752E-08  1.080E-08  2.214E-14  2.652E-14  1.00E-07
  5.000E-01 4.23650E-16  1.121E-06  1.752E-08  1.080E-08  2.331E-14  2.792E-14  1.00E-07
  5.250E-01 4.23607E-16  1.177E-06  1.752E-08  1.080E-08  2.447E-14  2.931E-14  1.00E-07
  5.500E-01 4.23562E-16  1.233E-06  1.752E-08  1.080E-08  2.563E-14  3.071E-14  1.00E-07
  5.750E-01 4.23515E-16  1.290E-06  1.752E-08  1.080E-08  2.679E-14  3.210E-14  1.00E-07
  6.000E-01 4.23466E-16  1.346E-06  1.752E-08  1.080E-08  2.796E-14  3.350E-14  1.00E-07
  6.250E-01 4.23415E-16  1.402E-06  1.752E-08  1.080E-08  2.912E-14  3.489E-14  1.00E-07
  6.500E-01 4.23362E-16  1.458E-06  1.752E-08  1.080E-08  3.028E-14  3.629E-14  1.00E-07
  6.750E-01 4.23307E-16  1.514E-06  1.751E-08  1.080E-08  3.144E-14  3.768E-14  1.00E-07
  7.000E-01 4.23249E-16  1.570E-06  1.751E-08  1.080E-08  3.260E-14  3.908E-14  1.00E-07
  7.250E-01 4.23190E-16  1.627E-06  1.751E-08  1.080E-08  3.376E-14  4.047E-14  1.00E-07
  7.500E-01 4.23128E-16  1.683E-06  1.751E-08  1.080E-08  3.492E-14  4.187E-14  1.00E-07
  7.750E-01 4.23065E-16  1.739E-06  1.751E-08  1.080E-08  3.608E-14  4.326E-14  1.00E-07
  8.000E-01 4.22999E-16  1.795E-06  1.751E-08  1.080E-08  3.724E-14  4.466E-14  1.00E-07
  8.250E-01 4.22932E-16  1.851E-06  1.750E-08  1.080E-08  3.840E-14  4.605E-14  1.00E-07
  8.500E-01 4.22862E-16  1.908E-06  1.750E-08  1.080E-08  3.956E-14  4.745E-14  1.00E-07
  8.750E-01 4.22790E-16  1.964E-06  1.750E-08  1.079E-08  4.072E-14  4.884E-14  1.00E-07
  9.000E-01 4.22716E-16  2.020E-06  1.750E-08  1.079E-08  4.187E-14  5.023E-14  1.00E-07
  9.250E-01 4.22640E-16  2.077E-06  1.750E-08  1.079E-08  4.303E-14  5.163E-14  1.00E-07
  9.500E-01 4.22562E-16  2.133E-06  1.749E-08  1.079E-08  4.419E-14  5.302E-14  1.00E-07
  9.750E-01 4.22482E-16  2.189E-06  1.749E-08  1.079E-08  4.534E-14  5.442E-14  1.00E-07
  1.000E+00 4.22400E-16  2.246E-06  1.749E-08  1.079E-08  4.650E-14  5.581E-14  1.00E-07
  1.100E+00 4.22051E-16  2.471E-06  1.748E-08  1.079E-08  5.111E-14  6.139E-14  1.00E-07
  1.200E+00 4.21669E-16  2.697E-06  1.747E-08  1.079E-08  5.572E-14  6.696E-14  1.00E-07
  1.300E+00 4.21255E-16  2.923E-06  1.746E-08  1.079E-08  6.031E-14  7.253E-14  1.00E-07
  1.400E+00 4.20808E-16  3.150E-06  1.745E-08  1.079E-08  6.490E-14  7.810E-14  1.00E-07
  1.500E+00 4.20328E-16  3.377E-06  1.744E-08  1.079E-08  6.947E-14  8.367E-14  1.00E-07
  1.600E+00 4.19817E-16  3.604E-06  1.742E-08  1.078E-08  7.402E-14  8.924E-14  1.00E-07
  1.700E+00 4.19273E-16  3.832E-06  1.741E-08  1.078E-08  7.857E-14  9.480E-14  1.00E-07
  1.800E+00 4.18697E-16  4.060E-06  1.739E-08  1.078E-08  8.310E-14  1.004E-13  1.00E-07
  1.900E+00 4.18090E-16  4.288E-06  1.738E-08  1.078E-08  8.761E-14  1.059E-13  1.00E-07
  2.000E+00 4.17451E-16  4.517E-06  1.736E-08  1.077E-08  9.210E-14  1.115E-13  1.00E-07
  2.100E+00 4.16780E-16  4.747E-06  1.734E-08  1.077E-08  9.658E-14  1.170E-13  1.00E-07
  2.200E+00 4.16079E-16  4.977E-06  1.732E-08  1.077E-08  1.010E-13  1.226E-13  1.00E-07
  2.300E+00 4.15346E-16  5.208E-06  1.730E-08  1.077E-08  1.055E-13  1.281E-13  1.00E-07
  2.400E+00 4.14583E-16  5.439E-06  1.728E-08  1.076E-08  1.099E-13  1.337E-13  1.00E-07
  2.500E+00 4.13789E-16  5.671E-06  1.726E-08  1.076E-08  1.143E-13  1.392E-13  1.00E-07
  2.600E+00 4.12965E-16  5.904E-06  1.724E-08  1.076E-08  1.187E-13  1.447E-13  1.00E-07
  2.700E+00 4.12111E-16  6.137E-06  1.722E-08  1.075E-08  1.230E-13  1.503E-13  1.00E-07
  2.800E+00 4.11228E-16  6.372E-06  1.720E-08  1.075E-08  1.274E-13  1.558E-13  1.00E-07
  2.900E+00 4.10315E-16  6.606E-06  1.717E-08  1.074E-08  1.317E-13  1.613E-13  1.00E-07
  3.000E+00 4.09372E-16  6.842E-06  1.715E-08  1.074E-08  1.359E-13  1.668E-13  1.00E-07
  3.100E+00 4.08401E-16  7.078E-06  1.712E-08  1.074E-08  1.402E-13  1.723E-13  1.00E-07
  3.200E+00 4.07401E-16  7.315E-06  1.709E-08  1.073E-08  1.444E-13  1.779E-13  1.00E-07
  3.300E+00 4.06373E-16  7.553E-06  1.707E-08  1.073E-08  1.486E-13  1.834E-13  1.00E-07
  3.400E+00 4.05316E-16  7.792E-06  1.704E-08  1.072E-08  1.528E-13  1.889E-13  1.00E-07
  3.500E+00 4.04232E-16  8.032E-06  1.701E-08  1.072E-08  1.570E-13  1.944E-13  1.00E-07
  3.600E+00 4.03121E-16  8.273E-06  1.698E-08  1.072E-08  1.611E-13  1.998E-13  1.00E-07
  3.700E+00 4.01983E-16  8.514E-06  1.695E-08  1.071E-08  1.651E-13  2.053E-13  1.00E-07
  3.800E+00 4.00817E-16  8.757E-06  1.692E-08  1.071E-08  1.692E-13  2.108E-13  1.00E-07
  3.900E+00 3.99626E-16  9.001E-06  1.689E-08  1.070E-08  1.732E-13  2.163E-13  1.00E-07
  4.000E+00 3.98408E-16  9.245E-06  1.685E-08  1.070E-08  1.772E-13  2.218E-13  1.00E-07
  4.100E+00 3.97165E-16  9.491E-06  1.682E-08  1.069E-08  1.812E-13  2.272E-13  1.00E-07
  4.200E+00 3.95896E-16  9.738E-06  1.678E-08  1.068E-08  1.851E-13  2.327E-13  1.00E-07
  4.300E+00 3.94602E-16  9.986E-06  1.675E-08  1.068E-08  1.890E-13  2.381E-13  1.00E-07
  4.400E+00 3.93284E-16  1.023E-05  1.671E-08  1.067E-08  1.928E-13  2.436E-13  1.00E-07
  4.500E+00 3.91941E-16  1.049E-05  1.668E-08  1.067E-08  1.966E-13  2.490E-13  1.00E-07
  4.600E+00 3.90575E-16  1.074E-05  1.664E-08  1.066E-08  2.004E-13  2.544E-13  1.00E-07
  4.700E+00 3.89185E-16  1.099E-05  1.660E-08  1.066E-08  2.042E-13  2.598E-13  1.00E-07
  4.800E+00 3.87772E-16  1.124E-05  1.656E-08  1.065E-08  2.079E-13  2.653E-13  1.00E-07
  4.900E+00 3.86336E-16  1.150E-05  1.652E-08  1.064E-08  2.115E-13  2.707E-13  1.00E-07
  5.000E+00 3.84878E-16  1.175E-05  1.648E-08  1.064E-08  2.152E-13  2.761E-13  1.00E-07
  5.100E+00 3.83398E-16  1.201E-05  1.644E-08  1.063E-08  2.188E-13  2.815E-13  1.00E-07
  5.200E+00 3.81897E-16  1.227E-05  1.640E-08  1.062E-08  2.223E-13  2.869E-13  1.00E-07
  5.300E+00 3.80374E-16  1.253E-05  1.636E-08  1.062E-08  2.258E-13  2.922E-13  1.00E-07
  5.400E+00 3.78831E-16  1.279E-05  1.632E-08  1.061E-08  2.293E-13  2.976E-13  1.00E-07
  5.500E+00 3.77268E-16  1.306E-05  1.627E-08  1.060E-08  2.327E-13  3.030E-13  1.00E-07
  5.600E+00 3.75684E-16  1.332E-05  1.623E-08  1.060E-08  2.361E-13  3.083E-13  1.00E-07
  5.700E+00 3.74081E-16  1.359E-05  1.618E-08  1.059E-08  2.394E-13  3.137E-13  1.00E-07
  5.800E+00 3.72459E-16  1.386E-05  1.614E-08  1.058E-08  2.427E-13  3.190E-13  1.00E-07
  5.900E+00 3.70819E-16  1.413E-05  1.609E-08  1.057E-08  2.460E-13  3.243E-13  1.00E-07
  6.000E+00 3.69160E-16  1.440E-05  1.605E-08  1.057E-08  2.492E-13  3.297E-13  1.00E-07
  6.100E+00 3.67484E-16  1.467E-05  1.600E-08  1.056E-08  2.523E-13  3.350E-13  1.00E-07
  6.200E+00 3.65790E-16  1.494E-05  1.595E-08  1.055E-08  2.554E-13  3.403E-13  1.00E-07
  6.300E+00 3.64079E-16  1.522E-05  1.590E-08  1.054E-08  2.585E-13  3.456E-13  1.00E-07
  6.400E+00 3.62352E-16  1.550E-05  1.585E-08  1.054E-08  2.615E-13  3.509E-13  1.00E-07
  6.500E+00 3.60609E-16  1.578E-05  1.580E-08  1.053E-08  2.645E-13  3.562E-13  1.00E-07
  6.600E+00 3.58850E-16  1.606E-05  1.575E-08  1.052E-08  2.674E-13  3.614E-13  1.00E-07
  6.700E+00 3.57076E-16  1.634E-05  1.570E-08  1.051E-08  2.703E-13  3.667E-13  1.00E-07
  6.800E+00 3.55288E-16  1.662E-05  1.565E-08  1.050E-08  2.731E-13  3.719E-13  1.00E-07
  6.900E+00 3.53485E-16  1.691E-05  1.560E-08  1.049E-08  2.759E-13  3.772E-13  1.00E-07
  7.000E+00 3.51668E-16  1.720E-05  1.555E-08  1.048E-08  2.787E-13  3.824E-13  1.00E-07
  7.100E+00 3.49837E-16  1.749E-05  1.550E-08  1.048E-08  2.813E-13  3.876E-13  1.00E-07
  7.200E+00 3.47994E-16  1.778E-05  1.544E-08  1.047E-08  2.840E-13  3.928E-13  1.00E-07
  7.300E+00 3.46138E-16  1.808E-05  1.539E-08  1.046E-08  2.866E-13  3.980E-13  1.00E-07
  7.400E+00 3.44270E-16  1.837E-05  1.533E-08  1.045E-08  2.891E-13  4.032E-13  1.00E-07
  7.500E+00 3.42390E-16  1.867E-05  1.528E-08  1.044E-08  2.916E-13  4.084E-13  1.00E-07
  7.600E+00 3.40499E-16  1.897E-05  1.522E-08  1.043E-08  2.940E-13  4.136E-13  1.00E-07
  7.700E+00 3.38597E-16  1.927E-05  1.517E-08  1.042E-08  2.964E-13  4.187E-13  1.00E-07
  7.800E+00 3.36685E-16  1.958E-05  1.511E-08  1.041E-08  2.987E-13  4.239E-13  1.00E-07
  7.900E+00 3.34762E-16  1.988E-05  1.505E-08  1.040E-08  3.010E-13  4.290E-13  1.00E-07
  8.000E+00 3.32830E-16  2.019E-05  1.500E-08  1.039E-08  3.032E-13  4.341E-13  1.00E-07
  8.100E+00 3.30889E-16  2.050E-05  1.494E-08  1.038E-08  3.054E-13  4.392E-13  1.00E-07
  8.200E+00 3.28939E-16  2.081E-05  1.488E-08  1.037E-08  3.075E-13  4.443E-13  1.00E-07
  8.300E+00 3.26981E-16  2.113E-05  1.482E-08  1.036E-08  3.096E-13  4.494E-13  1.00E-07
  8.400E+00 3.25014E-16  2.144E-05  1.476E-08  1.035E-08  3.116E-13  4.545E-13  1.00E-07
