  6.250E-03 4.41186E-16  1.329E-08  1.824E-08  1.041E-08  4.154E-16  3.978E-16  1.00E-07
  6.500E-03 4.41186E-16  1.382E-08  1.824E-08  1.041E-08  4.320E-16  4.137E-16  1.00E-07
  6.750E-03 4.41186E-16  1.435E-08  1.824E-08  1.041E-08  4.486E-16  4.297E-16  1.00E-07
  7.000E-03 4.41186E-16  1.489E-08  1.824E-08  1.041E-08  4.652E-16  4.456E-16  1.00E-07
  7.250E-03 4.41186E-16  1.542E-08  1.824E-08  1.041E-08  4.818E-16  4.615E-16  1.00E-07
  7.500E-03 4.41186E-16  1.595E-08  1.824E-08  1.041E-08  4.984E-16  4.774E-16  1.00E-07
  7.750E-03 4.41186E-16  1.648E-08  1.824E-08  1.041E-08  5.150E-16  4.933E-16  1.00E-07
  8.000E-03 4.41186E-16  1.701E-08  1.824E-08  1.041E-08  5.317E-16  5.092E-16  1.00E-07
  8.250E-03 4.41186E-16  1.754E-08  1.824E-08  1.041E-08  5.483E-16  5.251E-16  1.00E-07
  8.500E-03 4.41186E-16  1.808E-08  1.824E-08  1.041E-08  5.649E-16  5.411E-16  1.00E-07
  8.750E-03 4.41186E-16  1.861E-08  1.824E-08  1.041E-08  5.815E-16  5.570E-16  1.00E-07
  9.000E-03 4.41186E-16  1.914E-08  1.824E-08  1.041E-08  5.981E-16  5.729E-16  1.00E-07
  9.250E-03 4.41186E-16  1.967E-08  1.824E-08  1.041E-08  6.147E-16  5.888E-16  1.00E-07
  9.500E-03 4.41186E-16  2.020E-08  1.824E-08  1.041E-08  6.313E-16  6.047E-16  1.00E-07
  9.750E-03 4.41186E-16  2.073E-08  1.824E-08  1.041E-08  6.480E-16  6.206E-16  1.00E-07
  1.000E-02 4.41186E-16  2.127E-08  1.824E-08  1.041E-08  6.646E-16  6.365E-16  1.00E-07
  1.250E-02 4.41186E-16  2.658E-08  1.824E-08  1.041E-08  8.307E-16  7.957E-16  1.00E-07
  1.500E-02 4.41186E-16  3.190E-08  1.824E-08  1.041E-08  9.969E-16  9.548E-16  1.00E-07
  1.750E-02 4.41186E-16  3.722E-08  1.824E-08  1.041E-08  1.163E-15  1.114E-15  1.00E-07
  2.000E-02 4.41186E-16  4.253E-08  1.824E-08  1.041E-08  1.329E-15  1.273E-15  1.00E-07
  2.250E-02 4.41185E-16  4.785E-08  1.824E-08  1.041E-08  1.495E-15  1.432E-15  1.00E-07
  2.500E-02 4.41185E-16  5.316E-08  1.824E-08  1.041E-08  1.661E-15  1.591E-15  1.00E-07
  2.750E-02 4.41185E-16  5.848E-08  1.824E-08  1.041E-08  1.828E-15  1.750E-15  1.00E-07
  3.000E-02 4.41185E-16  6.380E-08  1.824E-08  1.041E-08  1.994E-15  1.910E-15  1.00E-07
  3.250E-02 4.41184E-16  6.911E-08  1.824E-08  1.041E-08  2.160E-15  2.069E-15  1.00E-07
  3.500E-02 4.41184E-16  7.443E-08  1.824E-08  1.041E-08  2.326E-15  2.228E-15  1.00E-07
  3.750E-02 4.41183E-16  7.975E-08  1.824E-08  1.041E-08  2.492E-15  2.387E-15  1.00E-07
  4.000E-02 4.41183E-16  8.506E-08  1.824E-08  1.041E-08  2.658E-15  2.546E-15  1.00E-07
  4.250E-02 4.41183E-16  9.038E-08  1.824E-08  1.041E-08  2.824E-15  2.705E-15  1.00E-07
  4.500E-02 4.41182E-16  9.570E-08  1.824E-08  1.041E-08  2.991E-15  2.864E-15  1.00E-07
  4.750E-02 4.41182E-16  1.010E-07  1.824E-08  1.041E-08  3.157E-15  3.024E-15  1.00E-07
  5.000E-02 4.41181E-16  1.063E-07  1.824E-08  1.041E-08  3.323E-15  3.183E-15  1.00E-07
  5.250E-02 4.41181E-16  1.116E-07  1.824E-08  1.041E-08  3.489E-15  3.342E-15  1.00E-07
  5.500E-02 4.41180E-16  1.170E-07  1.824E-08  1.041E-08  3.655E-15  3.501E-15  1.00E-07
  5.750E-02 4.41179E-16  1.223E-07  1.824E-08  1.041E-08  3.821E-15  3.660E-15  1.00E-07
  6.000E-02 4.41179E-16  1.276E-07  1.824E-08  1.041E-08  3.987E-15  3.819E-15  1.00E-07
  6.250E-02 4.41178E-16  1.329E-07  1.824E-08  1.041E-08  4.154E-15  3.978E-15  1.00E-07
  6.500E-02 4.41178E-16  1.382E-07  1.824E-08  1.041E-08  4.320E-15  4.137E-15  1.00E-07
  6.750E-02 4.41177E-16  1.435E-07  1.824E-08  1.041E-08  4.486E-15  4.297E-15  1.00E-07
  7.000E-02 4.41176E-16  1.489E-07  1.824E-08  1.041E-08  4.652E-15  4.456E-15  1.00E-07
  7.250E-02 4.41175E-16  1.542E-07  1.824E-08  1.041E-08  4.818E-15  4.615E-15  1.00E-07
  7.500E-02 4.41175E-16  1.595E-07  1.824E-08  1.041E-08  4.984E-15  4.774E-15  1.00E-07
  7.750E-02 4.41174E-16  1.648E-07  1.824E-08  1.041E-08  5.150E-15  4.933E-15  1.00E-07
  8.000E-02 4.41173E-16  1.701E-07  1.824E-08  1.041E-08  5.317E-15  5.092E-15  1.00E-07
  8.250E-02 4.41172E-16  1.754E-07  1.824E-08  1.041E-08  5.483E-15  5.251E-15  1.00E-07
  8.500E-02 4.41171E-16  1.808E-07  1.824E-08  1.041E-08  5.649E-15  5.411E-15  1.00E-07
  8.750E-02 4.41170E-16  1.861E-07  1.824E-08  1.041E-08  5.815E-15  5.570E-15  1.00E-07
  9.000E-02 4.41170E-16  1.914E-07  1.824E-08  1.041E-08  5.981E-15  5.729E-15  1.00E-07
  9.250E-02 4.41169E-16  1.967E-07  1.824E-08  1.041E-08  6.147E-15  5.888E-15  1.00E-07
  9.500E-02 4.41168E-16  2.020E-07  1.824E-08  1.041E-08  6.313E-15  6.047E-15  1.00E-07
  9.750E-02 4.41167E-16  2.073E-07  1.824E-08  1.041E-08  6.479E-15  6.206E-15  1.00E-07
  1.000E-01 4.41166E-16  2.127E-07  1.824E-08  1.041E-08  6.646E-15  6.365E-15  1.00E-07
  1.250E-01 4.41154E-16  2.658E-07  1.824E-08  1.041E-08  8.307E-15  7.957E-15  1.00E-07
  1.500E-01 4.41140E-16  3.190E-07  1.824E-08  1.041E-08  9.968E-15  9.548E-15  1.00E-07
  1.750E-01 4.41123E-16  3.722E-07  1.824E-08  1.041E-08  1.163E-14  1.114E-14  1.00E-07
  2.000E-01 4.41103E-16  4.254E-07  1.824E-08  1.041E-08  1.329E-14  1.273E-14  1.00E-07
  2.250E-01 4.41081E-16  4.785E-07  1.824E-08  1.041E-08  1.495E-14  1.432E-14  1.00E-07
  2.500E-01 4.41056E-16  5.317E-07  1.824E-08  1.041E-08  1.661E-14  1.591E-14  1.00E-07
  2.750E-01 4.41029E-16  5.849E-07  1.824E-08  1.041E-08  1.827E-14  1.750E-14  1.00E-07
  3.000E-01 4.40999E-16  6.381E-07  1.824E-08  1.041E-08  1.993E-14  1.910E-14  1.00E-07
  3.250E-01 4.40967E-16  6.913E-07  1.824E-08  1.041E-08  2.159E-14  2.069E-14  1.00E-07
  3.500E-01 4.40932E-16  7.445E-07  1.824E-08  1.041E-08  2.325E-14  2.228E-14  1.00E-07
  3.750E-01 4.40894E-16  7.977E-07  1.823E-08  1.041E-08  2.491E-14  2.387E-14  1.00E-07
  4.000E-01 4.40854E-16  8.509E-07  1.823E-08  1.041E-08  2.657E-14  2.546E-14  1.00E-07
  4.250E-01 4.40811E-16  9.042E-07  1.823E-08  1.041E-08  2.823E-14  2.705E-14  1.00E-07
  4.500E-01 4.40766E-16  9.574E-07  1.823E-08  1.041E-08  2.989E-14  2.864E-14  1.00E-07
  4.750E-01 4.40718E-16  1.011E-06  1.823E-08  1.041E-08  3.154E-14  3.023E-14  1.00E-07
  5.000E-01 4.40667E-16  1.064E-06  1.823E-08  1.041E-08  3.320E-14  3.182E-14  1.00E-07
  5.250E-01 4.40614E-16  1.117E-06  1.823E-08  1.041E-08  3.486E-14  3.341E-14  1.00E-07
  5.500E-01 4.40558E-16  1.170E-06  1.823E-08  1.041E-08  3.651E-14  3.500E-14  1.00E-07
  5.750E-01 4.40500E-16  1.224E-06  1.822E-08  1.041E-08  3.817E-14  3.659E-14  1.00E-07
  6.000E-01 4.40439E-16  1.277E-06  1.822E-08  1.041E-08  3.983E-14  3.818E-14  1.00E-07
  6.250E-01 4.40375E-16  1.330E-06  1.822E-08  1.041E-08  4.148E-14  3.978E-14  1.00E-07
  6.500E-01 4.40309E-16  1.384E-06  1.822E-08  1.041E-08  4.314E-14  4.137E-14  1.00E-07
  6.750E-01 4.40240E-16  1.437E-06  1.822E-08  1.041E-08  4.479E-14  4.296E-14  1.00E-07
  7.000E-01 4.40169E-16  1.490E-06  1.822E-08  1.041E-08  4.644E-14  4.455E-14  1.00E-07
  7.250E-01 4.40095E-16  1.544E-06  1.821E-08  1.041E-08  4.810E-14  4.614E-14  1.00E-07
  7.500E-01 4.40019E-16  1.597E-06  1.821E-08  1.041E-08  4.975E-14  4.773E-14  1.00E-07
  7.750E-01 4.39940E-16  1.650E-06  1.821E-08  1.041E-08  5.140E-14  4.932E-14  1.00E-07
  8.000E-01 4.39858E-16  1.704E-06  1.821E-08  1.041E-08  5.305E-14  5.091E-14  1.00E-07
  8.250E-01 4.39774E-16  1.757E-06  1.821E-08  1.041E-08  5.470E-14  5.250E-14  1.00E-07
  8.500E-01 4.39688E-16  1.810E-06  1.820E-08  1.041E-08  5.635E-14  5.409E-14  1.00E-07
  8.750E-01 4.39598E-16  1.864E-06  1.820E-08  1.041E-08  5.800E-14  5.567E-14  1.00E-07
  9.000E-01 4.39507E-16  1.917E-06  1.820E-08  1.041E-08  5.965E-14  5.726E-14  1.00E-07
  9.250E-01 4.39412E-16  1.971E-06  1.820E-08  1.041E-08  6.130E-14  5.885E-14  1.00E-07
  9.500E-01 4.39315E-16  2.024E-06  1.819E-08  1.041E-08  6.294E-14  6.044E-14  1.00E-07
  9.750E-01 4.39216E-16  2.078E-06  1.819E-08  1.041E-08  6.459E-14  6.203E-14  1.00E-07
  1.000E+00 4.39114E-16  2.131E-06  1.819E-08  1.041E-08  6.624E-14  6.362E-14  1.00E-07
  1.100E+00 4.38680E-16  2.345E-06  1.818E-08  1.040E-08  7.281E-14  6.998E-14  1.00E-07
  1.200E+00 4.38206E-16  2.560E-06  1.817E-08  1.040E-08  7.937E-14  7.633E-14  1.00E-07
  1.300E+00 4.37691E-16  2.775E-06  1.815E-08  1.040E-08  8.591E-14  8.268E-14  1.00E-07
  1.400E+00 4.37136E-16  2.990E-06  1.814E-08  1.040E-08  9.243E-14  8.903E-14  1.00E-07
  1.500E+00 4.36541E-16  3.206E-06  1.812E-08  1.040E-08  9.894E-14  9.537E-14  1.00E-07
  1.600E+00 4.35907E-16  3.422E-06  1.811E-08  1.039E-08  1.054E-13  1.017E-13  1.00E-07
  1.700E+00 4.35232E-16  3.638E-06  1.809E-08  1.039E-08  1.119E-13  1.081E-13  1.00E-07
  1.800E+00 4.34519E-16  3.855E-06  1.807E-08  1.039E-08  1.183E-13  1.144E-13  1.00E-07
  1.900E+00 4.33766E-16  4.073E-06  1.805E-08  1.039E-08  1.248E-13  1.207E-13  1.00E-07
  2.000E+00 4.32974E-16  4.291E-06  1.803E-08  1.038E-08  1.312E-13  1.270E-13  1.00E-07
  2.100E+00 4.32144E-16  4.509E-06  1.801E-08  1.038E-08  1.375E-13  1.334E-13  1.00E-07
  2.200E+00 4.31276E-16  4.728E-06  1.799E-08  1.038E-08  1.439E-13  1.397E-13  1.00E-07
  2.300E+00 4.30369E-16  4.948E-06  1.796E-08  1.038E-08  1.502E-13  1.460E-13  1.00E-07
  2.400E+00 4.29426E-16  5.169E-06  1.794E-08  1.037E-08  1.565E-13  1.523E-13  1.00E-07
  2.500E+00 4.28445E-16  5.390E-06  1.791E-08  1.037E-08  1.627E-13  1.586E-13  1.00E-07
  2.600E+00 4.27427E-16  5.612E-06  1.789E-08  1.036E-08  1.689E-13  1.649E-13  1.00E-07
  2.700E+00 4.26373E-16  5.834E-06  1.786E-08  1.036E-08  1.751E-13  1.712E-13  1.00E-07
  2.800E+00 4.25283E-16  6.057E-06  1.783E-08  1.036E-08  1.813E-13  1.775E-13  1.00E-07
  2.900E+00 4.24157E-16  6.282E-06  1.780E-08  1.035E-08  1.874E-13  1.838E-13  1.00E-07
  3.000E+00 4.22995E-16  6.506E-06  1.777E-08  1.035E-08  1.935E-13  1.901E-13  1.00E-07
  3.100E+00 4.21799E-16  6.732E-06  1.774E-08  1.034E-08  1.995E-13  1.964E-13  1.00E-07
  3.200E+00 4.20568E-16  6.959E-06  1.771E-08  1.034E-08  2.055E-13  2.026E-13  1.00E-07
  3.300E+00 4.19304E-16  7.186E-06  1.768E-08  1.034E-08  2.115E-13  2.089E-13  1.00E-07
  3.400E+00 4.18006E-16  7.415E-06  1.764E-08  1.033E-08  2.174E-13  2.151E-13  1.00E-07
  3.500E+00 4.16674E-16  7.644E-06  1.761E-08  1.033E-08  2.233E-13  2.214E-13  1.00E-07
  3.600E+00 4.15310E-16  7.875E-06  1.757E-08  1.032E-08  2.291E-13  2.276E-13  1.00E-07
  3.700E+00 4.13914E-16  8.106E-06  1.754E-08  1.032E-08  2.349E-13  2.339E-13  1.00E-07
  3.800E+00 4.12486E-16  8.339E-06  1.750E-08  1.031E-08  2.407E-13  2.401E-13  1.00E-07
  3.900E+00 4.11027E-16  8.572E-06  1.746E-08  1.031E-08  2.464E-13  2.463E-13  1.00E-07
  4.000E+00 4.09538E-16  8.807E-06  1.742E-08  1.030E-08  2.520E-13  2.525E-13  1.00E-07
  4.100E+00 4.08018E-16  9.043E-06  1.738E-08  1.029E-08  2.576E-13  2.587E-13  1.00E-07
  4.200E+00 4.06468E-16  9.279E-06  1.734E-08  1.029E-08  2.632E-13  2.649E-13  1.00E-07
  4.300E+00 4.04890E-16  9.518E-06  1.730E-08  1.028E-08  2.687E-13  2.711E-13  1.00E-07
  4.400E+00 4.03282E-16  9.757E-06  1.725E-08  1.028E-08  2.741E-13  2.773E-13  1.00E-07
  4.500E+00 4.01647E-16  9.998E-06  1.721E-08  1.027E-08  2.796E-13  2.835E-13  1.00E-07
  4.600E+00 3.99984E-16  1.024E-05  1.717E-08  1.026E-08  2.849E-13  2.896E-13  1.00E-07
  4.700E+00 3.98294E-16  1.048E-05  1.712E-08  1.026E-08  2.902E-13  2.958E-13  1.00E-07
  4.800E+00 3.96578E-16  1.073E-05  1.707E-08  1.025E-08  2.954E-13  3.020E-13  1.00E-07
  4.900E+00 3.94836E-16  1.097E-05  1.703E-08  1.024E-08  3.006E-13  3.081E-13  1.00E-07
  5.000E+00 3.93068E-16  1.122E-05  1.698E-08  1.024E-08  3.058E-13  3.142E-13  1.00E-07
  5.100E+00 3.91276E-16  1.147E-05  1.693E-08  1.023E-08  3.108E-13  3.203E-13  1.00E-07
  5.200E+00 3.89459E-16  1.172E-05  1.688E-08  1.022E-08  3.158E-13  3.264E-13  1.00E-07
  5.300E+00 3.87619E-16  1.197E-05  1.683E-08  1.022E-08  3.208E-13  3.325E-13  1.00E-07
  5.400E+00 3.85756E-16  1.222E-05  1.678E-08  1.021E-08  3.257E-13  3.386E-13  1.00E-07
  5.500E+00 3.83870E-16  1.248E-05  1.673E-08  1.020E-08  3.305E-13  3.447E-13  1.00E-07
  5.600E+00 3.81963E-16  1.273E-05  1.668E-08  1.019E-08  3.353E-13  3.508E-13  1.00E-07
  5.700E+00 3.80034E-16  1.299E-05  1.662E-08  1.018E-08  3.400E-13  3.568E-13  1.00E-07
  5.800E+00 3.78085E-16  1.325E-05  1.657E-08  1.018E-08  3.447E-13  3.629E-13  1.00E-07
  5.900E+00 3.76115E-16  1.351E-05  1.651E-08  1.017E-08  3.493E-13  3.689E-13  1.00E-07
  6.000E+00 3.74126E-16  1.377E-05  1.646E-08  1.016E-08  3.538E-13  3.750E-13  1.00E-07
  6.100E+00 3.72118E-16  1.404E-05  1.640E-08  1.015E-08  3.583E-13  3.810E-13  1.00E-07
  6.200E+00 3.70092E-16  1.431E-05  1.635E-08  1.014E-08  3.626E-13  3.870E-13  1.00E-07
  6.300E+00 3.68048E-16  1.457E-05  1.629E-08  1.013E-08  3.670E-13  3.930E-13  1.00E-07
  6.400E+00 3.65987E-16  1.484E-05  1.623E-08  1.013E-08  3.712E-13  3.989E-13  1.00E-07
  6.500E+00 3.63909E-16  1.511E-05  1.617E-08  1.012E-08  3.754E-13  4.049E-13  1.00E-07
  6.600E+00 3.61815E-16  1.539E-05  1.611E-08  1.011E-08  3.796E-13  4.109E-13  1.00E-07
  6.700E+00 3.59706E-16  1.566E-05  1.605E-08  1.010E-08  3.836E-13  4.168E-13  1.00E-07
  6.800E+00 3.57582E-16  1.594E-05  1.599E-08  1.009E-08  3.876E-13  4.227E-13  1.00E-07
  6.900E+00 3.55443E-16  1.622E-05  1.593E-08  1.008E-08  3.916E-13  4.287E-13  1.00E-07
  7.000E+00 3.53291E-16  1.650E-05  1.587E-08  1.007E-08  3.954E-13  4.346E-13  1.00E-07
  7.100E+00 3.51126E-16  1.678E-05  1.581E-08  1.006E-08  3.992E-13  4.405E-13  1.00E-07
  7.200E+00 3.48949E-16  1.707E-05  1.575E-08  1.005E-08  4.029E-13  4.463E-13  1.00E-07
  7.300E+00 3.46759E-16  1.735E-05  1.568E-08  1.004E-08  4.066E-13  4.522E-13  1.00E-07
  7.400E+00 3.44559E-16  1.764E-05  1.562E-08  1.003E-08  4.102E-13  4.581E-13  1.00E-07
  7.500E+00 3.42347E-16  1.793E-05  1.555E-08  1.002E-08  4.137E-13  4.639E-13  1.00E-07
  7.600E+00 3.40125E-16  1.823E-05  1.549E-08  1.001E-08  4.171E-13  4.697E-13  1.00E-07
  7.700E+00 3.37894E-16  1.852E-05  1.542E-08  1.000E-08  4.205E-13  4.755E-13  1.00E-07
  7.800E+00 3.35653E-16  1.882E-05  1.536E-08  9.990E-09  4.238E-13  4.813E-13  1.00E-07
  7.900E+00 3.33404E-16  1.912E-05  1.529E-08  9.980E-09  4.270E-13  4.871E-13  1.00E-07
  8.000E+00 3.31147E-16  1.942E-05  1.522E-08  9.969E-09  4.301E-13  4.929E-13  1.00E-07
  8.100E+00 3.28883E-16  1.973E-05  1.516E-08  9.958E-09  4.332E-13  4.987E-13  1.00E-07
  8.200E+00 3.26611E-16  2.003E-05  1.509E-08  9.947E-09  4.362E-13  5.044E-13  1.00E-07
