

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.16000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -5.95124818E-01      0.00000000E+00
       1      1.35583822E+00      1.35698420E+00
       2      7.57658462E-01      7.57942619E-01
       3      4.46621137E-01      4.46746133E-01
       4      2.66913469E-01      2.66979935E-01
       5      1.60609086E-01      1.60646745E-01
       6      9.72914536E-02      9.73134247E-02
       7      5.93256890E-02      5.93387407E-02
       8      3.63964468E-02      3.64042995E-02
       9      2.24517855E-02      2.24565561E-02
      10      1.39173948E-02      1.39203151E-02
      11      8.66468597E-03      8.66648485E-03
      12      5.41553834E-03      5.41665229E-03
      13      3.39670436E-03      3.39739733E-03
      14      2.13724887E-03      2.13768170E-03
      15      1.34866103E-03      1.34893235E-03
      16      8.53260298E-04      8.53430934E-04
      17      5.41104505E-04      5.41212134E-04
      18      3.43874029E-04      3.43942096E-04
      19      2.18948064E-04      2.18991214E-04
      20      1.39642632E-04      1.39670046E-04
      21      8.91966208E-05      8.92140709E-05
      22      5.70501716E-05      5.70612985E-05
      23      3.65321055E-05      3.65392114E-05
      24      2.34174048E-05      2.34219489E-05
      25      1.50242258E-05      1.50271352E-05
      26      9.64679955E-06      9.64866429E-06
      27      6.19820557E-06      6.19940184E-06
      28      3.98473006E-06      3.98549811E-06
      29      2.56297990E-06      2.56347335E-06
      30      1.64919537E-06      1.64951259E-06
      31      1.06157501E-06      1.06177904E-06
      32      6.83526613E-07      6.83657890E-07
      33      4.40213897E-07      4.40298396E-07
      34      2.83567202E-07      2.83621611E-07
      35      1.82690117E-07      1.82725160E-07
      36      1.17713354E-07      1.17735926E-07
      37      7.58533169E-08      7.58678582E-08
      38      4.88821816E-08      4.88915541E-08
      39      3.15024482E-08      3.15084899E-08
      40      2.03023195E-08      2.03062084E-08
      41      1.30841973E-08      1.30867051E-08
      42      8.43229109E-09      8.43390806E-09
      43      5.43417122E-09      5.43521204E-09
      44      3.50185146E-09      3.50252111E-09
      45      2.25652362E-09      2.25695578E-09
      46      1.45402281E-09      1.45430208E-09
      47      9.36870079E-10      9.37047960E-10
      48      6.03586805E-10      6.03702602E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 4.33739E-16  0.000E+00  1.794E-08  1.058E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 4.33739E-16  2.178E-10  1.794E-08  1.058E-08  5.750E-18  6.025E-18  1.00E-07
  1.250E-04 4.33739E-16  2.722E-10  1.794E-08  1.058E-08  7.187E-18  7.531E-18  1.00E-07
  1.500E-04 4.33739E-16  3.267E-10  1.794E-08  1.058E-08  8.624E-18  9.038E-18  1.00E-07
  1.750E-04 4.33739E-16  3.811E-10  1.794E-08  1.058E-08  1.006E-17  1.054E-17  1.00E-07
  2.000E-04 4.33739E-16  4.356E-10  1.794E-08  1.058E-08  1.150E-17  1.205E-17  1.00E-07
  2.250E-04 4.33739E-16  4.900E-10  1.794E-08  1.058E-08  1.294E-17  1.356E-17  1.00E-07
  2.500E-04 4.33739E-16  5.445E-10  1.794E-08  1.058E-08  1.437E-17  1.506E-17  1.00E-07
  2.750E-04 4.33739E-16  5.989E-10  1.794E-08  1.058E-08  1.581E-17  1.657E-17  1.00E-07
  3.000E-04 4.33739E-16  6.534E-10  1.794E-08  1.058E-08  1.725E-17  1.808E-17  1.00E-07
  3.250E-04 4.33739E-16  7.078E-10  1.794E-08  1.058E-08  1.869E-17  1.958E-17  1.00E-07
  3.500E-04 4.33739E-16  7.623E-10  1.794E-08  1.058E-08  2.012E-17  2.109E-17  1.00E-07
  3.750E-04 4.33739E-16  8.167E-10  1.794E-08  1.058E-08  2.156E-17  2.259E-17  1.00E-07
  4.000E-04 4.33739E-16  8.712E-10  1.794E-08  1.058E-08  2.300E-17  2.410E-17  1.00E-07
  4.250E-04 4.33739E-16  9.256E-10  1.794E-08  1.058E-08  2.444E-17  2.561E-17  1.00E-07
  4.500E-04 4.33739E-16  9.801E-10  1.794E-08  1.058E-08  2.587E-17  2.711E-17  1.00E-07
  4.750E-04 4.33739E-16  1.035E-09  1.794E-08  1.058E-08  2.731E-17  2.862E-17  1.00E-07
  5.000E-04 4.33739E-16  1.089E-09  1.794E-08  1.058E-08  2.875E-17  3.013E-17  1.00E-07
  5.250E-04 4.33739E-16  1.143E-09  1.794E-08  1.058E-08  3.019E-17  3.163E-17  1.00E-07
  5.500E-04 4.33739E-16  1.198E-09  1.794E-08  1.058E-08  3.162E-17  3.314E-17  1.00E-07
  5.750E-04 4.33739E-16  1.252E-09  1.794E-08  1.058E-08  3.306E-17  3.464E-17  1.00E-07
  6.000E-04 4.33739E-16  1.307E-09  1.794E-08  1.058E-08  3.450E-17  3.615E-17  1.00E-07
  6.250E-04 4.33739E-16  1.361E-09  1.794E-08  1.058E-08  3.593E-17  3.766E-17  1.00E-07
  6.500E-04 4.33739E-16  1.416E-09  1.794E-08  1.058E-08  3.737E-17  3.916E-17  1.00E-07
  6.750E-04 4.33739E-16  1.470E-09  1.794E-08  1.058E-08  3.881E-17  4.067E-17  1.00E-07
  7.000E-04 4.33739E-16  1.525E-09  1.794E-08  1.058E-08  4.025E-17  4.218E-17  1.00E-07
  7.250E-04 4.33739E-16  1.579E-09  1.794E-08  1.058E-08  4.168E-17  4.368E-17  1.00E-07
  7.500E-04 4.33739E-16  1.633E-09  1.794E-08  1.058E-08  4.312E-17  4.519E-17  1.00E-07
  7.750E-04 4.33739E-16  1.688E-09  1.794E-08  1.058E-08  4.456E-17  4.669E-17  1.00E-07
  8.000E-04 4.33739E-16  1.742E-09  1.794E-08  1.058E-08  4.600E-17  4.820E-17  1.00E-07
  8.250E-04 4.33739E-16  1.797E-09  1.794E-08  1.058E-08  4.743E-17  4.971E-17  1.00E-07
  8.500E-04 4.33739E-16  1.851E-09  1.794E-08  1.058E-08  4.887E-17  5.121E-17  1.00E-07
  8.750E-04 4.33739E-16  1.906E-09  1.794E-08  1.058E-08  5.031E-17  5.272E-17  1.00E-07
  9.000E-04 4.33739E-16  1.960E-09  1.794E-08  1.058E-08  5.175E-17  5.423E-17  1.00E-07
  9.250E-04 4.33739E-16  2.015E-09  1.794E-08  1.058E-08  5.318E-17  5.573E-17  1.00E-07
  9.500E-04 4.33739E-16  2.069E-09  1.794E-08  1.058E-08  5.462E-17  5.724E-17  1.00E-07
  9.750E-04 4.33739E-16  2.123E-09  1.794E-08  1.058E-08  5.606E-17  5.874E-17  1.00E-07
  1.000E-03 4.33739E-16  2.178E-09  1.794E-08  1.058E-08  5.750E-17  6.025E-17  1.00E-07
  1.250E-03 4.33739E-16  2.722E-09  1.794E-08  1.058E-08  7.187E-17  7.531E-17  1.00E-07
  1.500E-03 4.33739E-16  3.267E-09  1.794E-08  1.058E-08  8.624E-17  9.038E-17  1.00E-07
  1.750E-03 4.33739E-16  3.811E-09  1.794E-08  1.058E-08  1.006E-16  1.054E-16  1.00E-07
  2.000E-03 4.33739E-16  4.356E-09  1.794E-08  1.058E-08  1.150E-16  1.205E-16  1.00E-07
  2.250E-03 4.33739E-16  4.900E-09  1.794E-08  1.058E-08  1.294E-16  1.356E-16  1.00E-07
  2.500E-03 4.33739E-16  5.445E-09  1.794E-08  1.058E-08  1.437E-16  1.506E-16  1.00E-07
  2.750E-03 4.33739E-16  5.989E-09  1.794E-08  1.058E-08  1.581E-16  1.657E-16  1.00E-07
  3.000E-03 4.33739E-16  6.534E-09  1.794E-08  1.058E-08  1.725E-16  1.808E-16  1.00E-07
  3.250E-03 4.33739E-16  7.078E-09  1.794E-08  1.058E-08  1.869E-16  1.958E-16  1.00E-07
  3.500E-03 4.33739E-16  7.623E-09  1.794E-08  1.058E-08  2.012E-16  2.109E-16  1.00E-07
  3.750E-03 4.33739E-16  8.167E-09  1.794E-08  1.058E-08  2.156E-16  2.259E-16  1.00E-07
  4.000E-03 4.33739E-16  8.712E-09  1.794E-08  1.058E-08  2.300E-16  2.410E-16  1.00E-07
  4.250E-03 4.33739E-16  9.256E-09  1.794E-08  1.058E-08  2.444E-16  2.561E-16  1.00E-07
  4.500E-03 4.33739E-16  9.801E-09  1.794E-08  1.058E-08  2.587E-16  2.711E-16  1.00E-07
  4.750E-03 4.33739E-16  1.035E-08  1.794E-08  1.058E-08  2.731E-16  2.862E-16  1.00E-07
  5.000E-03 4.33739E-16  1.089E-08  1.794E-08  1.058E-08  2.875E-16  3.013E-16  1.00E-07
  5.250E-03 4.33739E-16  1.143E-08  1.794E-08  1.058E-08  3.019E-16  3.163E-16  1.00E-07
  5.500E-03 4.33739E-16  1.198E-08  1.794E-08  1.058E-08  3.162E-16  3.314E-16  1.00E-07
  5.750E-03 4.33739E-16  1.252E-08  1.794E-08  1.058E-08  3.306E-16  3.464E-16  1.00E-07
  6.000E-03 4.33739E-16  1.307E-08  1.794E-08  1.058E-08  3.450E-16  3.615E-16  1.00E-07
  6.250E-03 4.33739E-16  1.361E-08  1.794E-08  1.058E-08  3.593E-16  3.766E-16  1.00E-07
  6.500E-03 4.33739E-16  1.416E-08  1.794E-08  1.058E-08  3.737E-16  3.916E-16  1.00E-07
  6.750E-03 4.33739E-16  1.470E-08  1.794E-08  1.058E-08  3.881E-16  4.067E-16  1.00E-07
  7.000E-03 4.33739E-16  1.525E-08  1.794E-08  1.058E-08  4.025E-16  4.218E-16  1.00E-07
  7.250E-03 4.33739E-16  1.579E-08  1.794E-08  1.058E-08  4.168E-16  4.368E-16  1.00E-07
  7.500E-03 4.33739E-16  1.633E-08  1.794E-08  1.058E-08  4.312E-16  4.519E-16  1.00E-07
  7.750E-03 4.33739E-16  1.688E-08  1.794E-08  1.058E-08  4.456E-16  4.669E-16  1.00E-07
  8.000E-03 4.33739E-16  1.742E-08  1.794E-08  1.058E-08  4.600E-16  4.820E-16  1.00E-07
  8.250E-03 4.33739E-16  1.797E-08  1.794E-08  1.058E-08  4.743E-16  4.971E-16  1.00E-07
  8.500E-03 4.33739E-16  1.851E-08  1.794E-08  1.058E-08  4.887E-16  5.121E-16  1.00E-07
  8.750E-03 4.33739E-16  1.906E-08  1.794E-08  1.058E-08  5.031E-16  5.272E-16  1.00E-07
  9.000E-03 4.33739E-16  1.960E-08  1.794E-08  1.058E-08  5.175E-16  5.423E-16  1.00E-07
  9.250E-03 4.33739E-16  2.015E-08  1.794E-08  1.058E-08  5.318E-16  5.573E-16  1.00E-07
  9.500E-03 4.33739E-16  2.069E-08  1.794E-08  1.058E-08  5.462E-16  5.724E-16  1.00E-07
  9.750E-03 4.33739E-16  2.123E-08  1.794E-08  1.058E-08  5.606E-16  5.874E-16  1.00E-07
  1.000E-02 4.33739E-16  2.178E-08  1.794E-08  1.058E-08  5.750E-16  6.025E-16  1.00E-07
  1.250E-02 4.33739E-16  2.722E-08  1.794E-08  1.058E-08  7.187E-16  7.531E-16  1.00E-07
  1.500E-02 4.33738E-16  3.267E-08  1.794E-08  1.058E-08  8.624E-16  9.038E-16  1.00E-07
  1.750E-02 4.33738E-16  3.811E-08  1.794E-08  1.058E-08  1.006E-15  1.054E-15  1.00E-07
  2.000E-02 4.33738E-16  4.356E-08  1.794E-08  1.058E-08  1.150E-15  1.205E-15  1.00E-07
  2.250E-02 4.33738E-16  4.900E-08  1.794E-08  1.058E-08  1.294E-15  1.356E-15  1.00E-07
  2.500E-02 4.33738E-16  5.445E-08  1.794E-08  1.058E-08  1.437E-15  1.506E-15  1.00E-07
  2.750E-02 4.33737E-16  5.989E-08  1.794E-08  1.058E-08  1.581E-15  1.657E-15  1.00E-07
  3.000E-02 4.33737E-16  6.534E-08  1.794E-08  1.058E-08  1.725E-15  1.808E-15  1.00E-07
  3.250E-02 4.33737E-16  7.078E-08  1.794E-08  1.058E-08  1.869E-15  1.958E-15  1.00E-07
  3.500E-02 4.33737E-16  7.623E-08  1.794E-08  1.058E-08  2.012E-15  2.109E-15  1.00E-07
