

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.70000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.53808731E-02      0.00000000E+00
       1     -1.45934396E+00     -1.45734772E+00
       2      7.59828344E-01      7.60201050E-01
       3      3.39817309E-01      3.39934666E-01
       4      1.57253161E-01      1.57299494E-01
       5      7.52866015E-02      7.53069817E-02
       6      3.69851605E-02      3.69946700E-02
       7      1.85192421E-02      1.85238417E-02
       8      9.40801000E-03      9.41028869E-03
       9      4.83351068E-03      4.83465911E-03
      10      2.50564892E-03      2.50623528E-03
      11      1.30834654E-03      1.30864897E-03
      12      6.87211548E-04      6.87368810E-04
      13      3.62712124E-04      3.62794444E-04
      14      1.92205247E-04      1.92248572E-04
      15      1.02187187E-04      1.02210091E-04
      16      5.44762469E-05      5.44884001E-05
      17      2.91067369E-05      2.91132052E-05
      18      1.55807364E-05      1.55841876E-05
      19      8.35320092E-06      8.35504627E-06
      20      4.48409964E-06      4.48508803E-06
      21      2.40969417E-06      2.41022433E-06
      22      1.29609354E-06      1.29637826E-06
      23      6.97646480E-07      6.97799533E-07
      24      3.75756961E-07      3.75839302E-07
      25      2.02492059E-07      2.02536391E-07
      26      1.09169804E-07      1.09193689E-07
      27      5.88791087E-08      5.88919808E-08
      28      3.17657112E-08      3.17726536E-08
      29      1.71424653E-08      1.71462105E-08
      30      9.25315178E-09      9.25517239E-09
      31      4.99565660E-09      4.99674900E-09
      32      2.69753633E-09      2.69812508E-09
      33      1.45677524E-09      1.45709334E-09
      34      7.86813605E-10      7.86981023E-10
      35      4.25019983E-10      4.25114903E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.27341E-16  0.000E+00  1.161E-08  9.615E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.27341E-16  3.656E-10  1.161E-08  9.615E-09 -1.407E-19  3.462E-18  1.00E-07
  1.250E-04 2.27341E-16  4.570E-10  1.161E-08  9.615E-09 -1.758E-19  4.328E-18  1.00E-07
  1.500E-04 2.27341E-16  5.484E-10  1.161E-08  9.615E-09 -2.110E-19  5.193E-18  1.00E-07
  1.750E-04 2.27341E-16  6.399E-10  1.161E-08  9.615E-09 -2.462E-19  6.059E-18  1.00E-07
  2.000E-04 2.27341E-16  7.313E-10  1.161E-08  9.615E-09 -2.813E-19  6.924E-18  1.00E-07
  2.250E-04 2.27341E-16  8.227E-10  1.161E-08  9.615E-09 -3.165E-19  7.790E-18  1.00E-07
  2.500E-04 2.27341E-16  9.141E-10  1.161E-08  9.615E-09 -3.517E-19  8.655E-18  1.00E-07
  2.750E-04 2.27341E-16  1.005E-09  1.161E-08  9.615E-09 -3.868E-19  9.521E-18  1.00E-07
  3.000E-04 2.27341E-16  1.097E-09  1.161E-08  9.615E-09 -4.220E-19  1.039E-17  1.00E-07
  3.250E-04 2.27341E-16  1.188E-09  1.161E-08  9.615E-09 -4.572E-19  1.125E-17  1.00E-07
  3.500E-04 2.27341E-16  1.280E-09  1.161E-08  9.615E-09 -4.923E-19  1.212E-17  1.00E-07
  3.750E-04 2.27341E-16  1.371E-09  1.161E-08  9.615E-09 -5.275E-19  1.298E-17  1.00E-07
  4.000E-04 2.27341E-16  1.463E-09  1.161E-08  9.615E-09 -5.627E-19  1.385E-17  1.00E-07
  4.250E-04 2.27341E-16  1.554E-09  1.161E-08  9.615E-09 -5.978E-19  1.471E-17  1.00E-07
