

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.20000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -2.09446208E-01      0.00000000E+00
       1      1.49866004E+00      1.49971044E+00
       2      7.26130917E-01      7.26338616E-01
       3      3.59716641E-01      3.59792329E-01
       4      1.80754550E-01      1.80788065E-01
       5      9.23233407E-02      9.23393646E-02
       6      4.78497924E-02      4.78577744E-02
       7      2.50955916E-02      2.50996691E-02
       8      1.32877838E-02      1.32899021E-02
       9      7.09083092E-03      7.09194481E-03
      10      3.80875630E-03      3.80934747E-03
      11      2.05728409E-03      2.05760020E-03
      12      1.11659783E-03      1.11676792E-03
      13      6.08569653E-04      6.08661661E-04
      14      3.32882454E-04      3.32932456E-04
      15      1.82651177E-04      1.82678459E-04
      16      1.00487515E-04      1.00502453E-04
      17      5.54099486E-05      5.54181517E-05
      18      3.06123477E-05      3.06168639E-05
      19      1.69396355E-05      1.69421273E-05
      20      9.38624911E-06      9.38762651E-06
      21      5.20664736E-06      5.20740990E-06
      22      2.89077207E-06      2.89119476E-06
      23      1.60613937E-06      1.60637391E-06
      24      8.92897371E-07      8.93027627E-07
      25      4.96608295E-07      4.96680682E-07
      26      2.76295692E-07      2.76335945E-07
      27      1.53759816E-07      1.53782206E-07
      28      8.55831008E-08      8.55955573E-08
      29      4.76411673E-08      4.76481017E-08
      30      2.65217939E-08      2.65256566E-08
      31      1.47648771E-08      1.47670288E-08
      32      8.21959888E-09      8.22079269E-09
      33      4.57565236E-09      4.57631645E-09
      34      2.54692180E-09      2.54729151E-09
      35      1.41755695E-09      1.41776204E-09
      36      7.88871448E-10      7.88986547E-10
      37      4.38980420E-10      4.39043658E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.89861E-16  0.000E+00  1.596E-08  1.163E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.89861E-16  2.414E-10  1.596E-08  1.163E-08  1.310E-18  3.904E-18  1.00E-07
  1.250E-04 3.89861E-16  3.017E-10  1.596E-08  1.163E-08  1.638E-18  4.880E-18  1.00E-07
  1.500E-04 3.89861E-16  3.621E-10  1.596E-08  1.163E-08  1.965E-18  5.856E-18  1.00E-07
  1.750E-04 3.89861E-16  4.224E-10  1.596E-08  1.163E-08  2.293E-18  6.832E-18  1.00E-07
  2.000E-04 3.89861E-16  4.828E-10  1.596E-08  1.163E-08  2.620E-18  7.808E-18  1.00E-07
  2.250E-04 3.89861E-16  5.431E-10  1.596E-08  1.163E-08  2.948E-18  8.785E-18  1.00E-07
  2.500E-04 3.89861E-16  6.035E-10  1.596E-08  1.163E-08  3.275E-18  9.761E-18  1.00E-07
  2.750E-04 3.89861E-16  6.638E-10  1.596E-08  1.163E-08  3.603E-18  1.074E-17  1.00E-07
  3.000E-04 3.89861E-16  7.242E-10  1.596E-08  1.163E-08  3.930E-18  1.171E-17  1.00E-07
  3.250E-04 3.89861E-16  7.845E-10  1.596E-08  1.163E-08  4.258E-18  1.269E-17  1.00E-07
  3.500E-04 3.89861E-16  8.449E-10  1.596E-08  1.163E-08  4.585E-18  1.366E-17  1.00E-07
  3.750E-04 3.89861E-16  9.052E-10  1.596E-08  1.163E-08  4.913E-18  1.464E-17  1.00E-07
  4.000E-04 3.89861E-16  9.656E-10  1.596E-08  1.163E-08  5.240E-18  1.562E-17  1.00E-07
  4.250E-04 3.89861E-16  1.026E-09  1.596E-08  1.163E-08  5.568E-18  1.659E-17  1.00E-07
  4.500E-04 3.89861E-16  1.086E-09  1.596E-08  1.163E-08  5.895E-18  1.757E-17  1.00E-07
  4.750E-04 3.89861E-16  1.147E-09  1.596E-08  1.163E-08  6.223E-18  1.855E-17  1.00E-07
  5.000E-04 3.89861E-16  1.207E-09  1.596E-08  1.163E-08  6.550E-18  1.952E-17  1.00E-07
  5.250E-04 3.89861E-16  1.267E-09  1.596E-08  1.163E-08  6.878E-18  2.050E-17  1.00E-07
  5.500E-04 3.89861E-16  1.328E-09  1.596E-08  1.163E-08  7.205E-18  2.147E-17  1.00E-07
  5.750E-04 3.89861E-16  1.388E-09  1.596E-08  1.163E-08  7.533E-18  2.245E-17  1.00E-07
  6.000E-04 3.89861E-16  1.448E-09  1.596E-08  1.163E-08  7.860E-18  2.343E-17  1.00E-07
  6.250E-04 3.89861E-16  1.509E-09  1.596E-08  1.163E-08  8.188E-18  2.440E-17  1.00E-07
  6.500E-04 3.89861E-16  1.569E-09  1.596E-08  1.163E-08  8.515E-18  2.538E-17  1.00E-07
  6.750E-04 3.89861E-16  1.629E-09  1.596E-08  1.163E-08  8.843E-18  2.635E-17  1.00E-07
  7.000E-04 3.89861E-16  1.690E-09  1.596E-08  1.163E-08  9.170E-18  2.733E-17  1.00E-07
  7.250E-04 3.89861E-16  1.750E-09  1.596E-08  1.163E-08  9.498E-18  2.831E-17  1.00E-07
  7.500E-04 3.89861E-16  1.810E-09  1.596E-08  1.163E-08  9.825E-18  2.928E-17  1.00E-07
  7.750E-04 3.89861E-16  1.871E-09  1.596E-08  1.163E-08  1.015E-17  3.026E-17  1.00E-07
  8.000E-04 3.89861E-16  1.931E-09  1.596E-08  1.163E-08  1.048E-17  3.123E-17  1.00E-07
  8.250E-04 3.89861E-16  1.992E-09  1.596E-08  1.163E-08  1.081E-17  3.221E-17  1.00E-07
  8.500E-04 3.89861E-16  2.052E-09  1.596E-08  1.163E-08  1.114E-17  3.319E-17  1.00E-07
  8.750E-04 3.89861E-16  2.112E-09  1.596E-08  1.163E-08  1.146E-17  3.416E-17  1.00E-07
  9.000E-04 3.89861E-16  2.173E-09  1.596E-08  1.163E-08  1.179E-17  3.514E-17  1.00E-07
  9.250E-04 3.89861E-16  2.233E-09  1.596E-08  1.163E-08  1.212E-17  3.611E-17  1.00E-07
  9.500E-04 3.89861E-16  2.293E-09  1.596E-08  1.163E-08  1.245E-17  3.709E-17  1.00E-07
  9.750E-04 3.89861E-16  2.354E-09  1.596E-08  1.163E-08  1.277E-17  3.807E-17  1.00E-07
  1.000E-03 3.89861E-16  2.414E-09  1.596E-08  1.163E-08  1.310E-17  3.904E-17  1.00E-07
  1.250E-03 3.89861E-16  3.017E-09  1.596E-08  1.163E-08  1.638E-17  4.880E-17  1.00E-07
  1.500E-03 3.89861E-16  3.621E-09  1.596E-08  1.163E-08  1.965E-17  5.856E-17  1.00E-07
  1.750E-03 3.89861E-16  4.224E-09  1.596E-08  1.163E-08  2.293E-17  6.832E-17  1.00E-07
  2.000E-03 3.89861E-16  4.828E-09  1.596E-08  1.163E-08  2.620E-17  7.808E-17  1.00E-07
  2.250E-03 3.89861E-16  5.431E-09  1.596E-08  1.163E-08  2.948E-17  8.785E-17  1.00E-07
  2.500E-03 3.89861E-16  6.035E-09  1.596E-08  1.163E-08  3.275E-17  9.761E-17  1.00E-07
  2.750E-03 3.89861E-16  6.638E-09  1.596E-08  1.163E-08  3.603E-17  1.074E-16  1.00E-07
  3.000E-03 3.89861E-16  7.242E-09  1.596E-08  1.163E-08  3.930E-17  1.171E-16  1.00E-07
  3.250E-03 3.89861E-16  7.845E-09  1.596E-08  1.163E-08  4.258E-17  1.269E-16  1.00E-07
  3.500E-03 3.89861E-16  8.449E-09  1.596E-08  1.163E-08  4.585E-17  1.366E-16  1.00E-07
  3.750E-03 3.89861E-16  9.052E-09  1.596E-08  1.163E-08  4.913E-17  1.464E-16  1.00E-07
  4.000E-03 3.89861E-16  9.656E-09  1.596E-08  1.163E-08  5.240E-17  1.562E-16  1.00E-07
  4.250E-03 3.89861E-16  1.026E-08  1.596E-08  1.163E-08  5.568E-17  1.659E-16  1.00E-07
  4.500E-03 3.89861E-16  1.086E-08  1.596E-08  1.163E-08  5.895E-17  1.757E-16  1.00E-07
  4.750E-03 3.89861E-16  1.147E-08  1.596E-08  1.163E-08  6.223E-17  1.855E-16  1.00E-07
  5.000E-03 3.89861E-16  1.207E-08  1.596E-08  1.163E-08  6.550E-17  1.952E-16  1.00E-07
  5.250E-03 3.89861E-16  1.267E-08  1.596E-08  1.163E-08  6.878E-17  2.050E-16  1.00E-07
  5.500E-03 3.89861E-16  1.328E-08  1.596E-08  1.163E-08  7.205E-17  2.147E-16  1.00E-07
  5.750E-03 3.89861E-16  1.388E-08  1.596E-08  1.163E-08  7.533E-17  2.245E-16  1.00E-07
  6.000E-03 3.89861E-16  1.448E-08  1.596E-08  1.163E-08  7.860E-17  2.343E-16  1.00E-07
  6.250E-03 3.89861E-16  1.509E-08  1.596E-08  1.163E-08  8.188E-17  2.440E-16  1.00E-07
