 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 2.18000E+02 eV = 8.01135E+00 a.u.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.75487E-16 cm**2 = 6.26675E+00 a0**2
 # 1st transport cross section = 4.38052E-17 cm**2 = 1.56431E+00 a0**2
 # 2nd transport cross section = 6.82567E-17 cm**2 = 2.43749E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  4.34508E-16  1.55166E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  4.34508E-16  1.55166E+01  2.17274E-10  1.0E-07
  1.250E-04  1.18994E-12  4.34508E-16  1.55166E+01  2.71592E-10  1.0E-07
  1.500E-04  1.71346E-12  4.34508E-16  1.55166E+01  3.25910E-10  1.0E-07
  1.750E-04  2.33225E-12  4.34508E-16  1.55166E+01  3.80229E-10  1.0E-07
  2.000E-04  3.04617E-12  4.34508E-16  1.55166E+01  4.34547E-10  1.0E-07
  2.250E-04  3.85530E-12  4.34508E-16  1.55166E+01  4.88865E-10  1.0E-07
  2.500E-04  4.75964E-12  4.34508E-16  1.55166E+01  5.43184E-10  1.0E-07
  2.750E-04  5.75917E-12  4.34508E-16  1.55166E+01  5.97502E-10  1.0E-07
  3.000E-04  6.85391E-12  4.34508E-16  1.55166E+01  6.51821E-10  1.0E-07
  3.250E-04  8.04379E-12  4.34508E-16  1.55166E+01  7.06139E-10  1.0E-07
  3.500E-04  9.32893E-12  4.34508E-16  1.55166E+01  7.60457E-10  1.0E-07
  3.750E-04  1.07092E-11  4.34508E-16  1.55166E+01  8.14776E-10  1.0E-07
  4.000E-04  1.21847E-11  4.34508E-16  1.55166E+01  8.69094E-10  1.0E-07
  4.250E-04  1.37554E-11  4.34508E-16  1.55166E+01  9.23412E-10  1.0E-07
  4.500E-04  1.54213E-11  4.34508E-16  1.55166E+01  9.77731E-10  1.0E-07
  4.750E-04  1.71823E-11  4.34508E-16  1.55166E+01  1.03205E-09  1.0E-07
  5.000E-04  1.90386E-11  4.34508E-16  1.55166E+01  1.08637E-09  1.0E-07
  5.250E-04  2.09900E-11  4.34508E-16  1.55166E+01  1.14069E-09  1.0E-07
  5.500E-04  2.30367E-11  4.34508E-16  1.55166E+01  1.19500E-09  1.0E-07
  5.750E-04  2.51785E-11  4.34508E-16  1.55166E+01  1.24932E-09  1.0E-07
  6.000E-04  2.74156E-11  4.34508E-16  1.55166E+01  1.30364E-09  1.0E-07
  6.250E-04  2.97478E-11  4.34508E-16  1.55166E+01  1.35796E-09  1.0E-07
  6.500E-04  3.21752E-11  4.34508E-16  1.55166E+01  1.41228E-09  1.0E-07
  6.750E-04  3.46979E-11  4.34508E-16  1.55166E+01  1.46660E-09  1.0E-07
  7.000E-04  3.73157E-11  4.34508E-16  1.55166E+01  1.52091E-09  1.0E-07
  7.250E-04  4.00286E-11  4.34508E-16  1.55166E+01  1.57523E-09  1.0E-07
  7.500E-04  4.28368E-11  4.34508E-16  1.55166E+01  1.62955E-09  1.0E-07
  7.750E-04  4.57402E-11  4.34508E-16  1.55166E+01  1.68387E-09  1.0E-07
  8.000E-04  4.87388E-11  4.34508E-16  1.55166E+01  1.73819E-09  1.0E-07
  8.250E-04  5.18325E-11  4.34508E-16  1.55166E+01  1.79251E-09  1.0E-07
  8.500E-04  5.50215E-11  4.34508E-16  1.55166E+01  1.84682E-09  1.0E-07
  8.750E-04  5.83057E-11  4.34508E-16  1.55166E+01  1.90114E-09  1.0E-07
  9.000E-04  6.16850E-11  4.34508E-16  1.55166E+01  1.95546E-09  1.0E-07
  9.250E-04  6.51595E-11  4.34508E-16  1.55166E+01  2.00978E-09  1.0E-07
  9.500E-04  6.87293E-11  4.34508E-16  1.55166E+01  2.06410E-09  1.0E-07
  9.750E-04  7.23943E-11  4.34508E-16  1.55166E+01  2.11842E-09  1.0E-07
  1.000E-03  7.61544E-11  4.34508E-16  1.55166E+01  2.17274E-09  1.0E-07
  1.250E-03  1.18991E-10  4.34508E-16  1.55166E+01  2.71592E-09  1.0E-07
  1.500E-03  1.71347E-10  4.34508E-16  1.55166E+01  3.25910E-09  1.0E-07
  1.750E-03  2.33223E-10  4.34508E-16  1.55166E+01  3.80229E-09  1.0E-07
  2.000E-03  3.04617E-10  4.34508E-16  1.55166E+01  4.34547E-09  1.0E-07
  2.250E-03  3.85531E-10  4.34508E-16  1.55166E+01  4.88865E-09  1.0E-07
  2.500E-03  4.75965E-10  4.34508E-16  1.55166E+01  5.43184E-09  1.0E-07
  2.750E-03  5.75917E-10  4.34508E-16  1.55166E+01  5.97502E-09  1.0E-07
  3.000E-03  6.85389E-10  4.34508E-16  1.55166E+01  6.51821E-09  1.0E-07
  3.250E-03  8.04380E-10  4.34508E-16  1.55166E+01  7.06139E-09  1.0E-07
  3.500E-03  9.32891E-10  4.34508E-16  1.55166E+01  7.60457E-09  1.0E-07
  3.750E-03  1.07092E-09  4.34508E-16  1.55166E+01  8.14776E-09  1.0E-07
  4.000E-03  1.21847E-09  4.34508E-16  1.55166E+01  8.69094E-09  1.0E-07
  4.250E-03  1.37554E-09  4.34508E-16  1.55166E+01  9.23413E-09  1.0E-07
  4.500E-03  1.54213E-09  4.34508E-16  1.55166E+01  9.77731E-09  1.0E-07
  4.750E-03  1.71823E-09  4.34508E-16  1.55166E+01  1.03205E-08  1.0E-07
  5.000E-03  1.90386E-09  4.34508E-16  1.55166E+01  1.08637E-08  1.0E-07
  5.250E-03  2.09900E-09  4.34508E-16  1.55166E+01  1.14069E-08  1.0E-07
  5.500E-03  2.30367E-09  4.34508E-16  1.55166E+01  1.19500E-08  1.0E-07
  5.750E-03  2.51785E-09  4.34508E-16  1.55166E+01  1.24932E-08  1.0E-07
  6.000E-03  2.74156E-09  4.34508E-16  1.55166E+01  1.30364E-08  1.0E-07
  6.250E-03  2.97478E-09  4.34508E-16  1.55166E+01  1.35796E-08  1.0E-07
  6.500E-03  3.21752E-09  4.34508E-16  1.55166E+01  1.41228E-08  1.0E-07
  6.750E-03  3.46978E-09  4.34508E-16  1.55166E+01  1.46660E-08  1.0E-07
  7.000E-03  3.73156E-09  4.34508E-16  1.55166E+01  1.52091E-08  1.0E-07
