

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 9.20000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.67315588E-01      0.00000000E+00
       1     -1.28658482E+00     -1.28464017E+00
       2      6.40563511E-01      6.40812113E-01
       3      2.15235763E-01      2.15289857E-01
       4      7.89339901E-02      7.89507563E-02
       5      3.05748576E-02      3.05808618E-02
       6      1.22420995E-02      1.22443986E-02
       7      5.01046912E-03      5.01138297E-03
       8      2.08292414E-03      2.08329615E-03
       9      8.75980353E-04      8.76134352E-04
      10      3.71651711E-04      3.71716261E-04
      11      1.58752361E-04      1.58779676E-04
      12      6.81687899E-05      6.81804331E-05
      13      2.93918605E-05      2.93968519E-05
      14      1.27132200E-05      1.27153693E-05
      15      5.51277576E-06      5.51370447E-06
      16      2.39518212E-06      2.39558450E-06
      17      1.04226863E-06      1.04244335E-06
      18      4.54101973E-07      4.54177955E-07
      19      1.98038807E-07      1.98071899E-07
      20      8.64340987E-08      8.64485212E-08
      21      3.77477194E-08      3.77540177E-08
      22      1.64935043E-08      1.64962514E-08
      23      7.20957484E-09      7.21077886E-09
      24      3.15247366E-09      3.15300033E-09
      25      1.37882319E-09      1.37905201E-09
      26      6.03165257E-10      6.03263333E-10
      27      2.63867034E-10      2.63910400E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.04607E-16  0.000E+00  9.756E-09  1.046E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.04607E-16  2.241E-10  9.756E-09  1.046E-08 -2.743E-18 -5.909E-19  1.00E-07
  1.250E-04 2.04607E-16  2.801E-10  9.756E-09  1.046E-08 -3.428E-18 -7.386E-19  1.00E-07
  1.500E-04 2.04607E-16  3.361E-10  9.756E-09  1.046E-08 -4.114E-18 -8.864E-19  1.00E-07
  1.750E-04 2.04607E-16  3.921E-10  9.756E-09  1.046E-08 -4.800E-18 -1.034E-18  1.00E-07
  2.000E-04 2.04607E-16  4.482E-10  9.756E-09  1.046E-08 -5.485E-18 -1.182E-18  1.00E-07
  2.250E-04 2.04607E-16  5.042E-10  9.756E-09  1.046E-08 -6.171E-18 -1.330E-18  1.00E-07
  2.500E-04 2.04607E-16  5.602E-10  9.756E-09  1.046E-08 -6.857E-18 -1.477E-18  1.00E-07
  2.750E-04 2.04607E-16  6.162E-10  9.756E-09  1.046E-08 -7.542E-18 -1.625E-18  1.00E-07
  3.000E-04 2.04607E-16  6.722E-10  9.756E-09  1.046E-08 -8.228E-18 -1.773E-18  1.00E-07
  3.250E-04 2.04607E-16  7.282E-10  9.756E-09  1.046E-08 -8.913E-18 -1.920E-18  1.00E-07
  3.500E-04 2.04607E-16  7.843E-10  9.756E-09  1.046E-08 -9.599E-18 -2.068E-18  1.00E-07
  3.750E-04 2.04607E-16  8.403E-10  9.756E-09  1.046E-08 -1.028E-17 -2.216E-18  1.00E-07
  4.000E-04 2.04607E-16  8.963E-10  9.756E-09  1.046E-08 -1.097E-17 -2.364E-18  1.00E-07
  4.250E-04 2.04607E-16  9.523E-10  9.756E-09  1.046E-08 -1.166E-17 -2.511E-18  1.00E-07
  4.500E-04 2.04607E-16  1.008E-09  9.756E-09  1.046E-08 -1.234E-17 -2.659E-18  1.00E-07
  4.750E-04 2.04607E-16  1.064E-09  9.756E-09  1.046E-08 -1.303E-17 -2.807E-18  1.00E-07
  5.000E-04 2.04607E-16  1.120E-09  9.756E-09  1.046E-08 -1.371E-17 -2.955E-18  1.00E-07
  5.250E-04 2.04607E-16  1.176E-09  9.756E-09  1.046E-08 -1.440E-17 -3.102E-18  1.00E-07
  5.500E-04 2.04607E-16  1.232E-09  9.756E-09  1.046E-08 -1.508E-17 -3.250E-18  1.00E-07
  5.750E-04 2.04607E-16  1.288E-09  9.756E-09  1.046E-08 -1.577E-17 -3.398E-18  1.00E-07
  6.000E-04 2.04607E-16  1.344E-09  9.756E-09  1.046E-08 -1.646E-17 -3.545E-18  1.00E-07
  6.250E-04 2.04607E-16  1.400E-09  9.756E-09  1.046E-08 -1.714E-17 -3.693E-18  1.00E-07
  6.500E-04 2.04607E-16  1.456E-09  9.756E-09  1.046E-08 -1.783E-17 -3.841E-18  1.00E-07
  6.750E-04 2.04607E-16  1.513E-09  9.756E-09  1.046E-08 -1.851E-17 -3.989E-18  1.00E-07
  7.000E-04 2.04607E-16  1.569E-09  9.756E-09  1.046E-08 -1.920E-17 -4.136E-18  1.00E-07
  7.250E-04 2.04607E-16  1.625E-09  9.756E-09  1.046E-08 -1.988E-17 -4.284E-18  1.00E-07
  7.500E-04 2.04607E-16  1.681E-09  9.756E-09  1.046E-08 -2.057E-17 -4.432E-18  1.00E-07
  7.750E-04 2.04607E-16  1.737E-09  9.756E-09  1.046E-08 -2.126E-17 -4.580E-18  1.00E-07
  8.000E-04 2.04607E-16  1.793E-09  9.756E-09  1.046E-08 -2.194E-17 -4.727E-18  1.00E-07
  8.250E-04 2.04607E-16  1.849E-09  9.756E-09  1.046E-08 -2.263E-17 -4.875E-18  1.00E-07
  8.500E-04 2.04607E-16  1.905E-09  9.756E-09  1.046E-08 -2.331E-17 -5.023E-18  1.00E-07
  8.750E-04 2.04607E-16  1.961E-09  9.756E-09  1.046E-08 -2.400E-17 -5.170E-18  1.00E-07
  9.000E-04 2.04607E-16  2.017E-09  9.756E-09  1.046E-08 -2.468E-17 -5.318E-18  1.00E-07
  9.250E-04 2.04607E-16  2.073E-09  9.756E-09  1.046E-08 -2.537E-17 -5.466E-18  1.00E-07
  9.500E-04 2.04607E-16  2.129E-09  9.756E-09  1.046E-08 -2.605E-17 -5.614E-18  1.00E-07
  9.750E-04 2.04607E-16  2.185E-09  9.756E-09  1.046E-08 -2.674E-17 -5.761E-18  1.00E-07
  1.000E-03 2.04607E-16  2.241E-09  9.756E-09  1.046E-08 -2.743E-17 -5.909E-18  1.00E-07
  1.250E-03 2.04607E-16  2.801E-09  9.756E-09  1.046E-08 -3.428E-17 -7.386E-18  1.00E-07
  1.500E-03 2.04607E-16  3.361E-09  9.756E-09  1.046E-08 -4.114E-17 -8.864E-18  1.00E-07
  1.750E-03 2.04607E-16  3.921E-09  9.756E-09  1.046E-08 -4.800E-17 -1.034E-17  1.00E-07
  2.000E-03 2.04607E-16  4.482E-09  9.756E-09  1.046E-08 -5.485E-17 -1.182E-17  1.00E-07
  2.250E-03 2.04607E-16  5.042E-09  9.756E-09  1.046E-08 -6.171E-17 -1.330E-17  1.00E-07
  2.500E-03 2.04607E-16  5.602E-09  9.756E-09  1.046E-08 -6.857E-17 -1.477E-17  1.00E-07
  2.750E-03 2.04607E-16  6.162E-09  9.756E-09  1.046E-08 -7.542E-17 -1.625E-17  1.00E-07
  3.000E-03 2.04607E-16  6.722E-09  9.756E-09  1.046E-08 -8.228E-17 -1.773E-17  1.00E-07
  3.250E-03 2.04607E-16  7.282E-09  9.756E-09  1.046E-08 -8.913E-17 -1.920E-17  1.00E-07
  3.500E-03 2.04607E-16  7.843E-09  9.756E-09  1.046E-08 -9.599E-17 -2.068E-17  1.00E-07
  3.750E-03 2.04607E-16  8.403E-09  9.756E-09  1.046E-08 -1.028E-16 -2.216E-17  1.00E-07
  4.000E-03 2.04607E-16  8.963E-09  9.756E-09  1.046E-08 -1.097E-16 -2.364E-17  1.00E-07
  4.250E-03 2.04607E-16  9.523E-09  9.756E-09  1.046E-08 -1.166E-16 -2.511E-17  1.00E-07
  4.500E-03 2.04607E-16  1.008E-08  9.756E-09  1.046E-08 -1.234E-16 -2.659E-17  1.00E-07
  4.750E-03 2.04607E-16  1.064E-08  9.756E-09  1.046E-08 -1.303E-16 -2.807E-17  1.00E-07
  5.000E-03 2.04607E-16  1.120E-08  9.756E-09  1.046E-08 -1.371E-16 -2.955E-17  1.00E-07
  5.250E-03 2.04607E-16  1.176E-08  9.756E-09  1.046E-08 -1.440E-16 -3.102E-17  1.00E-07
  5.500E-03 2.04607E-16  1.232E-08  9.756E-09  1.046E-08 -1.508E-16 -3.250E-17  1.00E-07
  5.750E-03 2.04607E-16  1.288E-08  9.756E-09  1.046E-08 -1.577E-16 -3.398E-17  1.00E-07
  6.000E-03 2.04607E-16  1.344E-08  9.756E-09  1.046E-08 -1.646E-16 -3.545E-17  1.00E-07
  6.250E-03 2.04607E-16  1.400E-08  9.756E-09  1.046E-08 -1.714E-16 -3.693E-17  1.00E-07
  6.500E-03 2.04607E-16  1.456E-08  9.756E-09  1.046E-08 -1.783E-16 -3.841E-17  1.00E-07
  6.750E-03 2.04607E-16  1.513E-08  9.756E-09  1.046E-08 -1.851E-16 -3.989E-17  1.00E-07
  7.000E-03 2.04607E-16  1.569E-08  9.756E-09  1.046E-08 -1.920E-16 -4.136E-17  1.00E-07
