 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 1.22000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.76749E-09  1.18408E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.76749E-09  1.18408E-09  1.29405E-18  2.24852E-19
  1.250E-04  1.18994E-12  5.76749E-09  1.18408E-09  1.61756E-18  2.81064E-19
  1.500E-04  1.71346E-12  5.76749E-09  1.18408E-09  1.94107E-18  3.37277E-19
  1.750E-04  2.33225E-12  5.76749E-09  1.18408E-09  2.26458E-18  3.93490E-19
  2.000E-04  3.04617E-12  5.76749E-09  1.18408E-09  2.58809E-18  4.49703E-19
  2.250E-04  3.85530E-12  5.76749E-09  1.18408E-09  2.91160E-18  5.05916E-19
  2.500E-04  4.75964E-12  5.76749E-09  1.18408E-09  3.23511E-18  5.62129E-19
  2.750E-04  5.75917E-12  5.76749E-09  1.18408E-09  3.55863E-18  6.18342E-19
  3.000E-04  6.85391E-12  5.76749E-09  1.18408E-09  3.88214E-18  6.74555E-19
  3.250E-04  8.04379E-12  5.76749E-09  1.18408E-09  4.20565E-18  7.30767E-19
  3.500E-04  9.32893E-12  5.76749E-09  1.18408E-09  4.52916E-18  7.86980E-19
  3.750E-04  1.07092E-11  5.76749E-09  1.18408E-09  4.85267E-18  8.43193E-19
  4.000E-04  1.21847E-11  5.76749E-09  1.18408E-09  5.17618E-18  8.99406E-19
  4.250E-04  1.37554E-11  5.76749E-09  1.18408E-09  5.49969E-18  9.55619E-19
  4.500E-04  1.54213E-11  5.76749E-09  1.18408E-09  5.82321E-18  1.01183E-18
  4.750E-04  1.71823E-11  5.76749E-09  1.18408E-09  6.14672E-18  1.06804E-18
  5.000E-04  1.90386E-11  5.76749E-09  1.18408E-09  6.47023E-18  1.12426E-18
  5.250E-04  2.09900E-11  5.76749E-09  1.18408E-09  6.79374E-18  1.18047E-18
  5.500E-04  2.30367E-11  5.76749E-09  1.18408E-09  7.11725E-18  1.23668E-18
  5.750E-04  2.51785E-11  5.76749E-09  1.18408E-09  7.44076E-18  1.29290E-18
  6.000E-04  2.74156E-11  5.76749E-09  1.18408E-09  7.76427E-18  1.34911E-18
  6.250E-04  2.97478E-11  5.76749E-09  1.18408E-09  8.08779E-18  1.40532E-18
  6.500E-04  3.21752E-11  5.76749E-09  1.18408E-09  8.41130E-18  1.46153E-18
  6.750E-04  3.46979E-11  5.76749E-09  1.18408E-09  8.73481E-18  1.51775E-18
  7.000E-04  3.73157E-11  5.76749E-09  1.18408E-09  9.05832E-18  1.57396E-18
  7.250E-04  4.00286E-11  5.76749E-09  1.18408E-09  9.38183E-18  1.63017E-18
  7.500E-04  4.28368E-11  5.76749E-09  1.18408E-09  9.70534E-18  1.68639E-18
  7.750E-04  4.57402E-11  5.76749E-09  1.18408E-09  1.00289E-17  1.74260E-18
