 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.86000E+02 eV = 6.83537E+00 a.u.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.95251E-16 cm**2 = 6.97255E+00 a0**2
 # 1st transport cross section = 5.50423E-17 cm**2 = 1.96560E+00 a0**2
 # 2nd transport cross section = 8.15226E-17 cm**2 = 2.91122E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  4.21517E-16  1.50526E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  4.21517E-16  1.50526E+01  2.25722E-10  1.0E-07
  1.250E-04  1.18994E-12  4.21517E-16  1.50526E+01  2.82152E-10  1.0E-07
  1.500E-04  1.71346E-12  4.21517E-16  1.50526E+01  3.38583E-10  1.0E-07
  1.750E-04  2.33225E-12  4.21517E-16  1.50526E+01  3.95013E-10  1.0E-07
  2.000E-04  3.04617E-12  4.21517E-16  1.50526E+01  4.51444E-10  1.0E-07
  2.250E-04  3.85530E-12  4.21517E-16  1.50526E+01  5.07874E-10  1.0E-07
  2.500E-04  4.75964E-12  4.21517E-16  1.50526E+01  5.64304E-10  1.0E-07
  2.750E-04  5.75917E-12  4.21517E-16  1.50526E+01  6.20735E-10  1.0E-07
  3.000E-04  6.85391E-12  4.21517E-16  1.50526E+01  6.77165E-10  1.0E-07
  3.250E-04  8.04379E-12  4.21517E-16  1.50526E+01  7.33596E-10  1.0E-07
  3.500E-04  9.32893E-12  4.21517E-16  1.50526E+01  7.90026E-10  1.0E-07
  3.750E-04  1.07092E-11  4.21517E-16  1.50526E+01  8.46457E-10  1.0E-07
  4.000E-04  1.21847E-11  4.21517E-16  1.50526E+01  9.02887E-10  1.0E-07
  4.250E-04  1.37554E-11  4.21517E-16  1.50526E+01  9.59317E-10  1.0E-07
  4.500E-04  1.54213E-11  4.21517E-16  1.50526E+01  1.01575E-09  1.0E-07
  4.750E-04  1.71823E-11  4.21517E-16  1.50526E+01  1.07218E-09  1.0E-07
  5.000E-04  1.90386E-11  4.21517E-16  1.50526E+01  1.12861E-09  1.0E-07
  5.250E-04  2.09900E-11  4.21517E-16  1.50526E+01  1.18504E-09  1.0E-07
  5.500E-04  2.30367E-11  4.21517E-16  1.50526E+01  1.24147E-09  1.0E-07
  5.750E-04  2.51785E-11  4.21517E-16  1.50526E+01  1.29790E-09  1.0E-07
  6.000E-04  2.74156E-11  4.21517E-16  1.50526E+01  1.35433E-09  1.0E-07
  6.250E-04  2.97478E-11  4.21517E-16  1.50526E+01  1.41076E-09  1.0E-07
  6.500E-04  3.21752E-11  4.21517E-16  1.50526E+01  1.46719E-09  1.0E-07
  6.750E-04  3.46979E-11  4.21517E-16  1.50526E+01  1.52362E-09  1.0E-07
  7.000E-04  3.73157E-11  4.21517E-16  1.50526E+01  1.58005E-09  1.0E-07
  7.250E-04  4.00286E-11  4.21517E-16  1.50526E+01  1.63648E-09  1.0E-07
  7.500E-04  4.28368E-11  4.21517E-16  1.50526E+01  1.69291E-09  1.0E-07
  7.750E-04  4.57402E-11  4.21517E-16  1.50526E+01  1.74934E-09  1.0E-07
  8.000E-04  4.87388E-11  4.21517E-16  1.50526E+01  1.80577E-09  1.0E-07
  8.250E-04  5.18325E-11  4.21517E-16  1.50526E+01  1.86220E-09  1.0E-07
  8.500E-04  5.50215E-11  4.21517E-16  1.50526E+01  1.91863E-09  1.0E-07
  8.750E-04  5.83057E-11  4.21517E-16  1.50526E+01  1.97507E-09  1.0E-07
  9.000E-04  6.16850E-11  4.21517E-16  1.50526E+01  2.03150E-09  1.0E-07
  9.250E-04  6.51595E-11  4.21517E-16  1.50526E+01  2.08793E-09  1.0E-07
  9.500E-04  6.87293E-11  4.21517E-16  1.50526E+01  2.14436E-09  1.0E-07
  9.750E-04  7.23943E-11  4.21517E-16  1.50526E+01  2.20079E-09  1.0E-07
  1.000E-03  7.61544E-11  4.21517E-16  1.50526E+01  2.25722E-09  1.0E-07
  1.250E-03  1.18991E-10  4.21517E-16  1.50526E+01  2.82152E-09  1.0E-07
  1.500E-03  1.71347E-10  4.21517E-16  1.50526E+01  3.38583E-09  1.0E-07
  1.750E-03  2.33223E-10  4.21517E-16  1.50526E+01  3.95013E-09  1.0E-07
  2.000E-03  3.04617E-10  4.21517E-16  1.50526E+01  4.51444E-09  1.0E-07
  2.250E-03  3.85531E-10  4.21517E-16  1.50526E+01  5.07874E-09  1.0E-07
  2.500E-03  4.75965E-10  4.21517E-16  1.50526E+01  5.64304E-09  1.0E-07
  2.750E-03  5.75917E-10  4.21517E-16  1.50526E+01  6.20735E-09  1.0E-07
  3.000E-03  6.85389E-10  4.21517E-16  1.50526E+01  6.77165E-09  1.0E-07
  3.250E-03  8.04380E-10  4.21517E-16  1.50526E+01  7.33596E-09  1.0E-07
  3.500E-03  9.32891E-10  4.21517E-16  1.50526E+01  7.90026E-09  1.0E-07
  3.750E-03  1.07092E-09  4.21517E-16  1.50526E+01  8.46457E-09  1.0E-07
  4.000E-03  1.21847E-09  4.21517E-16  1.50526E+01  9.02887E-09  1.0E-07
  4.250E-03  1.37554E-09  4.21517E-16  1.50526E+01  9.59317E-09  1.0E-07
  4.500E-03  1.54213E-09  4.21517E-16  1.50526E+01  1.01575E-08  1.0E-07
  4.750E-03  1.71823E-09  4.21517E-16  1.50526E+01  1.07218E-08  1.0E-07
  5.000E-03  1.90386E-09  4.21517E-16  1.50526E+01  1.12861E-08  1.0E-07
  5.250E-03  2.09900E-09  4.21517E-16  1.50526E+01  1.18504E-08  1.0E-07
