

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.24000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.99090242E-01      0.00000000E+00
       1      2.55570414E-01      2.55662276E-01
       2      1.47649967E-01      1.47689255E-01
       3      8.87954451E-02      8.88166133E-02
       4      5.43904471E-02      5.44027571E-02
       5      3.36413232E-02      3.36487302E-02
       6      2.09224088E-02      2.09269449E-02
       7      1.30536231E-02      1.30564284E-02
       8      8.15895184E-03      8.16069665E-03
       9      5.10448807E-03      5.10557684E-03
      10      3.19484924E-03      3.19552989E-03
      11      1.99976491E-03      2.00019084E-03
      12      1.25153214E-03      1.25179878E-03
      13      7.83031081E-04      7.83198013E-04
      14      4.89725528E-04      4.89830018E-04
      15      3.06155164E-04      3.06220550E-04
      16      1.91308489E-04      1.91349389E-04
      17      1.19488540E-04      1.19514112E-04
      18      7.45963710E-05      7.46123521E-05
      19      4.65491289E-05      4.65591116E-05
      20      2.90343870E-05      2.90406198E-05
      21      1.81020164E-05      1.81059061E-05
      22      1.12813482E-05      1.12837746E-05
      23      7.02783681E-06      7.02934969E-06
      24      4.37638871E-06      4.37733162E-06
      25      2.72427229E-06      2.72485973E-06
      26      1.69524408E-06      1.69560992E-06
      27      1.05455091E-06      1.05477866E-06
      28      6.55786720E-07      6.55928449E-07
      29      4.07683737E-07      4.07771909E-07
      30      2.53370239E-07      2.53425076E-07
      31      1.57421638E-07      1.57455726E-07
      32      9.77811110E-08      9.78022994E-08
      33      6.07201020E-08      6.07332687E-08
      34      3.76964819E-08      3.77046630E-08
      35      2.33971993E-08      2.34022735E-08
      36      1.45186892E-08      1.45218402E-08
      37      9.00732242E-09      9.00927538E-09
      38      5.58687661E-09      5.58809333E-09
      39      3.46455607E-09      3.46530786E-09
      40      2.14803313E-09      2.14850195E-09
      41      1.33155658E-09      1.33184328E-09
      42      8.25242940E-10      8.25422217E-10
      43      5.11311756E-10      5.11422670E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.16827E-17  0.000E+00  5.568E-09  8.260E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.16827E-17 -1.131E-11  5.568E-09  8.260E-10  2.219E-18  2.971E-19  1.00E-07
  1.250E-04 3.16827E-17 -1.414E-11  5.568E-09  8.260E-10  2.774E-18  3.714E-19  1.00E-07
  1.500E-04 3.16827E-17 -1.697E-11  5.568E-09  8.260E-10  3.329E-18  4.456E-19  1.00E-07
  1.750E-04 3.16827E-17 -1.979E-11  5.568E-09  8.260E-10  3.884E-18  5.199E-19  1.00E-07
  2.000E-04 3.16827E-17 -2.262E-11  5.568E-09  8.260E-10  4.439E-18  5.942E-19  1.00E-07
  2.250E-04 3.16827E-17 -2.545E-11  5.568E-09  8.260E-10  4.994E-18  6.685E-19  1.00E-07
  2.500E-04 3.16827E-17 -2.828E-11  5.568E-09  8.260E-10  5.549E-18  7.427E-19  1.00E-07
  2.750E-04 3.16827E-17 -3.110E-11  5.568E-09  8.260E-10  6.103E-18  8.170E-19  1.00E-07
  3.000E-04 3.16827E-17 -3.393E-11  5.568E-09  8.260E-10  6.658E-18  8.913E-19  1.00E-07
  3.250E-04 3.16827E-17 -3.676E-11  5.568E-09  8.260E-10  7.213E-18  9.656E-19  1.00E-07
  3.500E-04 3.16827E-17 -3.959E-11  5.568E-09  8.260E-10  7.768E-18  1.040E-18  1.00E-07
  3.750E-04 3.16827E-17 -4.242E-11  5.568E-09  8.260E-10  8.323E-18  1.114E-18  1.00E-07
  4.000E-04 3.16827E-17 -4.524E-11  5.568E-09  8.260E-10  8.878E-18  1.188E-18  1.00E-07
  4.250E-04 3.16827E-17 -4.807E-11  5.568E-09  8.260E-10  9.433E-18  1.263E-18  1.00E-07
  4.500E-04 3.16827E-17 -5.090E-11  5.568E-09  8.260E-10  9.987E-18  1.337E-18  1.00E-07
  4.750E-04 3.16827E-17 -5.373E-11  5.568E-09  8.260E-10  1.054E-17  1.411E-18  1.00E-07
  5.000E-04 3.16827E-17 -5.655E-11  5.568E-09  8.260E-10  1.110E-17  1.485E-18  1.00E-07
