

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.24000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -1.42675516E-01      0.00000000E+00
       1     -1.53569887E+00     -1.53365667E+00
       2      7.91882157E-01      7.92315932E-01
       3      3.93240541E-01      3.93396311E-01
       4      1.99596054E-01      1.99664164E-01
       5      1.03839628E-01      1.03872235E-01
       6      5.51675464E-02      5.51839855E-02
       7      2.98009669E-02      2.98095329E-02
       8      1.63113839E-02      1.63159499E-02
       9      9.02263378E-03      9.02510822E-03
      10      5.03395067E-03      5.03530877E-03
      11      2.82856006E-03      2.82931298E-03
      12      1.59877632E-03      1.59919716E-03
      13      9.08154578E-04      9.08391398E-04
      14      5.18011810E-04      5.18145828E-04
      15      2.96512613E-04      2.96588815E-04
      16      1.70228609E-04      1.70272110E-04
      17      9.79733966E-05      9.79983134E-05
      18      5.65069843E-05      5.65212970E-05
      19      3.26492479E-05      3.26574892E-05
      20      1.88930664E-05      1.88978215E-05
      21      1.09468691E-05      1.09496174E-05
      22      6.34967436E-06      6.35126512E-06
      23      3.68651698E-06      3.68743889E-06
      24      2.14202560E-06      2.14256044E-06
      25      1.24545053E-06      1.24576110E-06
      26      7.24568381E-07      7.24748858E-07
      27      4.21742634E-07      4.21847579E-07
      28      2.45584297E-07      2.45645361E-07
      29      1.43058326E-07      1.43093869E-07
      30      8.33610294E-08      8.33817271E-08
      31      4.85882878E-08      4.86003488E-08
      32      2.83272079E-08      2.83342324E-08
      33      1.65182994E-08      1.65223938E-08
      34      9.63395357E-09      9.63634072E-09
      35      5.61964123E-09      5.62103488E-09
      36      3.27849054E-09      3.27929995E-09
      37      1.91290264E-09      1.91337839E-09
      38      1.11620023E-09      1.11647508E-09
      39      6.51346188E-10      6.51504537E-10
      40      3.80121860E-10      3.80214638E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.39376E-16  0.000E+00  1.239E-08  9.271E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.39376E-16  3.891E-10  1.239E-08  9.271E-09  1.795E-18  5.103E-18  1.00E-07
  1.250E-04 2.39376E-16  4.863E-10  1.239E-08  9.271E-09  2.243E-18  6.378E-18  1.00E-07
  1.500E-04 2.39376E-16  5.836E-10  1.239E-08  9.271E-09  2.692E-18  7.654E-18  1.00E-07
  1.750E-04 2.39376E-16  6.809E-10  1.239E-08  9.271E-09  3.140E-18  8.930E-18  1.00E-07
  2.000E-04 2.39376E-16  7.781E-10  1.239E-08  9.271E-09  3.589E-18  1.021E-17  1.00E-07
  2.250E-04 2.39376E-16  8.754E-10  1.239E-08  9.271E-09  4.038E-18  1.148E-17  1.00E-07
  2.500E-04 2.39376E-16  9.727E-10  1.239E-08  9.271E-09  4.486E-18  1.276E-17  1.00E-07
  2.750E-04 2.39376E-16  1.070E-09  1.239E-08  9.271E-09  4.935E-18  1.403E-17  1.00E-07
  3.000E-04 2.39376E-16  1.167E-09  1.239E-08  9.271E-09  5.384E-18  1.531E-17  1.00E-07
  3.250E-04 2.39376E-16  1.264E-09  1.239E-08  9.271E-09  5.832E-18  1.658E-17  1.00E-07
  3.500E-04 2.39376E-16  1.362E-09  1.239E-08  9.271E-09  6.281E-18  1.786E-17  1.00E-07
  3.750E-04 2.39376E-16  1.459E-09  1.239E-08  9.271E-09  6.729E-18  1.914E-17  1.00E-07
  4.000E-04 2.39376E-16  1.556E-09  1.239E-08  9.271E-09  7.178E-18  2.041E-17  1.00E-07
  4.250E-04 2.39376E-16  1.654E-09  1.239E-08  9.271E-09  7.627E-18  2.169E-17  1.00E-07
  4.500E-04 2.39376E-16  1.751E-09  1.239E-08  9.271E-09  8.075E-18  2.296E-17  1.00E-07
  4.750E-04 2.39376E-16  1.848E-09  1.239E-08  9.271E-09  8.524E-18  2.424E-17  1.00E-07
  5.000E-04 2.39376E-16  1.945E-09  1.239E-08  9.271E-09  8.973E-18  2.551E-17  1.00E-07
  5.250E-04 2.39376E-16  2.043E-09  1.239E-08  9.271E-09  9.421E-18  2.679E-17  1.00E-07
  5.500E-04 2.39376E-16  2.140E-09  1.239E-08  9.271E-09  9.870E-18  2.807E-17  1.00E-07
  5.750E-04 2.39376E-16  2.237E-09  1.239E-08  9.271E-09  1.032E-17  2.934E-17  1.00E-07
  6.000E-04 2.39376E-16  2.334E-09  1.239E-08  9.271E-09  1.077E-17  3.062E-17  1.00E-07
  6.250E-04 2.39376E-16  2.432E-09  1.239E-08  9.271E-09  1.122E-17  3.189E-17  1.00E-07
  6.500E-04 2.39376E-16  2.529E-09  1.239E-08  9.271E-09  1.166E-17  3.317E-17  1.00E-07
  6.750E-04 2.39376E-16  2.626E-09  1.239E-08  9.271E-09  1.211E-17  3.444E-17  1.00E-07
  7.000E-04 2.39376E-16  2.723E-09  1.239E-08  9.271E-09  1.256E-17  3.572E-17  1.00E-07
  7.250E-04 2.39376E-16  2.821E-09  1.239E-08  9.271E-09  1.301E-17  3.700E-17  1.00E-07
  7.500E-04 2.39376E-16  2.918E-09  1.239E-08  9.271E-09  1.346E-17  3.827E-17  1.00E-07
  7.750E-04 2.39376E-16  3.015E-09  1.239E-08  9.271E-09  1.391E-17  3.955E-17  1.00E-07
  8.000E-04 2.39376E-16  3.113E-09  1.239E-08  9.271E-09  1.436E-17  4.082E-17  1.00E-07
  8.250E-04 2.39376E-16  3.210E-09  1.239E-08  9.271E-09  1.480E-17  4.210E-17  1.00E-07
  8.500E-04 2.39376E-16  3.307E-09  1.239E-08  9.271E-09  1.525E-17  4.337E-17  1.00E-07
  8.750E-04 2.39376E-16  3.404E-09  1.239E-08  9.271E-09  1.570E-17  4.465E-17  1.00E-07
  9.000E-04 2.39376E-16  3.502E-09  1.239E-08  9.271E-09  1.615E-17  4.592E-17  1.00E-07
  9.250E-04 2.39376E-16  3.599E-09  1.239E-08  9.271E-09  1.660E-17  4.720E-17  1.00E-07
  9.500E-04 2.39376E-16  3.696E-09  1.239E-08  9.271E-09  1.705E-17  4.848E-17  1.00E-07
  9.750E-04 2.39376E-16  3.793E-09  1.239E-08  9.271E-09  1.750E-17  4.975E-17  1.00E-07
  1.000E-03 2.39376E-16  3.891E-09  1.239E-08  9.271E-09  1.795E-17  5.103E-17  1.00E-07
  1.250E-03 2.39376E-16  4.863E-09  1.239E-08  9.271E-09  2.243E-17  6.378E-17  1.00E-07
  1.500E-03 2.39376E-16  5.836E-09  1.239E-08  9.271E-09  2.692E-17  7.654E-17  1.00E-07
  1.750E-03 2.39376E-16  6.809E-09  1.239E-08  9.271E-09  3.140E-17  8.930E-17  1.00E-07
  2.000E-03 2.39376E-16  7.781E-09  1.239E-08  9.271E-09  3.589E-17  1.021E-16  1.00E-07
  2.250E-03 2.39376E-16  8.754E-09  1.239E-08  9.271E-09  4.038E-17  1.148E-16  1.00E-07
  2.500E-03 2.39376E-16  9.727E-09  1.239E-08  9.271E-09  4.486E-17  1.276E-16  1.00E-07
  2.750E-03 2.39376E-16  1.070E-08  1.239E-08  9.271E-09  4.935E-17  1.403E-16  1.00E-07
  3.000E-03 2.39376E-16  1.167E-08  1.239E-08  9.271E-09  5.384E-17  1.531E-16  1.00E-07
  3.250E-03 2.39376E-16  1.264E-08  1.239E-08  9.271E-09  5.832E-17  1.658E-16  1.00E-07
  3.500E-03 2.39376E-16  1.362E-08  1.239E-08  9.271E-09  6.281E-17  1.786E-16  1.00E-07
  3.750E-03 2.39376E-16  1.459E-08  1.239E-08  9.271E-09  6.729E-17  1.914E-16  1.00E-07
  4.000E-03 2.39376E-16  1.556E-08  1.239E-08  9.271E-09  7.178E-17  2.041E-16  1.00E-07
  4.250E-03 2.39376E-16  1.654E-08  1.239E-08  9.271E-09  7.627E-17  2.169E-16  1.00E-07
  4.500E-03 2.39376E-16  1.751E-08  1.239E-08  9.271E-09  8.075E-17  2.296E-16  1.00E-07
  4.750E-03 2.39376E-16  1.848E-08  1.239E-08  9.271E-09  8.524E-17  2.424E-16  1.00E-07
  5.000E-03 2.39376E-16  1.945E-08  1.239E-08  9.271E-09  8.973E-17  2.551E-16  1.00E-07
  5.250E-03 2.39376E-16  2.043E-08  1.239E-08  9.271E-09  9.421E-17  2.679E-16  1.00E-07
  5.500E-03 2.39376E-16  2.140E-08  1.239E-08  9.271E-09  9.870E-17  2.807E-16  1.00E-07
  5.750E-03 2.39376E-16  2.237E-08  1.239E-08  9.271E-09  1.032E-16  2.934E-16  1.00E-07
  6.000E-03 2.39376E-16  2.334E-08  1.239E-08  9.271E-09  1.077E-16  3.062E-16  1.00E-07
  6.250E-03 2.39376E-16  2.432E-08  1.239E-08  9.271E-09  1.122E-16  3.189E-16  1.00E-07
  6.500E-03 2.39376E-16  2.529E-08  1.239E-08  9.271E-09  1.166E-16  3.317E-16  1.00E-07
  6.750E-03 2.39376E-16  2.626E-08  1.239E-08  9.271E-09  1.211E-16  3.444E-16  1.00E-07
  7.000E-03 2.39376E-16  2.723E-08  1.239E-08  9.271E-09  1.256E-16  3.572E-16  1.00E-07
  7.250E-03 2.39376E-16  2.821E-08  1.239E-08  9.271E-09  1.301E-16  3.700E-16  1.00E-07
  7.500E-03 2.39376E-16  2.918E-08  1.239E-08  9.271E-09  1.346E-16  3.827E-16  1.00E-07
  7.750E-03 2.39376E-16  3.015E-08  1.239E-08  9.271E-09  1.391E-16  3.955E-16  1.00E-07
  8.000E-03 2.39376E-16  3.113E-08  1.239E-08  9.271E-09  1.436E-16  4.082E-16  1.00E-07
  8.250E-03 2.39376E-16  3.210E-08  1.239E-08  9.271E-09  1.480E-16  4.210E-16  1.00E-07
  8.500E-03 2.39376E-16  3.307E-08  1.239E-08  9.271E-09  1.525E-16  4.337E-16  1.00E-07
  8.750E-03 2.39376E-16  3.404E-08  1.239E-08  9.271E-09  1.570E-16  4.465E-16  1.00E-07
  9.000E-03 2.39376E-16  3.502E-08  1.239E-08  9.271E-09  1.615E-16  4.592E-16  1.00E-07
  9.250E-03 2.39376E-16  3.599E-08  1.239E-08  9.271E-09  1.660E-16  4.720E-16  1.00E-07
  9.500E-03 2.39376E-16  3.696E-08  1.239E-08  9.271E-09  1.705E-16  4.848E-16  1.00E-07
  9.750E-03 2.39376E-16  3.793E-08  1.239E-08  9.271E-09  1.750E-16  4.975E-16  1.00E-07
  1.000E-02 2.39376E-16  3.891E-08  1.239E-08  9.271E-09  1.795E-16  5.103E-16  1.00E-07
  1.250E-02 2.39376E-16  4.863E-08  1.239E-08  9.271E-09  2.243E-16  6.378E-16  1.00E-07
  1.500E-02 2.39376E-16  5.836E-08  1.239E-08  9.271E-09  2.692E-16  7.654E-16  1.00E-07
  1.750E-02 2.39376E-16  6.809E-08  1.239E-08  9.271E-09  3.140E-16  8.930E-16  1.00E-07
  2.000E-02 2.39376E-16  7.781E-08  1.239E-08  9.271E-09  3.589E-16  1.021E-15  1.00E-07
  2.250E-02 2.39376E-16  8.754E-08  1.239E-08  9.271E-09  4.038E-16  1.148E-15  1.00E-07
  2.500E-02 2.39376E-16  9.727E-08  1.239E-08  9.271E-09  4.486E-16  1.276E-15  1.00E-07
  2.750E-02 2.39376E-16  1.070E-07  1.239E-08  9.271E-09  4.935E-16  1.403E-15  1.00E-07
  3.000E-02 2.39376E-16  1.167E-07  1.239E-08  9.271E-09  5.384E-16  1.531E-15  1.00E-07
  3.250E-02 2.39375E-16  1.264E-07  1.239E-08  9.271E-09  5.832E-16  1.658E-15  1.00E-07
  3.500E-02 2.39375E-16  1.362E-07  1.239E-08  9.271E-09  6.281E-16  1.786E-15  1.00E-07
  3.750E-02 2.39375E-16  1.459E-07  1.239E-08  9.271E-09  6.729E-16  1.914E-15  1.00E-07
  4.000E-02 2.39375E-16  1.556E-07  1.239E-08  9.271E-09  7.178E-16  2.041E-15  1.00E-07
  4.250E-02 2.39375E-16  1.654E-07  1.239E-08  9.271E-09  7.627E-16  2.169E-15  1.00E-07
  4.500E-02 2.39375E-16  1.751E-07  1.239E-08  9.271E-09  8.075E-16  2.296E-15  1.00E-07
  4.750E-02 2.39375E-16  1.848E-07  1.239E-08  9.271E-09  8.524E-16  2.424E-15  1.00E-07
  5.000E-02 2.39374E-16  1.945E-07  1.239E-08  9.271E-09  8.972E-16  2.551E-15  1.00E-07
  5.250E-02 2.39374E-16  2.043E-07  1.239E-08  9.271E-09  9.421E-16  2.679E-15  1.00E-07
  5.500E-02 2.39374E-16  2.140E-07  1.239E-08  9.271E-09  9.870E-16  2.807E-15  1.00E-07
  5.750E-02 2.39374E-16  2.237E-07  1.239E-08  9.271E-09  1.032E-15  2.934E-15  1.00E-07
  6.000E-02 2.39374E-16  2.334E-07  1.239E-08  9.271E-09  1.077E-15  3.062E-15  1.00E-07
  6.250E-02 2.39373E-16  2.432E-07  1.239E-08  9.271E-09  1.122E-15  3.189E-15  1.00E-07
  6.500E-02 2.39373E-16  2.529E-07  1.239E-08  9.271E-09  1.166E-15  3.317E-15  1.00E-07
  6.750E-02 2.39373E-16  2.626E-07  1.239E-08  9.271E-09  1.211E-15  3.444E-15  1.00E-07
  7.000E-02 2.39373E-16  2.724E-07  1.239E-08  9.271E-09  1.256E-15  3.572E-15  1.00E-07
  7.250E-02 2.39373E-16  2.821E-07  1.239E-08  9.271E-09  1.301E-15  3.700E-15  1.00E-07
  7.500E-02 2.39372E-16  2.918E-07  1.239E-08  9.271E-09  1.346E-15  3.827E-15  1.00E-07
  7.750E-02 2.39372E-16  3.015E-07  1.239E-08  9.271E-09  1.391E-15  3.955E-15  1.00E-07
  8.000E-02 2.39372E-16  3.113E-07  1.239E-08  9.271E-09  1.436E-15  4.082E-15  1.00E-07
  8.250E-02 2.39371E-16  3.210E-07  1.239E-08  9.271E-09  1.480E-15  4.210E-15  1.00E-07
  8.500E-02 2.39371E-16  3.307E-07  1.239E-08  9.271E-09  1.525E-15  4.337E-15  1.00E-07
  8.750E-02 2.39371E-16  3.404E-07  1.239E-08  9.271E-09  1.570E-15  4.465E-15  1.00E-07
  9.000E-02 2.39371E-16  3.502E-07  1.239E-08  9.271E-09  1.615E-15  4.592E-15  1.00E-07
