

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.84000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.64911858E-01      0.00000000E+00
       1      2.48195111E-01      2.48298028E-01
       2      1.50036980E-01      1.50082754E-01
       3      9.45832464E-02      9.46089454E-02
       4      6.07949365E-02      6.08105484E-02
       5      3.94871858E-02      3.94970172E-02
       6      2.58035872E-02      2.58098970E-02
       7      1.69236215E-02      1.69277153E-02
       8      1.11243107E-02      1.11269842E-02
       9      7.32198972E-03      7.32374262E-03
      10      4.82290086E-03      4.82405297E-03
      11      3.17792398E-03      3.17868232E-03
      12      2.09422275E-03      2.09472232E-03
      13      1.37997628E-03      1.38030551E-03
      14      9.09159200E-04      9.09376203E-04
      15      5.98818446E-04      5.98961467E-04
      16      3.94290689E-04      3.94384934E-04
      17      2.59532307E-04      2.59594394E-04
      18      1.70770575E-04      1.70811463E-04
      19      1.12325529E-04      1.12352448E-04
      20      7.38563050E-05      7.38740208E-05
      21      4.85447265E-05      4.85563813E-05
      22      3.18966358E-05      3.19043003E-05
      23      2.09507615E-05      2.09558001E-05
      24      1.37566010E-05      1.37599121E-05
      25      9.02991012E-06      9.03208530E-06
      26      5.92545069E-06      5.92687915E-06
      27      3.88713622E-06      3.88807399E-06
      28      2.54925469E-06      2.54987014E-06
      29      1.67138467E-06      1.67178845E-06
      30      1.09552873E-06      1.09579357E-06
      31      7.17892821E-07      7.18066478E-07
      32      4.70314280E-07      4.70428122E-07
      33      3.08044428E-07      3.08119035E-07
      34      2.01715344E-07      2.01764228E-07
      35      1.32059251E-07      1.32091273E-07
      36      8.64383189E-08      8.64592879E-08
      37      5.65658436E-08      5.65795756E-08
      38      3.70098223E-08      3.70188076E-08
      39      2.42101196E-08      2.42160015E-08
      40      1.58342204E-08      1.58380717E-08
      41      1.03542120E-08      1.03567309E-08
      42      6.76960953E-09      6.77125371E-09
      43      4.42527200E-09      4.42635110E-09
      44      2.89229063E-09      2.89299281E-09
      45      1.89001453E-09      1.89047354E-09
      46      1.23489441E-09      1.23519188E-09
      47      8.06759703E-10      8.06953832E-10
      48      5.26979261E-10      5.27103429E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.09241E-17  0.000E+00  5.514E-09  7.223E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.09241E-17 -1.052E-11  5.514E-09  7.223E-10  2.763E-18  3.324E-19  1.00E-07
  1.250E-04 3.09241E-17 -1.315E-11  5.514E-09  7.223E-10  3.454E-18  4.155E-19  1.00E-07
  1.500E-04 3.09241E-17 -1.578E-11  5.514E-09  7.223E-10  4.144E-18  4.986E-19  1.00E-07
  1.750E-04 3.09241E-17 -1.841E-11  5.514E-09  7.223E-10  4.835E-18  5.817E-19  1.00E-07
  2.000E-04 3.09241E-17 -2.104E-11  5.514E-09  7.223E-10  5.526E-18  6.648E-19  1.00E-07
  2.250E-04 3.09241E-17 -2.366E-11  5.514E-09  7.223E-10  6.216E-18  7.479E-19  1.00E-07
  2.500E-04 3.09241E-17 -2.629E-11  5.514E-09  7.223E-10  6.907E-18  8.310E-19  1.00E-07
  2.750E-04 3.09241E-17 -2.892E-11  5.514E-09  7.223E-10  7.598E-18  9.142E-19  1.00E-07
  3.000E-04 3.09241E-17 -3.155E-11  5.514E-09  7.223E-10  8.289E-18  9.973E-19  1.00E-07
  3.250E-04 3.09241E-17 -3.418E-11  5.514E-09  7.223E-10  8.979E-18  1.080E-18  1.00E-07
  3.500E-04 3.09241E-17 -3.681E-11  5.514E-09  7.223E-10  9.670E-18  1.163E-18  1.00E-07
  3.750E-04 3.09241E-17 -3.944E-11  5.514E-09  7.223E-10  1.036E-17  1.247E-18  1.00E-07
  4.000E-04 3.09241E-17 -4.207E-11  5.514E-09  7.223E-10  1.105E-17  1.330E-18  1.00E-07
  4.250E-04 3.09241E-17 -4.470E-11  5.514E-09  7.223E-10  1.174E-17  1.413E-18  1.00E-07
  4.500E-04 3.09241E-17 -4.733E-11  5.514E-09  7.223E-10  1.243E-17  1.496E-18  1.00E-07
  4.750E-04 3.09241E-17 -4.996E-11  5.514E-09  7.223E-10  1.312E-17  1.579E-18  1.00E-07
  5.000E-04 3.09241E-17 -5.259E-11  5.514E-09  7.223E-10  1.381E-17  1.662E-18  1.00E-07
  5.250E-04 3.09241E-17 -5.522E-11  5.514E-09  7.223E-10  1.451E-17  1.745E-18  1.00E-07
  5.500E-04 3.09241E-17 -5.785E-11  5.514E-09  7.223E-10  1.520E-17  1.828E-18  1.00E-07
