

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.42000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.87733292E-01      0.00000000E+00
       1      2.53281020E-01      2.53376354E-01
       2      1.48593291E-01      1.48634615E-01
       3      9.08026330E-02      9.08252142E-02
       4      5.65361145E-02      5.65494432E-02
       5      3.55529791E-02      3.55611244E-02
       6      2.24851449E-02      2.24902133E-02
       7      1.42680834E-02      1.42712693E-02
       8      9.07153470E-03      9.07354933E-03
       9      5.77384008E-03      5.77511850E-03
      10      3.67685950E-03      3.67767241E-03
      11      2.34186416E-03      2.34238165E-03
      12      1.49147976E-03      1.49180936E-03
      13      9.49682751E-04      9.49892726E-04
      14      6.04510364E-04      6.04644118E-04
      15      3.84651632E-04      3.84736814E-04
      16      2.44655810E-04      2.44710041E-04
      17      1.55546575E-04      1.55581087E-04
      18      9.88507809E-05      9.88727357E-05
      19      6.27936228E-05      6.28075831E-05
      20      3.98721776E-05      3.98810506E-05
      21      2.53074222E-05      2.53130594E-05
      22      1.60566450E-05      1.60602248E-05
      23      1.01834866E-05      1.01857590E-05
      24      6.45623094E-06      6.45767285E-06
      25      4.09174554E-06      4.09266012E-06
      26      2.59233560E-06      2.59291549E-06
      27      1.64184736E-06      1.64221491E-06
      28      1.03953482E-06      1.03976770E-06
      29      6.57984254E-07      6.58131760E-07
      30      4.16358442E-07      4.16451838E-07
      31      2.63390284E-07      2.63449407E-07
      32      1.66577950E-07      1.66615361E-07
      33      1.05323410E-07      1.05347078E-07
      34      6.65773351E-08      6.65923050E-08
      35      4.20752419E-08      4.20847100E-08
      36      2.65844916E-08      2.65904761E-08
      37      1.67932552E-08      1.67970368E-08
      38      1.06060089E-08      1.06083966E-08
      39      6.69702597E-09      6.69853834E-09
      40      4.22792567E-09      4.22887774E-09
      41      2.66860125E-09      2.66920032E-09
      42      1.68407380E-09      1.68445274E-09
      43      1.06260704E-09      1.06284561E-09
      44      6.70336237E-10      6.70489005E-10
      45      4.22762448E-10      4.22858015E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.14156E-17  0.000E+00  5.549E-09  7.904E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.14156E-17 -1.105E-11  5.549E-09  7.904E-10  2.383E-18  3.081E-19  1.00E-07
  1.250E-04 3.14156E-17 -1.381E-11  5.549E-09  7.904E-10  2.978E-18  3.851E-19  1.00E-07
  1.500E-04 3.14156E-17 -1.657E-11  5.549E-09  7.904E-10  3.574E-18  4.622E-19  1.00E-07
  1.750E-04 3.14156E-17 -1.933E-11  5.549E-09  7.904E-10  4.169E-18  5.392E-19  1.00E-07
  2.000E-04 3.14156E-17 -2.209E-11  5.549E-09  7.904E-10  4.765E-18  6.162E-19  1.00E-07
  2.250E-04 3.14156E-17 -2.486E-11  5.549E-09  7.904E-10  5.361E-18  6.932E-19  1.00E-07
  2.500E-04 3.14156E-17 -2.762E-11  5.549E-09  7.904E-10  5.956E-18  7.703E-19  1.00E-07
  2.750E-04 3.14156E-17 -3.038E-11  5.549E-09  7.904E-10  6.552E-18  8.473E-19  1.00E-07
  3.000E-04 3.14156E-17 -3.314E-11  5.549E-09  7.904E-10  7.148E-18  9.243E-19  1.00E-07
  3.250E-04 3.14156E-17 -3.590E-11  5.549E-09  7.904E-10  7.743E-18  1.001E-18  1.00E-07
  3.500E-04 3.14156E-17 -3.866E-11  5.549E-09  7.904E-10  8.339E-18  1.078E-18  1.00E-07
  3.750E-04 3.14156E-17 -4.143E-11  5.549E-09  7.904E-10  8.934E-18  1.155E-18  1.00E-07
  4.000E-04 3.14156E-17 -4.419E-11  5.549E-09  7.904E-10  9.530E-18  1.232E-18  1.00E-07
  4.250E-04 3.14156E-17 -4.695E-11  5.549E-09  7.904E-10  1.013E-17  1.309E-18  1.00E-07
  4.500E-04 3.14156E-17 -4.971E-11  5.549E-09  7.904E-10  1.072E-17  1.386E-18  1.00E-07
  4.750E-04 3.14156E-17 -5.247E-11  5.549E-09  7.904E-10  1.132E-17  1.464E-18  1.00E-07
  5.000E-04 3.14156E-17 -5.523E-11  5.549E-09  7.904E-10  1.191E-17  1.541E-18  1.00E-07
