

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.64000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      6.99572614E-02      0.00000000E+00
       1     -1.44936046E+00     -1.44736908E+00
       2      7.54690156E-01      7.55055193E-01
       3      3.32563861E-01      3.32676653E-01
       4      1.51964387E-01      1.52008310E-01
       5      7.19339603E-02      7.19530618E-02
       6      3.49599963E-02      3.49688158E-02
       7      1.73225982E-02      1.73268206E-02
       8      8.70947648E-03      8.71154721E-03
       9      4.42884210E-03      4.42987523E-03
      10      2.27244159E-03      2.27296378E-03
      11      1.17446798E-03      1.17473461E-03
      12      6.10588047E-04      6.10725299E-04
      13      3.18968731E-04      3.19039851E-04
      14      1.67288150E-04      1.67325200E-04
      15      8.80226363E-05      8.80420241E-05
      16      4.64394007E-05      4.64495829E-05
      17      2.45548978E-05      2.45602613E-05
      18      1.30071492E-05      1.30099815E-05
      19      6.90052206E-06      6.90202076E-06
      20      3.66543603E-06      3.66623040E-06
      21      1.94904288E-06      1.94946451E-06
      22      1.03727478E-06      1.03749883E-06
      23      5.52434765E-07      5.52553948E-07
      24      2.94395971E-07      2.94459417E-07
      25      1.56965493E-07      1.56999295E-07
      26      8.37265905E-08      8.37446066E-08
      27      4.46766208E-08      4.46862247E-08
      28      2.38467890E-08      2.38519105E-08
      29      1.27318963E-08      1.27346323E-08
      30      6.79915108E-09      6.80060971E-09
      31      3.63159170E-09      3.63237228E-09
      32      1.93999640E-09      1.94041425E-09
      33      1.03647802E-09      1.03669985E-09
      34      5.53838772E-10      5.53956688E-10
      35      2.95966855E-10      2.96029966E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.25894E-16  0.000E+00  1.151E-08  9.661E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.25894E-16  3.609E-10  1.151E-08  9.661E-09 -3.539E-19  3.244E-18  1.00E-07
  1.250E-04 2.25894E-16  4.512E-10  1.151E-08  9.661E-09 -4.423E-19  4.055E-18  1.00E-07
  1.500E-04 2.25894E-16  5.414E-10  1.151E-08  9.661E-09 -5.308E-19  4.866E-18  1.00E-07
  1.750E-04 2.25894E-16  6.316E-10  1.151E-08  9.661E-09 -6.192E-19  5.677E-18  1.00E-07
  2.000E-04 2.25894E-16  7.219E-10  1.151E-08  9.661E-09 -7.077E-19  6.488E-18  1.00E-07
  2.250E-04 2.25894E-16  8.121E-10  1.151E-08  9.661E-09 -7.962E-19  7.299E-18  1.00E-07
  2.500E-04 2.25894E-16  9.023E-10  1.151E-08  9.661E-09 -8.846E-19  8.110E-18  1.00E-07
  2.750E-04 2.25894E-16  9.926E-10  1.151E-08  9.661E-09 -9.731E-19  8.921E-18  1.00E-07
  3.000E-04 2.25894E-16  1.083E-09  1.151E-08  9.661E-09 -1.062E-18  9.732E-18  1.00E-07
  3.250E-04 2.25894E-16  1.173E-09  1.151E-08  9.661E-09 -1.150E-18  1.054E-17  1.00E-07
  3.500E-04 2.25894E-16  1.263E-09  1.151E-08  9.661E-09 -1.238E-18  1.135E-17  1.00E-07
  3.750E-04 2.25894E-16  1.354E-09  1.151E-08  9.661E-09 -1.327E-18  1.216E-17  1.00E-07
  4.000E-04 2.25894E-16  1.444E-09  1.151E-08  9.661E-09 -1.415E-18  1.298E-17  1.00E-07
  4.250E-04 2.25894E-16  1.534E-09  1.151E-08  9.661E-09 -1.504E-18  1.379E-17  1.00E-07
