  4.000E-03 2.52549E-16  1.575E-08  1.314E-08  8.943E-09  1.692E-16  2.666E-16  1.00E-07
  4.250E-03 2.52549E-16  1.673E-08  1.314E-08  8.943E-09  1.798E-16  2.832E-16  1.00E-07
  4.500E-03 2.52549E-16  1.771E-08  1.314E-08  8.943E-09  1.904E-16  2.999E-16  1.00E-07
  4.750E-03 2.52549E-16  1.870E-08  1.314E-08  8.943E-09  2.010E-16  3.165E-16  1.00E-07
  5.000E-03 2.52549E-16  1.968E-08  1.314E-08  8.943E-09  2.116E-16  3.332E-16  1.00E-07
  5.250E-03 2.52549E-16  2.067E-08  1.314E-08  8.943E-09  2.221E-16  3.499E-16  1.00E-07
  5.500E-03 2.52549E-16  2.165E-08  1.314E-08  8.943E-09  2.327E-16  3.665E-16  1.00E-07
  5.750E-03 2.52549E-16  2.263E-08  1.314E-08  8.943E-09  2.433E-16  3.832E-16  1.00E-07
  6.000E-03 2.52549E-16  2.362E-08  1.314E-08  8.943E-09  2.539E-16  3.998E-16  1.00E-07
  6.250E-03 2.52549E-16  2.460E-08  1.314E-08  8.943E-09  2.644E-16  4.165E-16  1.00E-07
  6.500E-03 2.52549E-16  2.559E-08  1.314E-08  8.943E-09  2.750E-16  4.332E-16  1.00E-07
  6.750E-03 2.52549E-16  2.657E-08  1.314E-08  8.943E-09  2.856E-16  4.498E-16  1.00E-07
  7.000E-03 2.52549E-16  2.755E-08  1.314E-08  8.943E-09  2.962E-16  4.665E-16  1.00E-07
  7.250E-03 2.52549E-16  2.854E-08  1.314E-08  8.943E-09  3.068E-16  4.831E-16  1.00E-07
  7.500E-03 2.52549E-16  2.952E-08  1.314E-08  8.943E-09  3.173E-16  4.998E-16  1.00E-07
  7.750E-03 2.52549E-16  3.051E-08  1.314E-08  8.943E-09  3.279E-16  5.165E-16  1.00E-07
  8.000E-03 2.52549E-16  3.149E-08  1.314E-08  8.943E-09  3.385E-16  5.331E-16  1.00E-07
  8.250E-03 2.52549E-16  3.247E-08  1.314E-08  8.943E-09  3.491E-16  5.498E-16  1.00E-07
  8.500E-03 2.52549E-16  3.346E-08  1.314E-08  8.943E-09  3.596E-16  5.664E-16  1.00E-07
  8.750E-03 2.52549E-16  3.444E-08  1.314E-08  8.943E-09  3.702E-16  5.831E-16  1.00E-07
  9.000E-03 2.52549E-16  3.543E-08  1.314E-08  8.943E-09  3.808E-16  5.998E-16  1.00E-07
  9.250E-03 2.52549E-16  3.641E-08  1.314E-08  8.943E-09  3.914E-16  6.164E-16  1.00E-07
  9.500E-03 2.52549E-16  3.739E-08  1.314E-08  8.943E-09  4.020E-16  6.331E-16  1.00E-07
  9.750E-03 2.52549E-16  3.838E-08  1.314E-08  8.943E-09  4.125E-16  6.497E-16  1.00E-07
  1.000E-02 2.52549E-16  3.936E-08  1.314E-08  8.943E-09  4.231E-16  6.664E-16  1.00E-07
  1.250E-02 2.52549E-16  4.920E-08  1.314E-08  8.943E-09  5.289E-16  8.330E-16  1.00E-07
  1.500E-02 2.52549E-16  5.904E-08  1.314E-08  8.943E-09  6.347E-16  9.996E-16  1.00E-07
  1.750E-02 2.52549E-16  6.889E-08  1.314E-08  8.943E-09  7.404E-16  1.166E-15  1.00E-07
  2.000E-02 2.52549E-16  7.873E-08  1.314E-08  8.943E-09  8.462E-16  1.333E-15  1.00E-07
  2.250E-02 2.52549E-16  8.857E-08  1.314E-08  8.943E-09  9.520E-16  1.499E-15  1.00E-07
  2.500E-02 2.52549E-16  9.841E-08  1.314E-08  8.943E-09  1.058E-15  1.666E-15  1.00E-07
  2.750E-02 2.52549E-16  1.082E-07  1.314E-08  8.943E-09  1.164E-15  1.833E-15  1.00E-07
  3.000E-02 2.52549E-16  1.181E-07  1.314E-08  8.943E-09  1.269E-15  1.999E-15  1.00E-07
  3.250E-02 2.52548E-16  1.279E-07  1.314E-08  8.943E-09  1.375E-15  2.166E-15  1.00E-07
  3.500E-02 2.52548E-16  1.378E-07  1.314E-08  8.943E-09  1.481E-15  2.332E-15  1.00E-07
  3.750E-02 2.52548E-16  1.476E-07  1.314E-08  8.943E-09  1.587E-15  2.499E-15  1.00E-07
  4.000E-02 2.52548E-16  1.575E-07  1.314E-08  8.943E-09  1.692E-15  2.666E-15  1.00E-07
  4.250E-02 2.52548E-16  1.673E-07  1.314E-08  8.943E-09  1.798E-15  2.832E-15  1.00E-07
  4.500E-02 2.52548E-16  1.771E-07  1.314E-08  8.943E-09  1.904E-15  2.999E-15  1.00E-07
  4.750E-02 2.52547E-16  1.870E-07  1.314E-08  8.943E-09  2.010E-15  3.165E-15  1.00E-07
  5.000E-02 2.52547E-16  1.968E-07  1.314E-08  8.943E-09  2.116E-15  3.332E-15  1.00E-07
  5.250E-02 2.52547E-16  2.067E-07  1.314E-08  8.943E-09  2.221E-15  3.499E-15  1.00E-07
  5.500E-02 2.52547E-16  2.165E-07  1.314E-08  8.943E-09  2.327E-15  3.665E-15  1.00E-07
  5.750E-02 2.52546E-16  2.263E-07  1.314E-08  8.943E-09  2.433E-15  3.832E-15  1.00E-07
  6.000E-02 2.52546E-16  2.362E-07  1.314E-08  8.943E-09  2.539E-15  3.998E-15  1.00E-07
  6.250E-02 2.52546E-16  2.460E-07  1.314E-08  8.943E-09  2.644E-15  4.165E-15  1.00E-07
  6.500E-02 2.52546E-16  2.559E-07  1.314E-08  8.943E-09  2.750E-15  4.332E-15  1.00E-07
  6.750E-02 2.52545E-16  2.657E-07  1.314E-08  8.943E-09  2.856E-15  4.498E-15  1.00E-07
  7.000E-02 2.52545E-16  2.755E-07  1.314E-08  8.943E-09  2.962E-15  4.665E-15  1.00E-07
  7.250E-02 2.52545E-16  2.854E-07  1.314E-08  8.943E-09  3.067E-15  4.831E-15  1.00E-07
  7.500E-02 2.52544E-16  2.952E-07  1.314E-08  8.943E-09  3.173E-15  4.998E-15  1.00E-07
  7.750E-02 2.52544E-16  3.051E-07  1.314E-08  8.943E-09  3.279E-15  5.165E-15  1.00E-07
  8.000E-02 2.52544E-16  3.149E-07  1.314E-08  8.943E-09  3.385E-15  5.331E-15  1.00E-07
  8.250E-02 2.52543E-16  3.248E-07  1.314E-08  8.943E-09  3.491E-15  5.498E-15  1.00E-07
  8.500E-02 2.52543E-16  3.346E-07  1.314E-08  8.943E-09  3.596E-15  5.664E-15  1.00E-07
  8.750E-02 2.52542E-16  3.444E-07  1.314E-08  8.943E-09  3.702E-15  5.831E-15  1.00E-07
  9.000E-02 2.52542E-16  3.543E-07  1.314E-08  8.943E-09  3.808E-15  5.998E-15  1.00E-07
  9.250E-02 2.52542E-16  3.641E-07  1.314E-08  8.943E-09  3.914E-15  6.164E-15  1.00E-07
  9.500E-02 2.52541E-16  3.740E-07  1.314E-08  8.943E-09  4.019E-15  6.331E-15  1.00E-07
  9.750E-02 2.52541E-16  3.838E-07  1.314E-08  8.943E-09  4.125E-15  6.497E-15  1.00E-07
  1.000E-01 2.52540E-16  3.936E-07  1.314E-08  8.943E-09  4.231E-15  6.664E-15  1.00E-07
  1.250E-01 2.52535E-16  4.921E-07  1.314E-08  8.943E-09  5.289E-15  8.330E-15  1.00E-07
  1.500E-01 2.52529E-16  5.905E-07  1.314E-08  8.943E-09  6.346E-15  9.996E-15  1.00E-07
  1.750E-01 2.52522E-16  6.889E-07  1.314E-08  8.943E-09  7.404E-15  1.166E-14  1.00E-07
  2.000E-01 2.52513E-16  7.873E-07  1.314E-08  8.943E-09  8.461E-15  1.333E-14  1.00E-07
  2.250E-01 2.52503E-16  8.858E-07  1.314E-08  8.942E-09  9.518E-15  1.499E-14  1.00E-07
  2.500E-01 2.52493E-16  9.842E-07  1.313E-08  8.942E-09  1.058E-14  1.666E-14  1.00E-07
  2.750E-01 2.52481E-16  1.083E-06  1.313E-08  8.942E-09  1.163E-14  1.833E-14  1.00E-07
  3.000E-01 2.52468E-16  1.181E-06  1.313E-08  8.942E-09  1.269E-14  1.999E-14  1.00E-07
  3.250E-01 2.52453E-16  1.280E-06  1.313E-08  8.942E-09  1.375E-14  2.166E-14  1.00E-07
  3.500E-01 2.52438E-16  1.378E-06  1.313E-08  8.942E-09  1.480E-14  2.332E-14  1.00E-07
  3.750E-01 2.52422E-16  1.477E-06  1.313E-08  8.942E-09  1.586E-14  2.499E-14  1.00E-07
  4.000E-01 2.52404E-16  1.575E-06  1.313E-08  8.942E-09  1.691E-14  2.665E-14  1.00E-07
  4.250E-01 2.52385E-16  1.674E-06  1.313E-08  8.942E-09  1.797E-14  2.832E-14  1.00E-07
  4.500E-01 2.52365E-16  1.772E-06  1.313E-08  8.942E-09  1.903E-14  2.998E-14  1.00E-07
  4.750E-01 2.52344E-16  1.871E-06  1.313E-08  8.942E-09  2.008E-14  3.165E-14  1.00E-07
  5.000E-01 2.52322E-16  1.969E-06  1.313E-08  8.941E-09  2.114E-14  3.332E-14  1.00E-07
  5.250E-01 2.52299E-16  2.068E-06  1.313E-08  8.941E-09  2.219E-14  3.498E-14  1.00E-07
  5.500E-01 2.52275E-16  2.166E-06  1.313E-08  8.941E-09  2.324E-14  3.665E-14  1.00E-07
  5.750E-01 2.52249E-16  2.265E-06  1.313E-08  8.941E-09  2.430E-14  3.831E-14  1.00E-07
  6.000E-01 2.52222E-16  2.363E-06  1.313E-08  8.941E-09  2.535E-14  3.998E-14  1.00E-07
  6.250E-01 2.52195E-16  2.462E-06  1.312E-08  8.941E-09  2.640E-14  4.164E-14  1.00E-07
  6.500E-01 2.52166E-16  2.561E-06  1.312E-08  8.941E-09  2.746E-14  4.331E-14  1.00E-07
  6.750E-01 2.52136E-16  2.659E-06  1.312E-08  8.940E-09  2.851E-14  4.497E-14  1.00E-07
  7.000E-01 2.52104E-16  2.758E-06  1.312E-08  8.940E-09  2.956E-14  4.664E-14  1.00E-07
  7.250E-01 2.52072E-16  2.857E-06  1.312E-08  8.940E-09  3.061E-14  4.830E-14  1.00E-07
  7.500E-01 2.52039E-16  2.956E-06  1.312E-08  8.940E-09  3.166E-14  4.997E-14  1.00E-07
  7.750E-01 2.52004E-16  3.054E-06  1.312E-08  8.940E-09  3.272E-14  5.163E-14  1.00E-07
  8.000E-01 2.51969E-16  3.153E-06  1.312E-08  8.939E-09  3.377E-14  5.330E-14  1.00E-07
  8.250E-01 2.51932E-16  3.252E-06  1.312E-08  8.939E-09  3.482E-14  5.496E-14  1.00E-07
  8.500E-01 2.51894E-16  3.351E-06  1.311E-08  8.939E-09  3.586E-14  5.662E-14  1.00E-07
  8.750E-01 2.51855E-16  3.450E-06  1.311E-08  8.939E-09  3.691E-14  5.829E-14  1.00E-07
  9.000E-01 2.51814E-16  3.548E-06  1.311E-08  8.939E-09  3.796E-14  5.995E-14  1.00E-07
  9.250E-01 2.51773E-16  3.647E-06  1.311E-08  8.938E-09  3.901E-14  6.162E-14  1.00E-07
  9.500E-01 2.51731E-16  3.746E-06  1.311E-08  8.938E-09  4.006E-14  6.328E-14  1.00E-07
  9.750E-01 2.51687E-16  3.845E-06  1.311E-08  8.938E-09  4.110E-14  6.494E-14  1.00E-07
  1.000E+00 2.51643E-16  3.944E-06  1.311E-08  8.938E-09  4.215E-14  6.661E-14  1.00E-07
  1.100E+00 2.51453E-16  4.340E-06  1.310E-08  8.936E-09  4.633E-14  7.326E-14  1.00E-07
  1.200E+00 2.51245E-16  4.737E-06  1.309E-08  8.935E-09  5.049E-14  7.991E-14  1.00E-07
  1.300E+00 2.51019E-16  5.135E-06  1.308E-08  8.934E-09  5.465E-14  8.656E-14  1.00E-07
  1.400E+00 2.50776E-16  5.532E-06  1.308E-08  8.933E-09  5.879E-14  9.321E-14  1.00E-07
  1.500E+00 2.50515E-16  5.931E-06  1.307E-08  8.931E-09  6.292E-14  9.986E-14  1.00E-07
  1.600E+00 2.50237E-16  6.330E-06  1.306E-08  8.929E-09  6.703E-14  1.065E-13  1.00E-07
  1.700E+00 2.49940E-16  6.730E-06  1.305E-08  8.928E-09  7.113E-14  1.131E-13  1.00E-07
  1.800E+00 2.49627E-16  7.131E-06  1.304E-08  8.926E-09  7.521E-14  1.198E-13  1.00E-07
  1.900E+00 2.49296E-16  7.533E-06  1.303E-08  8.924E-09  7.928E-14  1.264E-13  1.00E-07
  2.000E+00 2.48948E-16  7.936E-06  1.301E-08  8.922E-09  8.332E-14  1.330E-13  1.00E-07
  2.100E+00 2.48583E-16  8.339E-06  1.300E-08  8.920E-09  8.735E-14  1.397E-13  1.00E-07
  2.200E+00 2.48201E-16  8.744E-06  1.299E-08  8.918E-09  9.136E-14  1.463E-13  1.00E-07
  2.300E+00 2.47801E-16  9.149E-06  1.297E-08  8.915E-09  9.534E-14  1.529E-13  1.00E-07
  2.400E+00 2.47385E-16  9.556E-06  1.296E-08  8.913E-09  9.931E-14  1.595E-13  1.00E-07
  2.500E+00 2.46953E-16  9.964E-06  1.294E-08  8.910E-09  1.032E-13  1.661E-13  1.00E-07
  2.600E+00 2.46503E-16  1.037E-05  1.293E-08  8.908E-09  1.072E-13  1.727E-13  1.00E-07
  2.700E+00 2.46038E-16  1.078E-05  1.291E-08  8.905E-09  1.111E-13  1.793E-13  1.00E-07
  2.800E+00 2.45556E-16  1.119E-05  1.290E-08  8.902E-09  1.149E-13  1.859E-13  1.00E-07
  2.900E+00 2.45057E-16  1.161E-05  1.288E-08  8.899E-09  1.188E-13  1.925E-13  1.00E-07
  3.000E+00 2.44543E-16  1.202E-05  1.286E-08  8.896E-09  1.226E-13  1.991E-13  1.00E-07
  3.100E+00 2.44013E-16  1.244E-05  1.284E-08  8.893E-09  1.264E-13  2.057E-13  1.00E-07
  3.200E+00 2.43467E-16  1.285E-05  1.282E-08  8.890E-09  1.301E-13  2.122E-13  1.00E-07
  3.300E+00 2.42905E-16  1.327E-05  1.280E-08  8.886E-09  1.338E-13  2.188E-13  1.00E-07
  3.400E+00 2.42328E-16  1.369E-05  1.278E-08  8.883E-09  1.375E-13  2.254E-13  1.00E-07
  3.500E+00 2.41736E-16  1.412E-05  1.276E-08  8.879E-09  1.412E-13  2.319E-13  1.00E-07
  3.600E+00 2.41128E-16  1.454E-05  1.274E-08  8.876E-09  1.448E-13  2.385E-13  1.00E-07
  3.700E+00 2.40506E-16  1.496E-05  1.272E-08  8.872E-09  1.484E-13  2.450E-13  1.00E-07
  3.800E+00 2.39869E-16  1.539E-05  1.270E-08  8.868E-09  1.520E-13  2.515E-13  1.00E-07
  3.900E+00 2.39217E-16  1.582E-05  1.267E-08  8.864E-09  1.555E-13  2.581E-13  1.00E-07
  4.000E+00 2.38551E-16  1.625E-05  1.265E-08  8.860E-09  1.590E-13  2.646E-13  1.00E-07
  4.100E+00 2.37870E-16  1.668E-05  1.263E-08  8.856E-09  1.625E-13  2.711E-13  1.00E-07
  4.200E+00 2.37175E-16  1.712E-05  1.260E-08  8.852E-09  1.659E-13  2.776E-13  1.00E-07
  4.300E+00 2.36467E-16  1.756E-05  1.258E-08  8.847E-09  1.693E-13  2.841E-13  1.00E-07
  4.400E+00 2.35744E-16  1.799E-05  1.255E-08  8.843E-09  1.726E-13  2.906E-13  1.00E-07
  4.500E+00 2.35009E-16  1.843E-05  1.253E-08  8.838E-09  1.759E-13  2.971E-13  1.00E-07
  4.600E+00 2.34259E-16  1.888E-05  1.250E-08  8.834E-09  1.792E-13  3.036E-13  1.00E-07
  4.700E+00 2.33497E-16  1.932E-05  1.247E-08  8.829E-09  1.824E-13  3.100E-13  1.00E-07
  4.800E+00 2.32722E-16  1.977E-05  1.244E-08  8.824E-09  1.856E-13  3.165E-13  1.00E-07
  4.900E+00 2.31934E-16  2.022E-05  1.242E-08  8.819E-09  1.888E-13  3.229E-13  1.00E-07
  5.000E+00 2.31133E-16  2.067E-05  1.239E-08  8.814E-09  1.919E-13  3.294E-13  1.00E-07
  5.100E+00 2.30320E-16  2.113E-05  1.236E-08  8.809E-09  1.949E-13  3.358E-13  1.00E-07
  5.200E+00 2.29495E-16  2.158E-05  1.233E-08  8.804E-09  1.979E-13  3.422E-13  1.00E-07
  5.300E+00 2.28658E-16  2.204E-05  1.230E-08  8.798E-09  2.009E-13  3.486E-13  1.00E-07
  5.400E+00 2.27810E-16  2.251E-05  1.227E-08  8.793E-09  2.038E-13  3.550E-13  1.00E-07
  5.500E+00 2.26949E-16  2.297E-05  1.224E-08  8.787E-09  2.067E-13  3.614E-13  1.00E-07
  5.600E+00 2.26078E-16  2.344E-05  1.221E-08  8.781E-09  2.095E-13  3.678E-13  1.00E-07
  5.700E+00 2.25195E-16  2.391E-05  1.217E-08  8.776E-09  2.123E-13  3.742E-13  1.00E-07
  5.800E+00 2.24302E-16  2.438E-05  1.214E-08  8.770E-09  2.150E-13  3.805E-13  1.00E-07
  5.900E+00 2.23398E-16  2.486E-05  1.211E-08  8.764E-09  2.177E-13  3.869E-13  1.00E-07
  6.000E+00 2.22483E-16  2.534E-05  1.207E-08  8.758E-09  2.203E-13  3.932E-13  1.00E-07
  6.100E+00 2.21559E-16  2.582E-05  1.204E-08  8.752E-09  2.229E-13  3.996E-13  1.00E-07
  6.200E+00 2.20624E-16  2.630E-05  1.201E-08  8.746E-09  2.255E-13  4.059E-13  1.00E-07
  6.300E+00 2.19680E-16  2.679E-05  1.197E-08  8.739E-09  2.279E-13  4.122E-13  1.00E-07
  6.400E+00 2.18726E-16  2.728E-05  1.194E-08  8.733E-09  2.304E-13  4.185E-13  1.00E-07
  6.500E+00 2.17762E-16  2.777E-05  1.190E-08  8.726E-09  2.327E-13  4.248E-13  1.00E-07
  6.600E+00 2.16790E-16  2.827E-05  1.186E-08  8.720E-09  2.351E-13  4.311E-13  1.00E-07
  6.700E+00 2.15809E-16  2.877E-05  1.183E-08  8.713E-09  2.374E-13  4.373E-13  1.00E-07
  6.800E+00 2.14819E-16  2.927E-05  1.179E-08  8.706E-09  2.396E-13  4.436E-13  1.00E-07
  6.900E+00 2.13820E-16  2.978E-05  1.175E-08  8.699E-09  2.417E-13  4.498E-13  1.00E-07
  7.000E+00 2.12814E-16  3.029E-05  1.172E-08  8.692E-09  2.439E-13  4.560E-13  1.00E-07
  7.100E+00 2.11799E-16  3.081E-05  1.168E-08  8.685E-09  2.459E-13  4.623E-13  1.00E-07
  7.200E+00 2.10777E-16  3.132E-05  1.164E-08  8.678E-09  2.479E-13  4.685E-13  1.00E-07
  7.300E+00 2.09747E-16  3.184E-05  1.160E-08  8.671E-09  2.499E-13  4.747E-13  1.00E-07
  7.400E+00 2.08710E-16  3.237E-05  1.156E-08  8.663E-09  2.518E-13  4.808E-13  1.00E-07
  7.500E+00 2.07666E-16  3.290E-05  1.152E-08  8.656E-09  2.536E-13  4.870E-13  1.00E-07
  7.600E+00 2.06615E-16  3.343E-05  1.148E-08  8.648E-09  2.554E-13  4.931E-13  1.00E-07
  7.700E+00 2.05558E-16  3.396E-05  1.144E-08  8.641E-09  2.571E-13  4.993E-13  1.00E-07
  7.800E+00 2.04494E-16  3.450E-05  1.140E-08  8.633E-09  2.588E-13  5.054E-13  1.00E-07
  7.900E+00 2.03423E-16  3.505E-05  1.136E-08  8.625E-09  2.604E-13  5.115E-13  1.00E-07
  8.000E+00 2.02347E-16  3.559E-05  1.132E-08  8.617E-09  2.619E-13  5.176E-13  1.00E-07
  8.100E+00 2.01266E-16  3.615E-05  1.128E-08  8.609E-09  2.634E-13  5.237E-13  1.00E-07
  8.200E+00 2.00178E-16  3.670E-05  1.123E-08  8.601E-09  2.649E-13  5.298E-13  1.00E-07
  8.300E+00 1.99086E-16  3.726E-05  1.119E-08  8.593E-09  2.662E-13  5.358E-13  1.00E-07
  8.400E+00 1.97988E-16  3.782E-05  1.115E-08  8.584E-09  2.676E-13  5.419E-13  1.00E-07
