 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.92000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.31369E-08  8.94271E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.31369E-08  8.94271E-09  4.23111E-18  6.66394E-18
  1.250E-04  1.18994E-12  1.31369E-08  8.94271E-09  5.28889E-18  8.32992E-18
  1.500E-04  1.71346E-12  1.31369E-08  8.94271E-09  6.34667E-18  9.99591E-18
  1.750E-04  2.33225E-12  1.31369E-08  8.94271E-09  7.40445E-18  1.16619E-17
  2.000E-04  3.04617E-12  1.31369E-08  8.94271E-09  8.46223E-18  1.33279E-17
  2.250E-04  3.85530E-12  1.31369E-08  8.94271E-09  9.52000E-18  1.49939E-17
  2.500E-04  4.75964E-12  1.31369E-08  8.94271E-09  1.05778E-17  1.66598E-17
  2.750E-04  5.75917E-12  1.31369E-08  8.94271E-09  1.16356E-17  1.83258E-17
  3.000E-04  6.85391E-12  1.31369E-08  8.94271E-09  1.26933E-17  1.99918E-17
  3.250E-04  8.04379E-12  1.31369E-08  8.94271E-09  1.37511E-17  2.16578E-17
  3.500E-04  9.32893E-12  1.31369E-08  8.94271E-09  1.48089E-17  2.33238E-17
  3.750E-04  1.07092E-11  1.31369E-08  8.94271E-09  1.58667E-17  2.49898E-17
  4.000E-04  1.21847E-11  1.31369E-08  8.94271E-09  1.69245E-17  2.66558E-17
  4.250E-04  1.37554E-11  1.31369E-08  8.94271E-09  1.79822E-17  2.83217E-17
  4.500E-04  1.54213E-11  1.31369E-08  8.94271E-09  1.90400E-17  2.99877E-17
  4.750E-04  1.71823E-11  1.31369E-08  8.94271E-09  2.00978E-17  3.16537E-17
  5.000E-04  1.90386E-11  1.31369E-08  8.94271E-09  2.11556E-17  3.33197E-17
  5.250E-04  2.09900E-11  1.31369E-08  8.94271E-09  2.22133E-17  3.49857E-17
  5.500E-04  2.30367E-11  1.31369E-08  8.94271E-09  2.32711E-17  3.66517E-17
  5.750E-04  2.51785E-11  1.31369E-08  8.94271E-09  2.43289E-17  3.83176E-17
  6.000E-04  2.74156E-11  1.31369E-08  8.94271E-09  2.53867E-17  3.99836E-17
  6.250E-04  2.97478E-11  1.31369E-08  8.94271E-09  2.64445E-17  4.16496E-17
  6.500E-04  3.21752E-11  1.31369E-08  8.94271E-09  2.75022E-17  4.33156E-17
  6.750E-04  3.46979E-11  1.31369E-08  8.94271E-09  2.85600E-17  4.49816E-17
  7.000E-04  3.73157E-11  1.31369E-08  8.94271E-09  2.96178E-17  4.66476E-17
  7.250E-04  4.00286E-11  1.31369E-08  8.94271E-09  3.06756E-17  4.83135E-17
  7.500E-04  4.28368E-11  1.31369E-08  8.94271E-09  3.17333E-17  4.99795E-17
  7.750E-04  4.57402E-11  1.31369E-08  8.94271E-09  3.27911E-17  5.16455E-17
  8.000E-04  4.87388E-11  1.31369E-08  8.94271E-09  3.38489E-17  5.33115E-17
  8.250E-04  5.18325E-11  1.31369E-08  8.94271E-09  3.49067E-17  5.49775E-17
  8.500E-04  5.50215E-11  1.31369E-08  8.94271E-09  3.59645E-17  5.66435E-17
  8.750E-04  5.83057E-11  1.31369E-08  8.94271E-09  3.70222E-17  5.83095E-17
  9.000E-04  6.16850E-11  1.31369E-08  8.94271E-09  3.80800E-17  5.99754E-17
  9.250E-04  6.51595E-11  1.31369E-08  8.94271E-09  3.91378E-17  6.16414E-17
  9.500E-04  6.87293E-11  1.31369E-08  8.94271E-09  4.01956E-17  6.33074E-17
