 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.78000E+02 eV = 6.54138E+00 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.75687E-16 cm**2 = 6.27390E+00 a0**2
 # 1st transport cross section = 7.81023E-17 cm**2 = 2.78908E+00 a0**2
 # 2nd transport cross section = 8.88765E-17 cm**2 = 3.17384E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.29230E-16  8.18596E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.29230E-16  8.18596E+00  3.71060E-10  1.0E-07
  1.250E-04  1.18994E-12  2.29230E-16  8.18596E+00  4.63825E-10  1.0E-07
  1.500E-04  1.71346E-12  2.29230E-16  8.18596E+00  5.56590E-10  1.0E-07
  1.750E-04  2.33225E-12  2.29230E-16  8.18596E+00  6.49354E-10  1.0E-07
  2.000E-04  3.04617E-12  2.29230E-16  8.18596E+00  7.42119E-10  1.0E-07
  2.250E-04  3.85530E-12  2.29230E-16  8.18596E+00  8.34884E-10  1.0E-07
  2.500E-04  4.75964E-12  2.29230E-16  8.18596E+00  9.27649E-10  1.0E-07
  2.750E-04  5.75917E-12  2.29230E-16  8.18596E+00  1.02041E-09  1.0E-07
  3.000E-04  6.85391E-12  2.29230E-16  8.18596E+00  1.11318E-09  1.0E-07
  3.250E-04  8.04379E-12  2.29230E-16  8.18596E+00  1.20594E-09  1.0E-07
  3.500E-04  9.32893E-12  2.29230E-16  8.18596E+00  1.29871E-09  1.0E-07
  3.750E-04  1.07092E-11  2.29230E-16  8.18596E+00  1.39147E-09  1.0E-07
  4.000E-04  1.21847E-11  2.29230E-16  8.18596E+00  1.48424E-09  1.0E-07
  4.250E-04  1.37554E-11  2.29230E-16  8.18596E+00  1.57700E-09  1.0E-07
  4.500E-04  1.54213E-11  2.29230E-16  8.18596E+00  1.66977E-09  1.0E-07
  4.750E-04  1.71823E-11  2.29230E-16  8.18596E+00  1.76253E-09  1.0E-07
  5.000E-04  1.90386E-11  2.29230E-16  8.18596E+00  1.85530E-09  1.0E-07
  5.250E-04  2.09900E-11  2.29230E-16  8.18596E+00  1.94806E-09  1.0E-07
  5.500E-04  2.30367E-11  2.29230E-16  8.18596E+00  2.04083E-09  1.0E-07
  5.750E-04  2.51785E-11  2.29230E-16  8.18596E+00  2.13359E-09  1.0E-07
  6.000E-04  2.74156E-11  2.29230E-16  8.18596E+00  2.22636E-09  1.0E-07
  6.250E-04  2.97478E-11  2.29230E-16  8.18596E+00  2.31912E-09  1.0E-07
  6.500E-04  3.21752E-11  2.29230E-16  8.18596E+00  2.41189E-09  1.0E-07
  6.750E-04  3.46979E-11  2.29230E-16  8.18596E+00  2.50465E-09  1.0E-07
  7.000E-04  3.73157E-11  2.29230E-16  8.18596E+00  2.59742E-09  1.0E-07
  7.250E-04  4.00286E-11  2.29230E-16  8.18596E+00  2.69018E-09  1.0E-07
  7.500E-04  4.28368E-11  2.29230E-16  8.18596E+00  2.78295E-09  1.0E-07
  7.750E-04  4.57402E-11  2.29230E-16  8.18596E+00  2.87571E-09  1.0E-07
  8.000E-04  4.87388E-11  2.29230E-16  8.18596E+00  2.96848E-09  1.0E-07
  8.250E-04  5.18325E-11  2.29230E-16  8.18596E+00  3.06124E-09  1.0E-07
  8.500E-04  5.50215E-11  2.29230E-16  8.18596E+00  3.15401E-09  1.0E-07
  8.750E-04  5.83057E-11  2.29230E-16  8.18596E+00  3.24677E-09  1.0E-07
  9.000E-04  6.16850E-11  2.29230E-16  8.18596E+00  3.33954E-09  1.0E-07
  9.250E-04  6.51595E-11  2.29230E-16  8.18596E+00  3.43230E-09  1.0E-07
  9.500E-04  6.87293E-11  2.29230E-16  8.18596E+00  3.52507E-09  1.0E-07
  9.750E-04  7.23943E-11  2.29230E-16  8.18596E+00  3.61783E-09  1.0E-07
  1.000E-03  7.61544E-11  2.29230E-16  8.18596E+00  3.71060E-09  1.0E-07
  1.250E-03  1.18991E-10  2.29230E-16  8.18596E+00  4.63825E-09  1.0E-07
  1.500E-03  1.71347E-10  2.29230E-16  8.18596E+00  5.56590E-09  1.0E-07
  1.750E-03  2.33223E-10  2.29230E-16  8.18596E+00  6.49354E-09  1.0E-07
  2.000E-03  3.04617E-10  2.29230E-16  8.18596E+00  7.42119E-09  1.0E-07
  2.250E-03  3.85531E-10  2.29230E-16  8.18596E+00  8.34884E-09  1.0E-07
