 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 1.78000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.17428E-08  9.55705E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.17428E-08  9.55705E-09  1.44568E-19  3.73938E-18
  1.250E-04  1.18994E-12  1.17428E-08  9.55705E-09  1.80710E-19  4.67422E-18
  1.500E-04  1.71346E-12  1.17428E-08  9.55705E-09  2.16852E-19  5.60907E-18
  1.750E-04  2.33225E-12  1.17428E-08  9.55705E-09  2.52994E-19  6.54391E-18
  2.000E-04  3.04617E-12  1.17428E-08  9.55705E-09  2.89137E-19  7.47875E-18
  2.250E-04  3.85530E-12  1.17428E-08  9.55705E-09  3.25279E-19  8.41360E-18
  2.500E-04  4.75964E-12  1.17428E-08  9.55705E-09  3.61421E-19  9.34844E-18
  2.750E-04  5.75917E-12  1.17428E-08  9.55705E-09  3.97563E-19  1.02833E-17
  3.000E-04  6.85391E-12  1.17428E-08  9.55705E-09  4.33705E-19  1.12181E-17
  3.250E-04  8.04379E-12  1.17428E-08  9.55705E-09  4.69847E-19  1.21530E-17
  3.500E-04  9.32893E-12  1.17428E-08  9.55705E-09  5.05989E-19  1.30878E-17
  3.750E-04  1.07092E-11  1.17428E-08  9.55705E-09  5.42131E-19  1.40227E-17
  4.000E-04  1.21847E-11  1.17428E-08  9.55705E-09  5.78273E-19  1.49575E-17
  4.250E-04  1.37554E-11  1.17428E-08  9.55705E-09  6.14415E-19  1.58924E-17
  4.500E-04  1.54213E-11  1.17428E-08  9.55705E-09  6.50557E-19  1.68272E-17
  4.750E-04  1.71823E-11  1.17428E-08  9.55705E-09  6.86699E-19  1.77620E-17
  5.000E-04  1.90386E-11  1.17428E-08  9.55705E-09  7.22841E-19  1.86969E-17
  5.250E-04  2.09900E-11  1.17428E-08  9.55705E-09  7.58983E-19  1.96317E-17
  5.500E-04  2.30367E-11  1.17428E-08  9.55705E-09  7.95125E-19  2.05666E-17
  5.750E-04  2.51785E-11  1.17428E-08  9.55705E-09  8.31268E-19  2.15014E-17
  6.000E-04  2.74156E-11  1.17428E-08  9.55705E-09  8.67410E-19  2.24363E-17
  6.250E-04  2.97478E-11  1.17428E-08  9.55705E-09  9.03552E-19  2.33711E-17
  6.500E-04  3.21752E-11  1.17428E-08  9.55705E-09  9.39694E-19  2.43060E-17
  6.750E-04  3.46979E-11  1.17428E-08  9.55705E-09  9.75836E-19  2.52408E-17
  7.000E-04  3.73157E-11  1.17428E-08  9.55705E-09  1.01198E-18  2.61756E-17
  7.250E-04  4.00286E-11  1.17428E-08  9.55705E-09  1.04812E-18  2.71105E-17
  7.500E-04  4.28368E-11  1.17428E-08  9.55705E-09  1.08426E-18  2.80453E-17
  7.750E-04  4.57402E-11  1.17428E-08  9.55705E-09  1.12040E-18  2.89802E-17
  8.000E-04  4.87388E-11  1.17428E-08  9.55705E-09  1.15655E-18  2.99150E-17
  8.250E-04  5.18325E-11  1.17428E-08  9.55705E-09  1.19269E-18  3.08499E-17
  8.500E-04  5.50215E-11  1.17428E-08  9.55705E-09  1.22883E-18  3.17847E-17
  8.750E-04  5.83057E-11  1.17428E-08  9.55705E-09  1.26497E-18  3.27196E-17
  9.000E-04  6.16850E-11  1.17428E-08  9.55705E-09  1.30111E-18  3.36544E-17
  9.250E-04  6.51595E-11  1.17428E-08  9.55705E-09  1.33726E-18  3.45892E-17
  9.500E-04  6.87293E-11  1.17428E-08  9.55705E-09  1.37340E-18  3.55241E-17
  9.750E-04  7.23943E-11  1.17428E-08  9.55705E-09  1.40954E-18  3.64589E-17
  1.000E-03  7.61544E-11  1.17428E-08  9.55705E-09  1.44568E-18  3.73938E-17
  1.250E-03  1.18991E-10  1.17428E-08  9.55705E-09  1.80710E-18  4.67422E-17
  1.500E-03  1.71347E-10  1.17428E-08  9.55705E-09  2.16852E-18  5.60907E-17
  1.750E-03  2.33223E-10  1.17428E-08  9.55705E-09  2.52994E-18  6.54391E-17
  2.000E-03  3.04617E-10  1.17428E-08  9.55705E-09  2.89136E-18  7.47875E-17
  2.250E-03  3.85531E-10  1.17428E-08  9.55705E-09  3.25279E-18  8.41360E-17
  2.500E-03  4.75965E-10  1.17428E-08  9.55705E-09  3.61421E-18  9.34844E-17
  2.750E-03  5.75917E-10  1.17428E-08  9.55705E-09  3.97563E-18  1.02833E-16
  3.000E-03  6.85389E-10  1.17428E-08  9.55705E-09  4.33705E-18  1.12181E-16
  3.250E-03  8.04380E-10  1.17428E-08  9.55705E-09  4.69847E-18  1.21530E-16
  3.500E-03  9.32891E-10  1.17428E-08  9.55705E-09  5.05989E-18  1.30878E-16
  3.750E-03  1.07092E-09  1.17428E-08  9.55705E-09  5.42131E-18  1.40227E-16
  4.000E-03  1.21847E-09  1.17428E-08  9.55705E-09  5.78273E-18  1.49575E-16
  4.250E-03  1.37554E-09  1.17428E-08  9.55705E-09  6.14415E-18  1.58924E-16
  4.500E-03  1.54213E-09  1.17428E-08  9.55705E-09  6.50557E-18  1.68272E-16
  4.750E-03  1.71823E-09  1.17428E-08  9.55705E-09  6.86699E-18  1.77620E-16
  5.000E-03  1.90386E-09  1.17428E-08  9.55705E-09  7.22841E-18  1.86969E-16
  5.250E-03  2.09900E-09  1.17428E-08  9.55705E-09  7.58982E-18  1.96317E-16
  5.500E-03  2.30367E-09  1.17428E-08  9.55705E-09  7.95124E-18  2.05666E-16
  5.750E-03  2.51785E-09  1.17428E-08  9.55705E-09  8.31266E-18  2.15014E-16
  6.000E-03  2.74156E-09  1.17428E-08  9.55705E-09  8.67408E-18  2.24363E-16
  6.250E-03  2.97478E-09  1.17428E-08  9.55705E-09  9.03550E-18  2.33711E-16
  6.500E-03  3.21752E-09  1.17428E-08  9.55705E-09  9.39692E-18  2.43060E-16
  6.750E-03  3.46978E-09  1.17428E-08  9.55705E-09  9.75834E-18  2.52408E-16
  7.000E-03  3.73156E-09  1.17428E-08  9.55705E-09  1.01198E-17  2.61756E-16
  7.250E-03  4.00286E-09  1.17428E-08  9.55705E-09  1.04812E-17  2.71105E-16
  7.500E-03  4.28368E-09  1.17428E-08  9.55705E-09  1.08426E-17  2.80453E-16
  7.750E-03  4.57402E-09  1.17428E-08  9.55705E-09  1.12040E-17  2.89802E-16
  8.000E-03  4.87388E-09  1.17428E-08  9.55705E-09  1.15654E-17  2.99150E-16
  8.250E-03  5.18326E-09  1.17428E-08  9.55705E-09  1.19268E-17  3.08499E-16
  8.500E-03  5.50215E-09  1.17428E-08  9.55705E-09  1.22883E-17  3.17847E-16
  8.750E-03  5.83057E-09  1.17428E-08  9.55705E-09  1.26497E-17  3.27196E-16
  9.000E-03  6.16850E-09  1.17428E-08  9.55705E-09  1.30111E-17  3.36544E-16
  9.250E-03  6.51596E-09  1.17428E-08  9.55705E-09  1.33725E-17  3.45892E-16
  9.500E-03  6.87293E-09  1.17428E-08  9.55705E-09  1.37339E-17  3.55241E-16
  9.750E-03  7.23942E-09  1.17428E-08  9.55705E-09  1.40953E-17  3.64589E-16
  1.000E-02  7.61544E-09  1.17428E-08  9.55705E-09  1.44568E-17  3.73938E-16
  1.250E-02  1.18991E-08  1.17428E-08  9.55705E-09  1.80709E-17  4.67422E-16
  1.500E-02  1.71347E-08  1.17428E-08  9.55705E-09  2.16850E-17  5.60907E-16
  1.750E-02  2.33223E-08  1.17428E-08  9.55705E-09  2.52991E-17  6.54391E-16
  2.000E-02  3.04617E-08  1.17428E-08  9.55705E-09  2.89131E-17  7.47875E-16
  2.250E-02  3.85531E-08  1.17428E-08  9.55705E-09  3.25271E-17  8.41360E-16
  2.500E-02  4.75965E-08  1.17428E-08  9.55705E-09  3.61411E-17  9.34844E-16
  2.750E-02  5.75917E-08  1.17428E-08  9.55705E-09  3.97549E-17  1.02833E-15
  3.000E-02  6.85389E-08  1.17428E-08  9.55705E-09  4.33687E-17  1.12181E-15
  3.250E-02  8.04380E-08  1.17428E-08  9.55705E-09  4.69825E-17  1.21530E-15
  3.500E-02  9.32891E-08  1.17428E-08  9.55705E-09  5.05961E-17  1.30878E-15
  3.750E-02  1.07092E-07  1.17428E-08  9.55705E-09  5.42097E-17  1.40227E-15
  4.000E-02  1.21847E-07  1.17428E-08  9.55705E-09  5.78232E-17  1.49575E-15
  4.250E-02  1.37554E-07  1.17427E-08  9.55705E-09  6.14366E-17  1.58923E-15
  4.500E-02  1.54213E-07  1.17427E-08  9.55704E-09  6.50498E-17  1.68272E-15
  4.750E-02  1.71823E-07  1.17427E-08  9.55704E-09  6.86630E-17  1.77620E-15
  5.000E-02  1.90386E-07  1.17427E-08  9.55704E-09  7.22761E-17  1.86969E-15
  5.250E-02  2.09900E-07  1.17427E-08  9.55704E-09  7.58890E-17  1.96317E-15
  5.500E-02  2.30367E-07  1.17427E-08  9.55704E-09  7.95018E-17  2.05665E-15
  5.750E-02  2.51785E-07  1.17427E-08  9.55704E-09  8.31145E-17  2.15014E-15
  6.000E-02  2.74156E-07  1.17427E-08  9.55704E-09  8.67270E-17  2.24362E-15
  6.250E-02  2.97478E-07  1.17427E-08  9.55704E-09  9.03394E-17  2.33711E-15
  6.500E-02  3.21752E-07  1.17427E-08  9.55704E-09  9.39517E-17  2.43059E-15
  6.750E-02  3.46978E-07  1.17427E-08  9.55703E-09  9.75638E-17  2.52407E-15
  7.000E-02  3.73156E-07  1.17427E-08  9.55703E-09  1.01176E-16  2.61756E-15
  7.250E-02  4.00286E-07  1.17427E-08  9.55703E-09  1.04787E-16  2.71104E-15
  7.500E-02  4.28368E-07  1.17427E-08  9.55703E-09  1.08399E-16  2.80453E-15
  7.750E-02  4.57402E-07  1.17427E-08  9.55703E-09  1.12010E-16  2.89801E-15
  8.000E-02  4.87388E-07  1.17427E-08  9.55703E-09  1.15622E-16  2.99149E-15
  8.250E-02  5.18325E-07  1.17426E-08  9.55702E-09  1.19233E-16  3.08498E-15
  8.500E-02  5.50215E-07  1.17426E-08  9.55702E-09  1.22843E-16  3.17846E-15
  8.750E-02  5.83057E-07  1.17426E-08  9.55702E-09  1.26454E-16  3.27194E-15
  9.000E-02  6.16850E-07  1.17426E-08  9.55702E-09  1.30064E-16  3.36543E-15
  9.250E-02  6.51596E-07  1.17426E-08  9.55702E-09  1.33675E-16  3.45891E-15
  9.500E-02  6.87293E-07  1.17426E-08  9.55701E-09  1.37285E-16  3.55239E-15
  9.750E-02  7.23942E-07  1.17426E-08  9.55701E-09  1.40894E-16  3.64588E-15
  1.000E-01  7.61543E-07  1.17426E-08  9.55701E-09  1.44504E-16  3.73936E-15
  1.250E-01  1.18991E-06  1.17425E-08  9.55699E-09  1.80584E-16  4.67419E-15
  1.500E-01  1.71347E-06  1.17423E-08  9.55696E-09  2.16635E-16  5.60901E-15
  1.750E-01  2.33223E-06  1.17422E-08  9.55692E-09  2.52649E-16  6.54382E-15
  2.000E-01  3.04617E-06  1.17420E-08  9.55688E-09  2.88621E-16  7.47862E-15
  2.250E-01  3.85531E-06  1.17418E-08  9.55684E-09  3.24544E-16  8.41341E-15
  2.500E-01  4.75964E-06  1.17415E-08  9.55679E-09  3.60414E-16  9.34819E-15
  2.750E-01  5.75916E-06  1.17413E-08  9.55673E-09  3.96222E-16  1.02829E-14
  3.000E-01  6.85388E-06  1.17410E-08  9.55667E-09  4.31965E-16  1.12177E-14
  3.250E-01  8.04378E-06  1.17407E-08  9.55660E-09  4.67635E-16  1.21524E-14
  3.500E-01  9.32888E-06  1.17404E-08  9.55653E-09  5.03226E-16  1.30871E-14
  3.750E-01  1.07092E-05  1.17400E-08  9.55645E-09  5.38733E-16  1.40218E-14
  4.000E-01  1.21846E-05  1.17396E-08  9.55637E-09  5.74149E-16  1.49565E-14
  4.250E-01  1.37553E-05  1.17392E-08  9.55628E-09  6.09468E-16  1.58911E-14
  4.500E-01  1.54212E-05  1.17388E-08  9.55619E-09  6.44685E-16  1.68257E-14
  4.750E-01  1.71822E-05  1.17383E-08  9.55609E-09  6.79793E-16  1.77603E-14
  5.000E-01  1.90385E-05  1.17378E-08  9.55598E-09  7.14787E-16  1.86948E-14
  5.250E-01  2.09899E-05  1.17373E-08  9.55587E-09  7.49659E-16  1.96294E-14
  5.500E-01  2.30365E-05  1.17368E-08  9.55576E-09  7.84405E-16  2.05638E-14
  5.750E-01  2.51783E-05  1.17363E-08  9.55564E-09  8.19018E-16  2.14983E-14
  6.000E-01  2.74153E-05  1.17357E-08  9.55551E-09  8.53492E-16  2.24327E-14
