 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 1.04000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.54891E-08  1.18909E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.54891E-08  1.18909E-08  5.29529E-19  3.40190E-18
  1.250E-04  1.18994E-12  1.54891E-08  1.18909E-08  6.61911E-19  4.25237E-18
  1.500E-04  1.71346E-12  1.54891E-08  1.18909E-08  7.94294E-19  5.10285E-18
  1.750E-04  2.33225E-12  1.54891E-08  1.18909E-08  9.26676E-19  5.95332E-18
  2.000E-04  3.04617E-12  1.54891E-08  1.18909E-08  1.05906E-18  6.80380E-18
  2.250E-04  3.85530E-12  1.54891E-08  1.18909E-08  1.19144E-18  7.65427E-18
  2.500E-04  4.75964E-12  1.54891E-08  1.18909E-08  1.32382E-18  8.50475E-18
  2.750E-04  5.75917E-12  1.54891E-08  1.18909E-08  1.45621E-18  9.35522E-18
  3.000E-04  6.85391E-12  1.54891E-08  1.18909E-08  1.58859E-18  1.02057E-17
  3.250E-04  8.04379E-12  1.54891E-08  1.18909E-08  1.72097E-18  1.10562E-17
  3.500E-04  9.32893E-12  1.54891E-08  1.18909E-08  1.85335E-18  1.19066E-17
  3.750E-04  1.07092E-11  1.54891E-08  1.18909E-08  1.98573E-18  1.27571E-17
  4.000E-04  1.21847E-11  1.54891E-08  1.18909E-08  2.11812E-18  1.36076E-17
  4.250E-04  1.37554E-11  1.54891E-08  1.18909E-08  2.25050E-18  1.44581E-17
  4.500E-04  1.54213E-11  1.54891E-08  1.18909E-08  2.38288E-18  1.53085E-17
  4.750E-04  1.71823E-11  1.54891E-08  1.18909E-08  2.51526E-18  1.61590E-17
  5.000E-04  1.90386E-11  1.54891E-08  1.18909E-08  2.64765E-18  1.70095E-17
  5.250E-04  2.09900E-11  1.54891E-08  1.18909E-08  2.78003E-18  1.78600E-17
  5.500E-04  2.30367E-11  1.54891E-08  1.18909E-08  2.91241E-18  1.87104E-17
  5.750E-04  2.51785E-11  1.54891E-08  1.18909E-08  3.04479E-18  1.95609E-17
  6.000E-04  2.74156E-11  1.54891E-08  1.18909E-08  3.17717E-18  2.04114E-17
