

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.76000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -7.52491719E-01      0.00000000E+00
       1      1.29578913E+00      1.29698914E+00
       2      7.58026930E-01      7.58348607E-01
       3      4.71830335E-01      4.71979666E-01
       4      2.98855523E-01      2.98939637E-01
       5      1.90462276E-01      1.90512842E-01
       6      1.21957243E-01      1.21988482E-01
       7      7.84625157E-02      7.84821161E-02
       8      5.07145158E-02      5.07269473E-02
       9      3.29231880E-02      3.29311382E-02
      10      2.14597748E-02      2.14648929E-02
      11      1.40396237E-02      1.40429369E-02
      12      9.21631159E-03      9.21846648E-03
      13      6.06887361E-03      6.07028093E-03
      14      4.00773053E-03      4.00865300E-03
      15      2.65355878E-03      2.65416543E-03
      16      1.76119308E-03      1.76159323E-03
      17      1.17151517E-03      1.17177984E-03
      18      7.80856866E-04      7.81032363E-04
      19      5.21437179E-04      5.21553816E-04
      20      3.48793430E-04      3.48871112E-04
      21      2.33670078E-04      2.33721916E-04
      22      1.56762862E-04      1.56797514E-04
      23      1.05300223E-04      1.05323424E-04
      24      7.08118852E-05      7.08274425E-05
      25      4.76675096E-05      4.76779549E-05
      26      3.21166893E-05      3.21237106E-05
      27      2.16564578E-05      2.16611825E-05
      28      1.46134384E-05      1.46166208E-05
      29      9.86709339E-06      9.86923870E-06
      30      6.66599052E-06      6.66743780E-06
      31      4.50555905E-06      4.50653607E-06
      32      3.04659037E-06      3.04725030E-06
      33      2.06080230E-06      2.06124829E-06
      34      1.39441971E-06      1.39472123E-06
      35      9.43769537E-07      9.43973478E-07
      36      6.38904554E-07      6.39042546E-07
      37      4.32601465E-07      4.32694852E-07
      38      2.92959747E-07      2.93022959E-07
      39      1.98419133E-07      1.98461936E-07
      40      1.34401322E-07      1.34430302E-07
      41      9.10454750E-08      9.10651076E-08
      42      6.16793486E-08      6.16926448E-08
      43      4.17868285E-08      4.17958303E-08
      44      2.83106868E-08      2.83167872E-08
      45      1.91808818E-08      1.91850198E-08
      46      1.29953397E-08      1.29981383E-08
      47      8.80440061E-09      8.80629522E-09
      48      5.96491502E-09      5.96620763E-09
      49      4.04113031E-09      4.04200024E-09
      50      2.73771449E-09      2.73830368E-09
      51      1.85458909E-09      1.85498981E-09
      52      1.25625015E-09      1.25652180E-09
      53      8.50925050E-10      8.51108746E-10
      54      5.76368874E-10      5.76497228E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 4.54581E-16  0.000E+00  1.878E-08  1.010E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 4.54581E-16  2.030E-10  1.878E-08  1.010E-08  8.422E-18  6.988E-18  1.00E-07
  1.250E-04 4.54581E-16  2.537E-10  1.878E-08  1.010E-08  1.053E-17  8.735E-18  1.00E-07
  1.500E-04 4.54581E-16  3.044E-10  1.878E-08  1.010E-08  1.263E-17  1.048E-17  1.00E-07
  1.750E-04 4.54581E-16  3.552E-10  1.878E-08  1.010E-08  1.474E-17  1.223E-17  1.00E-07
  2.000E-04 4.54581E-16  4.059E-10  1.878E-08  1.010E-08  1.684E-17  1.398E-17  1.00E-07
  2.250E-04 4.54581E-16  4.567E-10  1.878E-08  1.010E-08  1.895E-17  1.572E-17  1.00E-07
  2.500E-04 4.54581E-16  5.074E-10  1.878E-08  1.010E-08  2.106E-17  1.747E-17  1.00E-07
  2.750E-04 4.54581E-16  5.581E-10  1.878E-08  1.010E-08  2.316E-17  1.922E-17  1.00E-07
  3.000E-04 4.54581E-16  6.089E-10  1.878E-08  1.010E-08  2.527E-17  2.096E-17  1.00E-07
  3.250E-04 4.54581E-16  6.596E-10  1.878E-08  1.010E-08  2.737E-17  2.271E-17  1.00E-07
  3.500E-04 4.54581E-16  7.103E-10  1.878E-08  1.010E-08  2.948E-17  2.446E-17  1.00E-07
  3.750E-04 4.54581E-16  7.611E-10  1.878E-08  1.010E-08  3.158E-17  2.620E-17  1.00E-07
  4.000E-04 4.54581E-16  8.118E-10  1.878E-08  1.010E-08  3.369E-17  2.795E-17  1.00E-07
  4.250E-04 4.54581E-16  8.626E-10  1.878E-08  1.010E-08  3.579E-17  2.970E-17  1.00E-07
  4.500E-04 4.54581E-16  9.133E-10  1.878E-08  1.010E-08  3.790E-17  3.145E-17  1.00E-07
  4.750E-04 4.54581E-16  9.640E-10  1.878E-08  1.010E-08  4.001E-17  3.319E-17  1.00E-07
  5.000E-04 4.54581E-16  1.015E-09  1.878E-08  1.010E-08  4.211E-17  3.494E-17  1.00E-07
  5.250E-04 4.54581E-16  1.066E-09  1.878E-08  1.010E-08  4.422E-17  3.669E-17  1.00E-07
  5.500E-04 4.54581E-16  1.116E-09  1.878E-08  1.010E-08  4.632E-17  3.843E-17  1.00E-07
  5.750E-04 4.54581E-16  1.167E-09  1.878E-08  1.010E-08  4.843E-17  4.018E-17  1.00E-07
  6.000E-04 4.54581E-16  1.218E-09  1.878E-08  1.010E-08  5.053E-17  4.193E-17  1.00E-07
  6.250E-04 4.54581E-16  1.268E-09  1.878E-08  1.010E-08  5.264E-17  4.367E-17  1.00E-07
  6.500E-04 4.54581E-16  1.319E-09  1.878E-08  1.010E-08  5.474E-17  4.542E-17  1.00E-07
