  6.000E-04 4.29810E-16  1.323E-09  1.777E-08  1.067E-08  3.179E-17  3.508E-17  1.00E-07
  6.250E-04 4.29810E-16  1.378E-09  1.777E-08  1.067E-08  3.312E-17  3.654E-17  1.00E-07
  6.500E-04 4.29810E-16  1.433E-09  1.777E-08  1.067E-08  3.444E-17  3.800E-17  1.00E-07
  6.750E-04 4.29810E-16  1.488E-09  1.777E-08  1.067E-08  3.577E-17  3.946E-17  1.00E-07
  7.000E-04 4.29810E-16  1.543E-09  1.777E-08  1.067E-08  3.709E-17  4.092E-17  1.00E-07
  7.250E-04 4.29810E-16  1.598E-09  1.777E-08  1.067E-08  3.842E-17  4.238E-17  1.00E-07
  7.500E-04 4.29810E-16  1.653E-09  1.777E-08  1.067E-08  3.974E-17  4.384E-17  1.00E-07
  7.750E-04 4.29810E-16  1.708E-09  1.777E-08  1.067E-08  4.107E-17  4.531E-17  1.00E-07
  8.000E-04 4.29810E-16  1.763E-09  1.777E-08  1.067E-08  4.239E-17  4.677E-17  1.00E-07
  8.250E-04 4.29810E-16  1.818E-09  1.777E-08  1.067E-08  4.372E-17  4.823E-17  1.00E-07
  8.500E-04 4.29810E-16  1.874E-09  1.777E-08  1.067E-08  4.504E-17  4.969E-17  1.00E-07
  8.750E-04 4.29810E-16  1.929E-09  1.777E-08  1.067E-08  4.637E-17  5.115E-17  1.00E-07
  9.000E-04 4.29810E-16  1.984E-09  1.777E-08  1.067E-08  4.769E-17  5.261E-17  1.00E-07
  9.250E-04 4.29810E-16  2.039E-09  1.777E-08  1.067E-08  4.902E-17  5.408E-17  1.00E-07
  9.500E-04 4.29810E-16  2.094E-09  1.777E-08  1.067E-08  5.034E-17  5.554E-17  1.00E-07
  9.750E-04 4.29810E-16  2.149E-09  1.777E-08  1.067E-08  5.167E-17  5.700E-17  1.00E-07
  1.000E-03 4.29810E-16  2.204E-09  1.777E-08  1.067E-08  5.299E-17  5.846E-17  1.00E-07
  1.250E-03 4.29810E-16  2.755E-09  1.777E-08  1.067E-08  6.624E-17  7.307E-17  1.00E-07
  1.500E-03 4.29810E-16  3.306E-09  1.777E-08  1.067E-08  7.948E-17  8.769E-17  1.00E-07
  1.750E-03 4.29810E-16  3.857E-09  1.777E-08  1.067E-08  9.273E-17  1.023E-16  1.00E-07
  2.000E-03 4.29810E-16  4.408E-09  1.777E-08  1.067E-08  1.060E-16  1.169E-16  1.00E-07
  2.250E-03 4.29810E-16  4.959E-09  1.777E-08  1.067E-08  1.192E-16  1.315E-16  1.00E-07
  2.500E-03 4.29810E-16  5.510E-09  1.777E-08  1.067E-08  1.325E-16  1.461E-16  1.00E-07
  2.750E-03 4.29810E-16  6.061E-09  1.777E-08  1.067E-08  1.457E-16  1.608E-16  1.00E-07
  3.000E-03 4.29810E-16  6.613E-09  1.777E-08  1.067E-08  1.590E-16  1.754E-16  1.00E-07
  3.250E-03 4.29810E-16  7.164E-09  1.777E-08  1.067E-08  1.722E-16  1.900E-16  1.00E-07
  3.500E-03 4.29810E-16  7.715E-09  1.777E-08  1.067E-08  1.855E-16  2.046E-16  1.00E-07
  3.750E-03 4.29810E-16  8.266E-09  1.777E-08  1.067E-08  1.987E-16  2.192E-16  1.00E-07
  4.000E-03 4.29810E-16  8.817E-09  1.777E-08  1.067E-08  2.120E-16  2.338E-16  1.00E-07
  4.250E-03 4.29810E-16  9.368E-09  1.777E-08  1.067E-08  2.252E-16  2.485E-16  1.00E-07
  4.500E-03 4.29810E-16  9.919E-09  1.777E-08  1.067E-08  2.385E-16  2.631E-16  1.00E-07
  4.750E-03 4.29810E-16  1.047E-08  1.777E-08  1.067E-08  2.517E-16  2.777E-16  1.00E-07
  5.000E-03 4.29810E-16  1.102E-08  1.777E-08  1.067E-08  2.649E-16  2.923E-16  1.00E-07
  5.250E-03 4.29810E-16  1.157E-08  1.777E-08  1.067E-08  2.782E-16  3.069E-16  1.00E-07
  5.500E-03 4.29810E-16  1.212E-08  1.777E-08  1.067E-08  2.914E-16  3.215E-16  1.00E-07
  5.750E-03 4.29810E-16  1.267E-08  1.777E-08  1.067E-08  3.047E-16  3.361E-16  1.00E-07
  6.000E-03 4.29810E-16  1.323E-08  1.777E-08  1.067E-08  3.179E-16  3.508E-16  1.00E-07
  6.250E-03 4.29810E-16  1.378E-08  1.777E-08  1.067E-08  3.312E-16  3.654E-16  1.00E-07
  6.500E-03 4.29810E-16  1.433E-08  1.777E-08  1.067E-08  3.444E-16  3.800E-16  1.00E-07
  6.750E-03 4.29810E-16  1.488E-08  1.777E-08  1.067E-08  3.577E-16  3.946E-16  1.00E-07
  7.000E-03 4.29810E-16  1.543E-08  1.777E-08  1.067E-08  3.709E-16  4.092E-16  1.00E-07
  7.250E-03 4.29810E-16  1.598E-08  1.777E-08  1.067E-08  3.842E-16  4.238E-16  1.00E-07
  7.500E-03 4.29810E-16  1.653E-08  1.777E-08  1.067E-08  3.974E-16  4.384E-16  1.00E-07
  7.750E-03 4.29810E-16  1.708E-08  1.777E-08  1.067E-08  4.107E-16  4.531E-16  1.00E-07
  8.000E-03 4.29810E-16  1.763E-08  1.777E-08  1.067E-08  4.239E-16  4.677E-16  1.00E-07
  8.250E-03 4.29810E-16  1.818E-08  1.777E-08  1.067E-08  4.372E-16  4.823E-16  1.00E-07
  8.500E-03 4.29810E-16  1.874E-08  1.777E-08  1.067E-08  4.504E-16  4.969E-16  1.00E-07
  8.750E-03 4.29810E-16  1.929E-08  1.777E-08  1.067E-08  4.637E-16  5.115E-16  1.00E-07
  9.000E-03 4.29810E-16  1.984E-08  1.777E-08  1.067E-08  4.769E-16  5.261E-16  1.00E-07
  9.250E-03 4.29810E-16  2.039E-08  1.777E-08  1.067E-08  4.902E-16  5.408E-16  1.00E-07
  9.500E-03 4.29810E-16  2.094E-08  1.777E-08  1.067E-08  5.034E-16  5.554E-16  1.00E-07
  9.750E-03 4.29810E-16  2.149E-08  1.777E-08  1.067E-08  5.167E-16  5.700E-16  1.00E-07
  1.000E-02 4.29810E-16  2.204E-08  1.777E-08  1.067E-08  5.299E-16  5.846E-16  1.00E-07
  1.250E-02 4.29810E-16  2.755E-08  1.777E-08  1.067E-08  6.624E-16  7.307E-16  1.00E-07
  1.500E-02 4.29809E-16  3.306E-08  1.777E-08  1.067E-08  7.948E-16  8.769E-16  1.00E-07
  1.750E-02 4.29809E-16  3.857E-08  1.777E-08  1.067E-08  9.273E-16  1.023E-15  1.00E-07
  2.000E-02 4.29809E-16  4.408E-08  1.777E-08  1.067E-08  1.060E-15  1.169E-15  1.00E-07
  2.250E-02 4.29809E-16  4.959E-08  1.777E-08  1.067E-08  1.192E-15  1.315E-15  1.00E-07
  2.500E-02 4.29809E-16  5.510E-08  1.777E-08  1.067E-08  1.325E-15  1.461E-15  1.00E-07
  2.750E-02 4.29808E-16  6.061E-08  1.777E-08  1.067E-08  1.457E-15  1.608E-15  1.00E-07
  3.000E-02 4.29808E-16  6.613E-08  1.777E-08  1.067E-08  1.590E-15  1.754E-15  1.00E-07
  3.250E-02 4.29808E-16  7.164E-08  1.777E-08  1.067E-08  1.722E-15  1.900E-15  1.00E-07
  3.500E-02 4.29808E-16  7.715E-08  1.777E-08  1.067E-08  1.855E-15  2.046E-15  1.00E-07
  3.750E-02 4.29807E-16  8.266E-08  1.777E-08  1.067E-08  1.987E-15  2.192E-15  1.00E-07
  4.000E-02 4.29807E-16  8.817E-08  1.777E-08  1.067E-08  2.120E-15  2.338E-15  1.00E-07
  4.250E-02 4.29807E-16  9.368E-08  1.777E-08  1.067E-08  2.252E-15  2.485E-15  1.00E-07
  4.500E-02 4.29806E-16  9.919E-08  1.777E-08  1.067E-08  2.385E-15  2.631E-15  1.00E-07
  4.750E-02 4.29806E-16  1.047E-07  1.777E-08  1.067E-08  2.517E-15  2.777E-15  1.00E-07
  5.000E-02 4.29805E-16  1.102E-07  1.777E-08  1.067E-08  2.649E-15  2.923E-15  1.00E-07
  5.250E-02 4.29805E-16  1.157E-07  1.777E-08  1.067E-08  2.782E-15  3.069E-15  1.00E-07
  5.500E-02 4.29804E-16  1.212E-07  1.777E-08  1.067E-08  2.914E-15  3.215E-15  1.00E-07
  5.750E-02 4.29804E-16  1.267E-07  1.777E-08  1.067E-08  3.047E-15  3.361E-15  1.00E-07
  6.000E-02 4.29803E-16  1.323E-07  1.777E-08  1.067E-08  3.179E-15  3.508E-15  1.00E-07
  6.250E-02 4.29803E-16  1.378E-07  1.777E-08  1.067E-08  3.312E-15  3.654E-15  1.00E-07
  6.500E-02 4.29802E-16  1.433E-07  1.777E-08  1.067E-08  3.444E-15  3.800E-15  1.00E-07
  6.750E-02 4.29802E-16  1.488E-07  1.777E-08  1.067E-08  3.577E-15  3.946E-15  1.00E-07
  7.000E-02 4.29801E-16  1.543E-07  1.777E-08  1.067E-08  3.709E-15  4.092E-15  1.00E-07
  7.250E-02 4.29800E-16  1.598E-07  1.777E-08  1.067E-08  3.842E-15  4.238E-15  1.00E-07
  7.500E-02 4.29800E-16  1.653E-07  1.777E-08  1.067E-08  3.974E-15  4.384E-15  1.00E-07
  7.750E-02 4.29799E-16  1.708E-07  1.777E-08  1.067E-08  4.107E-15  4.531E-15  1.00E-07
  8.000E-02 4.29798E-16  1.763E-07  1.777E-08  1.067E-08  4.239E-15  4.677E-15  1.00E-07
  8.250E-02 4.29798E-16  1.818E-07  1.777E-08  1.067E-08  4.372E-15  4.823E-15  1.00E-07
  8.500E-02 4.29797E-16  1.874E-07  1.777E-08  1.067E-08  4.504E-15  4.969E-15  1.00E-07
  8.750E-02 4.29796E-16  1.929E-07  1.777E-08  1.067E-08  4.636E-15  5.115E-15  1.00E-07
  9.000E-02 4.29795E-16  1.984E-07  1.777E-08  1.067E-08  4.769E-15  5.261E-15  1.00E-07
  9.250E-02 4.29794E-16  2.039E-07  1.777E-08  1.067E-08  4.901E-15  5.408E-15  1.00E-07
  9.500E-02 4.29794E-16  2.094E-07  1.777E-08  1.067E-08  5.034E-15  5.554E-15  1.00E-07
  9.750E-02 4.29793E-16  2.149E-07  1.777E-08  1.067E-08  5.166E-15  5.700E-15  1.00E-07
  1.000E-01 4.29792E-16  2.204E-07  1.777E-08  1.067E-08  5.299E-15  5.846E-15  1.00E-07
  1.250E-01 4.29782E-16  2.755E-07  1.777E-08  1.067E-08  6.623E-15  7.307E-15  1.00E-07
  1.500E-01 4.29769E-16  3.306E-07  1.777E-08  1.067E-08  7.948E-15  8.769E-15  1.00E-07
  1.750E-01 4.29755E-16  3.858E-07  1.777E-08  1.067E-08  9.272E-15  1.023E-14  1.00E-07
  2.000E-01 4.29738E-16  4.409E-07  1.777E-08  1.067E-08  1.060E-14  1.169E-14  1.00E-07
  2.250E-01 4.29719E-16  4.960E-07  1.777E-08  1.067E-08  1.192E-14  1.315E-14  1.00E-07
  2.500E-01 4.29697E-16  5.511E-07  1.777E-08  1.067E-08  1.324E-14  1.461E-14  1.00E-07
  2.750E-01 4.29674E-16  6.062E-07  1.777E-08  1.067E-08  1.457E-14  1.608E-14  1.00E-07
  3.000E-01 4.29648E-16  6.614E-07  1.777E-08  1.067E-08  1.589E-14  1.754E-14  1.00E-07
  3.250E-01 4.29620E-16  7.165E-07  1.777E-08  1.067E-08  1.722E-14  1.900E-14  1.00E-07
  3.500E-01 4.29589E-16  7.717E-07  1.777E-08  1.067E-08  1.854E-14  2.046E-14  1.00E-07
  3.750E-01 4.29557E-16  8.268E-07  1.777E-08  1.067E-08  1.986E-14  2.192E-14  1.00E-07
  4.000E-01 4.29522E-16  8.820E-07  1.777E-08  1.067E-08  2.118E-14  2.338E-14  1.00E-07
  4.250E-01 4.29485E-16  9.371E-07  1.777E-08  1.067E-08  2.251E-14  2.484E-14  1.00E-07
  4.500E-01 4.29445E-16  9.923E-07  1.777E-08  1.067E-08  2.383E-14  2.630E-14  1.00E-07
  4.750E-01 4.29404E-16  1.047E-06  1.776E-08  1.067E-08  2.515E-14  2.777E-14  1.00E-07
  5.000E-01 4.29360E-16  1.103E-06  1.776E-08  1.067E-08  2.647E-14  2.923E-14  1.00E-07
  5.250E-01 4.29314E-16  1.158E-06  1.776E-08  1.067E-08  2.779E-14  3.069E-14  1.00E-07
  5.500E-01 4.29266E-16  1.213E-06  1.776E-08  1.067E-08  2.912E-14  3.215E-14  1.00E-07
  5.750E-01 4.29215E-16  1.268E-06  1.776E-08  1.067E-08  3.044E-14  3.361E-14  1.00E-07
  6.000E-01 4.29162E-16  1.323E-06  1.776E-08  1.067E-08  3.176E-14  3.507E-14  1.00E-07
  6.250E-01 4.29107E-16  1.379E-06  1.776E-08  1.067E-08  3.308E-14  3.653E-14  1.00E-07
  6.500E-01 4.29050E-16  1.434E-06  1.776E-08  1.067E-08  3.440E-14  3.799E-14  1.00E-07
  6.750E-01 4.28991E-16  1.489E-06  1.775E-08  1.067E-08  3.572E-14  3.945E-14  1.00E-07
  7.000E-01 4.28929E-16  1.544E-06  1.775E-08  1.067E-08  3.703E-14  4.091E-14  1.00E-07
  7.250E-01 4.28865E-16  1.600E-06  1.775E-08  1.067E-08  3.835E-14  4.237E-14  1.00E-07
  7.500E-01 4.28799E-16  1.655E-06  1.775E-08  1.067E-08  3.967E-14  4.383E-14  1.00E-07
  7.750E-01 4.28730E-16  1.710E-06  1.775E-08  1.067E-08  4.099E-14  4.529E-14  1.00E-07
  8.000E-01 4.28660E-16  1.766E-06  1.775E-08  1.067E-08  4.230E-14  4.675E-14  1.00E-07
  8.250E-01 4.28587E-16  1.821E-06  1.774E-08  1.067E-08  4.362E-14  4.821E-14  1.00E-07
  8.500E-01 4.28512E-16  1.876E-06  1.774E-08  1.067E-08  4.494E-14  4.967E-14  1.00E-07
  8.750E-01 4.28435E-16  1.932E-06  1.774E-08  1.067E-08  4.625E-14  5.113E-14  1.00E-07
  9.000E-01 4.28355E-16  1.987E-06  1.774E-08  1.067E-08  4.757E-14  5.259E-14  1.00E-07
  9.250E-01 4.28273E-16  2.042E-06  1.774E-08  1.066E-08  4.888E-14  5.405E-14  1.00E-07
  9.500E-01 4.28189E-16  2.098E-06  1.773E-08  1.066E-08  5.019E-14  5.551E-14  1.00E-07
  9.750E-01 4.28103E-16  2.153E-06  1.773E-08  1.066E-08  5.151E-14  5.697E-14  1.00E-07
  1.000E+00 4.28015E-16  2.209E-06  1.773E-08  1.066E-08  5.282E-14  5.843E-14  1.00E-07
  1.100E+00 4.27639E-16  2.431E-06  1.772E-08  1.066E-08  5.806E-14  6.427E-14  1.00E-07
  1.200E+00 4.27228E-16  2.653E-06  1.771E-08  1.066E-08  6.329E-14  7.010E-14  1.00E-07
  1.300E+00 4.26782E-16  2.875E-06  1.770E-08  1.066E-08  6.851E-14  7.594E-14  1.00E-07
  1.400E+00 4.26301E-16  3.098E-06  1.768E-08  1.066E-08  7.372E-14  8.177E-14  1.00E-07
  1.500E+00 4.25785E-16  3.321E-06  1.767E-08  1.066E-08  7.891E-14  8.760E-14  1.00E-07
  1.600E+00 4.25235E-16  3.545E-06  1.766E-08  1.065E-08  8.408E-14  9.342E-14  1.00E-07
  1.700E+00 4.24650E-16  3.769E-06  1.764E-08  1.065E-08  8.924E-14  9.925E-14  1.00E-07
  1.800E+00 4.24030E-16  3.994E-06  1.762E-08  1.065E-08  9.439E-14  1.051E-13  1.00E-07
  1.900E+00 4.23377E-16  4.219E-06  1.761E-08  1.065E-08  9.951E-14  1.109E-13  1.00E-07
  2.000E+00 4.22690E-16  4.444E-06  1.759E-08  1.064E-08  1.046E-13  1.167E-13  1.00E-07
  2.100E+00 4.21969E-16  4.670E-06  1.757E-08  1.064E-08  1.097E-13  1.225E-13  1.00E-07
  2.200E+00 4.21214E-16  4.897E-06  1.755E-08  1.064E-08  1.148E-13  1.283E-13  1.00E-07
  2.300E+00 4.20427E-16  5.124E-06  1.753E-08  1.063E-08  1.198E-13  1.341E-13  1.00E-07
  2.400E+00 4.19607E-16  5.352E-06  1.751E-08  1.063E-08  1.248E-13  1.399E-13  1.00E-07
  2.500E+00 4.18754E-16  5.580E-06  1.749E-08  1.063E-08  1.298E-13  1.457E-13  1.00E-07
  2.600E+00 4.17868E-16  5.810E-06  1.746E-08  1.063E-08  1.348E-13  1.515E-13  1.00E-07
  2.700E+00 4.16951E-16  6.039E-06  1.744E-08  1.062E-08  1.397E-13  1.573E-13  1.00E-07
  2.800E+00 4.16002E-16  6.270E-06  1.741E-08  1.062E-08  1.447E-13  1.631E-13  1.00E-07
  2.900E+00 4.15021E-16  6.501E-06  1.739E-08  1.061E-08  1.495E-13  1.689E-13  1.00E-07
  3.000E+00 4.14009E-16  6.734E-06  1.736E-08  1.061E-08  1.544E-13  1.746E-13  1.00E-07
  3.100E+00 4.12966E-16  6.966E-06  1.733E-08  1.061E-08  1.592E-13  1.804E-13  1.00E-07
  3.200E+00 4.11893E-16  7.200E-06  1.731E-08  1.060E-08  1.640E-13  1.862E-13  1.00E-07
  3.300E+00 4.10790E-16  7.435E-06  1.728E-08  1.060E-08  1.688E-13  1.919E-13  1.00E-07
  3.400E+00 4.09657E-16  7.670E-06  1.725E-08  1.059E-08  1.735E-13  1.977E-13  1.00E-07
  3.500E+00 4.08494E-16  7.907E-06  1.722E-08  1.059E-08  1.783E-13  2.034E-13  1.00E-07
  3.600E+00 4.07302E-16  8.144E-06  1.718E-08  1.058E-08  1.829E-13  2.092E-13  1.00E-07
  3.700E+00 4.06082E-16  8.383E-06  1.715E-08  1.058E-08  1.876E-13  2.149E-13  1.00E-07
  3.800E+00 4.04833E-16  8.622E-06  1.712E-08  1.057E-08  1.922E-13  2.207E-13  1.00E-07
  3.900E+00 4.03556E-16  8.862E-06  1.708E-08  1.057E-08  1.967E-13  2.264E-13  1.00E-07
  4.000E+00 4.02252E-16  9.104E-06  1.705E-08  1.056E-08  2.013E-13  2.321E-13  1.00E-07
  4.100E+00 4.00921E-16  9.346E-06  1.701E-08  1.056E-08  2.058E-13  2.378E-13  1.00E-07
  4.200E+00 3.99562E-16  9.590E-06  1.698E-08  1.055E-08  2.102E-13  2.435E-13  1.00E-07
  4.300E+00 3.98178E-16  9.835E-06  1.694E-08  1.055E-08  2.146E-13  2.492E-13  1.00E-07
  4.400E+00 3.96767E-16  1.008E-05  1.690E-08  1.054E-08  2.190E-13  2.549E-13  1.00E-07
  4.500E+00 3.95331E-16  1.033E-05  1.686E-08  1.054E-08  2.233E-13  2.606E-13  1.00E-07
  4.600E+00 3.93870E-16  1.058E-05  1.682E-08  1.053E-08  2.276E-13  2.663E-13  1.00E-07
  4.700E+00 3.92384E-16  1.083E-05  1.678E-08  1.052E-08  2.319E-13  2.719E-13  1.00E-07
  4.800E+00 3.90873E-16  1.108E-05  1.674E-08  1.052E-08  2.361E-13  2.776E-13  1.00E-07
  4.900E+00 3.89340E-16  1.133E-05  1.670E-08  1.051E-08  2.402E-13  2.833E-13  1.00E-07
  5.000E+00 3.87782E-16  1.158E-05  1.666E-08  1.050E-08  2.443E-13  2.889E-13  1.00E-07
  5.100E+00 3.86202E-16  1.184E-05  1.661E-08  1.050E-08  2.484E-13  2.945E-13  1.00E-07
  5.200E+00 3.84600E-16  1.209E-05  1.657E-08  1.049E-08  2.525E-13  3.002E-13  1.00E-07
  5.300E+00 3.82975E-16  1.235E-05  1.653E-08  1.048E-08  2.564E-13  3.058E-13  1.00E-07
  5.400E+00 3.81329E-16  1.261E-05  1.648E-08  1.048E-08  2.604E-13  3.114E-13  1.00E-07
  5.500E+00 3.79662E-16  1.287E-05  1.643E-08  1.047E-08  2.643E-13  3.170E-13  1.00E-07
  5.600E+00 3.77974E-16  1.313E-05  1.639E-08  1.046E-08  2.681E-13  3.226E-13  1.00E-07
  5.700E+00 3.76266E-16  1.340E-05  1.634E-08  1.045E-08  2.719E-13  3.282E-13  1.00E-07
  5.800E+00 3.74538E-16  1.366E-05  1.629E-08  1.045E-08  2.756E-13  3.338E-13  1.00E-07
  5.900E+00 3.72792E-16  1.393E-05  1.624E-08  1.044E-08  2.793E-13  3.393E-13  1.00E-07
  6.000E+00 3.71026E-16  1.420E-05  1.619E-08  1.043E-08  2.830E-13  3.449E-13  1.00E-07
  6.100E+00 3.69243E-16  1.447E-05  1.614E-08  1.042E-08  2.865E-13  3.505E-13  1.00E-07
  6.200E+00 3.67441E-16  1.474E-05  1.609E-08  1.041E-08  2.901E-13  3.560E-13  1.00E-07
  6.300E+00 3.65623E-16  1.501E-05  1.604E-08  1.041E-08  2.936E-13  3.615E-13  1.00E-07
  6.400E+00 3.63787E-16  1.529E-05  1.599E-08  1.040E-08  2.970E-13  3.671E-13  1.00E-07
  6.500E+00 3.61935E-16  1.556E-05  1.594E-08  1.039E-08  3.004E-13  3.726E-13  1.00E-07
  6.600E+00 3.60068E-16  1.584E-05  1.588E-08  1.038E-08  3.037E-13  3.781E-13  1.00E-07
  6.700E+00 3.58185E-16  1.612E-05  1.583E-08  1.037E-08  3.070E-13  3.836E-13  1.00E-07
  6.800E+00 3.56287E-16  1.640E-05  1.578E-08  1.036E-08  3.102E-13  3.890E-13  1.00E-07
  6.900E+00 3.54375E-16  1.669E-05  1.572E-08  1.036E-08  3.134E-13  3.945E-13  1.00E-07
  7.000E+00 3.52449E-16  1.697E-05  1.567E-08  1.035E-08  3.165E-13  4.000E-13  1.00E-07
  7.100E+00 3.50509E-16  1.726E-05  1.561E-08  1.034E-08  3.195E-13  4.054E-13  1.00E-07
  7.200E+00 3.48557E-16  1.755E-05  1.555E-08  1.033E-08  3.225E-13  4.109E-13  1.00E-07
  7.300E+00 3.46592E-16  1.784E-05  1.550E-08  1.032E-08  3.255E-13  4.163E-13  1.00E-07
  7.400E+00 3.44615E-16  1.814E-05  1.544E-08  1.031E-08  3.284E-13  4.217E-13  1.00E-07
  7.500E+00 3.42626E-16  1.843E-05  1.538E-08  1.030E-08  3.312E-13  4.271E-13  1.00E-07
  7.600E+00 3.40627E-16  1.873E-05  1.532E-08  1.029E-08  3.340E-13  4.325E-13  1.00E-07
  7.700E+00 3.38617E-16  1.903E-05  1.526E-08  1.028E-08  3.367E-13  4.379E-13  1.00E-07
  7.800E+00 3.36596E-16  1.933E-05  1.520E-08  1.027E-08  3.393E-13  4.432E-13  1.00E-07
  7.900E+00 3.34567E-16  1.964E-05  1.514E-08  1.026E-08  3.419E-13  4.486E-13  1.00E-07
  8.000E+00 3.32527E-16  1.994E-05  1.508E-08  1.025E-08  3.445E-13  4.539E-13  1.00E-07
  8.100E+00 3.30480E-16  2.025E-05  1.502E-08  1.024E-08  3.470E-13  4.593E-13  1.00E-07
  8.200E+00 3.28424E-16  2.056E-05  1.496E-08  1.023E-08  3.494E-13  4.646E-13  1.00E-07
  8.300E+00 3.26360E-16  2.088E-05  1.490E-08  1.022E-08  3.518E-13  4.699E-13  1.00E-07
