  6.250E-04 4.38271E-16  1.342E-09  1.812E-08  1.048E-08  3.930E-17  3.895E-17  1.00E-07
  6.500E-04 4.38271E-16  1.396E-09  1.812E-08  1.048E-08  4.087E-17  4.051E-17  1.00E-07
  6.750E-04 4.38271E-16  1.449E-09  1.812E-08  1.048E-08  4.244E-17  4.207E-17  1.00E-07
  7.000E-04 4.38271E-16  1.503E-09  1.812E-08  1.048E-08  4.402E-17  4.362E-17  1.00E-07
  7.250E-04 4.38271E-16  1.557E-09  1.812E-08  1.048E-08  4.559E-17  4.518E-17  1.00E-07
  7.500E-04 4.38271E-16  1.610E-09  1.812E-08  1.048E-08  4.716E-17  4.674E-17  1.00E-07
  7.750E-04 4.38271E-16  1.664E-09  1.812E-08  1.048E-08  4.873E-17  4.830E-17  1.00E-07
  8.000E-04 4.38271E-16  1.718E-09  1.812E-08  1.048E-08  5.030E-17  4.986E-17  1.00E-07
  8.250E-04 4.38271E-16  1.771E-09  1.812E-08  1.048E-08  5.188E-17  5.141E-17  1.00E-07
  8.500E-04 4.38271E-16  1.825E-09  1.812E-08  1.048E-08  5.345E-17  5.297E-17  1.00E-07
  8.750E-04 4.38271E-16  1.879E-09  1.812E-08  1.048E-08  5.502E-17  5.453E-17  1.00E-07
  9.000E-04 4.38271E-16  1.932E-09  1.812E-08  1.048E-08  5.659E-17  5.609E-17  1.00E-07
  9.250E-04 4.38271E-16  1.986E-09  1.812E-08  1.048E-08  5.816E-17  5.764E-17  1.00E-07
  9.500E-04 4.38271E-16  2.040E-09  1.812E-08  1.048E-08  5.974E-17  5.920E-17  1.00E-07
  9.750E-04 4.38271E-16  2.093E-09  1.812E-08  1.048E-08  6.131E-17  6.076E-17  1.00E-07
  1.000E-03 4.38271E-16  2.147E-09  1.812E-08  1.048E-08  6.288E-17  6.232E-17  1.00E-07
  1.250E-03 4.38271E-16  2.684E-09  1.812E-08  1.048E-08  7.860E-17  7.790E-17  1.00E-07
  1.500E-03 4.38271E-16  3.220E-09  1.812E-08  1.048E-08  9.432E-17  9.348E-17  1.00E-07
  1.750E-03 4.38271E-16  3.757E-09  1.812E-08  1.048E-08  1.100E-16  1.091E-16  1.00E-07
  2.000E-03 4.38271E-16  4.294E-09  1.812E-08  1.048E-08  1.258E-16  1.246E-16  1.00E-07
  2.250E-03 4.38271E-16  4.831E-09  1.812E-08  1.048E-08  1.415E-16  1.402E-16  1.00E-07
  2.500E-03 4.38271E-16  5.367E-09  1.812E-08  1.048E-08  1.572E-16  1.558E-16  1.00E-07
  2.750E-03 4.38271E-16  5.904E-09  1.812E-08  1.048E-08  1.729E-16  1.714E-16  1.00E-07
  3.000E-03 4.38271E-16  6.441E-09  1.812E-08  1.048E-08  1.886E-16  1.870E-16  1.00E-07
  3.250E-03 4.38271E-16  6.978E-09  1.812E-08  1.048E-08  2.044E-16  2.025E-16  1.00E-07
  3.500E-03 4.38271E-16  7.514E-09  1.812E-08  1.048E-08  2.201E-16  2.181E-16  1.00E-07
  3.750E-03 4.38271E-16  8.051E-09  1.812E-08  1.048E-08  2.358E-16  2.337E-16  1.00E-07
  4.000E-03 4.38271E-16  8.588E-09  1.812E-08  1.048E-08  2.515E-16  2.493E-16  1.00E-07
  4.250E-03 4.38271E-16  9.124E-09  1.812E-08  1.048E-08  2.672E-16  2.649E-16  1.00E-07
  4.500E-03 4.38271E-16  9.661E-09  1.812E-08  1.048E-08  2.830E-16  2.804E-16  1.00E-07
  4.750E-03 4.38271E-16  1.020E-08  1.812E-08  1.048E-08  2.987E-16  2.960E-16  1.00E-07
  5.000E-03 4.38271E-16  1.073E-08  1.812E-08  1.048E-08  3.144E-16  3.116E-16  1.00E-07
  5.250E-03 4.38271E-16  1.127E-08  1.812E-08  1.048E-08  3.301E-16  3.272E-16  1.00E-07
  5.500E-03 4.38271E-16  1.181E-08  1.812E-08  1.048E-08  3.458E-16  3.428E-16  1.00E-07
  5.750E-03 4.38271E-16  1.234E-08  1.812E-08  1.048E-08  3.616E-16  3.583E-16  1.00E-07
  6.000E-03 4.38271E-16  1.288E-08  1.812E-08  1.048E-08  3.773E-16  3.739E-16  1.00E-07
  6.250E-03 4.38271E-16  1.342E-08  1.812E-08  1.048E-08  3.930E-16  3.895E-16  1.00E-07
  6.500E-03 4.38271E-16  1.396E-08  1.812E-08  1.048E-08  4.087E-16  4.051E-16  1.00E-07
  6.750E-03 4.38271E-16  1.449E-08  1.812E-08  1.048E-08  4.244E-16  4.207E-16  1.00E-07
  7.000E-03 4.38271E-16  1.503E-08  1.812E-08  1.048E-08  4.402E-16  4.362E-16  1.00E-07
  7.250E-03 4.38271E-16  1.557E-08  1.812E-08  1.048E-08  4.559E-16  4.518E-16  1.00E-07
  7.500E-03 4.38271E-16  1.610E-08  1.812E-08  1.048E-08  4.716E-16  4.674E-16  1.00E-07
  7.750E-03 4.38271E-16  1.664E-08  1.812E-08  1.048E-08  4.873E-16  4.830E-16  1.00E-07
  8.000E-03 4.38271E-16  1.718E-08  1.812E-08  1.048E-08  5.030E-16  4.986E-16  1.00E-07
  8.250E-03 4.38271E-16  1.771E-08  1.812E-08  1.048E-08  5.188E-16  5.141E-16  1.00E-07
  8.500E-03 4.38271E-16  1.825E-08  1.812E-08  1.048E-08  5.345E-16  5.297E-16  1.00E-07
  8.750E-03 4.38271E-16  1.879E-08  1.812E-08  1.048E-08  5.502E-16  5.453E-16  1.00E-07
  9.000E-03 4.38271E-16  1.932E-08  1.812E-08  1.048E-08  5.659E-16  5.609E-16  1.00E-07
  9.250E-03 4.38271E-16  1.986E-08  1.812E-08  1.048E-08  5.816E-16  5.764E-16  1.00E-07
  9.500E-03 4.38271E-16  2.040E-08  1.812E-08  1.048E-08  5.974E-16  5.920E-16  1.00E-07
  9.750E-03 4.38271E-16  2.093E-08  1.812E-08  1.048E-08  6.131E-16  6.076E-16  1.00E-07
  1.000E-02 4.38271E-16  2.147E-08  1.812E-08  1.048E-08  6.288E-16  6.232E-16  1.00E-07
  1.250E-02 4.38271E-16  2.684E-08  1.812E-08  1.048E-08  7.860E-16  7.790E-16  1.00E-07
  1.500E-02 4.38271E-16  3.220E-08  1.812E-08  1.048E-08  9.432E-16  9.348E-16  1.00E-07
  1.750E-02 4.38271E-16  3.757E-08  1.812E-08  1.048E-08  1.100E-15  1.091E-15  1.00E-07
  2.000E-02 4.38271E-16  4.294E-08  1.812E-08  1.048E-08  1.258E-15  1.246E-15  1.00E-07
  2.250E-02 4.38270E-16  4.831E-08  1.812E-08  1.048E-08  1.415E-15  1.402E-15  1.00E-07
  2.500E-02 4.38270E-16  5.367E-08  1.812E-08  1.048E-08  1.572E-15  1.558E-15  1.00E-07
  2.750E-02 4.38270E-16  5.904E-08  1.812E-08  1.048E-08  1.729E-15  1.714E-15  1.00E-07
  3.000E-02 4.38270E-16  6.441E-08  1.812E-08  1.048E-08  1.886E-15  1.870E-15  1.00E-07
  3.250E-02 4.38269E-16  6.978E-08  1.812E-08  1.048E-08  2.044E-15  2.025E-15  1.00E-07
  3.500E-02 4.38269E-16  7.514E-08  1.812E-08  1.048E-08  2.201E-15  2.181E-15  1.00E-07
  3.750E-02 4.38269E-16  8.051E-08  1.812E-08  1.048E-08  2.358E-15  2.337E-15  1.00E-07
  4.000E-02 4.38268E-16  8.588E-08  1.812E-08  1.048E-08  2.515E-15  2.493E-15  1.00E-07
  4.250E-02 4.38268E-16  9.124E-08  1.812E-08  1.048E-08  2.672E-15  2.649E-15  1.00E-07
  4.500E-02 4.38267E-16  9.661E-08  1.812E-08  1.048E-08  2.830E-15  2.804E-15  1.00E-07
  4.750E-02 4.38267E-16  1.020E-07  1.812E-08  1.048E-08  2.987E-15  2.960E-15  1.00E-07
  5.000E-02 4.38266E-16  1.073E-07  1.812E-08  1.048E-08  3.144E-15  3.116E-15  1.00E-07
  5.250E-02 4.38266E-16  1.127E-07  1.812E-08  1.048E-08  3.301E-15  3.272E-15  1.00E-07
  5.500E-02 4.38265E-16  1.181E-07  1.812E-08  1.048E-08  3.458E-15  3.428E-15  1.00E-07
  5.750E-02 4.38265E-16  1.234E-07  1.812E-08  1.048E-08  3.616E-15  3.583E-15  1.00E-07
  6.000E-02 4.38264E-16  1.288E-07  1.812E-08  1.048E-08  3.773E-15  3.739E-15  1.00E-07
  6.250E-02 4.38264E-16  1.342E-07  1.812E-08  1.048E-08  3.930E-15  3.895E-15  1.00E-07
  6.500E-02 4.38263E-16  1.396E-07  1.812E-08  1.048E-08  4.087E-15  4.051E-15  1.00E-07
  6.750E-02 4.38262E-16  1.449E-07  1.812E-08  1.048E-08  4.244E-15  4.207E-15  1.00E-07
  7.000E-02 4.38262E-16  1.503E-07  1.812E-08  1.048E-08  4.402E-15  4.362E-15  1.00E-07
  7.250E-02 4.38261E-16  1.557E-07  1.812E-08  1.048E-08  4.559E-15  4.518E-15  1.00E-07
  7.500E-02 4.38260E-16  1.610E-07  1.812E-08  1.048E-08  4.716E-15  4.674E-15  1.00E-07
  7.750E-02 4.38259E-16  1.664E-07  1.812E-08  1.048E-08  4.873E-15  4.830E-15  1.00E-07
  8.000E-02 4.38259E-16  1.718E-07  1.812E-08  1.048E-08  5.030E-15  4.985E-15  1.00E-07
  8.250E-02 4.38258E-16  1.771E-07  1.812E-08  1.048E-08  5.188E-15  5.141E-15  1.00E-07
  8.500E-02 4.38257E-16  1.825E-07  1.812E-08  1.048E-08  5.345E-15  5.297E-15  1.00E-07
  8.750E-02 4.38256E-16  1.879E-07  1.812E-08  1.048E-08  5.502E-15  5.453E-15  1.00E-07
  9.000E-02 4.38255E-16  1.932E-07  1.812E-08  1.048E-08  5.659E-15  5.609E-15  1.00E-07
  9.250E-02 4.38254E-16  1.986E-07  1.812E-08  1.048E-08  5.816E-15  5.764E-15  1.00E-07
  9.500E-02 4.38253E-16  2.040E-07  1.812E-08  1.048E-08  5.973E-15  5.920E-15  1.00E-07
  9.750E-02 4.38252E-16  2.093E-07  1.812E-08  1.048E-08  6.131E-15  6.076E-15  1.00E-07
  1.000E-01 4.38251E-16  2.147E-07  1.812E-08  1.048E-08  6.288E-15  6.232E-15  1.00E-07
  1.250E-01 4.38240E-16  2.684E-07  1.812E-08  1.048E-08  7.860E-15  7.790E-15  1.00E-07
  1.500E-01 4.38226E-16  3.221E-07  1.812E-08  1.048E-08  9.431E-15  9.348E-15  1.00E-07
  1.750E-01 4.38210E-16  3.757E-07  1.812E-08  1.048E-08  1.100E-14  1.091E-14  1.00E-07
  2.000E-01 4.38191E-16  4.294E-07  1.812E-08  1.048E-08  1.257E-14  1.246E-14  1.00E-07
  2.250E-01 4.38170E-16  4.831E-07  1.812E-08  1.048E-08  1.415E-14  1.402E-14  1.00E-07
  2.500E-01 4.38146E-16  5.368E-07  1.812E-08  1.048E-08  1.572E-14  1.558E-14  1.00E-07
  2.750E-01 4.38120E-16  5.905E-07  1.812E-08  1.048E-08  1.729E-14  1.714E-14  1.00E-07
  3.000E-01 4.38091E-16  6.442E-07  1.812E-08  1.048E-08  1.886E-14  1.869E-14  1.00E-07
  3.250E-01 4.38060E-16  6.979E-07  1.812E-08  1.048E-08  2.043E-14  2.025E-14  1.00E-07
  3.500E-01 4.38026E-16  7.516E-07  1.812E-08  1.048E-08  2.200E-14  2.181E-14  1.00E-07
  3.750E-01 4.37990E-16  8.053E-07  1.812E-08  1.048E-08  2.357E-14  2.337E-14  1.00E-07
  4.000E-01 4.37951E-16  8.591E-07  1.812E-08  1.048E-08  2.514E-14  2.493E-14  1.00E-07
  4.250E-01 4.37910E-16  9.128E-07  1.811E-08  1.048E-08  2.671E-14  2.648E-14  1.00E-07
  4.500E-01 4.37866E-16  9.665E-07  1.811E-08  1.048E-08  2.828E-14  2.804E-14  1.00E-07
  4.750E-01 4.37819E-16  1.020E-06  1.811E-08  1.048E-08  2.985E-14  2.960E-14  1.00E-07
  5.000E-01 4.37771E-16  1.074E-06  1.811E-08  1.048E-08  3.141E-14  3.116E-14  1.00E-07
  5.250E-01 4.37719E-16  1.128E-06  1.811E-08  1.048E-08  3.298E-14  3.271E-14  1.00E-07
  5.500E-01 4.37666E-16  1.182E-06  1.811E-08  1.048E-08  3.455E-14  3.427E-14  1.00E-07
  5.750E-01 4.37609E-16  1.235E-06  1.811E-08  1.048E-08  3.612E-14  3.583E-14  1.00E-07
  6.000E-01 4.37551E-16  1.289E-06  1.810E-08  1.048E-08  3.768E-14  3.738E-14  1.00E-07
  6.250E-01 4.37489E-16  1.343E-06  1.810E-08  1.048E-08  3.925E-14  3.894E-14  1.00E-07
  6.500E-01 4.37426E-16  1.397E-06  1.810E-08  1.048E-08  4.082E-14  4.050E-14  1.00E-07
  6.750E-01 4.37359E-16  1.451E-06  1.810E-08  1.048E-08  4.238E-14  4.206E-14  1.00E-07
  7.000E-01 4.37291E-16  1.504E-06  1.810E-08  1.048E-08  4.394E-14  4.361E-14  1.00E-07
  7.250E-01 4.37220E-16  1.558E-06  1.810E-08  1.048E-08  4.551E-14  4.517E-14  1.00E-07
  7.500E-01 4.37146E-16  1.612E-06  1.809E-08  1.048E-08  4.707E-14  4.673E-14  1.00E-07
  7.750E-01 4.37070E-16  1.666E-06  1.809E-08  1.048E-08  4.864E-14  4.828E-14  1.00E-07
  8.000E-01 4.36991E-16  1.720E-06  1.809E-08  1.047E-08  5.020E-14  4.984E-14  1.00E-07
  8.250E-01 4.36910E-16  1.774E-06  1.809E-08  1.047E-08  5.176E-14  5.140E-14  1.00E-07
  8.500E-01 4.36826E-16  1.828E-06  1.809E-08  1.047E-08  5.332E-14  5.295E-14  1.00E-07
  8.750E-01 4.36740E-16  1.882E-06  1.808E-08  1.047E-08  5.488E-14  5.451E-14  1.00E-07
  9.000E-01 4.36652E-16  1.936E-06  1.808E-08  1.047E-08  5.644E-14  5.606E-14  1.00E-07
  9.250E-01 4.36561E-16  1.990E-06  1.808E-08  1.047E-08  5.800E-14  5.762E-14  1.00E-07
  9.500E-01 4.36468E-16  2.044E-06  1.808E-08  1.047E-08  5.956E-14  5.918E-14  1.00E-07
  9.750E-01 4.36372E-16  2.098E-06  1.807E-08  1.047E-08  6.112E-14  6.073E-14  1.00E-07
  1.000E+00 4.36273E-16  2.152E-06  1.807E-08  1.047E-08  6.267E-14  6.229E-14  1.00E-07
  1.100E+00 4.35855E-16  2.368E-06  1.806E-08  1.047E-08  6.889E-14  6.851E-14  1.00E-07
  1.200E+00 4.35398E-16  2.584E-06  1.805E-08  1.047E-08  7.510E-14  7.473E-14  1.00E-07
  1.300E+00 4.34902E-16  2.801E-06  1.804E-08  1.047E-08  8.129E-14  8.095E-14  1.00E-07
  1.400E+00 4.34367E-16  3.018E-06  1.802E-08  1.047E-08  8.746E-14  8.716E-14  1.00E-07
  1.500E+00 4.33793E-16  3.236E-06  1.801E-08  1.046E-08  9.362E-14  9.337E-14  1.00E-07
  1.600E+00 4.33181E-16  3.454E-06  1.799E-08  1.046E-08  9.976E-14  9.958E-14  1.00E-07
  1.700E+00 4.32530E-16  3.673E-06  1.798E-08  1.046E-08  1.059E-13  1.058E-13  1.00E-07
  1.800E+00 4.31842E-16  3.892E-06  1.796E-08  1.046E-08  1.120E-13  1.120E-13  1.00E-07
  1.900E+00 4.31115E-16  4.111E-06  1.794E-08  1.045E-08  1.181E-13  1.182E-13  1.00E-07
  2.000E+00 4.30352E-16  4.331E-06  1.792E-08  1.045E-08  1.241E-13  1.244E-13  1.00E-07
  2.100E+00 4.29551E-16  4.551E-06  1.790E-08  1.045E-08  1.301E-13  1.306E-13  1.00E-07
  2.200E+00 4.28713E-16  4.773E-06  1.788E-08  1.045E-08  1.361E-13  1.368E-13  1.00E-07
  2.300E+00 4.27839E-16  4.994E-06  1.785E-08  1.044E-08  1.421E-13  1.430E-13  1.00E-07
  2.400E+00 4.26928E-16  5.217E-06  1.783E-08  1.044E-08  1.481E-13  1.491E-13  1.00E-07
  2.500E+00 4.25981E-16  5.440E-06  1.781E-08  1.044E-08  1.540E-13  1.553E-13  1.00E-07
  2.600E+00 4.24999E-16  5.664E-06  1.778E-08  1.043E-08  1.599E-13  1.615E-13  1.00E-07
  2.700E+00 4.23981E-16  5.888E-06  1.775E-08  1.043E-08  1.657E-13  1.676E-13  1.00E-07
  2.800E+00 4.22929E-16  6.113E-06  1.773E-08  1.042E-08  1.716E-13  1.738E-13  1.00E-07
  2.900E+00 4.21842E-16  6.339E-06  1.770E-08  1.042E-08  1.774E-13  1.800E-13  1.00E-07
  3.000E+00 4.20720E-16  6.566E-06  1.767E-08  1.042E-08  1.831E-13  1.861E-13  1.00E-07
  3.100E+00 4.19565E-16  6.794E-06  1.764E-08  1.041E-08  1.888E-13  1.923E-13  1.00E-07
  3.200E+00 4.18376E-16  7.022E-06  1.761E-08  1.041E-08  1.945E-13  1.984E-13  1.00E-07
  3.300E+00 4.17155E-16  7.252E-06  1.758E-08  1.040E-08  2.002E-13  2.045E-13  1.00E-07
  3.400E+00 4.15901E-16  7.482E-06  1.754E-08  1.040E-08  2.058E-13  2.107E-13  1.00E-07
  3.500E+00 4.14614E-16  7.713E-06  1.751E-08  1.039E-08  2.114E-13  2.168E-13  1.00E-07
  3.600E+00 4.13296E-16  7.945E-06  1.747E-08  1.039E-08  2.169E-13  2.229E-13  1.00E-07
  3.700E+00 4.11947E-16  8.179E-06  1.744E-08  1.038E-08  2.224E-13  2.290E-13  1.00E-07
  3.800E+00 4.10567E-16  8.413E-06  1.740E-08  1.038E-08  2.278E-13  2.351E-13  1.00E-07
  3.900E+00 4.09156E-16  8.648E-06  1.737E-08  1.037E-08  2.332E-13  2.412E-13  1.00E-07
  4.000E+00 4.07716E-16  8.885E-06  1.733E-08  1.037E-08  2.386E-13  2.473E-13  1.00E-07
  4.100E+00 4.06246E-16  9.122E-06  1.729E-08  1.036E-08  2.439E-13  2.534E-13  1.00E-07
  4.200E+00 4.04748E-16  9.361E-06  1.725E-08  1.036E-08  2.492E-13  2.594E-13  1.00E-07
  4.300E+00 4.03220E-16  9.601E-06  1.721E-08  1.035E-08  2.544E-13  2.655E-13  1.00E-07
  4.400E+00 4.01665E-16  9.842E-06  1.717E-08  1.034E-08  2.595E-13  2.716E-13  1.00E-07
  4.500E+00 4.00083E-16  1.008E-05  1.712E-08  1.034E-08  2.647E-13  2.776E-13  1.00E-07
  4.600E+00 3.98474E-16  1.033E-05  1.708E-08  1.033E-08  2.697E-13  2.836E-13  1.00E-07
  4.700E+00 3.96838E-16  1.057E-05  1.704E-08  1.033E-08  2.748E-13  2.897E-13  1.00E-07
  4.800E+00 3.95176E-16  1.082E-05  1.699E-08  1.032E-08  2.797E-13  2.957E-13  1.00E-07
  4.900E+00 3.93489E-16  1.107E-05  1.695E-08  1.031E-08  2.847E-13  3.017E-13  1.00E-07
  5.000E+00 3.91777E-16  1.132E-05  1.690E-08  1.031E-08  2.895E-13  3.077E-13  1.00E-07
  5.100E+00 3.90041E-16  1.157E-05  1.685E-08  1.030E-08  2.943E-13  3.137E-13  1.00E-07
  5.200E+00 3.88281E-16  1.182E-05  1.680E-08  1.029E-08  2.991E-13  3.197E-13  1.00E-07
  5.300E+00 3.86498E-16  1.207E-05  1.676E-08  1.028E-08  3.038E-13  3.257E-13  1.00E-07
  5.400E+00 3.84693E-16  1.233E-05  1.671E-08  1.028E-08  3.084E-13  3.317E-13  1.00E-07
  5.500E+00 3.82865E-16  1.258E-05  1.666E-08  1.027E-08  3.130E-13  3.376E-13  1.00E-07
  5.600E+00 3.81015E-16  1.284E-05  1.660E-08  1.026E-08  3.176E-13  3.436E-13  1.00E-07
  5.700E+00 3.79145E-16  1.310E-05  1.655E-08  1.025E-08  3.220E-13  3.495E-13  1.00E-07
  5.800E+00 3.77254E-16  1.336E-05  1.650E-08  1.025E-08  3.264E-13  3.554E-13  1.00E-07
  5.900E+00 3.75343E-16  1.362E-05  1.645E-08  1.024E-08  3.308E-13  3.613E-13  1.00E-07
  6.000E+00 3.73413E-16  1.389E-05  1.639E-08  1.023E-08  3.351E-13  3.673E-13  1.00E-07
  6.100E+00 3.71464E-16  1.415E-05  1.634E-08  1.022E-08  3.393E-13  3.731E-13  1.00E-07
  6.200E+00 3.69497E-16  1.442E-05  1.628E-08  1.021E-08  3.435E-13  3.790E-13  1.00E-07
  6.300E+00 3.67512E-16  1.469E-05  1.623E-08  1.020E-08  3.476E-13  3.849E-13  1.00E-07
  6.400E+00 3.65510E-16  1.496E-05  1.617E-08  1.020E-08  3.517E-13  3.908E-13  1.00E-07
  6.500E+00 3.63492E-16  1.523E-05  1.612E-08  1.019E-08  3.557E-13  3.966E-13  1.00E-07
  6.600E+00 3.61458E-16  1.551E-05  1.606E-08  1.018E-08  3.596E-13  4.025E-13  1.00E-07
  6.700E+00 3.59408E-16  1.578E-05  1.600E-08  1.017E-08  3.634E-13  4.083E-13  1.00E-07
  6.800E+00 3.57343E-16  1.606E-05  1.594E-08  1.016E-08  3.672E-13  4.141E-13  1.00E-07
  6.900E+00 3.55264E-16  1.634E-05  1.588E-08  1.015E-08  3.710E-13  4.199E-13  1.00E-07
  7.000E+00 3.53171E-16  1.662E-05  1.582E-08  1.014E-08  3.746E-13  4.257E-13  1.00E-07
  7.100E+00 3.51065E-16  1.691E-05  1.576E-08  1.013E-08  3.782E-13  4.315E-13  1.00E-07
  7.200E+00 3.48946E-16  1.720E-05  1.570E-08  1.012E-08  3.818E-13  4.373E-13  1.00E-07
  7.300E+00 3.46816E-16  1.748E-05  1.564E-08  1.011E-08  3.852E-13  4.430E-13  1.00E-07
  7.400E+00 3.44673E-16  1.777E-05  1.558E-08  1.010E-08  3.886E-13  4.487E-13  1.00E-07
  7.500E+00 3.42520E-16  1.807E-05  1.551E-08  1.009E-08  3.920E-13  4.545E-13  1.00E-07
  7.600E+00 3.40356E-16  1.836E-05  1.545E-08  1.008E-08  3.952E-13  4.602E-13  1.00E-07
  7.700E+00 3.38182E-16  1.866E-05  1.539E-08  1.007E-08  3.984E-13  4.659E-13  1.00E-07
  7.800E+00 3.35999E-16  1.896E-05  1.532E-08  1.006E-08  4.016E-13  4.716E-13  1.00E-07
  7.900E+00 3.33807E-16  1.926E-05  1.526E-08  1.005E-08  4.046E-13  4.773E-13  1.00E-07
  8.000E+00 3.31606E-16  1.956E-05  1.519E-08  1.004E-08  4.076E-13  4.829E-13  1.00E-07
  8.100E+00 3.29398E-16  1.987E-05  1.513E-08  1.003E-08  4.106E-13  4.886E-13  1.00E-07
  8.200E+00 3.27183E-16  2.017E-05  1.506E-08  1.002E-08  4.134E-13  4.942E-13  1.00E-07
