

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.60000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.51264258E-01      0.00000000E+00
       1      2.64106480E-01      2.64184534E-01
       2      1.41635170E-01      1.41666398E-01
       3      7.88276721E-02      7.88433655E-02
       4      4.46148921E-02      4.46233750E-02
       5      2.54708559E-02      2.54755887E-02
       6      1.46091516E-02      1.46118339E-02
       7      8.39964279E-03      8.40117564E-03
       8      4.83491338E-03      4.83579320E-03
       9      2.78402172E-03      2.78452785E-03
      10      1.60291773E-03      1.60320916E-03
      11      9.22540948E-04      9.22708795E-04
      12      5.30674462E-04      5.30771113E-04
      13      3.05072503E-04      3.05128132E-04
      14      1.75264654E-04      1.75296654E-04
      15      1.00623234E-04      1.00641630E-04
      16      5.77322509E-05      5.77428191E-05
      17      3.31026641E-05      3.31087312E-05
      18      1.89688921E-05      1.89723729E-05
      19      1.08634318E-05      1.08654276E-05
      20      6.21799121E-06      6.21913476E-06
      21      3.55715687E-06      3.55781174E-06
      22      2.03393628E-06      2.03431110E-06
      23      1.16242302E-06      1.16263743E-06
      24      6.64039777E-07      6.64162369E-07
      25      3.79172627E-07      3.79242687E-07
      26      2.16422468E-07      2.16462491E-07
      27      1.23480612E-07      1.23503464E-07
      28      7.04262195E-08      7.04392634E-08
      29      4.01529591E-08      4.01603978E-08
      30      2.28852092E-08      2.28894532E-08
      31      1.30392581E-08      1.30416786E-08
      32      7.42705010E-09      7.42842892E-09
      33      4.22917535E-09      4.22995882E-09
      34      2.40753541E-09      2.40798814E-09
      35      1.37012124E-09      1.37037725E-09
      36      7.79510009E-10      7.79654406E-10
      37      4.43401561E-10      4.43483177E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.31151E-17  0.000E+00  5.666E-09  1.005E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.31151E-17 -1.253E-11  5.666E-09  1.005E-09  1.639E-18  2.542E-19  1.00E-07
  1.250E-04 3.31151E-17 -1.566E-11  5.666E-09  1.005E-09  2.049E-18  3.177E-19  1.00E-07
  1.500E-04 3.31151E-17 -1.879E-11  5.666E-09  1.005E-09  2.459E-18  3.812E-19  1.00E-07
  1.750E-04 3.31151E-17 -2.192E-11  5.666E-09  1.005E-09  2.869E-18  4.448E-19  1.00E-07
  2.000E-04 3.31151E-17 -2.505E-11  5.666E-09  1.005E-09  3.278E-18  5.083E-19  1.00E-07
  2.250E-04 3.31151E-17 -2.818E-11  5.666E-09  1.005E-09  3.688E-18  5.719E-19  1.00E-07
  2.500E-04 3.31151E-17 -3.132E-11  5.666E-09  1.005E-09  4.098E-18  6.354E-19  1.00E-07
  2.750E-04 3.31151E-17 -3.445E-11  5.666E-09  1.005E-09  4.508E-18  6.989E-19  1.00E-07
  3.000E-04 3.31151E-17 -3.758E-11  5.666E-09  1.005E-09  4.918E-18  7.625E-19  1.00E-07
  3.250E-04 3.31151E-17 -4.071E-11  5.666E-09  1.005E-09  5.327E-18  8.260E-19  1.00E-07
  3.500E-04 3.31151E-17 -4.384E-11  5.666E-09  1.005E-09  5.737E-18  8.895E-19  1.00E-07
  3.750E-04 3.31151E-17 -4.697E-11  5.666E-09  1.005E-09  6.147E-18  9.531E-19  1.00E-07
  4.000E-04 3.31151E-17 -5.010E-11  5.666E-09  1.005E-09  6.557E-18  1.017E-18  1.00E-07
  4.250E-04 3.31151E-17 -5.324E-11  5.666E-09  1.005E-09  6.966E-18  1.080E-18  1.00E-07
  4.500E-04 3.31151E-17 -5.637E-11  5.666E-09  1.005E-09  7.376E-18  1.144E-18  1.00E-07
