

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.34000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -2.82442347E-01      0.00000000E+00
       1      1.47200068E+00      1.47306568E+00
       2      7.35725903E-01      7.35946759E-01
       3      3.78533739E-01      3.78617738E-01
       4      1.97215169E-01      1.97253833E-01
       5      1.04165526E-01      1.04184659E-01
       6      5.57340469E-02      5.57438858E-02
       7      3.01471279E-02      3.01523102E-02
       8      1.64534756E-02      1.64562500E-02
       9      9.04680079E-03      9.04830362E-03
      10      5.00564222E-03      5.00646368E-03
      11      2.78463828E-03      2.78509059E-03
      12      1.55637572E-03      1.55662630E-03
      13      8.73451184E-04      8.73590730E-04
      14      4.91945393E-04      4.92023461E-04
      15      2.77939133E-04      2.77982982E-04
      16      1.57455494E-04      1.57480209E-04
      17      8.94087301E-05      8.94227022E-05
      18      5.08711076E-05      5.08790273E-05
      19      2.89936115E-05      2.89981108E-05
      20      1.65484988E-05      1.65510599E-05
      21      9.45668750E-06      9.45814770E-06
      22      5.40947637E-06      5.41031006E-06
      23      3.09692229E-06      3.09739883E-06
      24      1.77418071E-06      1.77445337E-06
      25      1.01695268E-06      1.01710881E-06
      26      5.83163113E-07      5.83252579E-07
      27      3.34521615E-07      3.34572899E-07
      28      1.91941057E-07      1.91970467E-07
      29      1.10151640E-07      1.10168515E-07
      30      6.32220393E-08      6.32317244E-08
      31      3.62894178E-08      3.62949695E-08
      32      2.08308179E-08      2.08340106E-08
      33      1.19573144E-08      1.19591508E-08
      34      6.86355142E-09      6.86459918E-09
      35      3.93954188E-09      3.94014389E-09
      36      2.26104842E-09      2.26139372E-09
      37      1.29753591E-09      1.29773053E-09
      38      7.44528780E-10      7.44636904E-10
      39      4.27191343E-10      4.27253427E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.97109E-16  0.000E+00  1.632E-08  1.144E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.97109E-16  2.387E-10  1.632E-08  1.144E-08  1.979E-18  4.292E-18  1.00E-07
  1.250E-04 3.97109E-16  2.984E-10  1.632E-08  1.144E-08  2.474E-18  5.365E-18  1.00E-07
  1.500E-04 3.97109E-16  3.581E-10  1.632E-08  1.144E-08  2.969E-18  6.437E-18  1.00E-07
  1.750E-04 3.97109E-16  4.178E-10  1.632E-08  1.144E-08  3.464E-18  7.510E-18  1.00E-07
  2.000E-04 3.97109E-16  4.774E-10  1.632E-08  1.144E-08  3.959E-18  8.583E-18  1.00E-07
  2.250E-04 3.97109E-16  5.371E-10  1.632E-08  1.144E-08  4.453E-18  9.656E-18  1.00E-07
  2.500E-04 3.97109E-16  5.968E-10  1.632E-08  1.144E-08  4.948E-18  1.073E-17  1.00E-07
  2.750E-04 3.97109E-16  6.565E-10  1.632E-08  1.144E-08  5.443E-18  1.180E-17  1.00E-07
  3.000E-04 3.97109E-16  7.162E-10  1.632E-08  1.144E-08  5.938E-18  1.287E-17  1.00E-07
  3.250E-04 3.97109E-16  7.759E-10  1.632E-08  1.144E-08  6.433E-18  1.395E-17  1.00E-07
  3.500E-04 3.97109E-16  8.355E-10  1.632E-08  1.144E-08  6.928E-18  1.502E-17  1.00E-07
  3.750E-04 3.97109E-16  8.952E-10  1.632E-08  1.144E-08  7.422E-18  1.609E-17  1.00E-07
  4.000E-04 3.97109E-16  9.549E-10  1.632E-08  1.144E-08  7.917E-18  1.717E-17  1.00E-07
  4.250E-04 3.97109E-16  1.015E-09  1.632E-08  1.144E-08  8.412E-18  1.824E-17  1.00E-07
  4.500E-04 3.97109E-16  1.074E-09  1.632E-08  1.144E-08  8.907E-18  1.931E-17  1.00E-07
  4.750E-04 3.97109E-16  1.134E-09  1.632E-08  1.144E-08  9.402E-18  2.039E-17  1.00E-07
  5.000E-04 3.97109E-16  1.194E-09  1.632E-08  1.144E-08  9.896E-18  2.146E-17  1.00E-07
  5.250E-04 3.97109E-16  1.253E-09  1.632E-08  1.144E-08  1.039E-17  2.253E-17  1.00E-07
  5.500E-04 3.97109E-16  1.313E-09  1.632E-08  1.144E-08  1.089E-17  2.360E-17  1.00E-07
  5.750E-04 3.97109E-16  1.373E-09  1.632E-08  1.144E-08  1.138E-17  2.468E-17  1.00E-07
  6.000E-04 3.97109E-16  1.432E-09  1.632E-08  1.144E-08  1.188E-17  2.575E-17  1.00E-07
  6.250E-04 3.97109E-16  1.492E-09  1.632E-08  1.144E-08  1.237E-17  2.682E-17  1.00E-07
  6.500E-04 3.97109E-16  1.552E-09  1.632E-08  1.144E-08  1.287E-17  2.790E-17  1.00E-07
  6.750E-04 3.97109E-16  1.611E-09  1.632E-08  1.144E-08  1.336E-17  2.897E-17  1.00E-07
  7.000E-04 3.97109E-16  1.671E-09  1.632E-08  1.144E-08  1.386E-17  3.004E-17  1.00E-07
  7.250E-04 3.97109E-16  1.731E-09  1.632E-08  1.144E-08  1.435E-17  3.111E-17  1.00E-07
  7.500E-04 3.97109E-16  1.790E-09  1.632E-08  1.144E-08  1.484E-17  3.219E-17  1.00E-07
  7.750E-04 3.97109E-16  1.850E-09  1.632E-08  1.144E-08  1.534E-17  3.326E-17  1.00E-07
  8.000E-04 3.97109E-16  1.910E-09  1.632E-08  1.144E-08  1.583E-17  3.433E-17  1.00E-07
  8.250E-04 3.97109E-16  1.969E-09  1.632E-08  1.144E-08  1.633E-17  3.541E-17  1.00E-07
  8.500E-04 3.97109E-16  2.029E-09  1.632E-08  1.144E-08  1.682E-17  3.648E-17  1.00E-07
  8.750E-04 3.97109E-16  2.089E-09  1.632E-08  1.144E-08  1.732E-17  3.755E-17  1.00E-07
  9.000E-04 3.97109E-16  2.149E-09  1.632E-08  1.144E-08  1.781E-17  3.862E-17  1.00E-07
  9.250E-04 3.97109E-16  2.208E-09  1.632E-08  1.144E-08  1.831E-17  3.970E-17  1.00E-07
  9.500E-04 3.97109E-16  2.268E-09  1.632E-08  1.144E-08  1.880E-17  4.077E-17  1.00E-07
  9.750E-04 3.97109E-16  2.328E-09  1.632E-08  1.144E-08  1.930E-17  4.184E-17  1.00E-07
  1.000E-03 3.97109E-16  2.387E-09  1.632E-08  1.144E-08  1.979E-17  4.292E-17  1.00E-07
  1.250E-03 3.97109E-16  2.984E-09  1.632E-08  1.144E-08  2.474E-17  5.365E-17  1.00E-07
  1.500E-03 3.97109E-16  3.581E-09  1.632E-08  1.144E-08  2.969E-17  6.437E-17  1.00E-07
  1.750E-03 3.97109E-16  4.178E-09  1.632E-08  1.144E-08  3.464E-17  7.510E-17  1.00E-07
  2.000E-03 3.97109E-16  4.774E-09  1.632E-08  1.144E-08  3.959E-17  8.583E-17  1.00E-07
  2.250E-03 3.97109E-16  5.371E-09  1.632E-08  1.144E-08  4.453E-17  9.656E-17  1.00E-07
