  4.250E-03 3.76952E-16  1.036E-08  1.523E-08  1.204E-08  5.584E-18  1.326E-16  1.00E-07
  4.500E-03 3.76952E-16  1.096E-08  1.523E-08  1.204E-08  5.912E-18  1.404E-16  1.00E-07
  4.750E-03 3.76952E-16  1.157E-08  1.523E-08  1.204E-08  6.241E-18  1.482E-16  1.00E-07
  5.000E-03 3.76952E-16  1.218E-08  1.523E-08  1.204E-08  6.569E-18  1.560E-16  1.00E-07
  5.250E-03 3.76952E-16  1.279E-08  1.523E-08  1.204E-08  6.898E-18  1.638E-16  1.00E-07
  5.500E-03 3.76952E-16  1.340E-08  1.523E-08  1.204E-08  7.226E-18  1.715E-16  1.00E-07
  5.750E-03 3.76952E-16  1.401E-08  1.523E-08  1.204E-08  7.555E-18  1.793E-16  1.00E-07
  6.000E-03 3.76952E-16  1.462E-08  1.523E-08  1.204E-08  7.883E-18  1.871E-16  1.00E-07
  6.250E-03 3.76952E-16  1.523E-08  1.523E-08  1.204E-08  8.211E-18  1.949E-16  1.00E-07
  6.500E-03 3.76952E-16  1.584E-08  1.523E-08  1.204E-08  8.540E-18  2.027E-16  1.00E-07
  6.750E-03 3.76952E-16  1.645E-08  1.523E-08  1.204E-08  8.868E-18  2.105E-16  1.00E-07
  7.000E-03 3.76952E-16  1.706E-08  1.523E-08  1.204E-08  9.197E-18  2.183E-16  1.00E-07
  7.250E-03 3.76952E-16  1.766E-08  1.523E-08  1.204E-08  9.525E-18  2.261E-16  1.00E-07
  7.500E-03 3.76952E-16  1.827E-08  1.523E-08  1.204E-08  9.854E-18  2.339E-16  1.00E-07
  7.750E-03 3.76952E-16  1.888E-08  1.523E-08  1.204E-08  1.018E-17  2.417E-16  1.00E-07
  8.000E-03 3.76952E-16  1.949E-08  1.523E-08  1.204E-08  1.051E-17  2.495E-16  1.00E-07
  8.250E-03 3.76952E-16  2.010E-08  1.523E-08  1.204E-08  1.084E-17  2.573E-16  1.00E-07
  8.500E-03 3.76952E-16  2.071E-08  1.523E-08  1.204E-08  1.117E-17  2.651E-16  1.00E-07
  8.750E-03 3.76951E-16  2.132E-08  1.523E-08  1.204E-08  1.150E-17  2.729E-16  1.00E-07
  9.000E-03 3.76951E-16  2.193E-08  1.523E-08  1.204E-08  1.182E-17  2.807E-16  1.00E-07
  9.250E-03 3.76951E-16  2.254E-08  1.523E-08  1.204E-08  1.215E-17  2.885E-16  1.00E-07
  9.500E-03 3.76951E-16  2.315E-08  1.523E-08  1.204E-08  1.248E-17  2.963E-16  1.00E-07
  9.750E-03 3.76951E-16  2.376E-08  1.523E-08  1.204E-08  1.281E-17  3.041E-16  1.00E-07
  1.000E-02 3.76951E-16  2.436E-08  1.523E-08  1.204E-08  1.314E-17  3.119E-16  1.00E-07
  1.250E-02 3.76951E-16  3.046E-08  1.523E-08  1.204E-08  1.642E-17  3.899E-16  1.00E-07
  1.500E-02 3.76951E-16  3.655E-08  1.523E-08  1.204E-08  1.971E-17  4.679E-16  1.00E-07
  1.750E-02 3.76951E-16  4.264E-08  1.523E-08  1.204E-08  2.299E-17  5.458E-16  1.00E-07
  2.000E-02 3.76951E-16  4.873E-08  1.523E-08  1.204E-08  2.628E-17  6.238E-16  1.00E-07
  2.250E-02 3.76951E-16  5.482E-08  1.523E-08  1.204E-08  2.956E-17  7.018E-16  1.00E-07
  2.500E-02 3.76951E-16  6.091E-08  1.523E-08  1.204E-08  3.285E-17  7.798E-16  1.00E-07
  2.750E-02 3.76951E-16  6.700E-08  1.523E-08  1.204E-08  3.613E-17  8.577E-16  1.00E-07
  3.000E-02 3.76951E-16  7.309E-08  1.523E-08  1.204E-08  3.941E-17  9.357E-16  1.00E-07
  3.250E-02 3.76951E-16  7.919E-08  1.523E-08  1.204E-08  4.270E-17  1.014E-15  1.00E-07
  3.500E-02 3.76951E-16  8.528E-08  1.523E-08  1.204E-08  4.598E-17  1.092E-15  1.00E-07
  3.750E-02 3.76950E-16  9.137E-08  1.523E-08  1.204E-08  4.927E-17  1.170E-15  1.00E-07
  4.000E-02 3.76950E-16  9.746E-08  1.523E-08  1.204E-08  5.255E-17  1.248E-15  1.00E-07
  4.250E-02 3.76950E-16  1.036E-07  1.523E-08  1.204E-08  5.583E-17  1.326E-15  1.00E-07
  4.500E-02 3.76950E-16  1.096E-07  1.523E-08  1.204E-08  5.912E-17  1.404E-15  1.00E-07
  4.750E-02 3.76950E-16  1.157E-07  1.523E-08  1.204E-08  6.240E-17  1.482E-15  1.00E-07
  5.000E-02 3.76949E-16  1.218E-07  1.523E-08  1.204E-08  6.569E-17  1.560E-15  1.00E-07
  5.250E-02 3.76949E-16  1.279E-07  1.523E-08  1.204E-08  6.897E-17  1.638E-15  1.00E-07
  5.500E-02 3.76949E-16  1.340E-07  1.523E-08  1.204E-08  7.225E-17  1.715E-15  1.00E-07
  5.750E-02 3.76949E-16  1.401E-07  1.523E-08  1.204E-08  7.554E-17  1.793E-15  1.00E-07
  6.000E-02 3.76949E-16  1.462E-07  1.523E-08  1.204E-08  7.882E-17  1.871E-15  1.00E-07
  6.250E-02 3.76948E-16  1.523E-07  1.523E-08  1.204E-08  8.210E-17  1.949E-15  1.00E-07
  6.500E-02 3.76948E-16  1.584E-07  1.523E-08  1.204E-08  8.539E-17  2.027E-15  1.00E-07
  6.750E-02 3.76948E-16  1.645E-07  1.523E-08  1.204E-08  8.867E-17  2.105E-15  1.00E-07
  7.000E-02 3.76947E-16  1.706E-07  1.523E-08  1.204E-08  9.195E-17  2.183E-15  1.00E-07
  7.250E-02 3.76947E-16  1.766E-07  1.523E-08  1.204E-08  9.524E-17  2.261E-15  1.00E-07
  7.500E-02 3.76947E-16  1.827E-07  1.523E-08  1.204E-08  9.852E-17  2.339E-15  1.00E-07
  7.750E-02 3.76947E-16  1.888E-07  1.523E-08  1.204E-08  1.018E-16  2.417E-15  1.00E-07
  8.000E-02 3.76946E-16  1.949E-07  1.523E-08  1.204E-08  1.051E-16  2.495E-15  1.00E-07
  8.250E-02 3.76946E-16  2.010E-07  1.523E-08  1.204E-08  1.084E-16  2.573E-15  1.00E-07
  8.500E-02 3.76946E-16  2.071E-07  1.523E-08  1.204E-08  1.117E-16  2.651E-15  1.00E-07
  8.750E-02 3.76945E-16  2.132E-07  1.523E-08  1.204E-08  1.149E-16  2.729E-15  1.00E-07
  9.000E-02 3.76945E-16  2.193E-07  1.523E-08  1.204E-08  1.182E-16  2.807E-15  1.00E-07
  9.250E-02 3.76944E-16  2.254E-07  1.523E-08  1.204E-08  1.215E-16  2.885E-15  1.00E-07
  9.500E-02 3.76944E-16  2.315E-07  1.523E-08  1.204E-08  1.248E-16  2.963E-15  1.00E-07
  9.750E-02 3.76944E-16  2.376E-07  1.523E-08  1.204E-08  1.281E-16  3.041E-15  1.00E-07
  1.000E-01 3.76943E-16  2.437E-07  1.523E-08  1.204E-08  1.313E-16  3.119E-15  1.00E-07
  1.250E-01 3.76939E-16  3.046E-07  1.523E-08  1.204E-08  1.641E-16  3.899E-15  1.00E-07
  1.500E-01 3.76933E-16  3.655E-07  1.523E-08  1.204E-08  1.969E-16  4.679E-15  1.00E-07
  1.750E-01 3.76926E-16  4.264E-07  1.523E-08  1.204E-08  2.297E-16  5.458E-15  1.00E-07
  2.000E-01 3.76918E-16  4.873E-07  1.523E-08  1.204E-08  2.624E-16  6.238E-15  1.00E-07
  2.250E-01 3.76910E-16  5.482E-07  1.523E-08  1.204E-08  2.951E-16  7.018E-15  1.00E-07
  2.500E-01 3.76900E-16  6.092E-07  1.523E-08  1.204E-08  3.278E-16  7.797E-15  1.00E-07
  2.750E-01 3.76889E-16  6.701E-07  1.523E-08  1.204E-08  3.605E-16  8.577E-15  1.00E-07
  3.000E-01 3.76877E-16  7.310E-07  1.523E-08  1.204E-08  3.930E-16  9.357E-15  1.00E-07
  3.250E-01 3.76864E-16  7.920E-07  1.523E-08  1.204E-08  4.256E-16  1.014E-14  1.00E-07
  3.500E-01 3.76850E-16  8.529E-07  1.523E-08  1.204E-08  4.581E-16  1.092E-14  1.00E-07
  3.750E-01 3.76835E-16  9.139E-07  1.523E-08  1.204E-08  4.905E-16  1.170E-14  1.00E-07
  4.000E-01 3.76819E-16  9.748E-07  1.523E-08  1.204E-08  5.229E-16  1.248E-14  1.00E-07
  4.250E-01 3.76802E-16  1.036E-06  1.523E-08  1.204E-08  5.552E-16  1.326E-14  1.00E-07
  4.500E-01 3.76784E-16  1.097E-06  1.523E-08  1.204E-08  5.875E-16  1.403E-14  1.00E-07
  4.750E-01 3.76764E-16  1.158E-06  1.522E-08  1.204E-08  6.197E-16  1.481E-14  1.00E-07
  5.000E-01 3.76744E-16  1.219E-06  1.522E-08  1.204E-08  6.518E-16  1.559E-14  1.00E-07
  5.250E-01 3.76723E-16  1.280E-06  1.522E-08  1.204E-08  6.838E-16  1.637E-14  1.00E-07
  5.500E-01 3.76701E-16  1.341E-06  1.522E-08  1.204E-08  7.158E-16  1.715E-14  1.00E-07
  5.750E-01 3.76677E-16  1.402E-06  1.522E-08  1.204E-08  7.477E-16  1.793E-14  1.00E-07
  6.000E-01 3.76653E-16  1.463E-06  1.522E-08  1.204E-08  7.794E-16  1.871E-14  1.00E-07
  6.250E-01 3.76628E-16  1.524E-06  1.522E-08  1.204E-08  8.111E-16  1.949E-14  1.00E-07
  6.500E-01 3.76601E-16  1.585E-06  1.522E-08  1.204E-08  8.427E-16  2.027E-14  1.00E-07
  6.750E-01 3.76574E-16  1.646E-06  1.522E-08  1.204E-08  8.742E-16  2.105E-14  1.00E-07
  7.000E-01 3.76545E-16  1.707E-06  1.522E-08  1.204E-08  9.056E-16  2.183E-14  1.00E-07
  7.250E-01 3.76516E-16  1.768E-06  1.522E-08  1.204E-08  9.369E-16  2.261E-14  1.00E-07
  7.500E-01 3.76485E-16  1.829E-06  1.522E-08  1.204E-08  9.681E-16  2.339E-14  1.00E-07
  7.750E-01 3.76454E-16  1.890E-06  1.522E-08  1.204E-08  9.991E-16  2.417E-14  1.00E-07
  8.000E-01 3.76421E-16  1.951E-06  1.522E-08  1.204E-08  1.030E-15  2.495E-14  1.00E-07
  8.250E-01 3.76387E-16  2.012E-06  1.521E-08  1.204E-08  1.061E-15  2.573E-14  1.00E-07
  8.500E-01 3.76353E-16  2.073E-06  1.521E-08  1.204E-08  1.092E-15  2.651E-14  1.00E-07
  8.750E-01 3.76317E-16  2.134E-06  1.521E-08  1.204E-08  1.122E-15  2.728E-14  1.00E-07
  9.000E-01 3.76280E-16  2.195E-06  1.521E-08  1.204E-08  1.153E-15  2.806E-14  1.00E-07
  9.250E-01 3.76243E-16  2.256E-06  1.521E-08  1.204E-08  1.183E-15  2.884E-14  1.00E-07
  9.500E-01 3.76204E-16  2.318E-06  1.521E-08  1.204E-08  1.213E-15  2.962E-14  1.00E-07
  9.750E-01 3.76164E-16  2.379E-06  1.521E-08  1.204E-08  1.243E-15  3.040E-14  1.00E-07
  1.000E+00 3.76123E-16  2.440E-06  1.521E-08  1.204E-08  1.273E-15  3.118E-14  1.00E-07
  1.100E+00 3.75949E-16  2.685E-06  1.520E-08  1.204E-08  1.391E-15  3.430E-14  1.00E-07
  1.200E+00 3.75759E-16  2.930E-06  1.520E-08  1.203E-08  1.506E-15  3.741E-14  1.00E-07
  1.300E+00 3.75553E-16  3.175E-06  1.519E-08  1.203E-08  1.618E-15  4.052E-14  1.00E-07
  1.400E+00 3.75330E-16  3.420E-06  1.518E-08  1.203E-08  1.727E-15  4.364E-14  1.00E-07
  1.500E+00 3.75091E-16  3.666E-06  1.518E-08  1.203E-08  1.832E-15  4.675E-14  1.00E-07
  1.600E+00 3.74835E-16  3.912E-06  1.517E-08  1.203E-08  1.934E-15  4.986E-14  1.00E-07
  1.700E+00 3.74564E-16  4.158E-06  1.516E-08  1.203E-08  2.032E-15  5.297E-14  1.00E-07
  1.800E+00 3.74276E-16  4.405E-06  1.516E-08  1.202E-08  2.126E-15  5.608E-14  1.00E-07
  1.900E+00 3.73972E-16  4.652E-06  1.515E-08  1.202E-08  2.216E-15  5.919E-14  1.00E-07
  2.000E+00 3.73652E-16  4.900E-06  1.514E-08  1.202E-08  2.300E-15  6.230E-14  1.00E-07
  2.100E+00 3.73315E-16  5.147E-06  1.513E-08  1.202E-08  2.380E-15  6.540E-14  1.00E-07
  2.200E+00 3.72963E-16  5.396E-06  1.512E-08  1.202E-08  2.455E-15  6.851E-14  1.00E-07
  2.300E+00 3.72595E-16  5.644E-06  1.511E-08  1.201E-08  2.524E-15  7.161E-14  1.00E-07
  2.400E+00 3.72211E-16  5.894E-06  1.510E-08  1.201E-08  2.588E-15  7.471E-14  1.00E-07
  2.500E+00 3.71812E-16  6.143E-06  1.509E-08  1.201E-08  2.646E-15  7.781E-14  1.00E-07
  2.600E+00 3.71396E-16  6.393E-06  1.507E-08  1.201E-08  2.698E-15  8.091E-14  1.00E-07
  2.700E+00 3.70965E-16  6.644E-06  1.506E-08  1.200E-08  2.744E-15  8.401E-14  1.00E-07
  2.800E+00 3.70518E-16  6.895E-06  1.505E-08  1.200E-08  2.783E-15  8.710E-14  1.00E-07
  2.900E+00 3.70056E-16  7.147E-06  1.504E-08  1.200E-08  2.816E-15  9.020E-14  1.00E-07
  3.000E+00 3.69578E-16  7.399E-06  1.502E-08  1.200E-08  2.841E-15  9.329E-14  1.00E-07
  3.100E+00 3.69085E-16  7.652E-06  1.501E-08  1.199E-08  2.859E-15  9.638E-14  1.00E-07
  3.200E+00 3.68577E-16  7.906E-06  1.499E-08  1.199E-08  2.870E-15  9.947E-14  1.00E-07
  3.300E+00 3.68053E-16  8.160E-06  1.498E-08  1.199E-08  2.873E-15  1.026E-13  1.00E-07
  3.400E+00 3.67515E-16  8.415E-06  1.496E-08  1.198E-08  2.869E-15  1.056E-13  1.00E-07
  3.500E+00 3.66961E-16  8.671E-06  1.495E-08  1.198E-08  2.856E-15  1.087E-13  1.00E-07
  3.600E+00 3.66393E-16  8.927E-06  1.493E-08  1.198E-08  2.835E-15  1.118E-13  1.00E-07
  3.700E+00 3.65809E-16  9.184E-06  1.492E-08  1.197E-08  2.805E-15  1.149E-13  1.00E-07
  3.800E+00 3.65211E-16  9.442E-06  1.490E-08  1.197E-08  2.766E-15  1.179E-13  1.00E-07
  3.900E+00 3.64598E-16  9.701E-06  1.488E-08  1.196E-08  2.719E-15  1.210E-13  1.00E-07
  4.000E+00 3.63971E-16  9.960E-06  1.486E-08  1.196E-08  2.662E-15  1.241E-13  1.00E-07
  4.100E+00 3.63329E-16  1.022E-05  1.484E-08  1.196E-08  2.596E-15  1.272E-13  1.00E-07
  4.200E+00 3.62673E-16  1.048E-05  1.483E-08  1.195E-08  2.520E-15  1.302E-13  1.00E-07
  4.300E+00 3.62002E-16  1.074E-05  1.481E-08  1.195E-08  2.434E-15  1.333E-13  1.00E-07
  4.400E+00 3.61318E-16  1.101E-05  1.479E-08  1.194E-08  2.338E-15  1.363E-13  1.00E-07
  4.500E+00 3.60619E-16  1.127E-05  1.477E-08  1.194E-08  2.232E-15  1.394E-13  1.00E-07
  4.600E+00 3.59907E-16  1.153E-05  1.475E-08  1.193E-08  2.116E-15  1.425E-13  1.00E-07
  4.700E+00 3.59181E-16  1.180E-05  1.473E-08  1.193E-08  1.989E-15  1.455E-13  1.00E-07
  4.800E+00 3.58441E-16  1.207E-05  1.470E-08  1.193E-08  1.850E-15  1.486E-13  1.00E-07
  4.900E+00 3.57687E-16  1.233E-05  1.468E-08  1.192E-08  1.701E-15  1.516E-13  1.00E-07
  5.000E+00 3.56920E-16  1.260E-05  1.466E-08  1.192E-08  1.541E-15  1.546E-13  1.00E-07
  5.100E+00 3.56140E-16  1.287E-05  1.464E-08  1.191E-08  1.369E-15  1.577E-13  1.00E-07
  5.200E+00 3.55346E-16  1.314E-05  1.462E-08  1.191E-08  1.185E-15  1.607E-13  1.00E-07
  5.300E+00 3.54540E-16  1.341E-05  1.459E-08  1.190E-08  9.892E-16  1.638E-13  1.00E-07
  5.400E+00 3.53720E-16  1.369E-05  1.457E-08  1.189E-08  7.814E-16  1.668E-13  1.00E-07
  5.500E+00 3.52888E-16  1.396E-05  1.454E-08  1.189E-08  5.613E-16  1.698E-13  1.00E-07
  5.600E+00 3.52043E-16  1.423E-05  1.452E-08  1.188E-08  3.288E-16  1.728E-13  1.00E-07
  5.700E+00 3.51185E-16  1.451E-05  1.449E-08  1.188E-08  8.354E-17  1.759E-13  1.00E-07
  5.800E+00 3.50315E-16  1.479E-05  1.447E-08  1.187E-08 -1.745E-16  1.789E-13  1.00E-07
  5.900E+00 3.49433E-16  1.507E-05  1.444E-08  1.187E-08 -4.457E-16  1.819E-13  1.00E-07
  6.000E+00 3.48538E-16  1.535E-05  1.442E-08  1.186E-08 -7.300E-16  1.849E-13  1.00E-07
  6.100E+00 3.47631E-16  1.563E-05  1.439E-08  1.185E-08 -1.028E-15  1.879E-13  1.00E-07
  6.200E+00 3.46713E-16  1.591E-05  1.436E-08  1.185E-08 -1.339E-15  1.909E-13  1.00E-07
  6.300E+00 3.45783E-16  1.619E-05  1.434E-08  1.184E-08 -1.664E-15  1.939E-13  1.00E-07
  6.400E+00 3.44841E-16  1.648E-05  1.431E-08  1.184E-08 -2.003E-15  1.969E-13  1.00E-07
  6.500E+00 3.43888E-16  1.676E-05  1.428E-08  1.183E-08 -2.356E-15  1.999E-13  1.00E-07
  6.600E+00 3.42923E-16  1.705E-05  1.425E-08  1.182E-08 -2.724E-15  2.029E-13  1.00E-07
  6.700E+00 3.41947E-16  1.734E-05  1.422E-08  1.182E-08 -3.106E-15  2.058E-13  1.00E-07
  6.800E+00 3.40960E-16  1.763E-05  1.419E-08  1.181E-08 -3.502E-15  2.088E-13  1.00E-07
  6.900E+00 3.39962E-16  1.792E-05  1.417E-08  1.180E-08 -3.913E-15  2.118E-13  1.00E-07
  7.000E+00 3.38954E-16  1.821E-05  1.414E-08  1.180E-08 -4.340E-15  2.148E-13  1.00E-07
  7.100E+00 3.37935E-16  1.851E-05  1.411E-08  1.179E-08 -4.781E-15  2.177E-13  1.00E-07
  7.200E+00 3.36905E-16  1.880E-05  1.407E-08  1.178E-08 -5.238E-15  2.207E-13  1.00E-07
  7.300E+00 3.35865E-16  1.910E-05  1.404E-08  1.177E-08 -5.710E-15  2.236E-13  1.00E-07
  7.400E+00 3.34815E-16  1.940E-05  1.401E-08  1.177E-08 -6.197E-15  2.266E-13  1.00E-07
  7.500E+00 3.33755E-16  1.970E-05  1.398E-08  1.176E-08 -6.701E-15  2.295E-13  1.00E-07
  7.600E+00 3.32685E-16  2.000E-05  1.395E-08  1.175E-08 -7.220E-15  2.325E-13  1.00E-07
  7.700E+00 3.31606E-16  2.031E-05  1.392E-08  1.175E-08 -7.755E-15  2.354E-13  1.00E-07
  7.800E+00 3.30517E-16  2.061E-05  1.388E-08  1.174E-08 -8.306E-15  2.384E-13  1.00E-07
  7.900E+00 3.29418E-16  2.092E-05  1.385E-08  1.173E-08 -8.874E-15  2.413E-13  1.00E-07
  8.000E+00 3.28311E-16  2.123E-05  1.382E-08  1.172E-08 -9.458E-15  2.442E-13  1.00E-07
  8.100E+00 3.27194E-16  2.154E-05  1.378E-08  1.171E-08 -1.006E-14  2.471E-13  1.00E-07
  8.200E+00 3.26068E-16  2.185E-05  1.375E-08  1.171E-08 -1.068E-14  2.500E-13  1.00E-07
  8.300E+00 3.24933E-16  2.217E-05  1.371E-08  1.170E-08 -1.131E-14  2.529E-13  1.00E-07
  8.400E+00 3.23790E-16  2.248E-05  1.368E-08  1.169E-08 -1.196E-14  2.558E-13  1.00E-07
  8.500E+00 3.22639E-16  2.280E-05  1.365E-08  1.168E-08 -1.263E-14  2.587E-13  1.00E-07
  8.600E+00 3.21479E-16  2.312E-05  1.361E-08  1.167E-08 -1.332E-14  2.616E-13  1.00E-07
  8.700E+00 3.20311E-16  2.344E-05  1.357E-08  1.166E-08 -1.402E-14  2.645E-13  1.00E-07
