 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 5.60000E+01 eV = 2.05796E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 3.66658E-16 cm**2 = 1.30936E+01 a0**2
 # 1st transport cross section = 2.80920E-16 cm**2 = 1.00318E+01 a0**2
 # 2nd transport cross section = 1.96464E-16 cm**2 = 7.01586E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.83191E-16  6.54188E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  1.83191E-16  6.54188E+00  2.90972E-11  1.0E-07
  1.250E-04  1.18994E-12  1.83191E-16  6.54188E+00  3.63715E-11  1.0E-07
  1.500E-04  1.71346E-12  1.83191E-16  6.54188E+00  4.36458E-11  1.0E-07
  1.750E-04  2.33225E-12  1.83191E-16  6.54188E+00  5.09201E-11  1.0E-07
  2.000E-04  3.04617E-12  1.83191E-16  6.54188E+00  5.81945E-11  1.0E-07
  2.250E-04  3.85530E-12  1.83191E-16  6.54188E+00  6.54688E-11  1.0E-07
  2.500E-04  4.75964E-12  1.83191E-16  6.54188E+00  7.27431E-11  1.0E-07
  2.750E-04  5.75917E-12  1.83191E-16  6.54188E+00  8.00174E-11  1.0E-07
  3.000E-04  6.85391E-12  1.83191E-16  6.54188E+00  8.72917E-11  1.0E-07
  3.250E-04  8.04379E-12  1.83191E-16  6.54188E+00  9.45660E-11  1.0E-07
  3.500E-04  9.32893E-12  1.83191E-16  6.54188E+00  1.01840E-10  1.0E-07
  3.750E-04  1.07092E-11  1.83191E-16  6.54188E+00  1.09115E-10  1.0E-07
  4.000E-04  1.21847E-11  1.83191E-16  6.54188E+00  1.16389E-10  1.0E-07
  4.250E-04  1.37554E-11  1.83191E-16  6.54188E+00  1.23663E-10  1.0E-07
  4.500E-04  1.54213E-11  1.83191E-16  6.54188E+00  1.30938E-10  1.0E-07
  4.750E-04  1.71823E-11  1.83191E-16  6.54188E+00  1.38212E-10  1.0E-07
  5.000E-04  1.90386E-11  1.83191E-16  6.54188E+00  1.45486E-10  1.0E-07
  5.250E-04  2.09900E-11  1.83191E-16  6.54188E+00  1.52760E-10  1.0E-07
  5.500E-04  2.30367E-11  1.83191E-16  6.54188E+00  1.60035E-10  1.0E-07
  5.750E-04  2.51785E-11  1.83191E-16  6.54188E+00  1.67309E-10  1.0E-07
  6.000E-04  2.74156E-11  1.83191E-16  6.54188E+00  1.74583E-10  1.0E-07
  6.250E-04  2.97478E-11  1.83191E-16  6.54188E+00  1.81858E-10  1.0E-07
  6.500E-04  3.21752E-11  1.83191E-16  6.54188E+00  1.89132E-10  1.0E-07
  6.750E-04  3.46979E-11  1.83191E-16  6.54188E+00  1.96406E-10  1.0E-07
  7.000E-04  3.73157E-11  1.83191E-16  6.54188E+00  2.03681E-10  1.0E-07
  7.250E-04  4.00286E-11  1.83191E-16  6.54188E+00  2.10955E-10  1.0E-07
  7.500E-04  4.28368E-11  1.83191E-16  6.54188E+00  2.18229E-10  1.0E-07
  7.750E-04  4.57402E-11  1.83191E-16  6.54188E+00  2.25504E-10  1.0E-07
  8.000E-04  4.87388E-11  1.83191E-16  6.54188E+00  2.32778E-10  1.0E-07
  8.250E-04  5.18325E-11  1.83191E-16  6.54188E+00  2.40052E-10  1.0E-07
  8.500E-04  5.50215E-11  1.83191E-16  6.54188E+00  2.47326E-10  1.0E-07
  8.750E-04  5.83057E-11  1.83191E-16  6.54188E+00  2.54601E-10  1.0E-07
  9.000E-04  6.16850E-11  1.83191E-16  6.54188E+00  2.61875E-10  1.0E-07
  9.250E-04  6.51595E-11  1.83191E-16  6.54188E+00  2.69149E-10  1.0E-07
  9.500E-04  6.87293E-11  1.83191E-16  6.54188E+00  2.76424E-10  1.0E-07
  9.750E-04  7.23943E-11  1.83191E-16  6.54188E+00  2.83698E-10  1.0E-07
  1.000E-03  7.61544E-11  1.83191E-16  6.54188E+00  2.90972E-10  1.0E-07
  1.250E-03  1.18991E-10  1.83191E-16  6.54188E+00  3.63715E-10  1.0E-07
  1.500E-03  1.71347E-10  1.83191E-16  6.54188E+00  4.36458E-10  1.0E-07
  1.750E-03  2.33223E-10  1.83191E-16  6.54188E+00  5.09202E-10  1.0E-07
  2.000E-03  3.04617E-10  1.83191E-16  6.54188E+00  5.81945E-10  1.0E-07
  2.250E-03  3.85531E-10  1.83191E-16  6.54188E+00  6.54688E-10  1.0E-07
  2.500E-03  4.75965E-10  1.83191E-16  6.54188E+00  7.27431E-10  1.0E-07
  2.750E-03  5.75917E-10  1.83191E-16  6.54188E+00  8.00174E-10  1.0E-07
  3.000E-03  6.85389E-10  1.83191E-16  6.54188E+00  8.72917E-10  1.0E-07
  3.250E-03  8.04380E-10  1.83191E-16  6.54188E+00  9.45660E-10  1.0E-07
  3.500E-03  9.32891E-10  1.83191E-16  6.54188E+00  1.01840E-09  1.0E-07
  3.750E-03  1.07092E-09  1.83191E-16  6.54188E+00  1.09115E-09  1.0E-07
  4.000E-03  1.21847E-09  1.83191E-16  6.54188E+00  1.16389E-09  1.0E-07
  4.250E-03  1.37554E-09  1.83191E-16  6.54188E+00  1.23663E-09  1.0E-07
  4.500E-03  1.54213E-09  1.83191E-16  6.54188E+00  1.30938E-09  1.0E-07
  4.750E-03  1.71823E-09  1.83191E-16  6.54188E+00  1.38212E-09  1.0E-07
  5.000E-03  1.90386E-09  1.83191E-16  6.54188E+00  1.45486E-09  1.0E-07
  5.250E-03  2.09900E-09  1.83191E-16  6.54188E+00  1.52761E-09  1.0E-07
  5.500E-03  2.30367E-09  1.83191E-16  6.54188E+00  1.60035E-09  1.0E-07
  5.750E-03  2.51785E-09  1.83191E-16  6.54188E+00  1.67309E-09  1.0E-07
  6.000E-03  2.74156E-09  1.83191E-16  6.54188E+00  1.74583E-09  1.0E-07
  6.250E-03  2.97478E-09  1.83191E-16  6.54188E+00  1.81858E-09  1.0E-07
  6.500E-03  3.21752E-09  1.83191E-16  6.54188E+00  1.89132E-09  1.0E-07
  6.750E-03  3.46978E-09  1.83191E-16  6.54188E+00  1.96406E-09  1.0E-07
  7.000E-03  3.73156E-09  1.83191E-16  6.54188E+00  2.03681E-09  1.0E-07
  7.250E-03  4.00286E-09  1.83191E-16  6.54188E+00  2.10955E-09  1.0E-07
  7.500E-03  4.28368E-09  1.83191E-16  6.54188E+00  2.18229E-09  1.0E-07
  7.750E-03  4.57402E-09  1.83191E-16  6.54188E+00  2.25504E-09  1.0E-07
  8.000E-03  4.87388E-09  1.83191E-16  6.54188E+00  2.32778E-09  1.0E-07
  8.250E-03  5.18326E-09  1.83191E-16  6.54188E+00  2.40052E-09  1.0E-07
  8.500E-03  5.50215E-09  1.83191E-16  6.54188E+00  2.47327E-09  1.0E-07
  8.750E-03  5.83057E-09  1.83191E-16  6.54188E+00  2.54601E-09  1.0E-07
  9.000E-03  6.16850E-09  1.83191E-16  6.54188E+00  2.61875E-09  1.0E-07
  9.250E-03  6.51596E-09  1.83191E-16  6.54188E+00  2.69150E-09  1.0E-07
  9.500E-03  6.87293E-09  1.83191E-16  6.54188E+00  2.76424E-09  1.0E-07
  9.750E-03  7.23942E-09  1.83191E-16  6.54188E+00  2.83698E-09  1.0E-07
  1.000E-02  7.61544E-09  1.83191E-16  6.54188E+00  2.90973E-09  1.0E-07
  1.250E-02  1.18991E-08  1.83191E-16  6.54188E+00  3.63716E-09  1.0E-07
  1.500E-02  1.71347E-08  1.83191E-16  6.54188E+00  4.36460E-09  1.0E-07
  1.750E-02  2.33223E-08  1.83191E-16  6.54188E+00  5.09204E-09  1.0E-07
  2.000E-02  3.04617E-08  1.83191E-16  6.54188E+00  5.81948E-09  1.0E-07
  2.250E-02  3.85531E-08  1.83191E-16  6.54188E+00  6.54692E-09  1.0E-07
  2.500E-02  4.75965E-08  1.83191E-16  6.54187E+00  7.27437E-09  1.0E-07
  2.750E-02  5.75917E-08  1.83191E-16  6.54187E+00  8.00182E-09  1.0E-07
  3.000E-02  6.85389E-08  1.83191E-16  6.54187E+00  8.72927E-09  1.0E-07
  3.250E-02  8.04380E-08  1.83191E-16  6.54187E+00  9.45673E-09  1.0E-07
  3.500E-02  9.32891E-08  1.83191E-16  6.54187E+00  1.01842E-08  1.0E-07
  3.750E-02  1.07092E-07  1.83191E-16  6.54187E+00  1.09117E-08  1.0E-07
  4.000E-02  1.21847E-07  1.83191E-16  6.54187E+00  1.16391E-08  1.0E-07
  4.250E-02  1.37554E-07  1.83191E-16  6.54187E+00  1.23666E-08  1.0E-07
  4.500E-02  1.54213E-07  1.83191E-16  6.54187E+00  1.30941E-08  1.0E-07
  4.750E-02  1.71823E-07  1.83191E-16  6.54186E+00  1.38216E-08  1.0E-07
  5.000E-02  1.90386E-07  1.83191E-16  6.54186E+00  1.45491E-08  1.0E-07
  5.250E-02  2.09900E-07  1.83191E-16  6.54186E+00  1.52766E-08  1.0E-07
  5.500E-02  2.30367E-07  1.83191E-16  6.54186E+00  1.60041E-08  1.0E-07
  5.750E-02  2.51785E-07  1.83191E-16  6.54186E+00  1.67316E-08  1.0E-07
  6.000E-02  2.74156E-07  1.83191E-16  6.54186E+00  1.74592E-08  1.0E-07
  6.250E-02  2.97478E-07  1.83191E-16  6.54185E+00  1.81867E-08  1.0E-07
  6.500E-02  3.21752E-07  1.83191E-16  6.54185E+00  1.89142E-08  1.0E-07
  6.750E-02  3.46978E-07  1.83190E-16  6.54185E+00  1.96418E-08  1.0E-07
  7.000E-02  3.73156E-07  1.83190E-16  6.54185E+00  2.03694E-08  1.0E-07
  7.250E-02  4.00286E-07  1.83190E-16  6.54185E+00  2.10969E-08  1.0E-07
  7.500E-02  4.28368E-07  1.83190E-16  6.54184E+00  2.18245E-08  1.0E-07
  7.750E-02  4.57402E-07  1.83190E-16  6.54184E+00  2.25521E-08  1.0E-07
  8.000E-02  4.87388E-07  1.83190E-16  6.54184E+00  2.32797E-08  1.0E-07
  8.250E-02  5.18325E-07  1.83190E-16  6.54184E+00  2.40073E-08  1.0E-07
  8.500E-02  5.50215E-07  1.83190E-16  6.54183E+00  2.47350E-08  1.0E-07
  8.750E-02  5.83057E-07  1.83190E-16  6.54183E+00  2.54626E-08  1.0E-07
  9.000E-02  6.16850E-07  1.83190E-16  6.54183E+00  2.61903E-08  1.0E-07
  9.250E-02  6.51596E-07  1.83190E-16  6.54183E+00  2.69179E-08  1.0E-07
  9.500E-02  6.87293E-07  1.83190E-16  6.54182E+00  2.76456E-08  1.0E-07
  9.750E-02  7.23942E-07  1.83190E-16  6.54182E+00  2.83733E-08  1.0E-07
  1.000E-01  7.61543E-07  1.83190E-16  6.54182E+00  2.91010E-08  1.0E-07
  1.250E-01  1.18991E-06  1.83189E-16  6.54178E+00  3.63789E-08  1.0E-07
  1.500E-01  1.71347E-06  1.83187E-16  6.54174E+00  4.36586E-08  1.0E-07
  1.750E-01  2.33223E-06  1.83186E-16  6.54169E+00  5.09404E-08  1.0E-07
  2.000E-01  3.04617E-06  1.83184E-16  6.54164E+00  5.82247E-08  1.0E-07
  2.250E-01  3.85531E-06  1.83183E-16  6.54157E+00  6.55118E-08  1.0E-07
  2.500E-01  4.75964E-06  1.83181E-16  6.54150E+00  7.28021E-08  1.0E-07
  2.750E-01  5.75916E-06  1.83178E-16  6.54142E+00  8.00959E-08  1.0E-07
  3.000E-01  6.85388E-06  1.83176E-16  6.54133E+00  8.73937E-08  1.0E-07
  3.250E-01  8.04378E-06  1.83173E-16  6.54124E+00  9.46956E-08  1.0E-07
  3.500E-01  9.32888E-06  1.83170E-16  6.54113E+00  1.02002E-07  1.0E-07
  3.750E-01  1.07092E-05  1.83167E-16  6.54102E+00  1.09314E-07  1.0E-07
  4.000E-01  1.21846E-05  1.83164E-16  6.54091E+00  1.16631E-07  1.0E-07
  4.250E-01  1.37553E-05  1.83161E-16  6.54078E+00  1.23953E-07  1.0E-07
  4.500E-01  1.54212E-05  1.83157E-16  6.54065E+00  1.31282E-07  1.0E-07
  4.750E-01  1.71822E-05  1.83153E-16  6.54051E+00  1.38617E-07  1.0E-07
  5.000E-01  1.90385E-05  1.83149E-16  6.54036E+00  1.45958E-07  1.0E-07
  5.250E-01  2.09899E-05  1.83144E-16  6.54021E+00  1.53307E-07  1.0E-07
  5.500E-01  2.30365E-05  1.83140E-16  6.54004E+00  1.60663E-07  1.0E-07
  5.750E-01  2.51783E-05  1.83135E-16  6.53987E+00  1.68027E-07  1.0E-07
  6.000E-01  2.74153E-05  1.83130E-16  6.53969E+00  1.75399E-07  1.0E-07
  6.250E-01  2.97475E-05  1.83125E-16  6.53951E+00  1.82780E-07  1.0E-07
  6.500E-01  3.21749E-05  1.83119E-16  6.53931E+00  1.90169E-07  1.0E-07
  6.750E-01  3.46974E-05  1.83114E-16  6.53911E+00  1.97568E-07  1.0E-07
  7.000E-01  3.73152E-05  1.83108E-16  6.53890E+00  2.04976E-07  1.0E-07
  7.250E-01  4.00281E-05  1.83102E-16  6.53869E+00  2.12394E-07  1.0E-07
  7.500E-01  4.28362E-05  1.83096E-16  6.53847E+00  2.19823E-07  1.0E-07
  7.750E-01  4.57395E-05  1.83089E-16  6.53823E+00  2.27262E-07  1.0E-07
  8.000E-01  4.87380E-05  1.83083E-16  6.53799E+00  2.34712E-07  1.0E-07
  8.250E-01  5.18317E-05  1.83076E-16  6.53775E+00  2.42173E-07  1.0E-07
  8.500E-01  5.50205E-05  1.83068E-16  6.53749E+00  2.49647E-07  1.0E-07
  8.750E-01  5.83045E-05  1.83061E-16  6.53723E+00  2.57132E-07  1.0E-07
  9.000E-01  6.16838E-05  1.83054E-16  6.53696E+00  2.64629E-07  1.0E-07
  9.250E-01  6.51582E-05  1.83046E-16  6.53669E+00  2.72140E-07  1.0E-07
  9.500E-01  6.87277E-05  1.83038E-16  6.53640E+00  2.79663E-07  1.0E-07
  9.750E-01  7.23925E-05  1.83030E-16  6.53611E+00  2.87200E-07  1.0E-07
  1.000E+00  7.61524E-05  1.83021E-16  6.53581E+00  2.94751E-07  1.0E-07
  1.100E+00  9.21439E-05  1.82986E-16  6.53454E+00  3.25099E-07  1.0E-07
  1.200E+00  1.09658E-04  1.82947E-16  6.53314E+00  3.55697E-07  1.0E-07
  1.300E+00  1.28695E-04  1.82904E-16  6.53163E+00  3.86568E-07  1.0E-07
  1.400E+00  1.49255E-04  1.82858E-16  6.52999E+00  4.17734E-07  1.0E-07
  1.500E+00  1.71338E-04  1.82809E-16  6.52824E+00  4.49218E-07  1.0E-07
  1.600E+00  1.94942E-04  1.82757E-16  6.52636E+00  4.81043E-07  1.0E-07
  1.700E+00  2.20070E-04  1.82701E-16  6.52437E+00  5.13232E-07  1.0E-07
  1.800E+00  2.46720E-04  1.82642E-16  6.52225E+00  5.45808E-07  1.0E-07
  1.900E+00  2.74892E-04  1.82579E-16  6.52001E+00  5.78793E-07  1.0E-07
  2.000E+00  3.04586E-04  1.82513E-16  6.51766E+00  6.12212E-07  1.0E-07
  2.100E+00  3.35803E-04  1.82444E-16  6.51518E+00  6.46086E-07  1.0E-07
  2.200E+00  3.68542E-04  1.82371E-16  6.51258E+00  6.80440E-07  1.0E-07
  2.300E+00  4.02802E-04  1.82295E-16  6.50987E+00  7.15295E-07  1.0E-07
  2.400E+00  4.38585E-04  1.82216E-16  6.50704E+00  7.50676E-07  1.0E-07
  2.500E+00  4.75889E-04  1.82133E-16  6.50408E+00  7.86605E-07  1.0E-07
  2.600E+00  5.14715E-04  1.82047E-16  6.50101E+00  8.23106E-07  1.0E-07
  2.700E+00  5.55063E-04  1.81958E-16  6.49782E+00  8.60202E-07  1.0E-07
  2.800E+00  5.96931E-04  1.81865E-16  6.49451E+00  8.97916E-07  1.0E-07
  2.900E+00  6.40321E-04  1.81769E-16  6.49109E+00  9.36273E-07  1.0E-07
  3.000E+00  6.85233E-04  1.81670E-16  6.48754E+00  9.75294E-07  1.0E-07
  3.100E+00  7.31665E-04  1.81567E-16  6.48388E+00  1.01500E-06  1.0E-07
  3.200E+00  7.79618E-04  1.81461E-16  6.48010E+00  1.05543E-06  1.0E-07
  3.300E+00  8.29092E-04  1.81352E-16  6.47621E+00  1.09659E-06  1.0E-07
  3.400E+00  8.80086E-04  1.81240E-16  6.47220E+00  1.13850E-06  1.0E-07
