

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.54000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -6.99486265E-01      0.00000000E+00
       1      1.31615606E+00      1.31733673E+00
       2      7.58640973E-01      7.58949491E-01
       3      4.64063190E-01      4.64204007E-01
       4      2.88467301E-01      2.88545186E-01
       5      1.80429149E-01      1.80475081E-01
       6      1.13450921E-01      1.13478768E-01
       7      7.17163241E-02      7.17334849E-02
       8      4.55670850E-02      4.55777819E-02
       9      2.90900687E-02      2.90967949E-02
      10      1.86515921E-02      1.86558513E-02
      11      1.20058077E-02      1.20085202E-02
      12      7.75561074E-03      7.75734684E-03
      13      5.02635067E-03      5.02746658E-03
      14      3.26723160E-03      3.26795159E-03
      15      2.12954826E-03      2.13001439E-03
      16      1.39147283E-03      1.39177554E-03
      17      9.11272291E-04      9.11469430E-04
      18      5.98026405E-04      5.98155120E-04
      19      3.93196131E-04      3.93280368E-04
      20      2.58962989E-04      2.59018236E-04
      21      1.70817941E-04      1.70854245E-04
      22      1.12831162E-04      1.12855061E-04
      23      7.46210966E-05      7.46368536E-05
      24      4.94052404E-05      4.94156444E-05
      25      3.27423341E-05      3.27492124E-05
      26      2.17181251E-05      2.17226777E-05
      27      1.44167120E-05      1.44197284E-05
      28      9.57636109E-06      9.57836141E-06
      29      6.36485125E-06      6.36617883E-06
      30      4.23249190E-06      4.23337360E-06
      31      2.81575051E-06      2.81633645E-06
      32      1.87393922E-06      1.87432881E-06
      33      1.24754481E-06      1.24780397E-06
      34      8.30758330E-07      8.30930792E-07
      35      5.53340070E-07      5.53454872E-07
      36      3.68630802E-07      3.68707248E-07
      37      2.45616868E-07      2.45667789E-07
      38      1.63673564E-07      1.63707480E-07
      39      1.09079057E-07      1.09101654E-07
      40      7.27003192E-08      7.27153776E-08
      41      4.84566889E-08      4.84667262E-08
      42      3.22988146E-08      3.23055058E-08
      43      2.15292351E-08      2.15336968E-08
      44      1.43506395E-08      1.43536105E-08
      45      9.56560280E-09      9.56758391E-09
      46      6.37593452E-09      6.37725014E-09
      47      4.24978453E-09      4.25066343E-09
      48      2.83252130E-09      2.83310861E-09
      49      1.88776986E-09      1.88816326E-09
      50      1.25806626E-09      1.25832843E-09
      51      8.38401273E-10      8.38576364E-10
      52      5.58688869E-10      5.58802573E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 4.47449E-16  0.000E+00  1.849E-08  1.027E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 4.47449E-16  2.082E-10  1.849E-08  1.027E-08  7.447E-18  6.654E-18  1.00E-07
  1.250E-04 4.47449E-16  2.602E-10  1.849E-08  1.027E-08  9.309E-18  8.318E-18  1.00E-07
  1.500E-04 4.47449E-16  3.123E-10  1.849E-08  1.027E-08  1.117E-17  9.981E-18  1.00E-07
  1.750E-04 4.47449E-16  3.643E-10  1.849E-08  1.027E-08  1.303E-17  1.164E-17  1.00E-07
  2.000E-04 4.47449E-16  4.164E-10  1.849E-08  1.027E-08  1.489E-17  1.331E-17  1.00E-07
  2.250E-04 4.47449E-16  4.684E-10  1.849E-08  1.027E-08  1.676E-17  1.497E-17  1.00E-07
  2.500E-04 4.47449E-16  5.205E-10  1.849E-08  1.027E-08  1.862E-17  1.664E-17  1.00E-07
  2.750E-04 4.47449E-16  5.725E-10  1.849E-08  1.027E-08  2.048E-17  1.830E-17  1.00E-07
  3.000E-04 4.47449E-16  6.246E-10  1.849E-08  1.027E-08  2.234E-17  1.996E-17  1.00E-07
  3.250E-04 4.47449E-16  6.766E-10  1.849E-08  1.027E-08  2.420E-17  2.163E-17  1.00E-07
  3.500E-04 4.47449E-16  7.287E-10  1.849E-08  1.027E-08  2.607E-17  2.329E-17  1.00E-07
  3.750E-04 4.47449E-16  7.807E-10  1.849E-08  1.027E-08  2.793E-17  2.495E-17  1.00E-07
  4.000E-04 4.47449E-16  8.328E-10  1.849E-08  1.027E-08  2.979E-17  2.662E-17  1.00E-07
  4.250E-04 4.47449E-16  8.848E-10  1.849E-08  1.027E-08  3.165E-17  2.828E-17  1.00E-07
  4.500E-04 4.47449E-16  9.369E-10  1.849E-08  1.027E-08  3.351E-17  2.994E-17  1.00E-07
  4.750E-04 4.47449E-16  9.889E-10  1.849E-08  1.027E-08  3.538E-17  3.161E-17  1.00E-07
  5.000E-04 4.47449E-16  1.041E-09  1.849E-08  1.027E-08  3.724E-17  3.327E-17  1.00E-07
  5.250E-04 4.47449E-16  1.093E-09  1.849E-08  1.027E-08  3.910E-17  3.493E-17  1.00E-07
  5.500E-04 4.47449E-16  1.145E-09  1.849E-08  1.027E-08  4.096E-17  3.660E-17  1.00E-07
  5.750E-04 4.47449E-16  1.197E-09  1.849E-08  1.027E-08  4.282E-17  3.826E-17  1.00E-07
  6.000E-04 4.47449E-16  1.249E-09  1.849E-08  1.027E-08  4.468E-17  3.992E-17  1.00E-07
  6.250E-04 4.47449E-16  1.301E-09  1.849E-08  1.027E-08  4.655E-17  4.159E-17  1.00E-07
  6.500E-04 4.47449E-16  1.353E-09  1.849E-08  1.027E-08  4.841E-17  4.325E-17  1.00E-07
  6.750E-04 4.47449E-16  1.405E-09  1.849E-08  1.027E-08  5.027E-17  4.491E-17  1.00E-07
  7.000E-04 4.47449E-16  1.457E-09  1.849E-08  1.027E-08  5.213E-17  4.658E-17  1.00E-07
  7.250E-04 4.47449E-16  1.509E-09  1.849E-08  1.027E-08  5.399E-17  4.824E-17  1.00E-07
  7.500E-04 4.47449E-16  1.561E-09  1.849E-08  1.027E-08  5.586E-17  4.991E-17  1.00E-07
  7.750E-04 4.47449E-16  1.613E-09  1.849E-08  1.027E-08  5.772E-17  5.157E-17  1.00E-07
  8.000E-04 4.47449E-16  1.666E-09  1.849E-08  1.027E-08  5.958E-17  5.323E-17  1.00E-07
  8.250E-04 4.47449E-16  1.718E-09  1.849E-08  1.027E-08  6.144E-17  5.490E-17  1.00E-07
  8.500E-04 4.47449E-16  1.770E-09  1.849E-08  1.027E-08  6.330E-17  5.656E-17  1.00E-07
  8.750E-04 4.47449E-16  1.822E-09  1.849E-08  1.027E-08  6.517E-17  5.822E-17  1.00E-07
  9.000E-04 4.47449E-16  1.874E-09  1.849E-08  1.027E-08  6.703E-17  5.989E-17  1.00E-07
  9.250E-04 4.47449E-16  1.926E-09  1.849E-08  1.027E-08  6.889E-17  6.155E-17  1.00E-07
  9.500E-04 4.47449E-16  1.978E-09  1.849E-08  1.027E-08  7.075E-17  6.321E-17  1.00E-07
  9.750E-04 4.47449E-16  2.030E-09  1.849E-08  1.027E-08  7.261E-17  6.488E-17  1.00E-07
  1.000E-03 4.47449E-16  2.082E-09  1.849E-08  1.027E-08  7.447E-17  6.654E-17  1.00E-07
  1.250E-03 4.47449E-16  2.602E-09  1.849E-08  1.027E-08  9.309E-17  8.318E-17  1.00E-07
  1.500E-03 4.47449E-16  3.123E-09  1.849E-08  1.027E-08  1.117E-16  9.981E-17  1.00E-07
  1.750E-03 4.47449E-16  3.643E-09  1.849E-08  1.027E-08  1.303E-16  1.164E-16  1.00E-07
  2.000E-03 4.47449E-16  4.164E-09  1.849E-08  1.027E-08  1.489E-16  1.331E-16  1.00E-07
  2.250E-03 4.47449E-16  4.684E-09  1.849E-08  1.027E-08  1.676E-16  1.497E-16  1.00E-07
  2.500E-03 4.47449E-16  5.205E-09  1.849E-08  1.027E-08  1.862E-16  1.664E-16  1.00E-07
  2.750E-03 4.47449E-16  5.725E-09  1.849E-08  1.027E-08  2.048E-16  1.830E-16  1.00E-07
  3.000E-03 4.47449E-16  6.246E-09  1.849E-08  1.027E-08  2.234E-16  1.996E-16  1.00E-07
  3.250E-03 4.47449E-16  6.766E-09  1.849E-08  1.027E-08  2.420E-16  2.163E-16  1.00E-07
  3.500E-03 4.47449E-16  7.287E-09  1.849E-08  1.027E-08  2.607E-16  2.329E-16  1.00E-07
  3.750E-03 4.47449E-16  7.807E-09  1.849E-08  1.027E-08  2.793E-16  2.495E-16  1.00E-07
  4.000E-03 4.47449E-16  8.328E-09  1.849E-08  1.027E-08  2.979E-16  2.662E-16  1.00E-07
  4.250E-03 4.47449E-16  8.848E-09  1.849E-08  1.027E-08  3.165E-16  2.828E-16  1.00E-07
  4.500E-03 4.47449E-16  9.369E-09  1.849E-08  1.027E-08  3.351E-16  2.994E-16  1.00E-07
  4.750E-03 4.47449E-16  9.889E-09  1.849E-08  1.027E-08  3.538E-16  3.161E-16  1.00E-07
  5.000E-03 4.47449E-16  1.041E-08  1.849E-08  1.027E-08  3.724E-16  3.327E-16  1.00E-07
  5.250E-03 4.47449E-16  1.093E-08  1.849E-08  1.027E-08  3.910E-16  3.493E-16  1.00E-07
  5.500E-03 4.47449E-16  1.145E-08  1.849E-08  1.027E-08  4.096E-16  3.660E-16  1.00E-07
  5.750E-03 4.47449E-16  1.197E-08  1.849E-08  1.027E-08  4.282E-16  3.826E-16  1.00E-07
  6.000E-03 4.47449E-16  1.249E-08  1.849E-08  1.027E-08  4.468E-16  3.992E-16  1.00E-07
  6.250E-03 4.47449E-16  1.301E-08  1.849E-08  1.027E-08  4.655E-16  4.159E-16  1.00E-07
  6.500E-03 4.47449E-16  1.353E-08  1.849E-08  1.027E-08  4.841E-16  4.325E-16  1.00E-07
  6.750E-03 4.47449E-16  1.405E-08  1.849E-08  1.027E-08  5.027E-16  4.491E-16  1.00E-07
  7.000E-03 4.47449E-16  1.457E-08  1.849E-08  1.027E-08  5.213E-16  4.658E-16  1.00E-07
