 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.60000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.28067E-08  9.08761E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.28067E-08  9.08761E-09  3.08644E-18  5.97885E-18
  1.250E-04  1.18994E-12  1.28067E-08  9.08761E-09  3.85805E-18  7.47356E-18
  1.500E-04  1.71346E-12  1.28067E-08  9.08761E-09  4.62966E-18  8.96827E-18
  1.750E-04  2.33225E-12  1.28067E-08  9.08761E-09  5.40127E-18  1.04630E-17
  2.000E-04  3.04617E-12  1.28067E-08  9.08761E-09  6.17287E-18  1.19577E-17
  2.250E-04  3.85530E-12  1.28067E-08  9.08761E-09  6.94448E-18  1.34524E-17
  2.500E-04  4.75964E-12  1.28067E-08  9.08761E-09  7.71609E-18  1.49471E-17
  2.750E-04  5.75917E-12  1.28067E-08  9.08761E-09  8.48770E-18  1.64418E-17
  3.000E-04  6.85391E-12  1.28067E-08  9.08761E-09  9.25931E-18  1.79365E-17
  3.250E-04  8.04379E-12  1.28067E-08  9.08761E-09  1.00309E-17  1.94312E-17
  3.500E-04  9.32893E-12  1.28067E-08  9.08761E-09  1.08025E-17  2.09260E-17
  3.750E-04  1.07092E-11  1.28067E-08  9.08761E-09  1.15741E-17  2.24207E-17
  4.000E-04  1.21847E-11  1.28067E-08  9.08761E-09  1.23457E-17  2.39154E-17
  4.250E-04  1.37554E-11  1.28067E-08  9.08761E-09  1.31174E-17  2.54101E-17
  4.500E-04  1.54213E-11  1.28067E-08  9.08761E-09  1.38890E-17  2.69048E-17
  4.750E-04  1.71823E-11  1.28067E-08  9.08761E-09  1.46606E-17  2.83995E-17
  5.000E-04  1.90386E-11  1.28067E-08  9.08761E-09  1.54322E-17  2.98942E-17
  5.250E-04  2.09900E-11  1.28067E-08  9.08761E-09  1.62038E-17  3.13889E-17
  5.500E-04  2.30367E-11  1.28067E-08  9.08761E-09  1.69754E-17  3.28837E-17
  5.750E-04  2.51785E-11  1.28067E-08  9.08761E-09  1.77470E-17  3.43784E-17
  6.000E-04  2.74156E-11  1.28067E-08  9.08761E-09  1.85186E-17  3.58731E-17
  6.250E-04  2.97478E-11  1.28067E-08  9.08761E-09  1.92902E-17  3.73678E-17
  6.500E-04  3.21752E-11  1.28067E-08  9.08761E-09  2.00618E-17  3.88625E-17
  6.750E-04  3.46979E-11  1.28067E-08  9.08761E-09  2.08335E-17  4.03572E-17
  7.000E-04  3.73157E-11  1.28067E-08  9.08761E-09  2.16051E-17  4.18519E-17
  7.250E-04  4.00286E-11  1.28067E-08  9.08761E-09  2.23767E-17  4.33466E-17
  7.500E-04  4.28368E-11  1.28067E-08  9.08761E-09  2.31483E-17  4.48413E-17
  7.750E-04  4.57402E-11  1.28067E-08  9.08761E-09  2.39199E-17  4.63361E-17
  8.000E-04  4.87388E-11  1.28067E-08  9.08761E-09  2.46915E-17  4.78308E-17
  8.250E-04  5.18325E-11  1.28067E-08  9.08761E-09  2.54631E-17  4.93255E-17
  8.500E-04  5.50215E-11  1.28067E-08  9.08761E-09  2.62347E-17  5.08202E-17
  8.750E-04  5.83057E-11  1.28067E-08  9.08761E-09  2.70063E-17  5.23149E-17
  9.000E-04  6.16850E-11  1.28067E-08  9.08761E-09  2.77779E-17  5.38096E-17
  9.250E-04  6.51595E-11  1.28067E-08  9.08761E-09  2.85495E-17  5.53043E-17
  9.500E-04  6.87293E-11  1.28067E-08  9.08761E-09  2.93212E-17  5.67990E-17
  9.750E-04  7.23943E-11  1.28067E-08  9.08761E-09  3.00928E-17  5.82937E-17
  1.000E-03  7.61544E-11  1.28067E-08  9.08761E-09  3.08644E-17  5.97885E-17
  1.250E-03  1.18991E-10  1.28067E-08  9.08761E-09  3.85805E-17  7.47356E-17
  1.500E-03  1.71347E-10  1.28067E-08  9.08761E-09  4.62966E-17  8.96827E-17
  1.750E-03  2.33223E-10  1.28067E-08  9.08761E-09  5.40127E-17  1.04630E-16
  2.000E-03  3.04617E-10  1.28067E-08  9.08761E-09  6.17287E-17  1.19577E-16
  2.250E-03  3.85531E-10  1.28067E-08  9.08761E-09  6.94448E-17  1.34524E-16
  2.500E-03  4.75965E-10  1.28067E-08  9.08761E-09  7.71609E-17  1.49471E-16
  2.750E-03  5.75917E-10  1.28067E-08  9.08761E-09  8.48770E-17  1.64418E-16
  3.000E-03  6.85389E-10  1.28067E-08  9.08761E-09  9.25931E-17  1.79365E-16
  3.250E-03  8.04380E-10  1.28067E-08  9.08761E-09  1.00309E-16  1.94312E-16
  3.500E-03  9.32891E-10  1.28067E-08  9.08761E-09  1.08025E-16  2.09260E-16
  3.750E-03  1.07092E-09  1.28067E-08  9.08761E-09  1.15741E-16  2.24207E-16
  4.000E-03  1.21847E-09  1.28067E-08  9.08761E-09  1.23457E-16  2.39154E-16
  4.250E-03  1.37554E-09  1.28067E-08  9.08761E-09  1.31174E-16  2.54101E-16
