

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.60000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -2.43725339E-01      0.00000000E+00
       1      1.56479576E+00      1.56686958E+00
       2      8.03997178E-01      8.04465842E-01
       3      4.19761884E-01      4.19940783E-01
       4      2.23161477E-01      2.23243848E-01
       5      1.21082586E-01      1.21123787E-01
       6      6.69112468E-02      6.69328566E-02
       7      3.75392564E-02      3.75509468E-02
       8      2.13208666E-02      2.13273294E-02
       9      1.22314717E-02      1.22351021E-02
      10      7.07538200E-03      7.07744675E-03
      11      4.12121510E-03      4.12240106E-03
      12      2.41451965E-03      2.41520638E-03
      13      1.42160661E-03      1.42200695E-03
      14      8.40524721E-04      8.40759428E-04
      15      4.98740511E-04      4.98878776E-04
      16      2.96841230E-04      2.96923017E-04
      17      1.77135610E-04      1.77184157E-04
      18      1.05938802E-04      1.05967705E-04
      19      6.34792219E-05      6.34964736E-05
      20      3.80992202E-05      3.81095399E-05
      21      2.28984896E-05      2.29046743E-05
      22      1.37789861E-05      1.37826985E-05
      23      8.29991519E-06      8.30214668E-06
      24      5.00395359E-06      5.00529649E-06
      25      3.01913617E-06      3.01994514E-06
      26      1.82278918E-06      1.82327693E-06
      27      1.10112260E-06      1.10141690E-06
      28      6.65498871E-07      6.65676561E-07
      29      4.02386249E-07      4.02493594E-07
      30      2.43387826E-07      2.43452703E-07
      31      1.47262990E-07      1.47302220E-07
      32      8.91271136E-08      8.91508403E-08
      33      5.39550534E-08      5.39694102E-08
      34      3.26698064E-08      3.26784939E-08
      35      1.97852841E-08      1.97905417E-08
      36      1.19842338E-08      1.19874226E-08
      37      7.26004189E-09      7.26197262E-09
      38      4.39865052E-09      4.39981420E-09
      39      2.66532787E-09      2.66603514E-09
      40      1.61520679E-09      1.61563440E-09
      41      9.78907963E-10      9.79168855E-10
      42      5.93282944E-10      5.93440595E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.46596E-16  0.000E+00  1.281E-08  9.088E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.46596E-16  3.935E-10  1.281E-08  9.088E-09  3.086E-18  5.979E-18  1.00E-07
  1.250E-04 2.46596E-16  4.919E-10  1.281E-08  9.088E-09  3.858E-18  7.474E-18  1.00E-07
  1.500E-04 2.46596E-16  5.903E-10  1.281E-08  9.088E-09  4.630E-18  8.968E-18  1.00E-07
  1.750E-04 2.46596E-16  6.887E-10  1.281E-08  9.088E-09  5.401E-18  1.046E-17  1.00E-07
  2.000E-04 2.46596E-16  7.871E-10  1.281E-08  9.088E-09  6.173E-18  1.196E-17  1.00E-07
  2.250E-04 2.46596E-16  8.854E-10  1.281E-08  9.088E-09  6.944E-18  1.345E-17  1.00E-07
  2.500E-04 2.46596E-16  9.838E-10  1.281E-08  9.088E-09  7.716E-18  1.495E-17  1.00E-07
  2.750E-04 2.46596E-16  1.082E-09  1.281E-08  9.088E-09  8.488E-18  1.644E-17  1.00E-07
  3.000E-04 2.46596E-16  1.181E-09  1.281E-08  9.088E-09  9.259E-18  1.794E-17  1.00E-07
  3.250E-04 2.46596E-16  1.279E-09  1.281E-08  9.088E-09  1.003E-17  1.943E-17  1.00E-07
  3.500E-04 2.46596E-16  1.377E-09  1.281E-08  9.088E-09  1.080E-17  2.093E-17  1.00E-07
  3.750E-04 2.46596E-16  1.476E-09  1.281E-08  9.088E-09  1.157E-17  2.242E-17  1.00E-07
  4.000E-04 2.46596E-16  1.574E-09  1.281E-08  9.088E-09  1.235E-17  2.392E-17  1.00E-07
  4.250E-04 2.46596E-16  1.672E-09  1.281E-08  9.088E-09  1.312E-17  2.541E-17  1.00E-07
  4.500E-04 2.46596E-16  1.771E-09  1.281E-08  9.088E-09  1.389E-17  2.690E-17  1.00E-07
  4.750E-04 2.46596E-16  1.869E-09  1.281E-08  9.088E-09  1.466E-17  2.840E-17  1.00E-07
  5.000E-04 2.46596E-16  1.968E-09  1.281E-08  9.088E-09  1.543E-17  2.989E-17  1.00E-07
  5.250E-04 2.46596E-16  2.066E-09  1.281E-08  9.088E-09  1.620E-17  3.139E-17  1.00E-07
