

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.32000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      2.18751625E-01      0.00000000E+00
       1     -1.38878732E+00     -1.38682014E+00
       2      7.18771082E-01      7.19090956E-01
       3      2.88080602E-01      2.88168073E-01
       4      1.21637260E-01      1.21668558E-01
       5      5.36226541E-02      5.36353420E-02
       6      2.43479056E-02      2.43533893E-02
       7      1.12870155E-02      1.12894759E-02
       8      5.31261865E-03      5.31374980E-03
       9      2.52973218E-03      2.53026127E-03
      10      1.21554781E-03      1.21579851E-03
      11      5.88281503E-04      5.88401493E-04
      12      2.86344619E-04      2.86402504E-04
      13      1.40021248E-04      1.40049350E-04
      14      6.87244877E-05      6.87382002E-05
      15      3.38323026E-05      3.38390213E-05
      16      1.66957390E-05      1.66990419E-05
      17      8.25533129E-06      8.25695931E-06
      18      4.08844489E-06      4.08924912E-06
      19      2.02744012E-06      2.02783811E-06
      20      1.00646978E-06      1.00666701E-06
      21      5.00072388E-07      5.00170245E-07
      22      2.48643572E-07      2.48692174E-07
      23      1.23702732E-07      1.23726885E-07
      24      6.15735835E-08      6.15855989E-08
      25      3.06610164E-08      3.06669979E-08
      26      1.52730943E-08      1.52760743E-08
      27      7.61008957E-09      7.61157331E-09
      28      3.79271797E-09      3.79345600E-09
      29      1.89058935E-09      1.89095697E-09
      30      9.42592973E-10      9.42775738E-10
      31      4.70012888E-10      4.70103439E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.17632E-16  0.000E+00  1.089E-08  9.949E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.17632E-16  3.235E-10  1.089E-08  9.949E-09 -1.471E-18  1.888E-18  1.00E-07
  1.250E-04 2.17632E-16  4.043E-10  1.089E-08  9.949E-09 -1.839E-18  2.360E-18  1.00E-07
  1.500E-04 2.17632E-16  4.852E-10  1.089E-08  9.949E-09 -2.207E-18  2.832E-18  1.00E-07
  1.750E-04 2.17632E-16  5.661E-10  1.089E-08  9.949E-09 -2.575E-18  3.304E-18  1.00E-07
  2.000E-04 2.17632E-16  6.469E-10  1.089E-08  9.949E-09 -2.942E-18  3.775E-18  1.00E-07
  2.250E-04 2.17632E-16  7.278E-10  1.089E-08  9.949E-09 -3.310E-18  4.247E-18  1.00E-07
  2.500E-04 2.17632E-16  8.087E-10  1.089E-08  9.949E-09 -3.678E-18  4.719E-18  1.00E-07
  2.750E-04 2.17632E-16  8.896E-10  1.089E-08  9.949E-09 -4.046E-18  5.191E-18  1.00E-07
  3.000E-04 2.17632E-16  9.704E-10  1.089E-08  9.949E-09 -4.414E-18  5.663E-18  1.00E-07
  3.250E-04 2.17632E-16  1.051E-09  1.089E-08  9.949E-09 -4.781E-18  6.135E-18  1.00E-07
  3.500E-04 2.17632E-16  1.132E-09  1.089E-08  9.949E-09 -5.149E-18  6.607E-18  1.00E-07
  3.750E-04 2.17632E-16  1.213E-09  1.089E-08  9.949E-09 -5.517E-18  7.079E-18  1.00E-07
  4.000E-04 2.17632E-16  1.294E-09  1.089E-08  9.949E-09 -5.885E-18  7.551E-18  1.00E-07
