  5.750E-04 2.47363E-16  2.264E-09  1.285E-08  9.069E-09  1.857E-17  3.490E-17  1.00E-07
  6.000E-04 2.47363E-16  2.362E-09  1.285E-08  9.069E-09  1.938E-17  3.641E-17  1.00E-07
  6.250E-04 2.47363E-16  2.461E-09  1.285E-08  9.069E-09  2.019E-17  3.793E-17  1.00E-07
  6.500E-04 2.47363E-16  2.559E-09  1.285E-08  9.069E-09  2.099E-17  3.945E-17  1.00E-07
  6.750E-04 2.47363E-16  2.657E-09  1.285E-08  9.069E-09  2.180E-17  4.096E-17  1.00E-07
  7.000E-04 2.47363E-16  2.756E-09  1.285E-08  9.069E-09  2.261E-17  4.248E-17  1.00E-07
  7.250E-04 2.47363E-16  2.854E-09  1.285E-08  9.069E-09  2.342E-17  4.400E-17  1.00E-07
  7.500E-04 2.47363E-16  2.953E-09  1.285E-08  9.069E-09  2.422E-17  4.552E-17  1.00E-07
  7.750E-04 2.47363E-16  3.051E-09  1.285E-08  9.069E-09  2.503E-17  4.703E-17  1.00E-07
  8.000E-04 2.47363E-16  3.150E-09  1.285E-08  9.069E-09  2.584E-17  4.855E-17  1.00E-07
  8.250E-04 2.47363E-16  3.248E-09  1.285E-08  9.069E-09  2.665E-17  5.007E-17  1.00E-07
  8.500E-04 2.47363E-16  3.346E-09  1.285E-08  9.069E-09  2.745E-17  5.158E-17  1.00E-07
  8.750E-04 2.47363E-16  3.445E-09  1.285E-08  9.069E-09  2.826E-17  5.310E-17  1.00E-07
  9.000E-04 2.47363E-16  3.543E-09  1.285E-08  9.069E-09  2.907E-17  5.462E-17  1.00E-07
  9.250E-04 2.47363E-16  3.642E-09  1.285E-08  9.069E-09  2.988E-17  5.614E-17  1.00E-07
  9.500E-04 2.47363E-16  3.740E-09  1.285E-08  9.069E-09  3.068E-17  5.765E-17  1.00E-07
  9.750E-04 2.47363E-16  3.839E-09  1.285E-08  9.069E-09  3.149E-17  5.917E-17  1.00E-07
  1.000E-03 2.47363E-16  3.937E-09  1.285E-08  9.069E-09  3.230E-17  6.069E-17  1.00E-07
  1.250E-03 2.47363E-16  4.921E-09  1.285E-08  9.069E-09  4.037E-17  7.586E-17  1.00E-07
  1.500E-03 2.47363E-16  5.905E-09  1.285E-08  9.069E-09  4.845E-17  9.103E-17  1.00E-07
  1.750E-03 2.47363E-16  6.890E-09  1.285E-08  9.069E-09  5.652E-17  1.062E-16  1.00E-07
  2.000E-03 2.47363E-16  7.874E-09  1.285E-08  9.069E-09  6.459E-17  1.214E-16  1.00E-07
  2.250E-03 2.47363E-16  8.858E-09  1.285E-08  9.069E-09  7.267E-17  1.365E-16  1.00E-07
  2.500E-03 2.47363E-16  9.842E-09  1.285E-08  9.069E-09  8.074E-17  1.517E-16  1.00E-07
  2.750E-03 2.47363E-16  1.083E-08  1.285E-08  9.069E-09  8.882E-17  1.669E-16  1.00E-07
  3.000E-03 2.47363E-16  1.181E-08  1.285E-08  9.069E-09  9.689E-17  1.821E-16  1.00E-07
  3.250E-03 2.47363E-16  1.280E-08  1.285E-08  9.069E-09  1.050E-16  1.972E-16  1.00E-07
  3.500E-03 2.47363E-16  1.378E-08  1.285E-08  9.069E-09  1.130E-16  2.124E-16  1.00E-07
  3.750E-03 2.47363E-16  1.476E-08  1.285E-08  9.069E-09  1.211E-16  2.276E-16  1.00E-07
  4.000E-03 2.47363E-16  1.575E-08  1.285E-08  9.069E-09  1.292E-16  2.427E-16  1.00E-07
  4.250E-03 2.47363E-16  1.673E-08  1.285E-08  9.069E-09  1.373E-16  2.579E-16  1.00E-07
  4.500E-03 2.47363E-16  1.772E-08  1.285E-08  9.069E-09  1.453E-16  2.731E-16  1.00E-07
  4.750E-03 2.47363E-16  1.870E-08  1.285E-08  9.069E-09  1.534E-16  2.883E-16  1.00E-07
  5.000E-03 2.47363E-16  1.968E-08  1.285E-08  9.069E-09  1.615E-16  3.034E-16  1.00E-07
  5.250E-03 2.47363E-16  2.067E-08  1.285E-08  9.069E-09  1.696E-16  3.186E-16  1.00E-07
  5.500E-03 2.47363E-16  2.165E-08  1.285E-08  9.069E-09  1.776E-16  3.338E-16  1.00E-07
  5.750E-03 2.47363E-16  2.264E-08  1.285E-08  9.069E-09  1.857E-16  3.490E-16  1.00E-07
  6.000E-03 2.47363E-16  2.362E-08  1.285E-08  9.069E-09  1.938E-16  3.641E-16  1.00E-07
  6.250E-03 2.47363E-16  2.461E-08  1.285E-08  9.069E-09  2.019E-16  3.793E-16  1.00E-07
  6.500E-03 2.47363E-16  2.559E-08  1.285E-08  9.069E-09  2.099E-16  3.945E-16  1.00E-07
  6.750E-03 2.47363E-16  2.657E-08  1.285E-08  9.069E-09  2.180E-16  4.096E-16  1.00E-07
  7.000E-03 2.47363E-16  2.756E-08  1.285E-08  9.069E-09  2.261E-16  4.248E-16  1.00E-07
  7.250E-03 2.47363E-16  2.854E-08  1.285E-08  9.069E-09  2.342E-16  4.400E-16  1.00E-07
  7.500E-03 2.47363E-16  2.953E-08  1.285E-08  9.069E-09  2.422E-16  4.552E-16  1.00E-07
  7.750E-03 2.47363E-16  3.051E-08  1.285E-08  9.069E-09  2.503E-16  4.703E-16  1.00E-07
  8.000E-03 2.47363E-16  3.150E-08  1.285E-08  9.069E-09  2.584E-16  4.855E-16  1.00E-07
  8.250E-03 2.47363E-16  3.248E-08  1.285E-08  9.069E-09  2.665E-16  5.007E-16  1.00E-07
  8.500E-03 2.47363E-16  3.346E-08  1.285E-08  9.069E-09  2.745E-16  5.158E-16  1.00E-07
  8.750E-03 2.47363E-16  3.445E-08  1.285E-08  9.069E-09  2.826E-16  5.310E-16  1.00E-07
  9.000E-03 2.47363E-16  3.543E-08  1.285E-08  9.069E-09  2.907E-16  5.462E-16  1.00E-07
  9.250E-03 2.47363E-16  3.642E-08  1.285E-08  9.069E-09  2.988E-16  5.614E-16  1.00E-07
  9.500E-03 2.47363E-16  3.740E-08  1.285E-08  9.069E-09  3.068E-16  5.765E-16  1.00E-07
  9.750E-03 2.47363E-16  3.839E-08  1.285E-08  9.069E-09  3.149E-16  5.917E-16  1.00E-07
  1.000E-02 2.47363E-16  3.937E-08  1.285E-08  9.069E-09  3.230E-16  6.069E-16  1.00E-07
  1.250E-02 2.47363E-16  4.921E-08  1.285E-08  9.069E-09  4.037E-16  7.586E-16  1.00E-07
  1.500E-02 2.47363E-16  5.905E-08  1.285E-08  9.069E-09  4.845E-16  9.103E-16  1.00E-07
  1.750E-02 2.47363E-16  6.890E-08  1.285E-08  9.069E-09  5.652E-16  1.062E-15  1.00E-07
  2.000E-02 2.47363E-16  7.874E-08  1.285E-08  9.069E-09  6.459E-16  1.214E-15  1.00E-07
  2.250E-02 2.47363E-16  8.858E-08  1.285E-08  9.069E-09  7.267E-16  1.365E-15  1.00E-07
  2.500E-02 2.47362E-16  9.842E-08  1.285E-08  9.069E-09  8.074E-16  1.517E-15  1.00E-07
  2.750E-02 2.47362E-16  1.083E-07  1.285E-08  9.069E-09  8.882E-16  1.669E-15  1.00E-07
  3.000E-02 2.47362E-16  1.181E-07  1.285E-08  9.069E-09  9.689E-16  1.821E-15  1.00E-07
  3.250E-02 2.47362E-16  1.280E-07  1.285E-08  9.069E-09  1.050E-15  1.972E-15  1.00E-07
  3.500E-02 2.47362E-16  1.378E-07  1.285E-08  9.069E-09  1.130E-15  2.124E-15  1.00E-07
  3.750E-02 2.47362E-16  1.476E-07  1.285E-08  9.069E-09  1.211E-15  2.276E-15  1.00E-07
  4.000E-02 2.47362E-16  1.575E-07  1.285E-08  9.069E-09  1.292E-15  2.427E-15  1.00E-07
  4.250E-02 2.47362E-16  1.673E-07  1.285E-08  9.069E-09  1.373E-15  2.579E-15  1.00E-07
  4.500E-02 2.47361E-16  1.772E-07  1.285E-08  9.069E-09  1.453E-15  2.731E-15  1.00E-07
  4.750E-02 2.47361E-16  1.870E-07  1.285E-08  9.069E-09  1.534E-15  2.883E-15  1.00E-07
  5.000E-02 2.47361E-16  1.968E-07  1.285E-08  9.069E-09  1.615E-15  3.034E-15  1.00E-07
  5.250E-02 2.47361E-16  2.067E-07  1.285E-08  9.069E-09  1.696E-15  3.186E-15  1.00E-07
  5.500E-02 2.47361E-16  2.165E-07  1.285E-08  9.069E-09  1.776E-15  3.338E-15  1.00E-07
  5.750E-02 2.47360E-16  2.264E-07  1.285E-08  9.069E-09  1.857E-15  3.490E-15  1.00E-07
  6.000E-02 2.47360E-16  2.362E-07  1.285E-08  9.069E-09  1.938E-15  3.641E-15  1.00E-07
  6.250E-02 2.47360E-16  2.461E-07  1.285E-08  9.069E-09  2.019E-15  3.793E-15  1.00E-07
  6.500E-02 2.47360E-16  2.559E-07  1.285E-08  9.069E-09  2.099E-15  3.945E-15  1.00E-07
  6.750E-02 2.47359E-16  2.657E-07  1.285E-08  9.069E-09  2.180E-15  4.096E-15  1.00E-07
  7.000E-02 2.47359E-16  2.756E-07  1.285E-08  9.069E-09  2.261E-15  4.248E-15  1.00E-07
  7.250E-02 2.47359E-16  2.854E-07  1.285E-08  9.069E-09  2.342E-15  4.400E-15  1.00E-07
  7.500E-02 2.47358E-16  2.953E-07  1.285E-08  9.069E-09  2.422E-15  4.552E-15  1.00E-07
  7.750E-02 2.47358E-16  3.051E-07  1.285E-08  9.069E-09  2.503E-15  4.703E-15  1.00E-07
  8.000E-02 2.47358E-16  3.150E-07  1.285E-08  9.069E-09  2.584E-15  4.855E-15  1.00E-07
  8.250E-02 2.47357E-16  3.248E-07  1.285E-08  9.069E-09  2.664E-15  5.007E-15  1.00E-07
  8.500E-02 2.47357E-16  3.346E-07  1.285E-08  9.069E-09  2.745E-15  5.158E-15  1.00E-07
  8.750E-02 2.47357E-16  3.445E-07  1.285E-08  9.069E-09  2.826E-15  5.310E-15  1.00E-07
  9.000E-02 2.47356E-16  3.543E-07  1.285E-08  9.069E-09  2.907E-15  5.462E-15  1.00E-07
  9.250E-02 2.47356E-16  3.642E-07  1.285E-08  9.069E-09  2.987E-15  5.614E-15  1.00E-07
  9.500E-02 2.47356E-16  3.740E-07  1.285E-08  9.069E-09  3.068E-15  5.765E-15  1.00E-07
  9.750E-02 2.47355E-16  3.839E-07  1.285E-08  9.069E-09  3.149E-15  5.917E-15  1.00E-07
  1.000E-01 2.47355E-16  3.937E-07  1.285E-08  9.069E-09  3.230E-15  6.069E-15  1.00E-07
  1.250E-01 2.47350E-16  4.921E-07  1.285E-08  9.069E-09  4.037E-15  7.586E-15  1.00E-07
  1.500E-01 2.47345E-16  5.906E-07  1.285E-08  9.069E-09  4.844E-15  9.103E-15  1.00E-07
  1.750E-01 2.47338E-16  6.890E-07  1.285E-08  9.069E-09  5.651E-15  1.062E-14  1.00E-07
  2.000E-01 2.47330E-16  7.875E-07  1.285E-08  9.068E-09  6.458E-15  1.214E-14  1.00E-07
  2.250E-01 2.47322E-16  8.859E-07  1.285E-08  9.068E-09  7.265E-15  1.365E-14  1.00E-07
  2.500E-01 2.47312E-16  9.844E-07  1.285E-08  9.068E-09  8.072E-15  1.517E-14  1.00E-07
  2.750E-01 2.47301E-16  1.083E-06  1.285E-08  9.068E-09  8.879E-15  1.669E-14  1.00E-07
  3.000E-01 2.47289E-16  1.181E-06  1.285E-08  9.068E-09  9.686E-15  1.821E-14  1.00E-07
  3.250E-01 2.47277E-16  1.280E-06  1.285E-08  9.068E-09  1.049E-14  1.972E-14  1.00E-07
  3.500E-01 2.47263E-16  1.378E-06  1.285E-08  9.068E-09  1.130E-14  2.124E-14  1.00E-07
  3.750E-01 2.47248E-16  1.477E-06  1.285E-08  9.068E-09  1.210E-14  2.276E-14  1.00E-07
  4.000E-01 2.47232E-16  1.575E-06  1.285E-08  9.068E-09  1.291E-14  2.427E-14  1.00E-07
  4.250E-01 2.47215E-16  1.674E-06  1.284E-08  9.068E-09  1.372E-14  2.579E-14  1.00E-07
  4.500E-01 2.47197E-16  1.772E-06  1.284E-08  9.068E-09  1.452E-14  2.731E-14  1.00E-07
  4.750E-01 2.47179E-16  1.871E-06  1.284E-08  9.068E-09  1.533E-14  2.882E-14  1.00E-07
  5.000E-01 2.47159E-16  1.969E-06  1.284E-08  9.067E-09  1.613E-14  3.034E-14  1.00E-07
  5.250E-01 2.47138E-16  2.068E-06  1.284E-08  9.067E-09  1.694E-14  3.186E-14  1.00E-07
  5.500E-01 2.47116E-16  2.167E-06  1.284E-08  9.067E-09  1.774E-14  3.337E-14  1.00E-07
  5.750E-01 2.47093E-16  2.265E-06  1.284E-08  9.067E-09  1.855E-14  3.489E-14  1.00E-07
  6.000E-01 2.47069E-16  2.364E-06  1.284E-08  9.067E-09  1.935E-14  3.641E-14  1.00E-07
  6.250E-01 2.47044E-16  2.462E-06  1.284E-08  9.067E-09  2.015E-14  3.792E-14  1.00E-07
  6.500E-01 2.47018E-16  2.561E-06  1.284E-08  9.067E-09  2.096E-14  3.944E-14  1.00E-07
  6.750E-01 2.46991E-16  2.660E-06  1.284E-08  9.066E-09  2.176E-14  4.096E-14  1.00E-07
  7.000E-01 2.46963E-16  2.758E-06  1.284E-08  9.066E-09  2.256E-14  4.247E-14  1.00E-07
  7.250E-01 2.46934E-16  2.857E-06  1.284E-08  9.066E-09  2.336E-14  4.399E-14  1.00E-07
  7.500E-01 2.46904E-16  2.956E-06  1.283E-08  9.066E-09  2.417E-14  4.550E-14  1.00E-07
  7.750E-01 2.46873E-16  3.055E-06  1.283E-08  9.066E-09  2.497E-14  4.702E-14  1.00E-07
  8.000E-01 2.46840E-16  3.153E-06  1.283E-08  9.066E-09  2.577E-14  4.854E-14  1.00E-07
  8.250E-01 2.46807E-16  3.252E-06  1.283E-08  9.065E-09  2.657E-14  5.005E-14  1.00E-07
  8.500E-01 2.46773E-16  3.351E-06  1.283E-08  9.065E-09  2.737E-14  5.157E-14  1.00E-07
  8.750E-01 2.46738E-16  3.450E-06  1.283E-08  9.065E-09  2.817E-14  5.308E-14  1.00E-07
  9.000E-01 2.46702E-16  3.549E-06  1.283E-08  9.065E-09  2.897E-14  5.460E-14  1.00E-07
  9.250E-01 2.46665E-16  3.648E-06  1.283E-08  9.064E-09  2.977E-14  5.611E-14  1.00E-07
  9.500E-01 2.46626E-16  3.747E-06  1.282E-08  9.064E-09  3.057E-14  5.763E-14  1.00E-07
  9.750E-01 2.46587E-16  3.846E-06  1.282E-08  9.064E-09  3.137E-14  5.914E-14  1.00E-07
  1.000E+00 2.46547E-16  3.944E-06  1.282E-08  9.064E-09  3.216E-14  6.066E-14  1.00E-07
  1.100E+00 2.46376E-16  4.341E-06  1.282E-08  9.063E-09  3.535E-14  6.672E-14  1.00E-07
  1.200E+00 2.46189E-16  4.737E-06  1.281E-08  9.062E-09  3.852E-14  7.278E-14  1.00E-07
  1.300E+00 2.45986E-16  5.135E-06  1.280E-08  9.060E-09  4.169E-14  7.883E-14  1.00E-07
  1.400E+00 2.45767E-16  5.532E-06  1.279E-08  9.059E-09  4.485E-14  8.489E-14  1.00E-07
  1.500E+00 2.45532E-16  5.931E-06  1.279E-08  9.057E-09  4.799E-14  9.094E-14  1.00E-07
  1.600E+00 2.45281E-16  6.330E-06  1.278E-08  9.056E-09  5.112E-14  9.699E-14  1.00E-07
  1.700E+00 2.45015E-16  6.730E-06  1.277E-08  9.054E-09  5.425E-14  1.030E-13  1.00E-07
  1.800E+00 2.44732E-16  7.130E-06  1.276E-08  9.053E-09  5.735E-14  1.091E-13  1.00E-07
  1.900E+00 2.44434E-16  7.532E-06  1.275E-08  9.051E-09  6.044E-14  1.151E-13  1.00E-07
  2.000E+00 2.44121E-16  7.934E-06  1.274E-08  9.049E-09  6.352E-14  1.212E-13  1.00E-07
  2.100E+00 2.43792E-16  8.337E-06  1.273E-08  9.047E-09  6.658E-14  1.272E-13  1.00E-07
  2.200E+00 2.43447E-16  8.741E-06  1.271E-08  9.045E-09  6.963E-14  1.332E-13  1.00E-07
  2.300E+00 2.43087E-16  9.147E-06  1.270E-08  9.042E-09  7.265E-14  1.393E-13  1.00E-07
  2.400E+00 2.42712E-16  9.553E-06  1.269E-08  9.040E-09  7.566E-14  1.453E-13  1.00E-07
  2.500E+00 2.42322E-16  9.960E-06  1.267E-08  9.038E-09  7.865E-14  1.513E-13  1.00E-07
  2.600E+00 2.41917E-16  1.037E-05  1.266E-08  9.035E-09  8.162E-14  1.573E-13  1.00E-07
  2.700E+00 2.41497E-16  1.078E-05  1.265E-08  9.032E-09  8.457E-14  1.633E-13  1.00E-07
  2.800E+00 2.41062E-16  1.119E-05  1.263E-08  9.030E-09  8.750E-14  1.693E-13  1.00E-07
  2.900E+00 2.40612E-16  1.160E-05  1.261E-08  9.027E-09  9.041E-14  1.753E-13  1.00E-07
  3.000E+00 2.40148E-16  1.201E-05  1.260E-08  9.024E-09  9.329E-14  1.813E-13  1.00E-07
  3.100E+00 2.39669E-16  1.243E-05  1.258E-08  9.021E-09  9.615E-14  1.873E-13  1.00E-07
  3.200E+00 2.39176E-16  1.285E-05  1.256E-08  9.018E-09  9.899E-14  1.933E-13  1.00E-07
  3.300E+00 2.38669E-16  1.326E-05  1.255E-08  9.015E-09  1.018E-13  1.993E-13  1.00E-07
  3.400E+00 2.38147E-16  1.368E-05  1.253E-08  9.011E-09  1.046E-13  2.053E-13  1.00E-07
  3.500E+00 2.37612E-16  1.410E-05  1.251E-08  9.008E-09  1.073E-13  2.112E-13  1.00E-07
  3.600E+00 2.37062E-16  1.453E-05  1.249E-08  9.004E-09  1.101E-13  2.172E-13  1.00E-07
  3.700E+00 2.36499E-16  1.495E-05  1.247E-08  9.001E-09  1.128E-13  2.232E-13  1.00E-07
  3.800E+00 2.35923E-16  1.537E-05  1.245E-08  8.997E-09  1.155E-13  2.291E-13  1.00E-07
  3.900E+00 2.35333E-16  1.580E-05  1.243E-08  8.993E-09  1.181E-13  2.351E-13  1.00E-07
  4.000E+00 2.34730E-16  1.623E-05  1.241E-08  8.989E-09  1.207E-13  2.410E-13  1.00E-07
  4.100E+00 2.34113E-16  1.666E-05  1.238E-08  8.985E-09  1.233E-13  2.470E-13  1.00E-07
  4.200E+00 2.33484E-16  1.710E-05  1.236E-08  8.981E-09  1.259E-13  2.529E-13  1.00E-07
  4.300E+00 2.32842E-16  1.753E-05  1.234E-08  8.977E-09  1.284E-13  2.588E-13  1.00E-07
  4.400E+00 2.32187E-16  1.797E-05  1.232E-08  8.973E-09  1.309E-13  2.647E-13  1.00E-07
  4.500E+00 2.31520E-16  1.841E-05  1.229E-08  8.968E-09  1.334E-13  2.706E-13  1.00E-07
  4.600E+00 2.30840E-16  1.885E-05  1.227E-08  8.964E-09  1.358E-13  2.765E-13  1.00E-07
  4.700E+00 2.30148E-16  1.929E-05  1.224E-08  8.959E-09  1.382E-13  2.824E-13  1.00E-07
  4.800E+00 2.29444E-16  1.973E-05  1.222E-08  8.955E-09  1.405E-13  2.883E-13  1.00E-07
  4.900E+00 2.28729E-16  2.018E-05  1.219E-08  8.950E-09  1.429E-13  2.942E-13  1.00E-07
  5.000E+00 2.28001E-16  2.063E-05  1.217E-08  8.945E-09  1.452E-13  3.001E-13  1.00E-07
  5.100E+00 2.27262E-16  2.108E-05  1.214E-08  8.940E-09  1.474E-13  3.059E-13  1.00E-07
  5.200E+00 2.26512E-16  2.154E-05  1.211E-08  8.935E-09  1.496E-13  3.118E-13  1.00E-07
  5.300E+00 2.25751E-16  2.199E-05  1.208E-08  8.930E-09  1.518E-13  3.176E-13  1.00E-07
  5.400E+00 2.24978E-16  2.245E-05  1.206E-08  8.924E-09  1.539E-13  3.235E-13  1.00E-07
  5.500E+00 2.24195E-16  2.292E-05  1.203E-08  8.919E-09  1.560E-13  3.293E-13  1.00E-07
  5.600E+00 2.23402E-16  2.338E-05  1.200E-08  8.914E-09  1.581E-13  3.351E-13  1.00E-07
  5.700E+00 2.22597E-16  2.385E-05  1.197E-08  8.908E-09  1.601E-13  3.409E-13  1.00E-07
  5.800E+00 2.21783E-16  2.432E-05  1.194E-08  8.903E-09  1.621E-13  3.467E-13  1.00E-07
  5.900E+00 2.20958E-16  2.479E-05  1.191E-08  8.897E-09  1.640E-13  3.525E-13  1.00E-07
  6.000E+00 2.20124E-16  2.526E-05  1.188E-08  8.891E-09  1.659E-13  3.583E-13  1.00E-07
  6.100E+00 2.19280E-16  2.574E-05  1.185E-08  8.885E-09  1.678E-13  3.641E-13  1.00E-07
  6.200E+00 2.18426E-16  2.622E-05  1.181E-08  8.879E-09  1.696E-13  3.699E-13  1.00E-07
  6.300E+00 2.17563E-16  2.671E-05  1.178E-08  8.873E-09  1.714E-13  3.756E-13  1.00E-07
  6.400E+00 2.16691E-16  2.719E-05  1.175E-08  8.867E-09  1.731E-13  3.814E-13  1.00E-07
  6.500E+00 2.15810E-16  2.768E-05  1.172E-08  8.860E-09  1.748E-13  3.871E-13  1.00E-07
  6.600E+00 2.14920E-16  2.817E-05  1.168E-08  8.854E-09  1.765E-13  3.928E-13  1.00E-07
  6.700E+00 2.14022E-16  2.867E-05  1.165E-08  8.848E-09  1.781E-13  3.985E-13  1.00E-07
  6.800E+00 2.13115E-16  2.917E-05  1.162E-08  8.841E-09  1.796E-13  4.043E-13  1.00E-07
  6.900E+00 2.12200E-16  2.967E-05  1.158E-08  8.834E-09  1.811E-13  4.099E-13  1.00E-07
  7.000E+00 2.11277E-16  3.018E-05  1.155E-08  8.828E-09  1.826E-13  4.156E-13  1.00E-07
  7.100E+00 2.10346E-16  3.069E-05  1.151E-08  8.821E-09  1.840E-13  4.213E-13  1.00E-07
  7.200E+00 2.09408E-16  3.120E-05  1.148E-08  8.814E-09  1.854E-13  4.270E-13  1.00E-07
  7.300E+00 2.08462E-16  3.171E-05  1.144E-08  8.807E-09  1.867E-13  4.326E-13  1.00E-07
  7.400E+00 2.07509E-16  3.223E-05  1.140E-08  8.800E-09  1.880E-13  4.383E-13  1.00E-07
  7.500E+00 2.06549E-16  3.275E-05  1.137E-08  8.793E-09  1.892E-13  4.439E-13  1.00E-07
  7.600E+00 2.05583E-16  3.328E-05  1.133E-08  8.785E-09  1.904E-13  4.495E-13  1.00E-07
  7.700E+00 2.04609E-16  3.381E-05  1.129E-08  8.778E-09  1.915E-13  4.551E-13  1.00E-07
  7.800E+00 2.03629E-16  3.434E-05  1.126E-08  8.770E-09  1.926E-13  4.607E-13  1.00E-07
  7.900E+00 2.02643E-16  3.488E-05  1.122E-08  8.763E-09  1.936E-13  4.663E-13  1.00E-07
  8.000E+00 2.01651E-16  3.542E-05  1.118E-08  8.755E-09  1.946E-13  4.718E-13  1.00E-07
  8.100E+00 2.00653E-16  3.597E-05  1.114E-08  8.748E-09  1.956E-13  4.774E-13  1.00E-07
  8.200E+00 1.99649E-16  3.652E-05  1.110E-08  8.740E-09  1.964E-13  4.829E-13  1.00E-07
  8.300E+00 1.98640E-16  3.707E-05  1.106E-08  8.732E-09  1.973E-13  4.885E-13  1.00E-07
  8.400E+00 1.97626E-16  3.762E-05  1.102E-08  8.724E-09  1.981E-13  4.940E-13  1.00E-07
  8.500E+00 1.96606E-16  3.819E-05  1.098E-08  8.716E-09  1.988E-13  4.995E-13  1.00E-07
