

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 8.60000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      6.61217212E-01      0.00000000E+00
       1      2.72637389E-01      2.72694730E-01
       2      1.22679429E-01      1.22698885E-01
       3      5.69284905E-02      5.69367526E-02
       4      2.67932611E-02      2.67970149E-02
       5      1.26939901E-02      1.26957424E-02
       6      6.03053251E-03      6.03136026E-03
       7      2.86679631E-03      2.86718924E-03
       8      1.36223046E-03      1.36241728E-03
       9      6.46671617E-04      6.46760437E-04
      10      3.06615461E-04      3.06657655E-04
      11      1.45194180E-04      1.45214201E-04
      12      6.86678876E-05      6.86773748E-05
      13      3.24361884E-05      3.24406783E-05
      14      1.53040975E-05      1.53062197E-05
      15      7.21306790E-06      7.21406980E-06
      16      3.39624522E-06      3.39671770E-06
      17      1.59762747E-06      1.59785005E-06
      18      7.50893011E-07      7.50997761E-07
      19      3.52641181E-07      3.52690436E-07
      20      1.65487162E-07      1.65510302E-07
      21      7.76057214E-08      7.76165837E-08
      22      3.63698746E-08      3.63749690E-08
      23      1.70343799E-08      1.70367691E-08
      24      7.97372707E-09      7.97484458E-09
      25      3.73045882E-09      3.73098200E-09
      26      1.74441308E-09      1.74465514E-09
      27      8.15313229E-10      8.15428709E-10
      28      3.80877846E-10      3.80927561E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.73658E-17  0.000E+00  5.932E-09  1.476E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.73658E-17 -1.504E-11  5.932E-09  1.476E-09  9.662E-19  1.930E-19  1.00E-07
  1.250E-04 3.73658E-17 -1.880E-11  5.932E-09  1.476E-09  1.208E-18  2.412E-19  1.00E-07
  1.500E-04 3.73658E-17 -2.256E-11  5.932E-09  1.476E-09  1.449E-18  2.894E-19  1.00E-07
  1.750E-04 3.73658E-17 -2.632E-11  5.932E-09  1.476E-09  1.691E-18  3.377E-19  1.00E-07
  2.000E-04 3.73658E-17 -3.008E-11  5.932E-09  1.476E-09  1.932E-18  3.859E-19  1.00E-07
  2.250E-04 3.73658E-17 -3.385E-11  5.932E-09  1.476E-09  2.174E-18  4.342E-19  1.00E-07
  2.500E-04 3.73658E-17 -3.761E-11  5.932E-09  1.476E-09  2.416E-18  4.824E-19  1.00E-07
  2.750E-04 3.73658E-17 -4.137E-11  5.932E-09  1.476E-09  2.657E-18  5.307E-19  1.00E-07
  3.000E-04 3.73658E-17 -4.513E-11  5.932E-09  1.476E-09  2.899E-18  5.789E-19  1.00E-07
  3.250E-04 3.73658E-17 -4.889E-11  5.932E-09  1.476E-09  3.140E-18  6.271E-19  1.00E-07
  3.500E-04 3.73658E-17 -5.265E-11  5.932E-09  1.476E-09  3.382E-18  6.754E-19  1.00E-07
