

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.08000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      3.56761757E-01      0.00000000E+00
       1     -1.33225554E+00     -1.33030341E+00
       2      6.78082786E-01      6.78362484E-01
       3      2.47033732E-01      2.47101303E-01
       4      9.65843017E-02      9.66066299E-02
       5      3.96958849E-02      3.97043442E-02
       6      1.68427446E-02      1.68461694E-02
       7      7.30215501E-03      7.30359473E-03
       8      3.21539795E-03      3.21601803E-03
       9      1.43244858E-03      1.43272025E-03
      10      6.43896262E-04      6.44016807E-04
      11      2.91466970E-04      2.91520984E-04
      12      1.32663083E-04      1.32687470E-04
      13      6.06451466E-05      6.06562242E-05
      14      2.78185954E-05      2.78236511E-05
      15      1.27955801E-05      1.27978962E-05
      16      5.89832376E-06      5.89938795E-06
      17      2.72364645E-06      2.72413659E-06
      18      1.25943654E-06      1.25966271E-06
      19      5.83024523E-07      5.83129048E-07
      20      2.70139783E-07      2.70188153E-07
      21      1.25258398E-07      1.25280802E-07
      22      5.81142539E-08      5.81246342E-08
      23      2.69754545E-08      2.69802712E-08
      24      1.25263957E-08      1.25286308E-08
      25      5.81864080E-09      5.81967879E-09
      26      2.70354593E-09      2.70402795E-09
      27      1.25645054E-09      1.25667485E-09
      28      5.84000920E-10      5.84104921E-10
      29      2.71472422E-10      2.71522568E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.10423E-16  0.000E+00  1.029E-08  1.023E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.10423E-16  2.740E-10  1.029E-08  1.023E-08 -2.263E-18  5.524E-19  1.00E-07
  1.250E-04 2.10423E-16  3.425E-10  1.029E-08  1.023E-08 -2.829E-18  6.905E-19  1.00E-07
  1.500E-04 2.10423E-16  4.110E-10  1.029E-08  1.023E-08 -3.395E-18  8.287E-19  1.00E-07
  1.750E-04 2.10423E-16  4.795E-10  1.029E-08  1.023E-08 -3.960E-18  9.668E-19  1.00E-07
  2.000E-04 2.10423E-16  5.481E-10  1.029E-08  1.023E-08 -4.526E-18  1.105E-18  1.00E-07
  2.250E-04 2.10423E-16  6.166E-10  1.029E-08  1.023E-08 -5.092E-18  1.243E-18  1.00E-07
  2.500E-04 2.10423E-16  6.851E-10  1.029E-08  1.023E-08 -5.658E-18  1.381E-18  1.00E-07
  2.750E-04 2.10423E-16  7.536E-10  1.029E-08  1.023E-08 -6.224E-18  1.519E-18  1.00E-07
  3.000E-04 2.10423E-16  8.221E-10  1.029E-08  1.023E-08 -6.789E-18  1.657E-18  1.00E-07
  3.250E-04 2.10423E-16  8.906E-10  1.029E-08  1.023E-08 -7.355E-18  1.795E-18  1.00E-07
  3.500E-04 2.10423E-16  9.591E-10  1.029E-08  1.023E-08 -7.921E-18  1.934E-18  1.00E-07
  3.750E-04 2.10423E-16  1.028E-09  1.029E-08  1.023E-08 -8.487E-18  2.072E-18  1.00E-07
