

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.72000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.39657152E-01      0.00000000E+00
       1      2.62480870E-01      2.62561722E-01
       2      1.43190707E-01      1.43223560E-01
       3      8.11240203E-02      8.11408000E-02
       4      4.67545473E-02      4.67637719E-02
       5      2.71868581E-02      2.71920949E-02
       6      1.58852580E-02      1.58882793E-02
       7      9.30589119E-03      9.30764939E-03
       8      5.45858847E-03      5.45961641E-03
       9      3.20344704E-03      3.20404952E-03
      10      1.88001050E-03      1.88036402E-03
      11      1.10301685E-03      1.10322437E-03
      12      6.46857714E-04      6.46979520E-04
      13      3.79139068E-04      3.79210539E-04
      14      2.22090843E-04      2.22132760E-04
      15      1.30016157E-04      1.30040726E-04
      16      7.60674522E-05      7.60818445E-05
      17      4.44775156E-05      4.44859410E-05
      18      2.59914425E-05      2.59963718E-05
      19      1.51802222E-05      1.51831044E-05
      20      8.86123324E-06      8.86291750E-06
      21      5.16998314E-06      5.17096681E-06
      22      3.01490414E-06      3.01547832E-06
      23      1.75734698E-06      1.75768198E-06
      24      1.02388446E-06      1.02407982E-06
      25      5.96297690E-07      5.96411552E-07
      26      3.47138493E-07      3.47204830E-07
      27      2.02012531E-07      2.02051170E-07
      28      1.17516159E-07      1.17538651E-07
      29      6.83388231E-08      6.83519137E-08
      30      3.97278771E-08      3.97354876E-08
      31      2.30880987E-08      2.30925253E-08
      32      1.34137423E-08      1.34163128E-08
      33      7.79085614E-09      7.79235603E-09
      34      4.52382399E-09      4.52469153E-09
      35      2.62610966E-09      2.62661331E-09
      36      1.52407157E-09      1.52436874E-09
      37      8.84241631E-10      8.84410444E-10
      38      5.12898038E-10      5.12996396E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.27660E-17  0.000E+00  5.643E-09  9.630E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.27660E-17 -1.226E-11  5.643E-09  9.630E-10  1.748E-18  2.627E-19  1.00E-07
  1.250E-04 3.27660E-17 -1.532E-11  5.643E-09  9.630E-10  2.185E-18  3.284E-19  1.00E-07
  1.500E-04 3.27660E-17 -1.838E-11  5.643E-09  9.630E-10  2.622E-18  3.941E-19  1.00E-07
  1.750E-04 3.27660E-17 -2.145E-11  5.643E-09  9.630E-10  3.059E-18  4.598E-19  1.00E-07
  2.000E-04 3.27660E-17 -2.451E-11  5.643E-09  9.630E-10  3.496E-18  5.255E-19  1.00E-07
  2.250E-04 3.27660E-17 -2.758E-11  5.643E-09  9.630E-10  3.933E-18  5.912E-19  1.00E-07
  2.500E-04 3.27660E-17 -3.064E-11  5.643E-09  9.630E-10  4.370E-18  6.568E-19  1.00E-07
  2.750E-04 3.27660E-17 -3.370E-11  5.643E-09  9.630E-10  4.807E-18  7.225E-19  1.00E-07
  3.000E-04 3.27660E-17 -3.677E-11  5.643E-09  9.630E-10  5.244E-18  7.882E-19  1.00E-07
  3.250E-04 3.27660E-17 -3.983E-11  5.643E-09  9.630E-10  5.681E-18  8.539E-19  1.00E-07
  3.500E-04 3.27660E-17 -4.290E-11  5.643E-09  9.630E-10  6.118E-18  9.196E-19  1.00E-07
  3.750E-04 3.27660E-17 -4.596E-11  5.643E-09  9.630E-10  6.555E-18  9.853E-19  1.00E-07
  4.000E-04 3.27660E-17 -4.902E-11  5.643E-09  9.630E-10  6.992E-18  1.051E-18  1.00E-07
  4.250E-04 3.27660E-17 -5.209E-11  5.643E-09  9.630E-10  7.429E-18  1.117E-18  1.00E-07
  4.500E-04 3.27660E-17 -5.515E-11  5.643E-09  9.630E-10  7.866E-18  1.182E-18  1.00E-07
